	chr16:21978047-21978196	chr16:21978197-21978346	chr16:21978347-21978496	chr16:21978497-21978646	chr16:21978647-21978796	chr16:21978797-21978946	chr16:21978947-21979096	chr16:21979097-21979246	chr16:21979247-21979396	chr16:21979397-21979546	chr16:21979547-21979696	chr16:21979697-21979846	chr16:21979847-21979996	chr16:21979997-21980146	chr16:21980147-21980296	chr16:21980297-21980446	chr16:21980447-21980596	chr16:21980597-21980746	chr16:21980747-21980896	chr16:21980897-21981046	chr16:21981047-21981196	chr16:21981197-21981346	chr16:21981347-21981496	chr16:21981497-21981646	chr16:21981647-21981796	chr16:21981797-21981946	chr16:21981947-21982096	chr16:21982097-21982246	chr16:21982247-21982396	chr16:21982397-21982546	chr16:21982547-21982696	chr16:21982697-21982846	chr16:21982847-21982996	chr16:21982997-21983146	chr16:21983147-21983200	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.146063	0.2135	0.222845	0.213852	0.11729	0.764483	1.06703	1.39784	0.400962	0.807178	0.330323	0.356765	1.10211	1.56012	1.45396	0.746542	1.15358	1.12331	0.64708	0.520125	0.620411	0.639938	0.57559	0.132618	0.469613	0.007264	0.0017688	0.799525	0.959639	0.802481	0.730592	0.200508	0.282618	0.435507	0.78815	0.622327
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	3.00664	1.77504	1.6407	3.28951	2.96783	3.69744	3.13434	0.291232	0.278295	0.590717	0.353811	0.845792	1.74133	2.28416	3.06298	1.47548	2.44426	1.28328	1.6432	1.69635	0.647828	1.92424	1.5345	1.49057	0.183494	0.358606	0.622435	2.04904	3.76339	1.08917	1.95559	0.236503	0.758277	0.957934	0.219088	0.509115
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.303441	1.23948	0.618547	0.933935	0.894602	1.50385	0.619279	0.755585	0.757572	1.01574	0.990761	1.15094	1.72106	2.04035	2.70059	1.696	0.605078	0.462643	0.782226	1.27941	0.935221	0.12063	0.826912	1.14838	1.20931	0.737775	0.685107	0.719165	0.997625	1.42082	1.3692	0.824824	0.502356	0.00264033	0.2228	0.577287
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0	0.550863	0.636187	0.0908811	0.502588	0	0.282488	0.424999	1.1883	0.428708	0.839608	0.930069	0.567834	0	0	0.0600078	0.803309	1.37702	0.0543007	0.122901	0.32725	0.372769	0.232054	0	0.532252	0.354225	0.300443	1.05567	1.79833	0.941467	0.0887771	0	0	0	0.318602
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0.357083	2.58391	2.96567	0.765543	0	3.46231	2.01883	0	0	0	0.28006	3.42573	3.11953	0.51636	1.41671	1.05682	0.157538	0	1.63973	3.62664	1.14239	0.397931	1.41131	1.01027	0	0	0	0.656446	3.99002	4.23038	0	0	0	0	0	0.359019
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0.811469	0.794643	0.895947	0.52114	0.250775	0.36759	0.268995	0	0.605048	0.643966	0	0.364352	0.136033	0.262626	0.286265	0.398054	0.278251	0	0.266242	0.373964	0.558207	0.00709733	0	0	0	0	0	0.360221	0.129264	0.417584	0.13148	0.546959	0.0993716	0.814187	0.450324
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.898641	0.430779	1.06038	1.07809	0.832486	0.647378	1.15395	1.38892	0.698728	0.49367	0.70154	0.497688	1.21544	1.42443	1.11966	0.541647	0.0752307	0.108138	0.819575	0.592357	0.743312	0.984514	1.25489	0.729797	0.539221	0.904634	0.223924	0.541977	0.444339	0.405483	0.442384	0.0885868	0.306477	1.06066	1.13531	0.463032
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0	0	0.0916517	0.356486	0	0	0.323559	0.601502	0.215149	0.102779	0.348935	0	0	0.295926	0.0645579	0.310745	0.0917411	0	0	0	0	0	0	0	0	0	0.196041	0.348402	0.361598	0	0	0	0	0.273664	0.446291
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.0353912	0.284196	0.493858	0.820703	0.909658	1.24375	1.09215	1.3073	1.64139	1.52426	1.17839	0.775292	0.674514	2.62097	3.54151	2.07442	1.30003	1.48522	1.94552	1.18562	0.303155	0.678866	0.287648	0.360733	0.222996	0.199691	0.272373	0.613629	0.80913	0.971388	1.88742	1.71583	1.3654	1.06857	1.81569	0.529796
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.605165	0.905457	0.889216	1.17586	1.72832	1.02187	0.888001	1.96025	0.638448	0.845225	1.12844	0.96628	1.15795	0.435322	0.652061	1.0433	1.12617	1.11447	0.94887	0.305777	0.365384	0.534549	1.81631	1.20258	0.364303	0.423415	0.646121	0.460618	0.405213	1.00346	2.69454	3.13179	1.53261	0.412472	0.565016	0.54003
