	chr14:92649443-92649592	chr14:92649593-92649742	chr14:92649743-92649892	chr14:92649893-92650042	chr14:92650043-92650192	chr14:92650193-92650262	chr14:92650263-92650342	chr14:92650343-92650492	chr14:92650493-92650642	chr14:92650643-92650792	chr14:92650793-92650942	chr14:92650943-92651092	chr14:92651093-92651242	chr14:92651243-92651392	chr14:92651393-92651482	chr14:92651483-92651542	chr14:92651543-92651692	chr14:92651693-92651842	chr14:92651843-92651992	chr14:92651993-92652142	chr14:92652143-92652292	chr14:92652293-92652442	chr14:92652443-92652592	chr14:92652593-92652742	chr14:92652743-92652892	chr14:92652893-92653042	chr14:92653043-92653192	chr14:92653193-92653342	chr14:92653343-92653492	chr14:92653493-92653642	chr14:92653643-92653792	chr14:92653793-92653942	chr14:92653943-92654092	chr14:92654093-92654242	chr14:92654243-92654392	chr14:92654393-92654542	chr14:92654543-92654660	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	2.231	2.4441	2.72885	3.74772	3.16908	2.44585	2.77883	2.73276	2.84303	4.15459	2.38739	2.48727	1.49154	1.6845	1.75705	1.99575	1.64935	1.54375	1.70111	2.09364	1.66185	2.43779	2.54251	2.65561	1.92119	2.14051	2.72617	1.72833	1.83916	1.63469	2.3144	1.78692	1.22557	1.26	0.823718	1.29817	1.9403	0.663664
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	3.66885	4.3048	5.46332	3.83525	2.90902	3.40452	5.3705	5.02545	4.39244	9.60268	5.72715	3.10566	2.37442	3.36292	2.95112	3.33432	4.05602	2.94366	0.816999	2.06444	2.59605	1.0039	3.91332	1.95912	1.00957	0.933831	2.63027	2.47654	3.14611	1.35646	1.00132	1.50322	1.54913	0.240259	1.62046	1.11643	1.13609	0.646282
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	1.07782	1.44089	2.2427	1.8334	2.62779	6.02267	16.2687	11.8987	2.44158	1.21062	1.83621	1.8703	2.85999	2.86929	0.358545	0.55636	0.574911	0.268908	0	0.105714	1.30943	1.57283	1.9011	2.06623	2.07916	0.964458	3.26251	2.38335	0.380186	1.9994	1.79355	0.91996	0.591644	1.213	0.517419	0.344952	0.447236	0.544186
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	6.12793	10.2015	6.18075	12.4867	11.2233	7.00748	7.19322	6.34878	5.11204	7.80541	11.0537	25.2693	23.0194	22.5219	29.151	28.548	28.175	31.7477	12.3091	13.7687	28.3685	29.3508	27.2366	29.2264	12.0298	23.0533	30.8205	24.4857	26.0556	27.4966	17.6602	8.96581	3.60669	0.994948	6.25251	15.5498	19.7187	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.815592	1.13332	1.35627	1.13508	1.54048	1.36077	1.27565	2.72675	1.5168	2.05459	1.50996	1.75029	0.363994	0.139593	1.17138	1.86323	1.48	0.70328	0	0	0.160872	1.81807	0.591267	0.393592	1.00348	0.91196	0.221337	0.482104	0.57969	0.363272	0.471481	0.305303	0.345411	0	0	0.356058	0.228568	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	1.25378	0.938014	1.20621	1.16578	2.10127	2.30909	2.37294	2.17387	2.43337	2.24868	0.576927	0.910719	1.11038	0.57272	0.56276	0.284471	0.0700149	0.801543	0.587697	0.209914	0.519613	0.786061	1.56387	0.967817	0.699683	0.336683	0.485088	0.607752	1.21105	1.05787	0	0.361351	0.859073	0.520192	0.560204	0.429813	1.16836	0.636727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.866939	2.99173	1.05755	0.0309833	2.02498	2.58591	3.54728	3.87067	2.79931	0.857028	0.818051	1.962	4.40783	3.16367	0.605585	1.09603	1.86423	0.653791	0	0.538482	0.980789	0.351213	3.49798	0.912304	0.702977	0.421897	0.580465	0.335407	1.87133	0.406771	0.247562	0.323829	0.529184	0.296185	0.477845	0	0	0.943038
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.163043	0.20244	0.357717	0.41307	0.436791	0.26047	0.225474	0.222648	0.340065	0.257032	0.121279	0.207459	0.369125	0.162123	0.118525	0.193373	0.27566	0.243809	0.0309133	0.0987545	0.178428	0.0952703	0.153884	0.0888529	0.154372	0.231801	0.125537	0.124349	0.27536	0.270707	0.0753217	0.076746	0.132608	0.0648793	0.0867565	0.167746	0.118708	0.589977
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	3.5279	4.11882	4.19455	4.91761	3.2621	4.02488	4.86919	4.75499	4.98809	7.94514	9.72538	11.5175	15.4003	9.64372	4.7142	8.09955	15.5888	13.0573	9.40171	10.8078	11.6898	12.1248	9.75359	8.19754	8.65635	7.14184	8.91321	4.14703	7.48187	6.43064	6.10806	5.99927	5.21014	2.09505	2.27618	3.73427	3.79376	0.0977444
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.78848	0.759081	1.07367	0.647386	0.660396	0.890455	1.3738	1.03353	1.08848	1.51517	1.23051	1.39448	1.28094	1.57928	0.372698	1.03371	1.60106	0.589503	0.281438	0.794066	0.969291	1.8526	1.79456	1.45732	1.68709	2.69738	2.12993	0.980057	0.968419	0.66769	0.717783	1.50808	1.44239	0.271973	0.297739	1.24289	0.945857	0.567766
