	chr3:78645129-78645278	chr3:78645279-78645428	chr3:78645429-78645578	chr3:78645579-78645728	chr3:78645729-78645878	chr3:78645879-78646028	chr3:78646029-78646178	chr3:78646179-78646328	chr3:78646329-78646478	chr3:78646479-78646628	chr3:78646629-78646778	chr3:78646779-78646928	chr3:78646929-78647078	chr3:78647079-78647228	chr3:78647229-78647378	chr3:78647379-78647528	chr3:78647529-78647678	chr3:78647679-78647828	chr3:78647829-78647978	chr3:78647979-78648128	chr3:78648129-78648278	chr3:78648279-78648428	chr3:78648429-78648578	chr3:78648579-78648728	chr3:78648729-78648878	chr3:78648879-78649028	chr3:78649029-78649178	chr3:78649179-78649328	chr3:78649329-78649478	chr3:78649479-78649628	chr3:78649629-78649778	chr3:78649779-78649928	chr3:78649929-78650078	chr3:78650079-78650155	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.987352	0.517469	0.48886	0.5688	0.515228	0.493482	0.70178	0.525237	0.101665	0.353464	0.540205	0.481252	0.465359	0.515277	0.50348	0.401907	0.773397	1.03948	1.65251	0.771243	0.240297	0.919544	0.685566	0.063462	0	0.155149	0.361966	0.59349	0.125604	0	0.210932	0.735232	0.606543	0.364711	0.254386
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.593001	0.0431545	0.112044	0.874808	1.32328	1.93341	0.541556	0	0	0.28543	0.635422	0.441434	0.176635	0.874142	1.04689	0.818815	1.37381	1.63052	0.599137	1.85419	0.573807	0.62845	2.32262	2.21589	1.51855	0.853209	0.221598	0.840046	0.480404	0.173591	0	0.0526632	0.66053	0.183056	0.110484
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	4.65729	1.26069	0	0.659115	1.19224	0.107345	0.430823	0	0	0	0	0	0	0.246514	0.83147	0.419235	0.989174	0.685577	0.820355	0.415436	0.26872	0	0.359301	0.126428	0	0	0	0	0.179206	0.15507	0.0903676	0.532607	0.0770183	0.037274	0.348235
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0.0110291	0.459424	0.196874	0.465663	0.145719	0.498987	0.344551	0.630557	0.109935	0	0.0390383	0.888132	0.561855	0.137698	0.230438	0	0.248392	0.302731	0.116583	0.423517	0.202128	0.622997	0.00354893	0	0	0	0.291234	0.102681	0	0	0	0	0.353436
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.516343	1.10664	0.834244	0.0617777	0.20699	0.513754	0.0639041	0.27205	0.170551	0.12577	0.639998	0.193514	0.679009	0.523854	0.15945	0	0	0	0	0.0656384	0.388075	0	0.166825	0.334261	0.432538	0.580915	0.177752	0.377422	0.970525	0.114072	0.0810167	0.661672	0.0990638	0.578219	0.254209
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.344031	0.0208717	0.243327	0.0544565	0.0108896	0.316827	0.62096	0.269589	0.0163344	0	0	0.118878	0.397644	0.469335	0.225156	0.286011	0.0463021	0.0526341	0.238784	0.0172419	0	0	0.165252	0.157072	0.344039	0.557426	0.114395	0.205202	0.642776	0.711769	0.0662451	0.250567	0.273269	0.691471	0.414644
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.66656	1.0235	1.67582	1.55107	1.8182	0.667573	1.04984	0.282336	0.104762	0.359779	0.0337027	0	0.333547	1.35583	0.855397	0.661173	0.487017	0.261581	0	0	0.470497	0.168933	0	0.1442	1.89155	1.80982	0.82099	0.993048	0.314484	0.567239	0.198376	0	0.0150636	0.522501	0.162577
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.15305	0.114787	0.570794	0.047828	0.0414509	1.06	0.272829	0	0	0	0.337996	0.395404	0.436874	1.03004	0.213667	1.28522	0.80361	0.631426	0.382349	0.683101	0.360387	0.0191328	1.08753	0.360375	0	0	0	0.451502	0.619963	0.373134	0	0	0	0	0.432692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	1.01265	2.43136	2.38579	0.445924	1.2125	2.9654	2.702	1.75133	1.7752	1.54547	0.0447973	0	1.06409	0.476828	1.17151	3.70076	0.100389	1.29128	0.30306	1.5993	0.840654	0	0	0	0	0.961889	0.551306	0.062174	1.54126	0.267026	2.74488	2.4427	0	0	0.306748
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	15.2728	12.4772	8.31448	6.94268	2.46023	1.50271	3.41536	1.13532	0.929118	0.677882	0.0189584	0.732342	2.99112	2.08823	0.516523	1.26326	2.09328	1.82266	1.76339	2.22556	4.53803	2.17656	1.37472	0.692128	0.348405	1.23243	0.974149	0.599815	1.86794	2.08334	2.47206	1.20741	0.0814415	0.127405	0.245316
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	1.42574	0	1.80197	4.16669	3.47485	0.414027	0	0.752394	0.296711	0.137273	1.1497	0.0912678	0	1.13029	1.75447	0.687323	0.707241	0	0	0.00857187	1.1811	1.62333	1.70879	0	0	0.711924	0.721774	0.779467	0.236767	0	0	0	0	0	0.282117
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.347548
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.409371	0.352596	0	0	0	0	0.38
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.16baff19-56fb-479e-97b6-edd56ebc9920.fc.signal	0.213175	0.29296	1.05029	0.835199	0.395186	0.456926	0.17859	0.371927	0.0697256	0.740628	1.24402	0.139133	0	0	0.231898	0.261156	0	0.226239	0.660842	0.165468	0	0	0	0	0.40074	0.513787	0.17261	0.314233	0	0.0938628	0.263988	0	0	0.0616875	0.205298
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.314032
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.100e7289-c631-4bb0-9eef-015950828bf4.fc.signal	16.6797	11.593	8.11564	9.87433	5.23918	1.14003	0.512595	0	0.231627	0.568308	0	0	0	0.403331	0.644634	1.51185	0.143749	0.445275	1.92763	1.85076	1.67492	0.933879	0.75703	0.304609	0.194705	0	0	0	0	0.155247	1.10965	0.064909	0.340165	0.517675	0.31218
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	0.872792	0.325821	0.826589	0.48329	0.529002	0.248035	0.362357	0.532872	0.16777	1.32803	0.995115	0.00392533	0.524594	1.78562	1.84985	0.542514	0.453157	0.937737	1.66798	0.520773	0.548238	0.158402	0.605333	0.519042	0.809942	0.847457	0.512597	0.687926	0.395679	0.0853817	0.293166	0.776891	1.53531	1.01475	0.666667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.14fdd58f-89fa-40e4-a658-f79765679f58.fc.signal	1.69654	0.155679	0.395636	0.757273	1.35254	2.81073	3.82659	2.02039	0.228198	0.380617	0.384051	0.79286	0.446766	0.515495	0.740177	1.46028	1.80952	0.939009	0.488566	0.708252	0.573439	0.397151	0.297725	1.47057	0.749299	1.40804	0.458423	0.337749	1.36436	0.954804	0.516004	0.332597	0.0970512	0	0.351387
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	8.26998	3.5725	4.81133	6.76316	4.63953	1.94727	3.92925	1.54594	0.568284	0.520068	0.193735	0.0462099	0.302521	0.265577	0.025746	0.0946301	0.21809	0.747115	0.884889	0.757759	0.606508	0.270129	0	0	0.0841075	0.782859	0.277011	0.200735	0.970129	0.345493	0	0	0.257707	0.415578	0.394273
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	1.11401	0.645536	0.877757	0.701797	0.44982	0.973478	1.63563	0.836932	0.0875683	0.529499	1.40117	0.663928	0.641524	1.47346	0.666723	0.211807	0.3049	1.11665	1.58074	1.43968	0.545691	1.10173	1.52698	1.03657	0.931064	1.96276	2.80575	2.66812	1.52933	2.16429	0.268077	0.279823	0.871907	0.602488	0.675922
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.b75058ba-d142-4ae0-9acf-08c2d019a7dc.fc.signal	0.905698	0.65325	0.663746	1.17711	0.743201	0.385748	0.633711	0.775268	0.587001	0.467642	0.0130895	0.563008	0.614688	0.343103	0.544582	0.598124	0.445222	0.106156	0.222588	0	0	0.288239	0.391877	0.208994	0.383545	0.704235	1.04674	0.384214	0.508486	0.40289	0.423243	1.13773	0.575897	0.170576	0.239845
