	chr5:95650617-95650766	chr5:95650767-95650916	chr5:95650917-95651066	chr5:95651067-95651216	chr5:95651217-95651366	chr5:95651367-95651516	chr5:95651517-95651666	chr5:95651667-95651816	chr5:95651817-95651966	chr5:95651967-95652116	chr5:95652117-95652266	chr5:95652267-95652416	chr5:95652417-95652566	chr5:95652567-95652716	chr5:95652717-95652866	chr5:95652867-95653016	chr5:95653017-95653166	chr5:95653167-95653316	chr5:95653317-95653466	chr5:95653467-95653616	chr5:95653617-95653766	chr5:95653767-95653916	chr5:95653917-95654066	chr5:95654067-95654216	chr5:95654217-95654366	chr5:95654367-95654516	chr5:95654517-95654666	chr5:95654667-95654816	chr5:95654817-95654966	chr5:95654967-95655036	chr5:95655037-95655116	chr5:95655117-95655266	chr5:95655267-95655416	chr5:95655417-95655566	chr5:95655567-95655714	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.454133	0.0761765	0.313496	0.207581	0.401006	0.54206	0.365525	0.899619	0.303042	0.579663	0.844615	1.09928	0.55382	0.671171	1.32749	2.07462	1.7452	0.997449	2.15122	0.27982	0.282752	0.433113	0.0544021	0.108413	1.00756	0.762116	0.453938	0.114265	0.413111	0	0	0.43655	0.476073	0.665164	0.067328	0.32
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0.505014	0.0440155	0.183335	0.346801	0.3391	0.176278	0	0.708666	1.03822	0.587858	1.25979	0	0.141218	0.802631	0.201405	0.04838	0.855081	1.82494	0.751908	0.421013	0.377224	0.161523	0.512554	0.399123	0	0	0	0.176413	0.500931	0.557715	0.411275	0.230914	0.40902	1.04596	0.437186
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.161311	0.645085	0.0417894	0.274824	0.157739	0	0	0	0	1.3597	0.685454	0.423117	0.0680222	0.264612	0.175135	0.222724	0	0	0	0	0	0.290568	0.783757	0.266893	0.368003	0.566377	0.0362296	0	0.151398	0.461332	0.382797	0.0988619	0.633484	0.46745	0.686855	0.536585
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.274656	0	0.253167	0.197746	0	0.0273493	0.702255	0.272285	0.610612	0.5944	0.016028	0.388029	0.0674567	0.188906	0.297226	0.274146	0.299973	0.781004	0.755359	0.594125	0.212845	0	0	0	0	0	0	0.173384	0.0950902	0.0313479	0.149818	0.253897	0.0906809	0.747938	0.725108	0.416216
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.287518	0.222801	0.251021	0.187219	0.253573	1.34338	2.05537	0.629123	0.36405	1.11665	1.61686	0.994117	0.216051	0.347676	2.08077	2.81523	2.67816	3.34995	2.16134	0.870721	0.511091	0.211312	0.260229	0.378877	0.171551	0.0245016	0	0	0.121646	0.885141	1.07749	0.506542	0.628196	0.759886	0.399314	0.50495
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.753845	0.469381	1.14983	0.877993	0.673103	1.15984	2.10134	0.659982	1.10447	1.24663	1.18939	0.593658	0.550512	0.453089	1.06649	0.892321	1.91261	0.794416	1.23522	0.758755	1.02347	0.826827	1.21068	0.860593	0.834278	0.208109	0.461719	0.514291	0.631673	0.884967	0.877193	0.686513	1.22829	1.13094	0.752049	0.504348
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.333825	0	0.320592	0.542909	0.226402	0.390738	1.61899	1.15847	1.10488	0.454127	0.333384	1.0869	0.80026	1.2206	1.36884	1.14715	1.59753	1.33704	0.934961	0.617372	0.446825	0.0239154	0.230123	0.852403	0.52067	1.47482	0.916111	0.273215	0.165246	0.879243	0.92144	1.11019	1.18936	0.755112	0.613859	0.475309
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	7.18846	5.63824	2.18681	1.77287	4.26066	4.84247	4.20623	2.32421	6.27977	2.69972	4.83459	4.61597	0.970215	3.79414	2.61054	1.68324	5.90028	3.89092	5.74885	1.83057	2.66147	1.33061	1.88288	3.29574	3.95488	2.02394	0.716985	2.65479	1.25957	0.985975	5.72194	7.2428	7.65593	3.56957	0.981378	0.529249
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	1.79845	0.783378	0.0625201	0.250081	0.903168	1.70099	0.577429	0.115611	1.53511	1.66476	1.97567	1.83712	1.21034	1.78365	0.492324	0.153957	0.721591	0.802482	0.840114	0.481788	0.918711	0.870809	0.900201	0.602097	0.61398	0.560875	0.485299	0.0554091	1.56479	2.33007	1.30783	0.419509	0.77294	2.18826	2.05396	0.476636
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0.822016	1.3882	1.37234	0.801922	0.681584	1.25092	0.759055	0.154318	0	0	0	0	0	0	0	0	0	0	0.0361225	1.40082	2.12723	1.27497	0.360673	0	0	0	0	0	0	0	0	0	0	0	0	0.432787
