	chr12:6972729-6972878	chr12:6972879-6973028	chr12:6973029-6973178	chr12:6973179-6973328	chr12:6973329-6973478	chr12:6973479-6973628	chr12:6973629-6973778	chr12:6973779-6973928	chr12:6973929-6974078	chr12:6974079-6974228	chr12:6974229-6974378	chr12:6974379-6974528	chr12:6974529-6974678	chr12:6974679-6974828	chr12:6974829-6974978	chr12:6974979-6975128	chr12:6975129-6975278	chr12:6975279-6975428	chr12:6975429-6975578	chr12:6975579-6975728	chr12:6975729-6975878	chr12:6975879-6976028	chr12:6976029-6976178	chr12:6976179-6976328	chr12:6976329-6976478	chr12:6976479-6976628	chr12:6976629-6976778	chr12:6976779-6976928	chr12:6976929-6977078	chr12:6977079-6977228	chr12:6977229-6977378	chr12:6977379-6977528	chr12:6977529-6977678	chr12:6977679-6977828	chr12:6977829-6977878	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.88371	1.79641	1.82619	1.53041	0.70108	0.914989	1.22343	0.699724	1.09306	1.30952	1.77058	1.36415	1.5398	0.786807	1.17117	1.73046	0.571944	0.858721	0.678027	0.736957	0.85416	1.07734	0.786791	0.96136	0.404995	0.587596	0.545179	0.629922	0.862798	1.00178	1.34373	1.54911	1.32899	0.71965	1.84632	0.157854
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	2.27594	1.4838	0.791856	1.23135	0.979792	4.55213	1.7096	1.04504	2.30265	1.75558	0.936542	2.31786	1.76007	4.05432	3.46159	1.39431	2.69518	3.13498	3.28562	3.444	2.09572	4.87242	6.68491	5.42185	2.34609	0.620938	1.57283	3.53744	3.95076	2.0261	1.68532	1.64272	3.23035	1.38287	0.41206	0.251073
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.320982	1.38655	1.12147	1.74405	2.29992	0.74736	1.3197	2.31071	1.53785	1.48142	1.24332	1.62827	1.20888	0.990889	0.853906	1.12217	1.46754	1.67569	1.84458	0.762743	0.767172	0.908369	1.24519	0.812716	0.402457	1.05651	0.773308	0.730957	0.367939	0.0355591	0.747733	0.984561	1.30937	1.16723	1.11098	0.51756
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.654106	0.179896	0.17619	0.357257	0	0	0.0871733	1.27978	0.9589	0.780828	0.454386	0	0	0.710075	2.19191	0.925898	0.329193	0.234723	0.331121	0.558955	0.654201	0.482474	0.320954	0	0	0	0	0.359783	0.511867	1.57096	0.977459	1.14255	0.910718	0.298865	1.17075	0.328456
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	3.23053	3.27576	1.55614	3.50486	0.870593	0.97235	1.28893	1.70721	3.31826	2.01251	2.56329	0.210043	0	0.498856	1.27996	0	1.4813	6.44552	1.29654	0.779435	4.60293	5.99021	3.32925	1.73535	0.210053	0.548159	3.62371	8.77853	7.67687	2.86909	1.34543	6.62543	2.36297	6.16187	5.96966	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.289209	0	0	0	0	0	0.0752455	0.329637	0.325444	0.892883	1.0468	0	0.198226	0.292603	0.576689	0.317635	0.0910705	0.235919	0.234088	1.40777	0.838293	0.736236	0.270514	0	0.255593	0.148176	0	0.0038716	0.269072	0.639366	0.495005	0.208492	0	0	0.313189	0.543956
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	2.39871	1.84272	1.91767	2.46441	3.02313	1.8507	0.57656	1.36878	2.29365	2.432	1.29275	3.26175	2.03022	1.20575	1.35933	1.57939	2.27182	1.62479	2.4821	2.08142	1.36375	1.43623	1.98801	1.51961	1.50535	1.49256	0.707631	1.10645	1.92388	1.74661	1.96471	1.14882	0.829871	1.11116	1.20073	0.214062
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.611485	0.20817	0.543875	1.24756	0.441956	0.385815	0	0.182592	0.512881	0.398256	1.47033	0.9866	0.291155	0.317326	0.52004	0.365665	0.586477	0.273421	0	0	0.0783215	0.813065	0.437632	0.283647	0	0	0.168613	0.157946	0.697395	0.435081	0.40039	0.270244	0.241418	0.148861	0.417426	0.578814
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.359149	0.675795	0.417562	0.550154	0.666453	0.284399	0.228626	0.521134	0.583347	0.481907	0.551024	0.408748	0.306167	0.199289	0.279832	0.329894	0.270663	0.425549	0.653769	0.371142	0.396054	0.396257	0.174977	0.219588	0.184072	0.040265	0.154124	0.302996	0.25171	0.151618	0.541954	0.469268	0.404597	0.23394	0.222781	0.75836
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	1.86075	2.62632	1.49419	1.00459	1.43727	0.724581	0.626565	1.41945	1.58977	1.36538	1.47886	1.7016	1.49154	0.957649	0.897007	1.54865	1.7683	1.57637	2.1158	2.00444	0.976969	0.724578	0.578102	0.648844	0.430898	0.989868	0.603318	1.66418	1.02269	0.656849	2.10991	1.31405	0.816642	0.440939	0	0.754854
