	chr3:33561464-33561613	chr3:33561614-33561763	chr3:33561764-33561913	chr3:33561914-33562063	chr3:33562064-33562213	chr3:33562214-33562363	chr3:33562364-33562513	chr3:33562514-33562663	chr3:33562664-33562813	chr3:33562814-33562963	chr3:33562964-33563113	chr3:33563114-33563263	chr3:33563264-33563413	chr3:33563414-33563563	chr3:33563564-33563713	chr3:33563714-33563863	chr3:33563864-33564013	chr3:33564014-33564163	chr3:33564164-33564313	chr3:33564314-33564463	chr3:33564464-33564613	chr3:33564614-33564763	chr3:33564764-33564913	chr3:33564914-33565063	chr3:33565064-33565213	chr3:33565214-33565363	chr3:33565364-33565513	chr3:33565514-33565663	chr3:33565664-33565813	chr3:33565814-33565963	chr3:33565964-33566113	chr3:33566114-33566263	chr3:33566264-33566413	chr3:33566414-33566466	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.951373	0.209129	0	0.233176	0.657037	1.72406	1.08007	0.425707	0.605436	0.540571	0.575767	0.737269	0.407851	0.29474	0.142383	0.21259	0.977239	0.0901043	0.0152124	0.381784	0.526736	1.1946	1.10633	0.930797	0.322032	0.314688	0.92801	0.732938	0.658886	0	0.206754	0.644015	0.311691	0	0.291667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.253245	0	0	0.15193	1.13746	3.66726	2.93548	2.31543	0.193153	1.52781	3.57439	1.43783	1.66524	1.92638	0.93721	0.221364	0	0.614923	1.11911	1.22855	1.13956	1.20923	0.514002	0.958233	0.97311	0.0801558	0.729884	0.486716	0	0	1.19966	1.01599	1.44423	0.316996	0.57526
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.0322285	0.0322285	0.925979	0.581318	0.138202	1.08029	0.132622	0.874856	1.06988	0.281572	1.06052	1.42469	0.502556	0.257218	0.215105	0.4873	0.734679	0.478138	0.443877	0.648329	0.240689	0.300438	0.281594	0.533431	0.86643	1.2307	1.95532	0.524536	0	0.48052	0.605873	0.982762	0.837864	0.882313	0.708079
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0	0	0	0.482028	1.81535	2.07608	1.04913	1.52109	0.759241	0.39374	0.284712	0.110576	0.880167	0.829124	1.0539	0.64593	0.89628	1.11022	0.594976	0	0.494842	0.541024	0.43042	0.0353661	0.525745	0.769598	0.425537	0	0.104204	0.474784	0.320563	0.182057	0	0.64726
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0	0	0	0	0	0	0	0.0705621	1.66693	0.670622	0	0.763588	2.9987	0.0106738	0	2.24229	2.12829	2.28639	0.483545	0	0	0	0	0	0	0.17945	1.37534	1.6	0.502758	0	0	0	0	0	0.476965
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.973218	0.162313	0.019323	0.57969	0.077292	0.543086	0.117106	0.0922701	1.13217	0.845376	0.425333	0.513233	0.0792	0.343503	0.44824	0.800431	0.798549	0.439409	0.311329	0	0	0	0	0	0	0.224147	0.451842	0	0	0	0	0	0	0	0.498256
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.678472	0.708381	0.738183	0.350371	0.477165	1.06334	0.437931	0.355517	0.286111	0.0990025	0.108338	0.0960545	0.324916	0.687668	1.09924	0.843421	0.131418	0.599218	0.82641	0.398172	0.210013	0.235971	0.0697178	0.105117	0.483802	0.916446	0.142049	0	0	0.334544	0.783262	0.839887	0.415228	0.128471	0.704981
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0.432903	0.460875	0.244918	0.34431	0.840394	0.245716	0.169969	0.222648	0.5936	0.327252	0.557506	0.370341	0.0724623	0.288801	0	0	0.145069	0.377227	0	0	0.0828672	0.402999	0.576509	0.458129	0.0153323	0.459761	0.0304327	0.340169	0.48791	0.375699	0.513718	0.141856	0.343725	0.849842
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.0771752	0	0	0	0.486586	2.79436	2.86608	2.06446	2.128	1.55515	0.305017	1.46346	2.79799	2.41579	3.25462	2.17067	1.15389	0.483876	0.305066	0.35132	0.591924	3.13751	1.63958	1.48618	1.30415	1.92191	1.1086	1.31643	1.76303	0.102573	0	0	0	0.0333879	0.544391
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.313822	0.315324	0.742929	0.826724	0.969284	1.23651	0.813342	0.845666	1.20261	0.728392	0.115452	0.759975	1.02443	1.47248	1.10164	1.2094	1.4596	1.22061	0.123558	0.780805	0.824411	1.06396	1.26343	0.456022	0.27211	1.53572	1.59033	1.2975	0.347199	0.865317	0.77459	0.666401	1.00735	0.739213	0.240786
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.751228	1.13985	0.758985	0.466791	0.803749	1.13196	1.55128	0.997674	2.17545	2.00746	0.819224	0.58728	1.10385	1.55234	0.651544	1.26991	1.8854	1.20373	0.888932	1.00187	0.80718	2.10043	1.22218	1.88412	0.92536	0.0329592	0.595552	1.50599	0.236885	0	0.295031	0.206708	0	0	0.430976
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	0.203941	0.224473	0.237839	0.403753	0.0318091	1.35444	1.58302	0.680735	0.732832	0.296568	0.35487	0.335473	0.55918	0.550616	1.06793	0.23077	0	0.432164	0.0138929	0.332492	0.158741	1.09667	0.394968	0.646278	0.402639	0.835234	0	0.0734823	0.776587	0.055646	0	0	0	0	0.128319
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0	0	0	0	0	0	1.13846	0.618615	0.530882	1.84384	1.00279	0.663303	0.348797	0.914544	0.621207	0.765719	0.947671	0.439118	0	0	0.263939	0.755127	1.91625	0.874643	0.675079	0.0537072	0.888755	0.475924	0.283231	0	0	0	0	0	0.632075
