	chr4:146440283-146440432	chr4:146440433-146440582	chr4:146440583-146440732	chr4:146440733-146440882	chr4:146440883-146441032	chr4:146441033-146441182	chr4:146441183-146441332	chr4:146441333-146441482	chr4:146441483-146441632	chr4:146441633-146441782	chr4:146441783-146441932	chr4:146441933-146442082	chr4:146442083-146442232	chr4:146442233-146442382	chr4:146442383-146442532	chr4:146442533-146442682	chr4:146442683-146442832	chr4:146442833-146442982	chr4:146442983-146443132	chr4:146443133-146443282	chr4:146443283-146443432	chr4:146443433-146443582	chr4:146443583-146443732	chr4:146443733-146443882	chr4:146443883-146444032	chr4:146444033-146444182	chr4:146444183-146444332	chr4:146444333-146444482	chr4:146444483-146444632	chr4:146444633-146444782	chr4:146444783-146444932	chr4:146444933-146445082	chr4:146445083-146445232	chr4:146445233-146445321	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.159152	0.631101	0.538539	1.90257	1.86929	1.18593	0.674323	1.05501	0.804365	0.181556	0.515313	0.390485	0.762528	0.525574	0.573718	0.421966	0	0.676992	1.32704	1.41771	1.17715	0.368269	0.312003	1.19724	1.14388	1.27143	1.15494	1.1901	1.41405	1.59569	0.00988493	0.009194	0.258693	0.535228	0.440729
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.24013	0.464895	0.680654	0.469326	0.561629	0.152062	0	0.04181	0.624424	1.25156	1.32877	1.04797	0.542419	0	0	0.834638	1.16097	0	0	1.33963	1.27961	0.850744	1.09037	0.592208	0.747315	1.46099	2.46359	4.09053	0.592658	0.594445	1.31988	0.534391	0	0.180854	0.676471
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0	0.908766	0.799923	1.49736	0.849778	0.161076	1.01079	0.692624	0.419252	0.400064	0.0146493	0	0	0	0.30764	1.38454	1.17582	0.946308	0.79739	1.60544	1.32157	1.02047	2.45546	1.63858	0.489588	0.231446	0.0852461	0.64424	0.697656	1.17183	1.31627	1.04866	1.2308	0.39591	0.622821
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.266287	0	0	0	0.281375	0.329017	0.289734	0.182094	0.404259	0	0.0845942	0.780413	0.143888	0.0661267	0.789627	0.167203	0	0.532426	0.631564	0.243741	0.40722	0.117934	0.149476	0.183648	0	0	0.0788693	0.553483	0.163819	0.436283	0.152691	0	0.0872396	0.54927	0.542079
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.770132	0.484457	0	0.385445	0.302283	0.551986	0.0560717	0	0	0	0	0.280426	0.366431	0.432314	0.061516	0	0.0354867	0.691142	0.667031	0.771178	0.877549	0.658862	0.874115	0.0330272	0.522586	0.674464	0.282572	0	0.292875	0.551623	0.303025	0	0	0	0.5
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.345529	0.280379	0.277263	0.41554	0.82167	0.479348	0.0663665	0.200313	0.478628	0.369926	0.435693	0.413221	0.341291	0.388797	0.472608	0.313597	0.882657	1.04982	0.296398	0.174926	0.251728	0.133631	0.324745	0.308947	0.0314647	0	0.303619	0.406974	0.454291	0.469785	0.455973	1.45249	2.14167	2.05976	0.511111
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0	0.746737	0.460132	0.411611	0.145057	0.197308	1.34593	0.263132	0	0.78368	1.69684	0.106945	0.670397	0.681918	0.257209	0	0.0896293	0.318474	0.922918	0.217475	0.203808	0.319769	0.4589	0.93372	0.534182	0.365182	0.12547	0.476797	0.0375109	0.0651143	0.276143	0	0.125943	0.522816
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.376707	0.583735	0.0435787	0.510211	0.821614	0.279643	0.368585	0.354063	0.135286	0	0	0	0	0.175209	0.560122	0.281474	0.210635	0.507472	0.636367	0.0980295	0.0263165	0.373135	2.37765	3.36722	3.01861	1.28188	0.227855	0.158833	0.345867	1.80754	1.24195	0.700867	1.7821	0.870805	0.388889
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.878842	0.843685	0.362892	0.0970815	0.106763	0.253368	0.512687	0.727705	0.274415	0.77765	0.696563	0.92877	0.614453	0.384934	0.325784	0.66279	0.317612	0.460719	0.422049	0.589721	0.649687	0.438212	1.65958	2.04068	0.508168	0.299491	0.48562	0.882391	1.09014	0.706459	0.84671	1.29761	0.733212	1.79091	0.462329
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	1.35322	0.469752	0.285997	0.495556	0.462681	0.563867	0.971089	0.821826	0.271762	0.0897403	0.681722	0.59643	0.556903	0.461649	0.493713	0.673034	1.04145	1.28896	1.22027	0.547141	0.23309	0.0336603	0.840951	2.1237	1.65185	1.65118	0.549331	0.526805	0.290703	0.664839	0.906651	0.84796	1.02625	0	0.607287
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	0.529369	0	0	0.953498	0.63554	0.457809	0.559149	0.28722	0	0.305606	0.723538	0	0	0.142259	0.356523	0	0.584201	0	0	0	0.0459306	1.08184	0.739143	1.4201	0.87901	0.36002	0.156381	0.95507	0.0467459	1.37477	0.360883	0	0	0	0.530201
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.223234	1.20771	0	0.295773	0.328197	0	0.510284	0.223244	0.0510165	0.668063	0	0	0	0.318927	1.14805	0	0	0	0	0.497506	0.23598	0	0.197716	1.0262	1.80457	0.733476	0.551653	0.0701477	0.0060662	1.43536	0.683112	0	0.347959	2.05501	0.442308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	2.53374	1.16434	0	0	0	1.37722	2.38427	0.265008	0.756156	1.2815	0	0	0	0	0	0	0.43245	0.929327	1.39812	1.88361	1.74575	0	2.01229	0.765319	2.12615	1.66957	2.56366	1.31269	0	0	0	0	0.724713	1.60478	0.593496
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	0	0	0	0	0	0.789809	0.239898	0	0	0	0	0	0.105	0.672023	0.0351012	0	0	1.64212	0.341283	0.421843	0.678617	0.450484	0.466077	1.00016	0.915063	0.310583	0.791376	0.19189	0.181718	0	0	0	0	0.329726	0.59589
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0.666313	0.887345	0.616244	1.23011	1.50264	0.182475	0.995492	0.751833	0.726712	0.592578	0.564136	0.606813	0.104288	0.170656	0.974171	0.938623	1.14169	1.30279	0.578668	0.172694	0.306423	0.52258	0.763347	1.13609	0.850959	0.19377	0.169784	0.263486	0	0	0	0	0	0	0.546816
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0.449227	1.00604	0.496438	1.62211	0.678214	0.590415	1.5751	0.505048	0.806878	0	0	0	0	0	0	0.910519	0.454328	1.12307	0.494149	0	0	0.530087	1.08713	0	0	0	0.179691	1.34768	0.0898453	0	0	0	0	0	0.57541
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	0.19491	0.40649	0.46749	0.207094	0.305087	0.856148	0.797114	0.262128	0.195771	0.0852285	0.325867	0.347873	0.278267	0.0841715	0.433622	1.13377	1.22132	1.40864	0.307066	0	0.0625201	0.475445	0.652359	0.882237	0.248967	0.111982	0.998122	0.653015	0.613067	0.647737	0.513229	0.572944	1.04282	1.93276	0.570694
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	1.0246	0.613685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392974	0.50961	0.0305048	0	0	0	0	0.25301	0.521021	0.284444	0.286095	0.453678
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	1.43061	0.895365	0.798599	1.81497	1.65917	0.809241	0.811384	0.425656	0.569452	0.017084	0	0	0	0.329334	0.915819	1.37041	1.01346	0.484213	0.820245	0.704107	0.795118	0.335689	1.22435	1.55133	2.70194	2.37442	0.767885	0.830491	0.29433	0.110107	0.0212292	0	0.126304	0.105349	0.376923
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	2.43372	2.30227	0.22857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0209123	0.241993	0.995009	0.968122	0.0597527	0	0.132942	0.599098	0.98457	0.584423	0.52332	0.296805	0.184339	0.403974
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	1.11276	0.42353	1.02092	0.323261	1.92719	1.01611	0.103599	0	0.394471	0.745584	0.983104	1.57282	0.20033	0	0.993513	0.466104	0.833727	0	1.11862	2.09544	1.08697	0.479021	0.574366	0.602305	0	0	0	0.849435	1.03812	0.871089	0	0	0.450222	2.73674	0.448214
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	0.440467	0.152849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049306	0.453615	0.782319	0.32542	0	0	0	0	0	0.00721507	0.71014	1.024	0.507009
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.827ded64-aa40-4620-8391-8dd4ae096d90.fc.signal	0	0	0	0.411032	0.997164	0.885549	0.834945	1.20612	0.321961	0.355044	0.0725357	0	0.184008	0.512746	0.440161	0	0	0.114298	0.342295	0	0	0	0.598837	0.838419	0.686893	0.512023	0.19298	0.0987823	0.0908365	1.71679	0.70491	0.221064	0.814399	0.15603	0.712871
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001482.1.feb5cf97-c346-43c5-9925-b098ecdfe359.fc.signal	1.86102	1.27082	0.318073	0.61306	0.612184	0.395864	0.27249	0.117786	0.667678	0.134111	0	0.756906	1.0247	0.997107	0.447393	0.463545	0.363358	0.030478	0.839975	0.277719	1.34944	1.49503	1.34302	2.50127	2.54688	3.32025	0.532103	0.438571	0.975093	0.602872	0.0657507	0.697495	0.118823	0.312497	0.62069
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.8a6af925-1821-4fc7-84d7-e838a44be225.fc.signal	1.04113	0.392061	3.1147	2.07288	1.73587	1.02813	2.63968	1.19105	0.865597	1.12441	0.576452	1.16315	0.860945	0.0872841	0	0.570522	0.528765	0.22717	0.608497	1.0157	0.875002	0.817153	1.14366	0.470105	0.78957	0.256082	0.370721	1.56699	1.15352	1.05352	0.47696	0.676686	0.849892	0.615878	0.791908
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.100e7289-c631-4bb0-9eef-015950828bf4.fc.signal	0.806265	0.901508	0.577825	0.625396	0.41831	0.600435	0	0	0	0	0.198546	0.686516	0.648662	0.0450421	0.778376	1.00921	0.872459	0.425234	0	0	0.0196237	1.20367	1.81088	0.699153	0	0.040029	1.10749	0.790632	0.331993	0.484198	0.197993	0	0	0	0.569742
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	0.667546	0.0378279	0	0.653571	0.461888	0	0	0	0	0	0	0.0352018	0.470977	0.0957556	0	0	0	0.319595	0.422686	0.310951	0.255508	0.187797	0.607522	1.4064	0.703161	0.378724	0	0	0.00417173	0.609796	0.234293	0.437098	0.497487	0.546079	0.27685
