	chr12:21935518-21935667	chr12:21935668-21935817	chr12:21935818-21935967	chr12:21935968-21936017	chr12:21936018-21936117	chr12:21936118-21936267	chr12:21936268-21936417	chr12:21936418-21936567	chr12:21936568-21936717	chr12:21936718-21936867	chr12:21936868-21937017	chr12:21937018-21937167	chr12:21937168-21937317	chr12:21937318-21937407	chr12:21937408-21937467	chr12:21937468-21937617	chr12:21937618-21937767	chr12:21937768-21937917	chr12:21937918-21938067	chr12:21938068-21938217	chr12:21938218-21938367	chr12:21938368-21938517	chr12:21938518-21938667	chr12:21938668-21938817	chr12:21938818-21938967	chr12:21938968-21939117	chr12:21939118-21939187	chr12:21939188-21939267	chr12:21939268-21939417	chr12:21939418-21939567	chr12:21939568-21939717	chr12:21939718-21939867	chr12:21939868-21940017	chr12:21940018-21940167	chr12:21940168-21940317	chr12:21940318-21940467	chr12:21940468-21940577	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.208448	0	0.298846	0.43948	0.47465	0.606608	1.55938	0.637906	0.482609	0.790091	0.422737	0.408627	0.0806643	0.575112	0.887727	0.994391	1.72241	0.471879	0.152438	0.27137	1.73183	1.69061	1.65537	1.15872	1.31996	2.46638	1.67576	1.53277	1.64688	2.83469	2.85589	2.17221	1.25986	1.06404	2.19742	1.07283	2.23078	0.458466
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.442978	0.423936	0.413839	0.220038	0	0.102919	0.543066	0.970472	0.133184	0.18193	0.726367	0.129319	0	0.188683	0.26617	0.105206	1.03741	0.373442	0.344158	0.706494	0.345559	0.147723	0.750961	1.22755	2.00343	1.46271	2.08342	2.48213	1.57563	1.04267	1.24412	1.14492	1.82152	1.38186	1.36485	1.54902	1.43293	0.45122
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.456647
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	0.181717	0.260544	0.0130009	0.017927	0.243048	0.377129	0.618811	0.433723	0.778704	0.64411	0.556738	0.673727	1.74796	1.54394	0.731557	1.27294	1.9938	1.86813	2.03005	1.69418	1.29689	0.914748	1.48642	1.34445	1.79912	2.73458	3.59304	4.29029	7.03255	5.21435	5.91572	9.90307	7.22345	7.74627	6.17385	9.61567	7.81463	0.474178
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.14e2d66e-78ce-42e0-867f-4b49c7b19bff.fc.signal	1.34147	2.00827	1.08964	0.470114	1.27606	1.38793	0.59771	1.16625	1.4111	0.895669	1.5801	0.836836	0.796512	0.441627	1.49449	2.41296	2.44048	3.85886	3.11455	2.00524	0.666896	0.82742	1.11627	1.33433	2.137	1.25857	1.55572	3.03726	3.25525	4.41822	4.39679	3.94526	6.11967	8.80282	5.61214	6.07371	11.5102	0.425
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.e974118a-1765-49cc-99dd-3d99dcd758cf.fc.signal	0	0	0.210484	2.84153	3.93004	2.69695	1.01034	0.492529	1.56601	0.189417	0	0.56831	2.15113	2.56615	4.95902	9.02798	3.1783	4.35279	0.934542	0	0	0	0.0420927	2.23954	2.00381	4.02742	6.94109	15.5763	16.0803	7.99456	5.07235	2.64344	7.64906	18.4322	8.87396	6.7883	17.6719	0.744493
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004641.3.2af65a74-ad9a-47d1-bb59-7449ff40f2d9.fc.signal	1.02711	0.584026	0.315897	0.787372	0.852915	0.487851	0.409845	0.42224	0.420755	0.729289	0.897338	0.596847	1.23888	0.775356	0.688117	0.689145	1.00057	1.43962	1.38992	1.2825	0.806898	0.377743	0.431698	1.15917	0.819243	0.264069	0.49559	1.02999	0.771005	0.483351	1.17491	2.70056	2.23973	1.92082	1.59953	1.53397	1.32581	0.762097
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003809.1.88fb2a51-3313-49d0-b432-b95b6b91fc4b.fc.signal	0.290427	0.752787	0.621622	1.03238	1.15434	0.870419	0.592064	1.14936	1.46974	1.69236	0.615751	0.332862	0.664195	0.793412	0.958238	0.672769	1.24577	1.52276	1.27771	1.53732	1.53103	1.00726	0.845519	1.4589	1.3997	1.80036	2.3992	2.28282	2.22076	3.30511	4.98633	4.58675	4.53384	6.50031	8.68494	11.7767	12.2319	0.619048
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.7d6e7c7b-090f-4b2a-a7ba-f833c718a8ac.fc.signal	0	0	0.452078	0.77057	0.705081	0.0282583	0.380202	0.357082	0.38534	0.0847748	0	0.0333961	0.428999	1.04459	1.15591	0.863066	0	0	0	0	0	0	0	0	0	0	0	0.226387	0.608806	2.26564	2.50966	0.531737	0	0	0.0308272	1.42049	2.12268	0.707317
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000784.3.589e1f11-0874-4698-ac02-5c217aac91a6.fc.signal	1.31013	0.701927	0.649008	1.36985	2.07432	2.21797	2.51515	2.54377	1.10561	0.588879	1.02379	1.91415	1.22425	0.862197	2.97157	3.35034	3.44588	4.27369	5.22354	5.33095	3.58405	1.93008	0.816435	2.2711	1.40054	3.46667	3.64123	3.03571	3.30755	1.66128	4.23012	9.55043	11.7385	9.46563	7.41139	10.4799	17.7517	0.461969
