	chr19:5226816-5226965	chr19:5226966-5227115	chr19:5227116-5227265	chr19:5227266-5227415	chr19:5227416-5227565	chr19:5227566-5227715	chr19:5227716-5227865	chr19:5227866-5228015	chr19:5228016-5228165	chr19:5228166-5228315	chr19:5228316-5228465	chr19:5228466-5228615	chr19:5228616-5228765	chr19:5228766-5228915	chr19:5228916-5229065	chr19:5229066-5229215	chr19:5229216-5229365	chr19:5229366-5229515	chr19:5229516-5229665	chr19:5229666-5229815	chr19:5229816-5229965	chr19:5229966-5230115	chr19:5230116-5230265	chr19:5230266-5230415	chr19:5230416-5230565	chr19:5230566-5230715	chr19:5230716-5230865	chr19:5230866-5231015	chr19:5231016-5231165	chr19:5231166-5231315	chr19:5231316-5231465	chr19:5231466-5231545	chr19:5231546-5231615	chr19:5231616-5231725	chr19:5231726-5231765	chr19:5231766-5231842	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.481319	0.754601	0.766285	0.538387	1.13094	1.46513	0.915819	0.742736	1.68231	1.91114	1.46603	1.19495	1.36182	0.934922	1.03215	1.62074	0.729636	0.753073	0.946184	0.621111	1.13269	1.02568	1.24242	0.80681	0.820259	0.101626	0.920899	0.736614	1.33161	1.4134	0.8523	0.752609	0.409328	0.401282	1.23785	1.23855	0.0946854
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0.445108	1.09987	0.842001	0.508222	0.0703819	0.791999	0.395057	0.161871	0.42198	0	0	0.0321382	1.51778	0.788243	0.0482287	0.534113	0.0612194	0.480349	0.0630745	0	0.54309	0.467875	0.764024	0.681046	0.648037	0.361903	0	0	0	0	0	0	0	0.396431	0.55636	0.236937
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27446	0.365513	0	0	0	0.741908	0.610529	0.522331	0.0970027	0	0	0	0	0	0	0	0	0	0	0	0	0	0.566563
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.192541	0.569216	0.612187	0.45891	0.836568	0.600218	0.241153	0.19543	0.46369	0.290226	0	0.00625133	0.342336	0.230219	1.10152	1.01569	0.274466	0	0.0475101	0.341344	0.811113	0.713582	0.890357	1.3462	0.980625	0.751758	0.44633	0.337322	0.707377	0.182297	0	0	0	0	0.0797045	0.18754	0.567164
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0.165834	0.477845	0	0	0.210378	0.350979	0	0	0	0.300134	0.351473	0	0.201411	1.06245	0.59237	0.0987283	0	0	0	0.203714	0.764291	0	0	0	0	0.534324	1.47842	0.221151	0	0	0	0	0	0	0	0.353261
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.335382	0.165843	0.156085	0.231261	0.266667	0.330047	0.313694	0.284305	0.370806	0.301709	0.185795	0.29478	0.241754	0.122214	0.131584	0.162208	0.142513	0.110695	0.113088	0.0426677	0.259955	0.501654	0.581667	0.632982	0.669982	0.563391	0.568887	0.465765	0.339855	0.115652	0.182427	0.05368	0	0	0	0	0.386789
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.853271	0.991828	0.739307	1.2399	0.430353	0.270963	0.656627	0.255024	1.24628	0.815995	0.10201	0.306759	0.634773	0.567399	0.44531	0.654144	0.529175	1.44145	1.59017	0.336411	0.661797	0.401071	0.0811693	0.402988	0.608787	1.38223	1.53599	1.01367	1.505	0.48773	0.42079	0.47817	0.129789	0	0	0	0.315789
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	2.64393	0.543432	0.599627	1.0378	0	0.647075	0.77507	0	0.315195	0.751395	0.125599	0.549892	0.640525	1.02814	1.95199	2.10233	1.80369	1.19693	1.72073	0.651795	0.959044	0.29806	0.412438	0.171534	0.469938	0.274897	0.163516	0.305704	0	0	0	0	0	0.546228	0.71112	0.235441	0.350834
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0.458211	1.159	0	0	0	0	0	0	0	0	0	0	1.31174	0.305474	0	0	0	0	0	0	0	0.620223	0.809234	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0574792
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0.279614	0.262939	0.122183	0.241766	0.185887	0.0828013	0.18786	0.316921	0.398007	0.404934	0.400858	0.549024	0.451702	0.389849	0.254919	0.474727	1.07335	0.814902	0.21421	0.0749543	0.920955	1.68325	1.37274	1.12961	0.742966	0.159446	0.23383	0.504485	0.304958	0.248314	0.215388	0.112081	0.003194	0.0522878	0.223008	0.275642	0.267516
