	chr17:78995144-78995293	chr17:78995294-78995443	chr17:78995444-78995593	chr17:78995594-78995743	chr17:78995744-78995893	chr17:78995894-78996043	chr17:78996044-78996193	chr17:78996194-78996343	chr17:78996344-78996493	chr17:78996494-78996643	chr17:78996644-78996793	chr17:78996794-78996943	chr17:78996944-78997093	chr17:78997094-78997243	chr17:78997244-78997393	chr17:78997394-78997543	chr17:78997544-78997693	chr17:78997694-78997843	chr17:78997844-78997993	chr17:78997994-78998143	chr17:78998144-78998293	chr17:78998294-78998443	chr17:78998444-78998593	chr17:78998594-78998743	chr17:78998744-78998893	chr17:78998894-78999043	chr17:78999044-78999193	chr17:78999194-78999343	chr17:78999344-78999493	chr17:78999494-78999643	chr17:78999644-78999793	chr17:78999794-78999943	chr17:78999944-79000093	chr17:79000094-79000243	chr17:79000244-79000340	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	5.12092	5.30079	5.85938	3.36619	6.24907	5.12605	2.30302	1.7242	2.91242	6.93661	6.79469	7.42942	6.25871	3.88366	3.70764	2.03417	2.45149	2.95635	4.42028	4.64817	2.87824	1.37958	1.93983	4.26934	3.92724	4.4641	4.2299	3.68336	3.13698	1.86576	1.04931	1.04368	1.51302	1.65702	1.36148	0.185864
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.914199	2.56192	1.5345	1.98794	1.84558	2.25163	2.26181	2.89512	2.80333	1.47036	3.3536	1.61496	0.190074	2.46919	0.637067	0.169347	1.00953	1.40627	1.50217	2.39686	2.83763	0.965771	0.502788	0.581071	0.383697	0.467196	1.58644	1.37452	0.506251	0.482169	0.0854339	0	0.47839	1.56417	1.98542	0.356371
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.42962	1.73676	1.37185	1.02235	2.17669	1.83995	0.894207	0.862219	1.01573	0.936654	0.62744	0.598662	1.48797	1.63542	0.463146	0.339997	1.13666	1.30057	1.07331	0.303627	0.51251	1.68605	2.0402	2.05566	0.950733	0.25837	0.802105	2.16198	0.80772	1.30129	0.673494	0.711006	1.44185	0.644076	1.51899	0.580636
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.0482179	0	0	0	0	0.63185	1.0213	0.59891	1.22595	0.417042	0.235552	0	0	0.171829	0.418839	0	0	0	0.0935603	0.510002	1.42218	0.875853	0.289341	0.762277	0.654681	0.200298	0.519272	0	0	0	0	0	0	0	0	0.358752
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	6.08757	1.75529	1.74737	2.02455	6.55542	5.12711	0.451592	0	2.39763	3.11012	0.783653	1.11012	0.610619	1.69842	4.03155	1.75633	0.111593	1.0188	0.274041	0	1.65282	4.8485	4.73597	6.43357	11.0761	7.60659	0.100022	3.30552	7.53317	5.39554	1.96728	2.6004	0.226128	0	0.122389	0.589744
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0.258127	0.522595	3.4465	3.3312	1.78138	3.09907	4.72972	1.29195	0.73691	0.564204	1.06221	0.969335	0.0115938	0.112073	1.13605	0.104344	0.581938	0.906637	0.0195191	0.0811566	0.57969	0.0154584	0.110003	0.878737	0.211448	0.348977	0	0	0	0	0	0	0	0.344781
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.823949	1.5882	0.962525	0.777511	1.39253	0.856899	1.04645	1.10374	1.35149	1.48531	0.565585	0.453261	0.740257	1.28669	1.06496	0.464797	0.496279	0.998222	0.681702	0.247157	0.662059	0.888358	1.19015	0.843226	0.658711	0.895559	2.26659	0.986627	0.649924	0.443947	0.0212545	0.726515	0.932839	0.784745	0.525969	0.515
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	1.62327	0.521288	2.26315	3.16727	4.80462	4.3675	1.26411	3.22898	5.68073	1.34734	1.77903	0.679269	0.169276	1.33395	1.15152	0.235975	0.41532	0.563088	0.0369679	0.200359	0.889514	0.635213	0.173762	0.296185	1.47832	1.13331	0	0.345731	0.343101	0.394913	0	0	0	0	0	0.309135
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.200497	0.182323	0.375462	0.388829	0.475343	0.522313	0.553206	0.382752	0.568458	0.852278	0.589002	0.579875	0.492364	0.19629	0.101669	0.0762898	0.145372	0.138805	0.214401	0.453096	0.284674	0.267338	0.206153	0.162686	0.186429	0.266738	0.270227	0.209565	0.143512	0.13805	0.0261089	0.0885757	0.109028	0.167639	0.194563	0.449324
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.98884	0.870089	1.11952	0.387463	0.486957	0.215257	0	0.374102	0.262762	1.24575	1.39274	0.368206	1.10616	1.17742	0.252371	0.524096	0.549337	0.919063	1.56203	0.66369	0.927985	0.905727	0.388959	0.438005	1.02299	0.0564123	0.767652	0.239032	0.191505	1.39568	2.10248	1.70456	1.1418	0.28503	0.472944	0.638436
