	chr19:42509076-42509225	chr19:42509226-42509375	chr19:42509376-42509525	chr19:42509526-42509675	chr19:42509676-42509825	chr19:42509826-42509975	chr19:42509976-42510125	chr19:42510126-42510275	chr19:42510276-42510425	chr19:42510426-42510575	chr19:42510576-42510725	chr19:42510726-42510875	chr19:42510876-42511025	chr19:42511026-42511175	chr19:42511176-42511325	chr19:42511326-42511475	chr19:42511476-42511625	chr19:42511626-42511775	chr19:42511776-42511925	chr19:42511926-42512075	chr19:42512076-42512225	chr19:42512226-42512375	chr19:42512376-42512525	chr19:42512526-42512675	chr19:42512676-42512825	chr19:42512826-42512975	chr19:42512976-42513125	chr19:42513126-42513275	chr19:42513276-42513425	chr19:42513426-42513575	chr19:42513576-42513725	chr19:42513726-42513875	chr19:42513876-42514025	chr19:42514026-42514128	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.69525	4.13011	1.58535	0.363751	0.949693	0.694916	0.776177	0.204359	0.163704	0.447821	0.725096	0.206863	0.323644	1.11931	1.71218	1.01763	0.774973	2.06981	0.577997	2.01427	1.78988	1.47659	1.13615	0.309068	0.221816	2.50575	1.60252	0.77737	0.611112	0.293883	0.742453	0.650582	0.158316	0.527939	0.118903
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.164254	0	0	0.291035	0.278759	0	0.168621	0.39323	0	0.534782	0.499229	0.583876	0.387153	0.350462	0.030459	0	0.229616	0.321908	0.0849687	0.534559	0.177225	0.0812402	0.482057	0.0073472	0	0	0	0.493478	0.0964453	0	0.320338	1.26505	0.191033	0	0.656442
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0	0.475346	0.394189	0.483075	0	0	0.154584	0.516982	0	0	0	0	0	0.14299	0.502708	0.198927	0.298181	0.273743	0.190932	0.209536	0.399684	0.097006	0.35167	0	0.474445	0.34275	0.461213	0.0289727	0	0	0	0	0.85295
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	1.42743	1.46177	0.929077	0.0150032	0.27759	1.20165	0.591451	0.598979	0.942841	0.336369	0.451602	0.5384	0.936475	1.36534	0.941234	0.586998	1.27452	2.06357	2.45628	1.95593	2.11469	2.86748	2.14608	0.654767	0.45791	1.05639	1.39118	2.06929	1.4039	0.666709	0.812527	0.375404	0	0	0.175037
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.47465	1.10168	0.966257	0.430456	0.375168	0.468193	0	0	0	0.0473896	0.508778	0.0489768	0.582003	0.0118474	0.208301	0.479696	0.534997	0.192007	0.138244	0.295794	0.477437	0.648628	0	0.430509	1.04665	0.443087	0.282742	0.659025	0.00667867	0	0.328881	1.25493	0.221171	0	0.826221
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.383672	0.392048	0	0.0891341	0.384515	0.0861793	0.584111	0.370312	0.692525	0.233738	0.506804	0.242339	0.773467	0.40177	1.09827	0.70796	1.07541	0.85735	0.797516	1.36509	0.797425	0.507018	0	0	0.995758	0.681436	0.778993	0.488839	0.801099	0.0213858	0.487395	0.125586	0.165687	0.660852	0.119871
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	15.0222	6.68274	3.06953	1.85109	1.94588	3.90367	1.66149	0.656561	1.93475	1.34935	2.25733	1.73334	2.16908	3.78061	3.76382	4.04111	2.46495	1.29173	0.369696	2.87265	4.92584	4.86351	3.12697	1.79419	0.758502	0.388664	0	0.760434	0.962833	0.808496	0.303357	1.15426	0.0379168	0	0.163711
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	2.12803	2.89012	1.47639	3.88822	0.852366	1.56887	0.263772	0	0	0	0.949789	2.65936	0.785929	1.45589	2.07874	3.8795	4.61377	1.9515	2.59595	4.54075	1.70321	1.06175	1.70843	2.25855	1.4042	0.0444214	1.29888	0.912592	0.779501	0	0	0	0	0	0.440654
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	0.715122	0.751897	1.05381	0.952595	1.35562	1.02827	0.4219	0.54487	1.67543	2.19972	1.76299	1.31765	0.695158	2.39851	1.39953	0.791987	1.39871	1.93456	1.54615	0.562719	1.28322	2.42338	2.39037	1.18356	0.135238	1.13566	1.07759	0.816393	0.660148	1.38289	1.86544	1.2124	0.240209	0.49358	0.137931
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0.0699889	0	0.320513	1.41546	1.15082	0.58527	0.286201	0.424419	0.485337	0.128022	0	0	0	0.378651	0.690419	1.2989	2.90754	1.31861	0	0.0548767	1.11103	2.15431	0.975585	0.238069	0.752163	1.06053	0.515027	0.532167	0.696216	0.578391	0.611907	0.0569263	0.036519	0.27922	0.922481
