	chr20:36206988-36207137	chr20:36207138-36207287	chr20:36207288-36207437	chr20:36207438-36207587	chr20:36207588-36207737	chr20:36207738-36207887	chr20:36207888-36208037	chr20:36208038-36208187	chr20:36208188-36208337	chr20:36208338-36208487	chr20:36208488-36208637	chr20:36208638-36208787	chr20:36208788-36208937	chr20:36208938-36209087	chr20:36209088-36209237	chr20:36209238-36209387	chr20:36209388-36209537	chr20:36209538-36209687	chr20:36209688-36209837	chr20:36209838-36209987	chr20:36209988-36210137	chr20:36210138-36210287	chr20:36210288-36210437	chr20:36210438-36210587	chr20:36210588-36210737	chr20:36210738-36210887	chr20:36210888-36211037	chr20:36211038-36211187	chr20:36211188-36211337	chr20:36211338-36211487	chr20:36211488-36211637	chr20:36211638-36211787	chr20:36211788-36211937	chr20:36211938-36212087	chr20:36212088-36212237	chr20:36212238-36212387	chr20:36212388-36212398	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.10551	1.13014	0.319821	0.692849	0.592124	0.574625	0.425534	1.60556	0.919356	0.713139	0.778499	0.764682	0.940147	0.791064	0.982953	0.836703	0.699038	0.682457	0.444223	1.32564	0.889485	0.399175	0.313625	0.546962	0.979217	0.716061	0.472313	0.433946	0.976765	1.56002	1.29533	0.871925	0.237608	0.541924	0.18219	0.242132	0.533212	0.301549
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.456378	0.504368	0.456944	0.67013	0.710738	1.00374	0.694485	0.12224	0	0	0	0	0	0.0808327	0.662068	0.468077	0.55381	0.347129	0.687306	0	0	0	0.633561	1.47152	1.14844	0.192461	0.497489	0.652494	0.608936	0	0	0	0.885738	0.801755	0.326764	0.0357713	0	0.26087
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	2.44248	3.00941	1.38054	1.91326	1.10555	1.18055	0.939846	1.48867	2.06486	1.12509	0.851013	1.38927	1.15342	1.30999	0.657963	0.242191	0.870565	0.745577	0.826584	2.23019	0.608918	0.37435	0.385634	0.882557	0.596779	0.700213	0.618923	0.0430024	0.0166473	1.03807	1.86472	2.00404	2.10297	1.34031	1.00773	0.406877	0	0.637638
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.697348	0.389454	0.539697	0.456248	0.463663	0.00371027	0.614979	0.368087	0	0.227177	0.746555	0.00306133	0.453669	0.902014	0.54552	0.776104	0.457526	0.522923	0	0.434002	0.730765	0.0222616	0	0	1.27053	1.38894	0.8975	0.430258	0.163205	0	0.446175	0.627894	0.0593643	0.350511	0.242948	0	0	0.266802
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0	0.230593	0.413512	0	0.424985	0.81537	0.0850212	0.0919163	0.238839	0	0	0	0	0	0	0	0	0	0	0	0	0.107533	0.258007	0	0	0.438066	0.200959	0	0	0	0	0	0	0	0	0.619718
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.705402	0.656076	1.01108	0.722776	0	0	0	0	0	0	0.080144	1.08157	0.118474	0	0.454731	0.189558	0.648128	0.454189	0.18166	0.419579	0.455816	0.0289408	0	0.31031	0.663922	0.199244	0.457446	0	0	0	0	0	0	0	0	0.23862	0.43369	0.345712
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.0984547	0.0780031	0.172896	0.163776	0.136566	0.117269	0.212259	0.2758	0.174803	0.0336987	0.0819565	0.145511	0.162026	0.133546	0.228484	0.152124	0.109318	0.100309	0.0971997	0.138495	0.146711	0.221144	0.232766	0.221074	0.327247	0.438585	0.260013	0.178506	0.204877	0.422013	0.538572	0.119961	0.104062	0.135961	0.230884	0.394715	0.548882	0.781224
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.887058	0.483058	0.393013	0.643248	0.716619	0.30599	0.466164	0.564968	0.312687	0.302105	0.550285	0.369787	0.944172	0.456841	0.759266	0.277674	1.28628	2.49755	1.14196	1.03637	0.801517	0.169877	0.709042	0.780592	0.627126	0.965262	1.31445	0.421759	0.775573	0.114526	1.52483	0.682639	0.629249	0.889048	0.390484	0.232346	0.499201	0.282076
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	0.525775	0	0	0	0.758143	1.40345	0	0	0.256045	0.311108	0	0	0	0	0.862004	0.213978	0	0	0	0	0	0.572772	0.880453	0	0	0	0	0	0	0.651339	0.257421	0	0	0.611367	0.489093	0	0	0.274074
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0	0.206223	0.504893	0	0	0.348361	0.443217	0.516698	0.63999	0.270169	0.573602	0.0521356	0	0.222813	0.649454	0.486122	0.655305	1.0642	1.1566	0	0	0	0.914905	0.151685	0.148422	0.454654	1.09198	0.184844	0.692097	0.464546	0.183728	0	0.160737	0.305259	0.411671	0.512842	0.69621	0.572835
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0.619923	0.620199	1.53527	0.391758	0	0	0	0	0	0	0	0.171549	0.839513	0.602254	0.851992	0.730768	0	0.191888	0.618653	0	0	0.482083	1.21194	0.822908	0.65181	0	0	0	0.290949	0.419335	0	0	0	0.435235	0.548126	0	0	0.533003
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	0.555643	0.41064	0.0146344	0.119499	0.527727	0.831304	1.00493	0.688153	0.60908	1.05129	0.624611	0.692426	1.02243	0.529714	0.528317	0.286478	0.338831	0.346477	0.499086	0.463592	0.938127	1.27792	0.699701	0.591505	0.446213	0.661719	1.60285	0.778847	0.35947	0.650788	1.14879	1.16473	1.11918	1.07498	0.610292	0.655827	0.394344	0.247412
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.78838	0.0929677	0.131888	0.395136	0.427659	0.628594	0.564402	0.765274	0.587171	0.111684	0.235507	0.625011	0.527373	0.295091	0.365312	0.0864415	0.15301	0.301811	0.321692	0.172151	0.0400301	0.315553	0.740572	0.633036	0.338132	0.259098	0.239113	0.676839	0.721109	0.18634	0.241382	0.379956	0.38349	0.619729	0.468571	0.156182	0.333889	0.327796
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.16baff19-56fb-479e-97b6-edd56ebc9920.fc.signal	1.5098	1.2819	1.39382	0.983265	1.05336	0.975236	0.379538	0.0894963	0.462491	0.117862	0	0.207253	0.318846	0.914583	2.04531	2.2795	0.949488	0	0.572996	0.514151	0	0.577419	1.20406	0.53	0.424757	0	0.928548	0.49841	0.327518	0.542935	0.737156	0.583194	0.35916	0.220536	0.845216	0.649129	0.41409	0.733456
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	0.883836	0.57372	0.401832	0.299505	0.595989	0.661803	0.567263	0.663981	0.573994	0.318354	0.266503	0.479259	0.660323	0.478512	0.711468	0.530877	0.539021	0.835122	1.1701	1.13996	0.405591	0.706069	1.7914	1.28598	0.908858	1.39515	0.938775	0.393261	0.327629	0.821303	1.40474	0.936636	0.467386	0.370845	0.375652	0.792355	0.918172	0.737864
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.100e7289-c631-4bb0-9eef-015950828bf4.fc.signal	0	0.120087	0.680493	0	0	0	0.130761	1.14221	1.12889	0.176128	0.871002	1.44781	0.72327	0.0796587	0.2295	0.54173	0	0	0	0	0	0	0	0	1.31838	1.00875	0.565743	0.483017	0.472894	0.284692	0.36293	0.608441	0.440319	0	0	0	0	0.628571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	0.56548	1.25287	2.5323	1.27858	1.04511	1.69985	1.01228	1.61466	0.225569	0.897615	1.14772	1.4131	1.40678	0.90106	1.40717	0.375308	0.064207	0.552543	0.360565	0.304491	0.404039	2.2392	0.772339	0.965321	1.06037	2.6845	1.2762	0.0931486	0.241968	0.485245	0.243657	1.1547	1.00468	0.898039	0.828167	2.0842	1.58373	0.326337
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.14fdd58f-89fa-40e4-a658-f79765679f58.fc.signal	2.59483	2.21001	1.63072	1.42173	3.87002	3.77469	1.07406	1.46128	1.28	1.75828	0.625136	1.53211	1.96424	0.992529	0	0.648986	1.19764	0.905453	1.10882	2.43392	1.96291	1.37923	4.41992	2.53447	2.0539	0.949414	1.05135	0.886785	0.807112	1.58179	1.11202	3.53929	4.26856	4.00049	1.78154	5.20617	5.21585	0.957273
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000008.3.2e1ab747-5c43-4469-97d5-a2e674bc3ee6.fc.signal	0	0	0.440024	0.837934	1.24908	0.529349	0.901645	2.08423	1.77992	0.881227	0	0.0754444	0.815986	1.20749	0.676851	1.70848	0.973418	0.896315	0	0.90585	0.591922	0	0.145014	1.17007	0.643377	0	0	0	0	1.7323	1.03263	0.193675	0.264704	0.435637	0	0.771952	1.06135	0.340136
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	0.577784	0.206058	0	0.138376	0.409924	0.3555	0.331977	0.595845	0.00897067	0.152269	0.214832	0.325403	0.744733	0.305013	0.546244	0.924606	0.17	0.299565	0.204363	0.514822	0.38468	1.01386	0.180609	0.404752	0.643323	1.8266	0.990982	0.75493	1.5888	0.681519	0.155923	0.195033	0.0855013	0.354688	0.369906	0.500065	0.58013	0.616561
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	0.438583	0	0	0.295141	0.357268	0.777448	1.05886	0.366408	0.810074	0.806672	0.170813	0.603837	0.349307	0.467974	1.22448	0.946037	0.52067	0.795072	1.19275	0.710481	0.701013	0.837996	0.720253	0.912529	0.906886	0.0735614	0.642206	0.696457	0	0.0749835	0.628003	1.0198	0.396669	0.396417	1.0878	1.21194	0.986089	0.734357
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.d4812fd5-35f7-424c-8ea9-21e1d395b54b.fc.signal	0.448458	0.173909	0.0406897	0.50087	0.594517	0.238048	0.208722	0.11628	0	0.0855781	0.15708	0.194022	0.102	0.359629	0.908521	0.424183	0.120241	0.251779	0.692151	0.814117	0.499138	0.894728	0.658641	0.513199	0.163527	0.44691	0.410468	0.0064734	0	0	0	0	0	0.203696	0.4083	0.328656	0.242701	0.428571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.b75058ba-d142-4ae0-9acf-08c2d019a7dc.fc.signal	0.0475963	0.80776	0.439189	0.601988	0.138488	0.773619	0.0278702	0.522131	1.09643	0.563576	1.02969	0.430891	0	0	0.0721573	0.403876	0.4131	0.137507	0.396194	0.474501	0.540529	0.841536	0.526724	0	0	0	0.105946	0.506774	0.558969	0.657507	0.411398	1.71989	0.297052	0.149411	0.203696	0.382509	0.71194	0.424107
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.c85debd1-3d92-448f-90c2-50b50f17d029.fc.signal	0.555767	0.154297	0.129335	0.536975	0.64353	0.144218	0.301235	0.270184	0.215603	0.113806	0.365845	0.323213	0.347367	0.216133	0.366103	0	0.00317333	0.399623	0.38867	0.568138	0.629068	0.441079	0.0181283	0.662796	0.262257	0.252952	0.498313	0.567219	0.189195	0.179197	0.984475	0.0334581	0.0206352	0.466805	0.355634	0.104226	0	0.290557
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.52215347-885a-4412-918b-b787711b8d37.fc.signal	0.30331	1.16232	0.904786	0.583641	0.552476	1.49163	0.873116	0.273438	0.362384	0.563044	0.359161	0.259553	1.78387	2.15012	1.87854	0.677437	0	0	0.519247	1.93458	1.63586	1.57571	1.07361	0.544232	1.25269	1.09677	0.530792	0.045956	0.85701	1.15567	0.695658	0.516548	1.27623	0.727609	0.442978	1.24065	1.27544	0.515358
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.68ad223e-c775-4c49-8f3f-4ec63b3e920b.fc.signal	1.21058	0.525358	1.06505	1.23114	0.619153	1.09956	0.475082	0.153314	0.50215	0.397744	0.769575	0.724236	1.24154	1.11253	0.68565	0.588175	0.219588	0.665997	0.545829	0.389994	0.500938	0.393809	1.32248	1.72078	1.08609	1.96841	0.63966	0.169354	0	0.624231	0.91333	0.306983	0.842473	0.754703	0.929115	2.1017	1.58228	0.52126
