	chr16:24856120-24856269	chr16:24856270-24856419	chr16:24856420-24856479	chr16:24856480-24856569	chr16:24856570-24856719	chr16:24856720-24856869	chr16:24856870-24857019	chr16:24857020-24857169	chr16:24857170-24857319	chr16:24857320-24857469	chr16:24857470-24857619	chr16:24857620-24857769	chr16:24857770-24857919	chr16:24857920-24858069	chr16:24858070-24858219	chr16:24858220-24858369	chr16:24858370-24858519	chr16:24858520-24858669	chr16:24858670-24858819	chr16:24858820-24858969	chr16:24858970-24859119	chr16:24859120-24859269	chr16:24859270-24859419	chr16:24859420-24859569	chr16:24859570-24859719	chr16:24859720-24859849	chr16:24859850-24859869	chr16:24859870-24860019	chr16:24860020-24860169	chr16:24860170-24860319	chr16:24860320-24860469	chr16:24860470-24860529	chr16:24860530-24860619	chr16:24860620-24860769	chr16:24860770-24860879	chr16:24860880-24860919	chr16:24860920-24861069	chr16:24861070-24861219	chr16:24861220-24861278	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	1.18037	0	0	0	0	0.200959	0.455394	0	0.0527592	0.169771	0	0.189464	0.0952259	0	0	0	0	0	0.35168	1.684	0.182522	1.10136	6.67903	9.24095	7.422	1.732	1.59677	0.805666	0	0	0	0	0.482786	0.373501	0	0	0	0.334588	0.569157	0.496587
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.91871	0.709616	0.5009	0.0556556	0	0.190342	0.417359	0	0.172634	0.363987	0	0	0	0.387322	0.306232	0.939184	0.174708	0.549744	2.05775	1.05417	2.03503	2.12045	1.69953	2.88401	5.38334	0.241489	0.266566	0.59237	0.0236948	0.118474	1.094	1.28689	0.982072	0.197457	0	0	0	0	0	0.559643
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0	0	0	0	0.482256	0.130353	1.04266	0.753009	0.595304	0.70282	0.729191	1.12328	0.462961	0.446249	0.743673	0.0441127	0.619401	1.15272	0.743096	0.0871664	0	0	1.02554	1.69205	0.0427423	0	0	0.947698	1.48313	1.19269	0.720788	0	0	0	0	0	0	0.0349245	0.398515	0.393382
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	0.625592	0.409469	0	0	0	0.277588	0.565197	0.578252	0.949576	0.703165	0.533572	0.753805	0.17454	0.290141	0.471133	0.518177	0.353623	0.497944	0.772164	0.338466	0.218263	0.539661	0.520292	0.257051	0.512102	0.357696	0.08542	0.156603	0.781037	0.313217	0.473325	0.395059	0.0166094	0	0.165016	0.379043	0.276188	0.334541	1.30646	0.463855
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.14fdd58f-89fa-40e4-a658-f79765679f58.fc.signal	7.30863	8.56296	5.46598	2.23563	2.73808	4.16913	5.43137	3.48349	7.75159	1.71128	2.48331	2.34429	1.23052	2.48385	3.34679	3.98243	3.97359	5.01546	4.95407	3.14718	1.53881	0.735429	1.46108	0.680262	0.5547	0.632129	2.10729	1.74137	2.78123	2.74709	4.20554	5.71084	3.52608	1.66577	0.850335	0.0728145	0.380841	0.988401	3.07862	0.598901
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	3.96518	2.81048	1.83802	0.502365	0.319741	1.40317	1.72499	1.29273	1.40679	0.837083	0.544407	1.99767	0.204303	0.329477	0.483349	0.853176	1.52035	0.994413	1.20121	1.19885	0.63898	0.537337	0.733029	0.594655	0.417504	0.19974	0	0.529513	0.932728	0.924583	0.488264	0.16288	0	0	0	0	0.116052	0.586528	0.724868	0.533865
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.fc1674f3-b9c6-4107-8983-478acef979ab.fc.signal	6.39735	3.83283	2.03845	0.87676	0.382869	0.929355	1.23328	2.05161	2.17434	1.51965	2.34224	1.80381	0.887117	0.997108	1.94156	3.77946	3.06563	3.75868	4.34867	1.65513	1.66581	1.7681	1.51968	1.01413	2.44615	1.87492	0.15344	1.00828	2.09836	1.65121	1.14269	0.460321	0.299787	0.78896	2.72188	2.88232	1.50802	2.44029	3.53521	0.627329
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83112ba3-4a46-4bcb-b23c-b8a94da18e77.fc.signal	2.36467	0.699397	0.7401	0.774022	1.41914	1.29332	1.61693	1.39425	1.61071	0.492841	0.582771	0.624318	0.689349	0.941779	0.157145	0.931181	1.77902	1.79781	1.17778	0.954742	1.67603	2.30411	2.49745	1.11031	0.0062644	0.136634	1.4432	2.17034	0.847413	0.599485	1.32065	0.323797	0.940545	1.11385	0.688799	0.374679	0.624448	0.853829	1.11015	0.516605
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.61135aae-0e5d-4a79-9f3a-0fb631125d88.fc.signal	5.2237	3.08017	2.86115	2.71445	3.11161	3.4943	3.96731	2.91638	1.73786	1.34254	2.01588	4.1526	4.93424	3.30601	0.79394	1.23617	3.4221	2.65513	5.16083	1.51134	2.30148	1.65071	3.93752	1.30627	2.21756	1.00907	1.26023	0.827169	0.87602	1.25184	1.39091	0.578347	0.54455	0.758594	2.13947	1.6078	1.42723	1.18631	2.75188	0.729508
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.9ac74a4d-9d70-4efc-945e-29c0f04f171f.fc.signal	3.21363	3.31599	3.20126	0.997633	0.911533	1.1237	2.30056	0.950544	1.91778	2.19813	3.72738	1.93074	0.835559	0.966045	1.50424	1.88062	1.31453	0.95257	1.45907	2.1795	2.59676	2.02069	0.941806	1.19578	3.02826	2.12142	2.26039	1.97124	1.4704	0.836096	0.566776	0.457481	0.910233	0.567274	0.675246	0.774354	1.21184	1.4249	2.07648	0.571353
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.3ac72c63-5790-4eab-ab70-1f2408156b61.fc.signal	7.02455	5.27687	6.38246	1.09608	2.01068	1.79968	1.73439	4.23172	3.12465	3.58101	2.90254	5.58123	2.63024	0.810277	0.749121	3.57452	4.10862	5.98359	6.80595	3.16494	2.32938	5.27637	4.89097	1.41653	1.94876	1.71781	2.29766	3.71712	1.93619	0.886396	1.94438	3.564	2.43222	0.940862	2.24386	2.51212	2.57387	1.95983	1.77396	0.699088
