	chr1:247433470-247433619	chr1:247433620-247433769	chr1:247433770-247433849	chr1:247433850-247433919	chr1:247433920-247434069	chr1:247434070-247434219	chr1:247434220-247434369	chr1:247434370-247434519	chr1:247434520-247434669	chr1:247434670-247434819	chr1:247434820-247434969	chr1:247434970-247435119	chr1:247435120-247435269	chr1:247435270-247435329	chr1:247435330-247435419	chr1:247435420-247435569	chr1:247435570-247435719	chr1:247435720-247435869	chr1:247435870-247436019	chr1:247436020-247436169	chr1:247436170-247436319	chr1:247436320-247436469	chr1:247436470-247436619	chr1:247436620-247436769	chr1:247436770-247436919	chr1:247436920-247437069	chr1:247437070-247437219	chr1:247437220-247437369	chr1:247437370-247437519	chr1:247437520-247437669	chr1:247437670-247437819	chr1:247437820-247437969	chr1:247437970-247438119	chr1:247438120-247438269	chr1:247438270-247438419	chr1:247438420-247438569	chr1:247438570-247438640	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0	0	0	0	0	0.0890236	1.21137	1.04962	0	0.0946459	0.24834	0.501261	1.31226	1.61414	0.462518	0.449088	0.590407	0.903389	0.286095	0.101539	0.167884	0	0.0944879	0.243541	0.334848	0.417773	0.140089	0.437375	0.108431	0.392304	0.149432	1.08398	0.649008	0.323287	0.188174	0.51085	0.834437
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	6.97594	0	0.190796	1.69596	1.80901	6.24101	6.81764	2.3067	0.768382	0.772903	0	0.0218803	6.13337	7.40936	2.07646	0.621852	1.31531	2.95201	4.40173	4.85654	2.68136	0.213329	2.4173	2.44162	4.71432	3.8749	3.06664	3.05003	3.96745	5.7383	10.1302	18.2291	13.0843	6.68527	1.87947	1.11932	4.46511	0.380035
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	1.38501	0.0600327	0	0	0	0.0600327	1.7458	0.741375	2.30034	0.480261	0	0	0.630726	0.68266	0.189628	0	0	0	0	1.33273	0.708385	0	0	0	0	0	0	1.08438	0.0864715	2.04346	1.87815	1.67124	0	0	0	0	0	0.743243
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	0	0	0.0458525	1.70323	1.3797	0.992684	2.48184	3.07903	3.90837	3.91292	3.67208	2.31434	2.81856	2.03481	1.89258	0.996751	2.1752	4.36853	2.6805	1.3932	0.780549	0.893083	0.15914	0.559464	0	0	1.14157	3.77624	5.72261	1.53576	2.92196	8.93298	14.2618	10.4187	1.44334	2.4762	1.57589	0.727119
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0.865911	0.662205	0.63988	0.617474	0.476953	0.482763	0.778035	0.854192	0.220085	0.158162	0.959828	2.32425	2.53913	1.31029	0.739601	0	0.235814	1.42336	2.74588	1.55787	0.447742	2.15383	3.86635	1.65906	0	0	0	0	0	0.300827	1.13072	2.40028	1.67997	0.28625	1.01842	1.68408	2.18553	0.327815
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.69157	0.656266	0.551437	0.542851	0.506062	0.727505	0.956758	0.842837	0.59197	0.541052	1.57852	1.2493	0.195218	0	0.0177019	0.386128	0.407357	0.335623	0.812405	0.646196	0.395002	0.151029	0.423928	0.410826	0.173737	0.653761	0.907745	0.233726	0.453351	0.821688	0.641992	0.820699	1.54285	1.50656	0.807678	0.948654	1.40137	0.702128
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307461	2.41425	0.691441	0	0.746942	0.519248	0.24195	1.84576	0.570912	0.686488	0	0.62488	0.391538	1.84275	2.74221	3.79092	0.80597
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	0.528686	0.360006	0.146284	0.0882279	0.301823	1.01422	0.813237	0.723465	0.0998852	0.0199696	0.772819	0.871021	1.0578	0.514767	0.193587	0	0.0357233	0.410127	1.0851	0.508945	0.123445	0.247431	0.183899	0.026033	0	0	0	0	0	0	0.220786	0.597936	0.369686	0.430487	0.863077	1.88902	2.35365	0.785047
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001482.1.feb5cf97-c346-43c5-9925-b098ecdfe359.fc.signal	2.05939	1.43268	0.16393	0.72858	1.88472	2.33167	2.06448	5.17822	4.20403	1.49307	4.86525	6.81512	5.79291	4.10468	4.97905	4.46759	2.39418	2.76883	3.17689	3.38089	2.96314	1.58357	0.544137	1.16716	0.84246	1.15958	1.01215	2.04788	3.41831	2.26965	2.41327	1.64159	3.1962	3.64074	2.08767	1.0314	2.45462	0.449398
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.8a6af925-1821-4fc7-84d7-e838a44be225.fc.signal	1.41903	0.677167	0	0	0.486459	1.0937	1.83228	1.76529	1.72176	0.813702	1.87009	1.67035	0.533052	0.589001	1.14544	0.640307	0	0.287892	0.618692	1.07111	0.485804	0.507353	0.128722	1.08315	0.300802	0.148303	0.5977	0.428783	1.34635	2.06661	1.5419	1.28499	1.4378	1.25533	2.136	0.75977	0.513474	0.926829
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000234.3.004bcd0c-68a8-42c5-b5aa-454db7d061e9.fc.signal	0.104131	0.236305	0.505856	0.71725	0.944571	1.41664	1.45019	0.909934	0.187129	0.152998	0.801848	1.37505	1.96978	1.68205	1.03907	0.0878119	0.0635675	0.73593	2.11575	2.59616	1.0437	0.483004	1.67304	1.76665	0.643585	0.244838	0.376926	0.18715	0.708055	1.02636	1.05126	1.4025	1.04957	0.981109	2.63267	5.61152	5.54171	0.333333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	1.39638	0.920811	0.393222	0.0384457	0	0.477268	1.18757	0.292364	1.07411	1.08002	0.944334	1.13513	0.944606	0.922616	0.732179	0.991757	0.273631	0.977994	1.55114	0.614607	0.493483	0.771647	0.37236	1.01165	1.49166	0.269166	1.07197	0.526682	0.938682	2.2703	1.48455	2.31074	2.08151	1.0778	0.310655	0.152536	0.6631	0.674603
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.3579346a-a108-4e99-ba8a-c53f4809c6bb.fc.signal	1.70415	0.865194	0.0724325	0	0.304958	1.22254	1.43661	1.16675	1.20095	1.388	1.50416	1.55987	1.17765	1.17017	1.65512	1.57586	1.28379	1.39598	0.980402	1.51327	1.11569	0.903061	1.721	1.08064	0.755032	1.2944	1.9536	0.825487	0.557975	0.845546	1.45619	1.56676	1.5998	1.51122	1.51157	1.48903	1.23887	0.398643
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	0.767172	0.382864	0	0.0195793	0.25769	2.1533	0.639378	0.297706	1.38966	0.629791	1.39611	2.52301	1.9206	0.549248	0.371805	0.63046	0.313365	1.43667	1.76987	0.467338	0.0729433	1.16299	0.48064	0.473903	1.48019	1.02404	1.25605	1.08616	0.872444	0.961647	0.355464	1.92819	1.47899	0.36554	0.143747	0.872073	0.305242	0.818182
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.d4812fd5-35f7-424c-8ea9-21e1d395b54b.fc.signal	2.00031	0.827675	0.630266	0.888105	1.86302	3.05765	3.5588	3.83519	2.79392	2.5418	4.79303	6.33593	6.03305	4.23172	4.38229	5.27656	5.33819	10.766	7.71918	4.81301	4.21999	3.00064	1.45516	0.616517	0.787695	1.37009	1.074	1.23947	2.55879	3.16382	5.20405	7.69138	5.87389	6.54485	2.85442	2.76404	3.14985	0.893646
