	chr15:58539285-58539434	chr15:58539435-58539584	chr15:58539585-58539734	chr15:58539735-58539794	chr15:58539795-58539884	chr15:58539885-58540034	chr15:58540035-58540114	chr15:58540115-58540184	chr15:58540185-58540334	chr15:58540335-58540484	chr15:58540485-58540634	chr15:58540635-58540784	chr15:58540785-58540934	chr15:58540935-58541084	chr15:58541085-58541234	chr15:58541235-58541384	chr15:58541385-58541534	chr15:58541535-58541684	chr15:58541685-58541724	chr15:58541725-58541834	chr15:58541835-58541984	chr15:58541985-58542134	chr15:58542135-58542284	chr15:58542285-58542434	chr15:58542435-58542584	chr15:58542585-58542734	chr15:58542735-58542884	chr15:58542885-58543034	chr15:58543035-58543184	chr15:58543185-58543334	chr15:58543335-58543484	chr15:58543485-58543554	chr15:58543555-58543634	chr15:58543635-58543784	chr15:58543785-58543934	chr15:58543935-58544084	chr15:58544085-58544234	chr15:58544235-58544324	chr15:58544325-58544384	chr15:58544385-58544467	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.50a44db1-655c-4546-8036-e7b247f25f5a.fc.signal	0.478087	1.30043	2.19955	2.1572	1.20217	0.417226	0.566077	0.914266	0.473006	0.507248	0.982205	0.912131	1.23582	1.33649	1.25425	1.17188	1.19074	1.04678	1.79928	4.14712	3.07866	2.21112	1.05842	1.17086	1.74358	1.00473	1.27529	1.25503	1.86234	1.09543	2.47249	2.33493	0.78149	0.0552557	1.25834	0.557482	0.657805	0.730771	0.349891	0.427817	0.856383
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.ad84b327-82d2-4d7b-a9a1-d84b21c47553.fc.signal	0.405643	0.854727	0.79548	0.950689	0.711073	0.638651	0.255134	0.207522	0.637159	0.494261	0.780618	0.861394	0.71577	0.700435	0.597025	0.366573	0.201804	0.291482	0.277479	0.519434	0.642439	0.462207	0.241796	0.48006	0.597006	0.54682	0.261103	0.0282528	0.123415	0.340052	0.310717	0.28169	0.296511	0.519294	0.373086	0.302485	0.318928	0.288211	0.044333	0.0457657	0.624242
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.85b1d8ad-328c-45c6-9e3b-50e5e5e241e1.fc.signal	0.00810533	0.368895	1.53157	1.32453	0.735809	0.658465	0.147927	0.0417943	0.0389611	0.406397	0.839493	1.5915	0.362849	0.365999	0.331643	0.649947	0.220265	0.450887	0.411273	0.74092	0.820562	0.568477	0.352253	0.315841	0.815888	0.365324	0.0225637	0.116292	0.501366	0.547071	0.238387	0.0816306	0.0342934	0.237549	0.0836377	0.199723	0.878054	0.779455	0.512211	0.0191766	0.841584
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.63a55c7d-51f0-4637-84b6-522ad46573ec.fc.signal	0.811939	1.22686	1.11522	1.1579	1.61499	1.99899	0.896228	0.351344	0.007836	0.32807	1.61299	1.25037	1.26328	1.41058	0.291354	0.951181	0.458006	0.740756	1.16253	0.904151	1.08885	1.46425	1.25231	0.96395	1.05882	1.02045	0.988528	1.01007	1.29369	1.90919	1.51791	0.447015	0.181303	0.0863053	0.366181	0.251801	0.936537	0.708937	0.188022	0	0.463918
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.223aa04f-e316-48e4-abf6-e6d88a4e9390.fc.signal	0.933344	0.667553	1.64242	0.696548	0.322467	0.537754	0.845031	0.971359	0.357421	0.203186	0.482249	0.50823	0.317445	0.135164	0.481508	0.477184	0.417258	0.420497	0.338161	0.119798	0.237836	0.0830074	0.0869887	0.293336	0.187539	0	0	0.00844727	0.115425	0.0892992	0.103605	0.316471	0.125619	0	0	0.217719	0.120389	0	0	0.0742764	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001878.2.2adb5a51-51a2-4ead-ae64-2462116858bf.fc.signal	0	0	0.245686	0.312498	0.096995	0.185165	0.228969	0.0123043	0.22161	0.445063	0.236206	0.507645	0.119479	0	0	0.107335	0.584336	0.058422	0	0	0.628028	0.624437	0.749126	0.295144	0.205183	0.413406	0.790046	0.796927	0	0.683901	0.598681	0	0	0.0331173	0.48972	0.0974874	0	0	0	0	0.187557
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.32ebedf9-9cee-45d9-904b-83df75dfe3b1.fc.signal	0.846084	2.22486	1.73258	1.07078	1.07516	0.938856	0.710035	0.551639	0.850588	1.4438	0.268457	0.87963	0.660693	0.310253	1.12219	1.11257	0.281866	1.33315	1.69376	0.77498	0.974931	0.268477	0.669284	0.604069	1.14717	1.16464	1.02073	1.55463	1.48175	1.06548	1.17806	1.35498	1.20254	0.679884	0.303107	1.41929	1.41967	1.36224	1.05076	0.687127	0.25
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.c28d3943-9234-4917-b4a0-88d70eac42fc.fc.signal	0.446128	0.243294	0.300191	0.61687	0.897797	0.718933	0.529433	0.583854	0.244576	0.133395	0.576117	0.789412	0.651357	0.449174	0.453522	0.664524	0.274838	0.431768	0.379646	0.321777	0.372491	0.417826	0.930647	0.969369	0.46399	0.629984	0.591128	0.0592027	0.139058	0.569792	0.479845	0.501055	0.647228	0.456241	0.444762	0.329638	0.838848	0.822239	0.450222	0.243089	0.497741
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003804.1.20346d72-f6d0-41f6-979d-2e29fa33f68f.fc.signal	0.302578	0.0163678	0.170521	0.232435	0.0350792	0.0624807	0.146856	0.210174	0.249245	0.245347	0.220227	0.494823	0.265779	0.166421	0.330647	0.47212	0.341282	0.45674	0.445366	0.228813	0.28851	0.49976	0.229344	0.126091	0.159045	0.279039	0.135443	0.0349425	0.152057	0	0.00117131	0.0606464	0.124618	0.252158	0.0433457	0.200237	0.323756	0.209903	0.0964007	0.00912833	0.313402
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.c56a1926-3d2b-458d-9800-4140f38e79d1.fc.signal	0.583827	0.430961	0.401297	0.250876	0.111946	0.128712	0.189862	0.212006	0.226764	0.474359	0.439761	0.21974	0.268985	0.333331	0.270266	0.182239	0.195559	0.199898	0.280854	0.268151	0.266514	0.221192	0.191732	0.108257	0.0672826	0.0598137	0.0155426	0	0.018465	0.202747	0.236366	0.162359	0.110791	0.159993	0.156204	0.098635	0.0942459	0.08512	0.116865	0.0751277	0.912
