	chr6:143939888-143940037	chr6:143940038-143940187	chr6:143940188-143940337	chr6:143940338-143940487	chr6:143940488-143940637	chr6:143940638-143940787	chr6:143940788-143940937	chr6:143940938-143941087	chr6:143941088-143941237	chr6:143941238-143941387	chr6:143941388-143941537	chr6:143941538-143941687	chr6:143941688-143941837	chr6:143941838-143941987	chr6:143941988-143942137	chr6:143942138-143942287	chr6:143942288-143942437	chr6:143942438-143942587	chr6:143942588-143942677	chr6:143942678-143942737	chr6:143942738-143942887	chr6:143942888-143943037	chr6:143943038-143943187	chr6:143943188-143943337	chr6:143943338-143943487	chr6:143943488-143943637	chr6:143943638-143943787	chr6:143943788-143943937	chr6:143943938-143944087	chr6:143944088-143944237	chr6:143944238-143944387	chr6:143944388-143944537	chr6:143944538-143944687	chr6:143944688-143944837	chr6:143944838-143944987	chr6:143944988-143945007	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0.759291	0	0	0.528279	0.0743834	0.0107284	0.507018	0.0521855	0.106457	0.574601	0.624701	0.256753	0.190878	0.419194	0.137769	0.760312	1.29918	0.302091	0.489871	0.798507	0.677007	0	0	0	0.897136	1.78399	1.69472	0.69252	0.694192	1.26442	0.254416	0.291303	0.217761	0.653944	0.462344	0.39466	0.145205
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0.108873	0.345175	0.210802	0	0	0.412466	0.857586	0.0740526	0	0	0.442973	0.376752	0.784438	1.40181	1.44377	0.404266	1.88746	3.02308	1.04869	0.29686	0.674716	1.28515	0.384461	0.479081	0.486623	0.396436	0.381458	0.223897	0.490409	0.291353	0.315853	0.0837472	0.282169	0.701527	1.25467	1.1367	0.132275
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0.144351	0.877028	0.119616	0	0	0	0	0	0	0	1.74468	0.535206	0.264154	1.15748	0.929977	0.926252	0.633597	0.270869	0.234699	0.0257508	0	0	0.454116	0.092704	0.381586	0.583772	0.272375	0	0.561214	1.70701	0.492485	0.2264	0.719607	1.10815	1.36028	0.87457	0.72381
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0.455181	0.551096	0.256321	0.212168	0.453971	0.61443	0.354519	0.220125	0.281274	0.969426	1.56186	1.69292	1.05234	0.699198	0.79849	0.493799	0.625786	0.630187	0.454924	0.0854632	0.2223	0.348334	0.24268	0.506707	1.24974	0.980311	0.673589	0.613908	0.119481	0.233952	0.553401	0.527978	0.614921	0.228482	0.83588	0.751943	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0	0	0	0	0	0	0.319932	0.262041	0	0.0777568	0.17531	0.395576	0.356714	0.48357	0.342687	0.309554	0.606284	0.59572	0.118615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.501931
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0	0	0.0293649	0.0829629	0.175062	0.151544	0	0	0.194492	0.0954077	0.591948	0.103907	0.190246	0.224591	0.38556	0.285037	0.40328	0.280926	0.0448749	0	0.104143	0.171259	0.463248	0.324412	0.104147	0.325097	0.277206	0.18126	0.14	0.0769411	0.312458	0.243873	0.300658	0.588798	0.34649	0.413022	0.756835
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.327719	0.381176	0.173312	0	0	1.04643	0.182474	0	0.0575044	0.498631	0.921073	1.54363	2.31793	0.422088	1.0497	0.817365	0.705934	1.41954	1.27048	0.853077	0.490358	0.0622995	0.901512	0.454664	0.44941	0.773996	0.114816	0	0	0.19764	0.308438	0.422831	0.553097	0	0	0	0.280303
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.6cb1979d-a688-443a-a34f-9028034c29a9.fc.signal	0.174003	0.193339	0	0.154621	0.227845	0	0	0	0.298687	0.319994	0	0.421509	0.394432	0.112092	0.438829	0.102355	0.547549	0.502357	0	0	0	0	0.0653752	0.51612	0.0378488	0	0	0	0	0.26238	0.295661	0.259995	0.347865	0.803062	0.380735	0.38383	0.310976
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.5458814b-5fa1-4409-81d6-3110fe5029f7.fc.signal	0.135531	0.309131	0.078034	0	0	0.388934	0.70922	0.323117	0	0	0.453535	0.188978	0	0.142252	0.808374	1.30228	0.768217	0	0	0	0.262875	0.250833	0.781274	0.313095	0	0.320394	0.22416	0.271045	0.0039016	0.1978	0.493737	0	0	0	0.267845	0.390374	0.22549
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.318c4637-d1c5-4ab4-ab79-239ce2440f41.fc.signal	0	0	0	0	0	0	0	0	0.0231619	0.0899355	0.237939	0.414248	0.390876	0.224458	0.185892	0.0872342	0.0830755	0.33196	0.376135	0.396287	0.775955	1.26634	0.557209	0.452845	0.996894	0.92117	0.140412	0	0	0.240914	0.544613	0.653117	0.876987	0.272788	1.03696	1.13721	0.5
