	chr10:86704031-86704180	chr10:86704181-86704330	chr10:86704331-86704480	chr10:86704481-86704560	chr10:86704561-86704600	chr10:86704601-86704630	chr10:86704631-86704780	chr10:86704781-86704850	chr10:86704851-86704930	chr10:86704931-86705080	chr10:86705081-86705230	chr10:86705231-86705380	chr10:86705381-86705530	chr10:86705531-86705680	chr10:86705681-86705830	chr10:86705831-86705980	chr10:86705981-86706130	chr10:86706131-86706280	chr10:86706281-86706430	chr10:86706431-86706480	chr10:86706481-86706580	chr10:86706581-86706730	chr10:86706731-86706880	chr10:86706881-86706920	chr10:86706921-86707030	chr10:86707031-86707120	chr10:86707121-86707180	chr10:86707181-86707330	chr10:86707331-86707390	chr10:86707391-86707480	chr10:86707481-86707630	chr10:86707631-86707780	chr10:86707781-86707930	chr10:86707931-86708080	chr10:86708081-86708230	chr10:86708231-86708380	chr10:86708381-86708530	chr10:86708531-86708680	chr10:86708681-86708830	chr10:86708831-86708910	chr10:86708911-86708980	chr10:86708981-86709130	chr10:86709131-86709219	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0	0.994342	1.32844	0.505399	0	0	0	0.13237	0.811699	1.10369	0.116598	0.389021	0.669178	0.366297	0.442576	0.684064	0.445859	0.00154767	0.0027162	0.137349	0.221967	1.06684	0.768601	0.381222	0.653765	0.598624	0.326072	0.198243	0.328599	0.289853	0.0676603	1.01051	1.01647	0.62653	0.953239	0.817859	0.552654	0.805007	0.840753	0.631595	0.416829	0.558766	0.798117	0.376785
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004664.3.3e0c3e5b-0b04-413e-8945-15e328b75c75.fc.signal	1.39958	0.991663	0.451398	0.49067	0.404801	0.24533	0.560953	1.0615	1.31845	1.59437	1.64842	0.941077	1.02005	1.049	1.81577	1.394	1.24481	1.08991	1.01692	1.04031	1.17613	1.65895	1.14033	0.196975	0.0650345	0.160582	0.432863	0.438934	0.788429	1.25881	1.91078	1.62177	1.58466	0.99153	1.01128	1.67332	1.38621	1.35775	1.12297	0.871662	1.20198	1.36842	1.09221	0.0313742
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.9ddbde16-a8c7-4357-85a1-25b734b0a68e.fc.signal	0.394946	0.803148	0.779622	0.327655	0.25207	0.411638	0.406599	0.129636	0	0.155199	0.297349	0.441555	1.47357	1.44107	0.615383	0.297406	1.05516	0.803146	0.658623	0.483898	0.25207	0.408313	1.12404	0.844304	0.442217	1.13972	1.86509	2.09359	1.18361	0.807294	0.698709	0.645441	0.238055	0.332447	0.645567	1.01318	1.02341	0.457249	0.425413	0.515029	0.401728	0.442826	0.485618	0.539906
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.dbe74410-ef9b-4890-bc90-855bf41773d5.fc.signal	0.0988983	0	0.23395	0.528547	0.34517	0.76705	0.941552	0.468998	0.372457	0.435934	0.213017	0.193384	0.232771	0.754909	0.864848	1.02017	0.513925	0.12848	0	0.339418	0.52639	0.0345168	1.10567	1.46925	0.7008	0.741482	0.551319	0.149573	0.28764	0.706325	0.418041	0.467022	0.175585	0.67921	0.122728	0.753627	0.128481	0.0441048	1.24247	0.773027	0.908131	0.435513	0.893219	0.0157967
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.45140bd1-90fe-4a64-8e67-977bea385e45.fc.signal	0.0692487	0.477483	0.346554	0.171274	0.164557	0.26867	0.230159	0.305161	0.683556	0.575048	0.308126	0.722988	0.838876	0.472121	0.233424	0.237831	0.356496	0.94144	1.00057	0.540153	0.307663	0.664643	1.81296	1.19109	0.835094	1.13025	1.79096	1.03904	0.152242	0.898719	1.5451	0.913648	0.623454	0.560753	0.488172	0.244494	0.535655	1.45737	0.960218	0.487253	0.498888	0.384509	0.487031	0.0184897
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.dd1317db-7d1b-41c7-a204-2df8f91c596d.fc.signal	0.177721	0.189171	0.153891	0	0	0	0.18069	0.0155271	0.048663	0.164808	0.784127	0.137102	0.544036	0.67647	0.388516	0.787869	0.820391	0.183758	0.0523725	0.14295	0.409087	0.380789	0.503441	0.570024	0.783771	0.975002	0.962614	0.554427	0.349785	0.834972	0.920872	0.735594	1.01492	0.0247192	0.420416	0.867388	0.989133	0.898724	0.0977832	0.161326	0.603731	0.29565	0.421831	0.260995
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.3f273eb1-d109-4260-952a-5ac2e044448b.fc.signal	1.16332	0.480335	0.573553	0.927886	0.62444	1.54939	2.03045	0.560017	0.875874	0.654492	0.627572	0.547411	0.619039	0.715272	0.444691	0.660592	0.708043	0.383884	0.00522587	0.207728	0.348084	0.448771	0.525802	0.69383	0.860895	1.24905	1.13871	0.221684	0.0538927	0.364686	0.5207	0.486527	0.329218	0.504055	1.11023	0.651714	1.00592	1.55402	1.1378	0.797855	0.505507	0.0647584	0.29324	0.445161
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.285674ca-2d37-4ac8-859e-29db1bf824d3.fc.signal	0.745575	0	0	0	0	0	0.201709	0.83173	0.508864	0.126444	0.378164	0.228523	0	0.0136129	0.368241	1.76038	0.717956	0.375079	1.33275	0.574217	1.62525	1.35606	0.696445	0.519445	0.228141	0.395334	0.978103	0.4161	0.243643	0.35668	0	0.0419446	0.314758	0.669823	0	0	0	0	0	0	0.324036	1.0866	1.63399	0.44246
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.6941f4c2-9444-41d7-82bb-38a8112f3f75.fc.signal	0.398406	0.892988	0.748777	0.531964	0.42246	0.397907	0.492488	0.791754	0.93505	1.32604	1.58624	1.3328	1.02574	0.53073	0.526077	0.688603	0.808908	0.892991	0.66971	0.520929	0.569732	0.611846	0.93641	0.988346	0.964018	1.41679	2.01022	2.37711	1.99729	1.56751	1.01907	0.746195	0.689358	0.39739	0.36276	0.347769	0.705894	0.859393	0.622688	0.488827	0.53329	0.416045	0.255136	0.609023
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.c2e20b49-142e-4797-9eba-5be0eab06323.fc.signal	0	0.419295	0.295591	0.405987	0	0	0	0.221801	0.458135	0.577936	0.780881	0.552453	0.515914	0.580152	0.483915	0.579061	0.53677	0.486653	0.247748	0.0517416	0.21617	0.236352	0.239151	0.837549	1.70215	1.39525	0.962661	0.936855	0.487443	0.128727	0.345974	0.093201	0	0.384169	0.172936	0.289688	0.0442924	0.241719	1.10893	0.658178	0.766349	0.60858	1.40857	0.09375
