	chr18:49854313-49854462	chr18:49854463-49854612	chr18:49854613-49854762	chr18:49854763-49854912	chr18:49854913-49854992	chr18:49854993-49855062	chr18:49855063-49855212	chr18:49855213-49855362	chr18:49855363-49855512	chr18:49855513-49855662	chr18:49855663-49855812	chr18:49855813-49855962	chr18:49855963-49856112	chr18:49856113-49856262	chr18:49856263-49856412	chr18:49856413-49856562	chr18:49856563-49856712	chr18:49856713-49856862	chr18:49856863-49857012	chr18:49857013-49857162	chr18:49857163-49857312	chr18:49857313-49857462	chr18:49857463-49857612	chr18:49857613-49857762	chr18:49857763-49857912	chr18:49857913-49858062	chr18:49858063-49858212	chr18:49858213-49858362	chr18:49858363-49858512	chr18:49858513-49858662	chr18:49858663-49858812	chr18:49858813-49858962	chr18:49858963-49859112	chr18:49859113-49859262	chr18:49859263-49859390	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0.896155	1.42747	0.41702	0.59924	0.425756	0.248294	1.0082	0.529538	0.139523	0.837933	1.79203	1.03637	0.732243	0.890882	1.93366	1.49782	1.10374	0.219613	0.157793	0.408906	0.779999	1.26763	1.05266	0.629322	0.667008	0.989404	0.660795	0.94903	0.260668	0	0	0	0	0.334451	0.48617	0.545309
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0	0	0	0	0	0	0	0.423284	0.0675967	0	0	0.224467	0.326048	0.608893	0.898692	0.875444	0.476521	0.121732	0	0.197006	0.521345	0.714495	0.262287	0	0	0.327149	0.1997	0	0	0	0	0	0	0	0	0.566628
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0.0349804	0.379017	0.792325	0.512679	0.0611059	0	0.199158	0.938778	0.921896	0.171944	0.212443	0.56263	0.565521	0.406407	0.598618	1.01511	1.1255	0.703983	0.50594	1.24958	1.138	0.613608	0.31464	0.256417	0.776407	0.924594	0.41573	0.489061	0.564713	0.633021	0.866259	0.485687	0.735356	1.14042	0.3466	0.412317
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.271941	1.26768	1.4094	1.17098	1.0255	0.123231	0.523907	0.635298	0	0.0958505	1.00846	0.0634434	0.546069	1.33604	0.442557	0.0849781	0.265124	1.7397	2.20262	0.679081	0.419004	0.456318	0.811186	0.406252	0.848931	1.10559	0.18647	0.726219	0.762237	0.567431	0.920896	0.0602701	0.394762	0.0224501	0.301589	0.594582
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.aa01f6f8-93b0-4f0b-8191-bde89d903aa4.fc.signal	0.199116	0.857101	0.888764	0.339305	0.0045105	0.181361	0.081539	0.208234	0.448407	0.687304	0.922645	0.935	1.04993	1.02735	1.3712	0.348622	0.946561	1.06102	0.267541	0.437694	0.164446	0.456094	0.205379	0.635408	0.258927	0.507612	0.480422	0.41086	0.267763	0.141428	0.222057	0.375365	0.253638	0.372429	0	0.623156
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.c4a67634-cf89-4945-bb82-26e2fddb3f3f.fc.signal	1.90976	1.57571	1.34532	0.664104	0.412421	0.378795	0.218868	0.536652	1.45022	1.10181	1.72944	1.5501	1.47679	1.32334	1.25252	1.0938	0.910089	0.714802	0.885774	1.24199	1.06314	0.658003	1.01214	1.85258	1.52756	1.29811	1.02475	0.319051	0.699925	0.427078	0.29584	0.00431107	0.219506	1.86556	1.56682	0.411236
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.782837e5-53f4-4f13-8ca3-175155d9e819.fc.signal	0.148191	0.0378905	0.0315339	0.12606	0.097794	0.0598319	0.0749869	0.304607	0.133753	0.152346	0.242285	0.228796	0.0240569	0.0615638	0.0598647	0.0268909	0.126483	0.142098	0.215802	0.559326	1.09536	0.660689	0.317609	0.291895	0.179458	0.0973715	0.0950092	0.0542535	0.126339	0.0677649	0	0	0	0.120287	0.261572	0.410307
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.50a44db1-655c-4546-8036-e7b247f25f5a.fc.signal	0.736602	0.895642	0.773841	0.232733	0.206916	0.0984344	0	0.507133	0.795157	0.379722	0.482714	0.342023	1.04025	0.760327	0.594622	1.07711	1.44667	0.388572	1.49396	2.24211	1.55026	0.640612	0.57628	0.781095	0.441968	0.406235	0.160097	0.470467	0.257933	0.0603906	0	0	0	0	0	0.499843
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.8e45d3eb-43c4-4932-8fdd-020c9df5cc1a.fc.signal	0.816975	1.15939	1.66217	1.15767	0.029805	0	0.306769	1.41618	0.943711	0.892011	0.934977	0.746083	0.850691	1.36685	2.00751	1.77225	1.96456	1.38598	0.928014	1.37803	1.44321	1.78708	1.37684	1.37103	0.855089	0.649864	0.758487	1.3884	1.01403	0.455068	0	0.300434	0.474999	0.453319	0.129242	0.598632
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	0.692117	0.445435	0.937684	0.444799	0.986599	0.853882	1.16707	1.75473	2.17178	0.639225	1.21135	0.982471	0.801984	0.938742	1.44257	1.18192	1.29772	0.838583	1.12047	1.47111	1.22906	0.881398	0.779263	0.436628	0.731896	1.28815	0.0609737	2.57103	1.57443	1.07602	0.344582	1.7547	1.08278	0.2333	0.453567	0.819549
