	chr13:77591014-77591163	chr13:77591164-77591313	chr13:77591314-77591463	chr13:77591464-77591613	chr13:77591614-77591763	chr13:77591764-77591913	chr13:77591914-77592013	chr13:77592014-77592063	chr13:77592064-77592213	chr13:77592214-77592363	chr13:77592364-77592513	chr13:77592514-77592663	chr13:77592664-77592813	chr13:77592814-77592963	chr13:77592964-77593113	chr13:77593114-77593263	chr13:77593264-77593413	chr13:77593414-77593563	chr13:77593564-77593713	chr13:77593714-77593863	chr13:77593864-77594013	chr13:77594014-77594163	chr13:77594164-77594313	chr13:77594314-77594383	chr13:77594384-77594463	chr13:77594464-77594553	chr13:77594554-77594613	chr13:77594614-77594763	chr13:77594764-77594913	chr13:77594914-77595063	chr13:77595064-77595213	chr13:77595214-77595363	chr13:77595364-77595513	chr13:77595514-77595593	chr13:77595594-77595663	chr13:77595664-77595813	chr13:77595814-77595963	chr13:77595964-77596073	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0.067243	0.67243	0.0448287	0	0	0.502081	0.423631	0	0	0.177248	0.334928	0.189179	0.371098	0.461889	0.0566544	0.0432619	0.398278	0.414974	0.0965617	0	0.297989	0.966792	0.316359	2.03023	2.34522	0.679901	0.67243	0.45277	0	0	0.255523	0.528978	0.0403458	0.61906	0.939864	0.554108	1.29461	0.97196	0.842459
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.782837e5-53f4-4f13-8ca3-175155d9e819.fc.signal	0.298726	0.914693	1.84281	1.42767	1.78712	2.22755	2.32375	1.77194	0.880902	0.742525	1.20493	1.71795	1.54582	0.860664	0.138373	0.472514	0.850536	0.234564	0.685163	1.33484	1.33485	0.590653	0.219382	0.75942	0.86066	0.61317	0.2531	0.54005	1.45974	2.03011	1.80397	0.887657	0.565377	0.53163	0.723263	1.09015	2.28493	2.73613	0.457373
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.50a44db1-655c-4546-8036-e7b247f25f5a.fc.signal	0.254823	0.0304715	0	0.0359496	0.32888	1.15915	1.29263	0.310641	0.163163	0.444932	0.0206873	0.533817	0.513425	0.403179	0.35042	0.256551	0.239567	0.573964	0.207664	0.572138	0.785207	0.307439	0.40052	0.194181	0.06357	0.31579	0.285148	0.588038	0.0582926	0.292926	0.327533	0.110297	0.0997405	0.562899	0.453445	0.0178013	0.31768	1.12746	0.801986
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.8e45d3eb-43c4-4932-8fdd-020c9df5cc1a.fc.signal	0	0	0.325856	0.742232	1.51596	4.01329	2.9749	1.59601	0.640702	0.506357	1.10126	1.86742	2.18784	0.409306	0.859439	0.655116	0.233464	0.302952	0.823932	0.405109	0.404643	0.595756	1.2306	0.789382	0.617495	0.602462	0.600238	0.639903	0.711129	0.819247	1.25524	2.52957	2.25223	1.87458	1.74046	1.46544	2.21618	0.891997	0.443366
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.57414e10-6fd1-425a-bd2a-eb610647bcb3.fc.signal	1.22374	1.28539	1.10708	1.96474	0.837557	0.219429	1.85163	2.38944	2.31472	1.52494	1.23779	2.05516	1.73409	4.56614	2.34661	1.65395	0.407399	0	0.274965	1.76024	2.29405	1.00365	0.475071	0.897227	2.73245	4.09761	4.51378	1.29859	0	0.866382	1.43555	0	0.105209	1.07479	1.39303	1.14486	0.66099	0.605443	0.904661
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.ad84b327-82d2-4d7b-a9a1-d84b21c47553.fc.signal	0.618163	0.911555	0.728439	0.985413	1.55981	2.74032	1.62377	0.789135	0.408792	0.96823	0.61111	0.81662	1.09799	0.524174	0.925057	0.278184	0.288441	0.414913	0.955175	1.72983	1.32026	0.897388	1.92678	1.41811	1.6947	1.98726	0.908018	0.512513	1.07241	1.14122	1.24341	0.660644	0.843808	1.06797	1.59559	1.57521	1.81026	1.19855	0.304348
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.ef4e5ad4-caa2-424f-9bf2-7145353fa420.fc.signal	0.512596	0.111879	0.510029	0.774473	0.936545	0.984323	0.877002	0.959883	0.845736	0.839103	0.826201	0.74589	1.54028	1.73138	0.833916	0.603168	0.12879	0.562559	1.14951	1.07272	1.03149	1.2131	1.13018	1.2386	1.50496	1.04766	1.14413	0.891431	0.960996	1.64039	1.82956	1.25867	1.1759	1.4241	1.25313	1.78694	1.23994	0.718217	0.856459
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.4a84d1a8-94ea-4ca8-9f07-6c2b2d20f0f2.fc.signal	0.661765	0.389146	0	0.212756	1.15995	1.64089	1.72484	0.439256	0.164872	0.87281	0.548741	0.391182	1.71765	1.52778	0.756776	0.567553	0.598323	1.08894	2.12128	1.10164	1.52981	1.0465	1.26631	1.43628	1.59974	1.37491	1.18905	1.19731	1.1711	0.743681	2.27234	1.86035	0.765485	0.259036	0.507379	0.650785	1.428	1.18233	0.937965
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.85b1d8ad-328c-45c6-9e3b-50e5e5e241e1.fc.signal	0	0	0	0.0979629	1.27201	3.48956	0.549347	0.0723424	0.0463023	1.09467	0.367878	1.38786	1.20764	0.37158	0.672791	0.274298	0.393361	0.461177	0.256197	1.64229	1.55267	0.565171	1.14541	0.932938	2.54866	2.88066	1.3338	0.118534	0.165785	0.485293	0.869023	0.419779	0.067821	1.04556	1.40485	1.36093	2.5213	1.54696	0.698413
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001888.4.445e6e0a-1317-4ac0-8603-79bdacbbaeb7.fc.signal	0	0.750937	0.895053	2.78025	3.95298	1.5496	1.71081	2.30105	1.8918	4.56909	1.84365	1.62116	2.8898	3.1328	0.639727	0.292023	1.23142	2.67498	1.64881	1.06143	3.6026	1.47971	1.57641	1.65402	5.53725	7.58619	3.87847	1.22942	0.867413	3.23457	5.24645	1.04179	0.518437	1.35004	2.03124	2.09625	2.10565	0.198982	0.677966
