	chr17:75618136-75618285	chr17:75618286-75618435	chr17:75618436-75618585	chr17:75618586-75618735	chr17:75618736-75618885	chr17:75618886-75619035	chr17:75619036-75619185	chr17:75619186-75619335	chr17:75619336-75619485	chr17:75619486-75619635	chr17:75619636-75619785	chr17:75619786-75619935	chr17:75619936-75620085	chr17:75620086-75620235	chr17:75620236-75620385	chr17:75620386-75620535	chr17:75620536-75620685	chr17:75620686-75620835	chr17:75620836-75620985	chr17:75620986-75621135	chr17:75621136-75621285	chr17:75621286-75621435	chr17:75621436-75621585	chr17:75621586-75621735	chr17:75621736-75621885	chr17:75621886-75622035	chr17:75622036-75622185	chr17:75622186-75622335	chr17:75622336-75622485	chr17:75622486-75622635	chr17:75622636-75622785	chr17:75622786-75622935	chr17:75622936-75623085	chr17:75623086-75623235	chr17:75623236-75623385	chr17:75623386-75623531	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0.206507	0.289877	0.210194	0	0.290869	0.505603	0.419735	0	0	0.076936	0.445151	0.104849	0.0291262	0.254742	0.0395508	0	0	0.230278	0.317571	0.377076	0.279049	0.200174	0	0.164047	0.403429	0.463204	0.451734	0.213692	0.171361	0.0779125	0.234625	0.191686	0.0467885	0	0	0	0.787611
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0.755645	0.747459	0.614421	0.88685	0.430548	0.0047124	0.39286	1.06721	1.7807	1.82823	1.50375	1.75106	0.441283	0.255267	0.99222	1.31663	1.21884	0.452362	0.385329	0.670764	0.483927	0.491252	0.167884	0.261365	0.43438	0	0.335754	1.36726	1.8599	0.925653	0.00791627	0.743851	0.550823	0	0	0	0.635559
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0.879687	0.267496	0.010425	0.495809	0.85885	0.606602	0.277912	0.795398	0.951357	0.659212	0.707957	0.918036	0.722345	0.337145	0.969894	0.637376	0.593026	0.132336	0.315608	0.418753	1.36926	1.06898	0.753111	0.141505	0.527636	0.207998	0.51297	0.0864391	0.250983	0.0712274	0.403841	0.158162	0.0898307	0.100588	0.211029	0.490036	0.707547
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0.0716962	0.112588	0.158538	0.0892993	0.0672806	0.180474	0.257617	0.255196	0.13235	0.0693658	0.135435	0.139361	0.0637251	0.0298161	0.0279164	0.0425323	0.135689	0.100297	0.0601239	0.0730516	0.0437076	0.0769362	0.123206	0.0662915	0.131669	0.086087	0.0240907	0.0222121	0.0442356	0.0113655	0.0811067	0.117544	0.0685941	0.0559174	0.107393	0.0692152	0.888889
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0.0444248	0.134332	0.0560599	0.598847	0.498347	0.246452	0	0.215778	0.0779762	0	0.0966476	0.176078	0.0427483	0.175009	0.0375771	0.0519327	0.215311	0	0.0870882	0.490735	0.363299	0.0536993	0.150198	0.156545	0	0	0	0	0	0	0	0	0.190086	0.242066	0.171821	0.1554	0.748182
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.9b1c722f-92a9-4c08-873d-1b0b5f7b7e5c.fc.signal	0.475232	0	0	0.183066	0.557431	0	1.07991	0.488134	0.389322	0.441974	0	1.85573	2.35629	0.0859543	0	0	0	0	0.0590924	0.573218	0	0.121347	0.738195	0	1.19833	0.46052	0.404863	0.402084	0.348873	0.510669	0.149736	1.39603	0.121347	0	0.298312	0.576607	0.725664
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.56237	1.41499	0.0560494	0	0.155419	0.736414	1.57876	1.34194	1.32743	1.07305	0.417539	1.35687	0.865608	0	0.126033	1.24815	0.66236	0.623783	0	0.445124	0.735794	0	0.25842	0.423112	1.44758	1.56639	1.00812	0.0566816	1.27999	1.12128	0.476559	0	0	0	0	0	0.671445
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000155.3.65fa8cc1-284a-4261-8b82-5bca18ab1a7b.fc.signal	0	1.1983	0.910104	0.75842	0.0151684	0.439258	0.922758	0	0	0.371272	0.518158	0	0	0	0	0.520782	0.439884	0	0	0	0	0.421447	0.690739	0.398963	0.579328	0.115435	1.38271	0.935385	0	0.323593	1.2337	0.364042	0	0	0	0	0.625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.f937c5a8-f739-4eba-91ed-5c0fce69c73d.fc.signal	0.814047	0.170296	0.346967	0.0115701	0.178044	0.943189	0.387379	0.469737	0.035568	0	0	0.044928	0.460376	0	0	0	0	0	0	0	0	0	0	0	0.01872	0.666207	0.325616	0	0	0	0.43042	0.0748667	0	0	0	0	0.652174
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.0691c0e9-6039-4aa9-a294-80d73cee59d2.fc.signal	2.97444	1.85331	0.470329	0	0.479823	1.91817	0.113832	2.33269	1.02691	2.06637	0.394286	0.429097	0.79316	0	0	0.51234	0.36103	0.58905	0.494042	1.39681	1.71598	0.999182	0.431196	0.579549	0.194766	0.236905	1.07688	1.16399	0.550695	0	0.360943	0.735879	0.673317	0	0	0	0.78196
