	chr11:49146139-49146288	chr11:49146289-49146438	chr11:49146439-49146588	chr11:49146589-49146668	chr11:49146669-49146738	chr11:49146739-49146888	chr11:49146889-49147038	chr11:49147039-49147108	chr11:49147109-49147188	chr11:49147189-49147338	chr11:49147339-49147488	chr11:49147489-49147638	chr11:49147639-49147788	chr11:49147789-49147938	chr11:49147939-49148088	chr11:49148089-49148188	chr11:49148189-49148238	chr11:49148239-49148388	chr11:49148389-49148538	chr11:49148539-49148688	chr11:49148689-49148838	chr11:49148839-49148988	chr11:49148989-49149138	chr11:49149139-49149288	chr11:49149289-49149438	chr11:49149439-49149588	chr11:49149589-49149738	chr11:49149739-49149888	chr11:49149889-49150038	chr11:49150039-49150188	chr11:49150189-49150258	chr11:49150259-49150338	chr11:49150339-49150488	chr11:49150489-49150568	chr11:49150569-49150638	chr11:49150639-49150788	chr11:49150789-49150888	chr11:49150889-49150938	chr11:49150939-49151088	chr11:49151089-49151231	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0	0	0	0	0	0.170022	0.765099	0	0	0.115013	0.541518	0	0	0.424894	0.857673	0.365547	0	0	0	0	0	0	0	0	2.40879	0.396739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.707824
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.c4a67634-cf89-4945-bb82-26e2fddb3f3f.fc.signal	0	0.013904	0.204221	0.0635456	0.0875207	0.269397	0.225077	0.279328	0.526308	0.494477	0.0760055	0.124571	0.507501	1.1956	0.797764	0.631872	0.304326	0.0571329	0.316415	0.529798	0.522915	0.91083	0.368412	0.0497486	0.236649	0.299743	0.609738	0.514789	1.04159	0.736935	0.292363	0.00977625	0.457107	0.531194	0.147111	0.192719	0.0832296	0.398883	0.801668	0.538631	0.673077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	1.37173	1.22925	1.12822	1.31345	0.84195	0.134712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.598291
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	0	0.0238602	0.363828	0.0497088	0.347875	0.198835	0.39767	0.198814	1.15305	0.821705	0.903854	1.14244	1.08195	0.79021	0.741409	0	0	0	0.0821851	1.06026	0.662213	0.223265	0.108681	1.33752	0.63918	0.917125	0.780081	0.690304	1.86866	1.35183	0.39767	0.208777	0	0	0	0	0	0	0.312834	0.136265	0.585987
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.ef4e5ad4-caa2-424f-9bf2-7145353fa420.fc.signal	0.254714	0.770538	0.552414	0.379127	0.619023	0.730878	0.540041	0.793826	0.835204	0.318191	0.322025	0.616962	0.903573	0.823583	0.678964	0.451456	0.216186	0.265804	0.401547	0.254006	0.29919	0.212171	0.132995	0.252527	0.395674	0.771586	0.912913	0.899651	0.571334	0.60197	0.173291	0.0012235	0.215248	0.579633	0.663083	0.581791	0.669768	0.542237	0.281405	0.132921	0.754098
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.bed78e40-f7b3-4ebb-ad62-e7d9c6963ec8.fc.signal	0.657686	0.57297	0.233165	0.205787	0.385598	0.379664	0.0563435	0	0.078204	0.679026	1.02418	0.71081	0.815176	1.37054	2.08501	0.996388	0.719877	0.763052	0.871285	1.40116	0.7865	0.544788	0.754812	0.633866	0.848134	0.813453	0.541536	0.291044	0.449563	0.356789	0.21952	0.120736	0.0139029	0.107184	0.324618	0.288407	0.0120736	0	0.17997	0.625425	0.68915
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.9ddbde16-a8c7-4357-85a1-25b734b0a68e.fc.signal	0.292348	0.396513	0.109211	0.502069	0.471315	0.0678047	0	0.0968786	0.213618	0.113784	0.0735927	0.515868	1.34818	1.05771	0.273951	0.209318	0	0	0.238626	0.641538	0.722898	0.722948	0.624247	0.709726	0.767858	0.636898	0.327586	0.129004	0	0	0	0	0.0621773	0.25207	0.25207	0.0302484	0	0	0.583031	1.03278	0.51875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.3f273eb1-d109-4260-952a-5ac2e044448b.fc.signal	0	0.485682	0.314538	0.34692	0.33137	0.450125	0.309911	0	0.0997395	0.328418	0	0.811686	1.1104	1.56222	0.728382	0.203808	0	0	0	0.123292	0.0578121	0.986191	2.03632	1.03242	0.0231279	0.0606089	0.635862	0.0940656	0.16675	0.616481	0.460903	0	0	0	0.22302	0.277536	0.34692	0.34692	0.034692	0.0460943	0.420945
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001878.2.2adb5a51-51a2-4ead-ae64-2462116858bf.fc.signal	0	0	0	0	0	0	0.321445	0.64289	0.361626	0	0	0	0.188581	0.448729	0.400361	0.291164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.543658
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001009.4.f4ce93fa-a218-429a-bf06-fd30f370975a.fc.signal	0.085378	0.876904	0.106932	0.00970437	0.522943	0.550167	0.461342	0.162627	0.255489	0.781216	0.919149	0.991595	1.57312	0.931248	1.00625	0.284568	0	0	0	0	0.103485	0.564824	0.613977	0.49743	0.93439	0.477709	0.425116	0.229365	0.710528	1.55291	0.356635	0.12942	0.0405516	0.155238	0.644892	0.451837	0.315617	0.618278	0.68124	0.769024	0.793233
