	chr12:42349385-42349474	chr12:42349475-42349534	chr12:42349535-42349574	chr12:42349575-42349684	chr12:42349685-42349724	chr12:42349725-42349744	chr12:42349745-42349834	chr12:42349835-42349984	chr12:42349985-42350134	chr12:42350135-42350284	chr12:42350285-42350434	chr12:42350435-42350584	chr12:42350585-42350734	chr12:42350735-42350884	chr12:42350885-42351034	chr12:42351035-42351184	chr12:42351185-42351334	chr12:42351335-42351484	chr12:42351485-42351634	chr12:42351635-42351784	chr12:42351785-42351934	chr12:42351935-42352084	chr12:42352085-42352234	chr12:42352235-42352384	chr12:42352385-42352534	chr12:42352535-42352684	chr12:42352685-42352834	chr12:42352835-42352984	chr12:42352985-42353134	chr12:42353135-42353284	chr12:42353285-42353434	chr12:42353435-42353584	chr12:42353585-42353734	chr12:42353735-42353884	chr12:42353885-42354034	chr12:42354035-42354184	chr12:42354185-42354334	chr12:42354335-42354484	chr12:42354485-42354549	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0	0	0	0	0	0	0	0.0383627	0.57544	0.0383627	0	0	0	0	0.00767253	0.530311	0.0563604	0.22284	0.206652	0	0	0	0.166472	0.098317	0	0	0	0	0	0	0	0	0	0.405519	0.18953	0	0.133392	0.374038	0.432268	0.49789
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0	0	0	0	0	0	0	0.013216	0.3304	0.0748907	0	0	0	0	0.19593	0.225294	0.0530879	0	0	0.0502377	0.204783	0.108499	0.389815	0.31338	0	0	0	0	0	0	0	0	0.0229757	0.186534	0.0228355	0	0.614535	0.471367	0.3304	0.616172
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203249	0.401141	0	0.434572	1.88875	0.379551	0.917983	1.47411	0.99301	0.493357	0.024144	0	0.260927	0.863488	0.0398371	0	0	0	0.582569	0.278044	0	0	0.114748	0.909157	0.697316	0	0.592982
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.530276	0.891569	0.0379791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.349108	0.311492	0	0	0.4714	1.00972	0.483447
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0	0	0	0	0	0	0.0523001	0.67243	0.0806916	0	0	0.0986231	0.67243	0.0986231	0.384472	0.0081116	0	0	0	0	0.403458	0.37791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.644554
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000174.3.ad699f10-b9f0-4846-a1ea-444cf5fe468b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068852	0.576506	0.384671	0.660734	0.681461	0	0	0	0.414402	0.399842	0.558227	0.183441	0.655345	0.169661	0	0	0.681948
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0	0	0	0	0	0	0	0	0.00707633	0.198137	0.200968	0.0042458	0.0339664	0.183985	0.625881	0.462334	0.218047	0	0	0	0	0	0	0	0	0.338249	0.0721786	0	0	0	0.0141527	0.369702	0.0169188	0	0.186815	0.423165	0.00566107	0	0.055522	0.482525
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0	0	0	0	0	0	0.10522	0.475458	0.251336	0.119045	0.17647	0.117193	0.0967656	0.0101996	0	0	0	0	0	0	0	0	0	0	0.0899527	0.260125	0.0642285	0.307671	0.619818	0.295863	0	0	0	0.200533	0.36908	0.0578225	0.0081786	0.225389	0.173246	0.550697
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0541491	0.241644	0.394096	0.229508	0.153057	0.59085
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0	0	0	0	0	0	0	0.414757	0.466679	0.160775	0.18193	0	0	0.0338475	0.358595	0.111745	0.157907	0.132915	0.0967332	0.143444	0.346158	0.0898181	0	0	0	0.270059	0	0	0	0.236932	0.0698104	0.141694	0.164492	0	0	0	0.15025	0.388085	0.261593	0.590576
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.9b1c722f-92a9-4c08-873d-1b0b5f7b7e5c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58018	0.273031	0	0	0	0.103565	0.49801	0	0	0	0	0.47332	0.348186	0.757236	0.156497	0.486599	0	0	0	0	0	0	0	0	0.50159
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.464727	0.470394	0	0	0.302877	0.345994	0	0	1.18617	0.365826	0	0.793484	1.31282	0.707004	1.36029	0	0	0	0	0	0	0	0.420905	0.223634	0	0	0.541336
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000155.3.65fa8cc1-284a-4261-8b82-5bca18ab1a7b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.262919	0.697746	0	0	0.571724	0.706168	1.22324	0.12951	0	0	0	0	0	0	0.358985	0.60168	0	0	0.0143236	0.732362	0.171909	0	0	0	0	0	0.455231	0.646078	0.871429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.f937c5a8-f739-4eba-91ed-5c0fce69c73d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195599	0.155276	0	0.0715164	0.360185	0	0.143541	0.290134	0	0.0979341	0.266655	0.355682	0.00572267	0	0	0.0403973	0.424171	0.194524	0	0	0	0.33797	0.473434
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.0691c0e9-6039-4aa9-a294-80d73cee59d2.fc.signal	0	0	0	0	0	0	0	0	0	0.35153	0.883629	0	0	0.199517	0.404809	0	0	1.05479	0.109535	0	0	0	0	0	0.0285024	1.20676	0	0	0.56371	0.0291307	0	0	0	0	0	0	0	0.546334	2.11598	0.465635
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.058432	0.14608	0.14608	0.084992	0	0.021912	0.152578	0.250376	0.221134	0.239654	0.14608	0.0223989	0	0	0	0.0545365	0.238677	0.463735	0.268861	0.276529	0.111485	0.262558	0.442291	0.612816	0.285445	0.0555104	0.116181	0.536303	0.37639	0.189094	0.275774	0.334513	0.363647	0.103585	0.102081	0.432849	0.706753	0.132303	0.14608	0.600644
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.aa01f6f8-93b0-4f0b-8191-bde89d903aa4.fc.signal	0.14467	0	0	0	0	0	0	0	0.202581	0.934405	1.55051	0.901929	0.4958	1.39803	1.34773	0.344029	0	0	0.209238	0.023968	0.773578	0.699998	0.598614	0.200175	0.327347	0.302858	0.464178	0.473231	0.33554	0.576561	1.14848	0.737178	0.200234	0.227615	0.20544	0.05136	0.25086	0.581362	0.643402	0.826381
