	chr7:74063444-74063593	chr7:74063594-74063743	chr7:74063744-74063893	chr7:74063894-74064043	chr7:74064044-74064193	chr7:74064194-74064253	chr7:74064254-74064343	chr7:74064344-74064433	chr7:74064434-74064493	chr7:74064494-74064643	chr7:74064644-74064793	chr7:74064794-74064943	chr7:74064944-74065093	chr7:74065094-74065243	chr7:74065244-74065393	chr7:74065394-74065543	chr7:74065544-74065693	chr7:74065694-74065843	chr7:74065844-74065993	chr7:74065994-74066143	chr7:74066144-74066293	chr7:74066294-74066443	chr7:74066444-74066593	chr7:74066594-74066743	chr7:74066744-74066893	chr7:74066894-74067043	chr7:74067044-74067193	chr7:74067194-74067343	chr7:74067344-74067493	chr7:74067494-74067643	chr7:74067644-74067793	chr7:74067794-74067943	chr7:74067944-74068093	chr7:74068094-74068243	chr7:74068244-74068393	chr7:74068394-74068497	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0.748798	0.545138	0.869753	0.343319	0.299328	0	0	0	0.075328	0.487869	1.36805	1.72442	0.156813	1.03521	0.593382	0	0.198597	1.22189	1.24259	1.38251	0.708258	0.484242	0.0919729	0.627499	0.63994	0.609848	0.173297	0	0.138855	0.482218	0.438691	0.183412	0	0.333154	0.662582	0.72471	0.37956
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	1.04641	1.11396	0.755838	0.704436	0.599541	0	0	0	0	0.449179	1.34982	0.50694	0.393789	0.836954	0.920092	0.0514557	0.454308	0.649274	0.524387	0.854803	0.451168	1.16539	0.166229	0.74597	0.656949	0	0	0	0	0.463003	0.304718	0.466979	0.372018	0.856758	1.10448	0.293043	0.413793
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	1.17888	3.67837	0.974845	0	0.71976	0.538403	0	0	0.198359	0.85011	0.0056674	0	0	0	0	0.221029	0.712342	0	0.872792	1.03367	0.773469	0.023961	0	0.251402	0.485607	0	0	0	0	0	0	0	0.0215652	0.855457	1.37129	1.22295	0.378911
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.166549	0.200665	0.0633013	0	0	0	0	0	0	0	0.0858143	0.162853	0.250874	0.425172	0.53275	0.517262	0.172566	0.0496672	0	0	0	0.290334	0.630423	0.0516149	0.0236696	0.336455	0.903138	0.596246	0.0788832	0.213337	0.158768	0	0	0.0545291	0.357018	0.425783	0.443967
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.c4a67634-cf89-4945-bb82-26e2fddb3f3f.fc.signal	2.02953	1.75382	1.55213	1.70034	0.707082	0.855571	0.679288	0.441754	0.740833	1.76654	1.10005	0.737802	0.538788	2.13501	1.4059	1.43979	1.35984	0.623073	0.547801	2.03633	2.77023	1.29211	1.50288	1.18065	1.21116	1.50974	1.26535	1.09748	0.245065	0.310243	0.398624	0.25609	0.129197	0.803291	0.988023	2.12394	0.493421
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.8e45d3eb-43c4-4932-8fdd-020c9df5cc1a.fc.signal	0.151787	0.683932	1.68389	2.20614	1.13011	0	0	0	0	0.906974	2.36124	3.0631	1.03632	0.8154	1.71207	0.459388	2.06309	2.02176	0.144654	0.111272	0.427602	0.0810696	0.230492	1.14441	1.53225	0.292486	0.217775	0.569071	0.352889	0	0	0	0	0.400939	1.40005	0.708383	0.235632
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	0.293648	0.0340861	0.0494465	0.330022	0.151485	0	0	0	0	0	0	0	0.0264301	0.228156	0.209047	0.0207505	0	0	0	0.0675465	0.254404	0.282457	0.0846181	0.427148	1.05311	0.683446	0.713882	0.212057	0	0	0	0	0	0	0.176986	0.357009	0.371084
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.206f09d2-76dd-4938-b45e-439de4017881.fc.signal	0.932579	0.761171	0.704079	0.651342	0.486584	0.270941	0.119971	0.115466	0.186204	0.455082	1.01594	0.80432	0.287583	0.271911	0.438857	0.391896	0.486099	0.491025	0.532593	0.590477	0.507134	0.595087	0.285611	0.437682	0.769039	0.928395	0.694062	0.385977	0.367369	0.370453	0.651585	0.534574	0.413247	0.295739	0.508221	0.558362	0.380665
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004664.3.3e0c3e5b-0b04-413e-8945-15e328b75c75.fc.signal	0.848948	0.806556	1.18912	1.13054	0.22432	0.052381	0.240814	0.242533	0.313956	0.310305	0.432158	0.492192	0.76305	0.479997	0.255382	0.342921	0.256003	0.3384	0.360795	0.269401	0.474678	0.600197	0.645561	1.32142	1.90036	1.34922	1.66979	1.31324	0.726085	0.745065	0.632538	0.288735	0.789317	0.953845	0.697382	0.65405	0.341407
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.ef4e5ad4-caa2-424f-9bf2-7145353fa420.fc.signal	1.74397	2.2677	1.63572	1.82879	1.10744	0.753276	0.464168	0.199996	0.49241	1.17653	0.867155	0.502856	1.31875	1.25027	1.18704	0.893513	1.19028	0.98091	1.06963	1.42376	1.32658	1.26165	1.19027	1.62485	1.57297	1.14723	0.971799	0.720711	0.297437	0.776778	0.511337	0.294155	0.644258	0.797875	1.13933	0.856604	0.50656
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.9865a077-d036-4354-ba4b-3498c98e7bc1.fc.signal	0.140933	0.207245	0.136981	0.0473953	0.146103	0.0898845	0.0179656	0	0	0.0783147	0.128788	0.0810833	0.0229857	0.0939125	0.221308	0.165906	0.330141	0.212247	0.129028	0.108684	0.137485	0.125835	0.0492556	0.18544	0.248835	0.329916	0.15469	0.137841	0.0285901	0.232298	0.113115	0.0579169	0.0710799	0.280372	0.191941	0.136044	0.292249
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003826.4.87afad01-d436-4b9f-ad87-b00cd4a79273.fc.signal	0	0.01422	0.414928	0.124755	0.276793	0.637259	0.284436	0	0.14492	0.36819	0.112254	0.0523349	0	0	0	0	0	0	0	0.191846	0.132346	0.15024	0.183751	0.25709	0.161637	0.140754	0.177795	0.100634	0	0	0	0	0.0163767	0.533668	0.28911	0.121498	0.605909
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.dbe74410-ef9b-4890-bc90-855bf41773d5.fc.signal	0.891694	0.717564	1.26752	0.293193	0.914673	0.853342	0.127841	0.028764	0.934777	1.55068	0.616136	0.813072	0.705686	1.78128	0.600217	0.149574	0.126562	0.575289	1.07797	0.160941	0.878505	0.406519	0.398852	1.67963	1.0014	0.373938	0.584873	0.412288	0	1.03733	1.35764	0.0781384	0.352502	0.31257	0.312837	0	0.596685
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.9179d535-0d76-4d04-b0d0-678ad03f04b2.fc.signal	0.380115	0.432015	0.298086	0.38878	0.254387	0.103929	0.103577	0.010281	0	0.171627	0.397825	0.256892	0.334791	0.461836	0.311038	0.169293	0.169063	0.155469	0.0609376	0.14037	0.0234777	0	0.173282	0.291443	0.0428809	0.158346	0.131485	0.120582	0.108098	0.204542	0.234186	0.384531	0.184515	0.143667	0.0780279	0.418847	0.38974
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.85b1d8ad-328c-45c6-9e3b-50e5e5e241e1.fc.signal	1.0922	0.415519	0.902423	1.13111	0.103436	0	0	0	0.101808	0.926186	0.602516	0.846719	0.619075	0.508822	0.545128	0.381557	0.178172	0.638143	0.858266	1.33569	1.03575	0.531718	0.226592	0.423534	0.942646	0.451641	0.397321	0.406841	0.159875	0.147995	0.146718	0.430278	0.144375	0.317653	0.645351	0.830112	0.446281
