	chr9:4601679-4601828	chr9:4601829-4601978	chr9:4601979-4602128	chr9:4602129-4602278	chr9:4602279-4602428	chr9:4602429-4602578	chr9:4602579-4602728	chr9:4602729-4602878	chr9:4602879-4603028	chr9:4603029-4603178	chr9:4603179-4603328	chr9:4603329-4603478	chr9:4603479-4603628	chr9:4603629-4603778	chr9:4603779-4603928	chr9:4603929-4604078	chr9:4604079-4604228	chr9:4604229-4604378	chr9:4604379-4604528	chr9:4604529-4604678	chr9:4604679-4604828	chr9:4604829-4604978	chr9:4604979-4605128	chr9:4605129-4605278	chr9:4605279-4605328	chr9:4605329-4605428	chr9:4605429-4605518	chr9:4605519-4605578	chr9:4605579-4605648	chr9:4605649-4605728	chr9:4605729-4605788	chr9:4605789-4605878	chr9:4605879-4605918	chr9:4605919-4606028	chr9:4606029-4606178	chr9:4606179-4606328	chr9:4606329-4606408	chr9:4606409-4606478	chr9:4606479-4606628	chr9:4606629-4606769	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.99688	0.678859	0.681828	0.387114	0.171762	0.375719	0.132535	0.566136	0.453181	0.349298	0.43912	0	0	0.082984	0.814366	0.402055	0.335268	0.389791	0.531259	0.263618	0	0.264685	0.615576	0.305192	0.912975	1.80629	1.91301	0.970698	0	0	0	0	0	0	0	0	0	0	0	0	0.37766
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.aa01f6f8-93b0-4f0b-8191-bde89d903aa4.fc.signal	0.355902	0.210728	0.604499	0.424136	0.324496	0.774141	0.302417	0.26482	0.392131	0.160201	0.353833	0.577602	0.0503245	0.325494	0.573866	0.83392	0.305268	0.0969464	1.23744	1.32846	0.556421	0.26078	0.201827	0.309322	0.393888	0.398985	0.385069	0.263759	0.488461	0.208634	0	0	0	0	0	0.297361	0.227907	0	0	0	0.425743
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	0.966404	0.188825	0	0	0	0	0	0	0	1.134	4.10903	2.08773	0.005613	0	0.948602	1.57726	0	0	0	0	0	0.157164	1.42571	0.942987	0	0	0	0	0	0.347104	1.02972	2.77169	4.00901	1.29904	0.516593	1.48745	0.705133	0	0	0	0.697368
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	0.309184	1.08829	1.9387	0.588966	0.912981	0.713751	0.261346	0.454295	0.215175	0.246887	0.154022	0.0474479	0.274692	0.0462523	0.601685	0.597657	0.221335	0.998141	0.356882	0.127589	0.490093	1.42964	1.06897	0.56839	0.246555	0.39767	0.238602	0.39767	0.382582	0.186402	0.248028	0.39767	0.39767	0.394055	0.16437	0	0	0	0	0	0.586957
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.bed78e40-f7b3-4ebb-ad62-e7d9c6963ec8.fc.signal	0.598995	0.379075	0.647665	0.316762	0.762075	1.37452	1.10679	0.761568	0.92249	1.58748	1.18879	1.12222	1.46163	1.65918	1.65843	1.39949	0.626458	0.732215	0.958738	0.994341	0.788721	0.652535	0.705623	0.763692	0.682577	1.10683	1.6396	1.29852	0.775967	0.046648	0.10976	0.39624	0.587086	0.563637	0.155079	0	0	0	0	0	0.45122
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.85b1d8ad-328c-45c6-9e3b-50e5e5e241e1.fc.signal	1.2567	1.92162	0.599384	0.714507	0.969355	0.49824	1.07965	0.824051	0.887325	0.765463	1.13194	0.883689	0.349568	0.195655	0.443534	0.419052	0.184793	0.136651	0.401811	0.578778	0.147118	0.692795	0.75517	0.669893	0.235797	1.27367	1.11824	0.134336	0	0	0	0.235505	0.677743	0.646978	1.52008	1.376	0.50583	0	0	0.0368767	0.423077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.e0246cbf-2d49-4bee-a25f-b1967eaad820.fc.signal	0.477929	0.119656	0.0956497	0.00322373	0.282685	0.304098	0.19404	0.8252	0.54832	0.143009	0.350626	0.539373	0.252671	0.0584069	0.127175	0	0.103252	0.0485902	0.0884921	0.303723	0.136083	0.124396	0.513867	0.270813	0.0918128	0.247953	0.332509	0.375648	0.453718	0.19857	0.09628	0.0235351	0	0	0	0	0	0	0	0	0.701923
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.05f731d1-35d3-4327-ad52-34ab22707910.fc.signal	0	0.353021	0.505403	0.207622	0.551501	0.0697169	0.0200055	0.185817	0.0442776	0	0	0.343558	0.415135	0.386504	0.292023	0.056491	0.0125415	0.24004	0.657345	0.649623	0.111661	0.18597	0.0025654	0.15082	0.17607	0.0579744	0.209758	0.105814	0.116562	0.21472	0.114517	0	0	0	0	0	0	0	0	0	0.555556
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.32ebedf9-9cee-45d9-904b-83df75dfe3b1.fc.signal	0.506732	0.267366	0.124951	0.661666	0.807271	1.1352	2.3315	2.32385	2.27951	1.08656	0	0.24952	0.822607	2.41071	1.24205	1.35209	1.02642	0.259421	0.34363	0.714477	0.477166	0.938039	1.16286	1.47001	1.04698	0.779092	0.158075	0.36789	0.701662	0.971099	0.614019	0.25885	0	0	0	0	0	0	0	0	0.554455
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.56ed3fdb-46a9-4765-a249-372860e042b1.fc.signal	0.260334	0.42001	0.21217	0.253084	0.130621	0.167065	0.221437	0.0620274	0.161594	0.350593	0.335626	0.203077	0.107149	0.0568091	0.0876627	0.384725	0.0469422	0	0	0	0	0	0	0	0	0.0306141	0.449015	0.535755	0.188061	0	0	0	0	0	0	0	0	0	0	0	0.473684
