	chr5:141585724-141585873	chr5:141585874-141586023	chr5:141586024-141586173	chr5:141586174-141586323	chr5:141586324-141586473	chr5:141586474-141586623	chr5:141586624-141586773	chr5:141586774-141586923	chr5:141586924-141587073	chr5:141587074-141587223	chr5:141587224-141587373	chr5:141587374-141587523	chr5:141587524-141587673	chr5:141587674-141587823	chr5:141587824-141587973	chr5:141587974-141588123	chr5:141588124-141588273	chr5:141588274-141588423	chr5:141588424-141588573	chr5:141588574-141588723	chr5:141588724-141588873	chr5:141588874-141589023	chr5:141589024-141589173	chr5:141589174-141589323	chr5:141589324-141589473	chr5:141589474-141589623	chr5:141589624-141589773	chr5:141589774-141589923	chr5:141589924-141590073	chr5:141590074-141590223	chr5:141590224-141590373	chr5:141590374-141590523	chr5:141590524-141590673	chr5:141590674-141590750	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0.92794	0.674484	0.855606	0.451434	1.54169	1.88933	1.12266	0.41069	0	0.505051	0.78121	0.664688	0.339003	0.70884	0.411951	0.0486436	0.0538384	0.395825	0.0020874	0.281662	0.181824	0	0.38341	0.159688	0	0	0	0.0438354	0.376782	0.57544	0.0460352	0	0	0	0.308294
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0.693716	0.142882	0	0	0	0.143079	0.155502	0	0	0.0985948	0.53448	0.128099	0.477052	0.0662327	0.00178987	0.153616	0.0372649	0.00157107	0.210273	0.0658501	0.0449541	0.202539	0	0.1969	0.274189	0	0.142543	0.557593	0.411327	0.406609	0.298126	0	0	0	0.412057
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0	0	0	0	0	0	1.11553	2.34021	0.973081	1.57261	0.498711	0	0	0.609428	0.936109	0.486948	0.226505	0.251564	1.01949	0.450167	0	0.309662	1.23657	0.105025	0	0	0	0	0	0.299431	0.786207	1.88076	1.59772	2.5192	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0	0	0	0	0	0	0	0	0	0	0.321086	0.375142	0.703671	0.260509	0.205981	0.0131763	0.355334	0.265276	0	0	0	0.0222671	0.392822	0.599068	0.538105	0.261008	0.160537	0.15495	0	0.179887	0.237785	0.171263	0.235949	0.470276	0.745476
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0	0.278128	0.482284	0	0	0	0	0	0	0	0	0	0	0.83231	0.354211	0.342471	0.291527	0	0	0	0	0.0264884	0.416546	0.0504721	0	0	0	0	0	0	0	0	0	0	0.88687
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000174.3.ad699f10-b9f0-4846-a1ea-444cf5fe468b.fc.signal	0	0	0	0	0.623607	0.160661	0.205967	0.744791	0.13672	0.272371	0.38779	0	0	0	0	0.0885276	0.543598	0.0773108	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175249	0.441987	0	0.289973
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0.19005	0.231931	0.0849907	0.145778	0	0.00684993	0.0954351	0.110777	0.190567	0.21438	0.511957	0.140937	0.6353	0.28299	0.0709008	0.222849	0.420985	0.159206	0.0484057	0.513284	0.0680678	0	0	0	0	0	0.266471	0.272396	0.235598	0.241275	0.135924	0	0	0	0.603338
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0988461	0.447114	0.273914	0	0	0	0	0.879812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0.213427	0.324492	0	0	0	0	0	0	0	0	0.149172	0.629152	0.520928	0.456774	0.0548861	0	0	0	0	0	0	0.0959467	0.396005	0.359758	0.493007	0.308206	0	0.140433	0.507491	0.311868	0.0574805	0.00147347	0.217228	0.171744	0.762987
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141107	0.140188	0.0808437	0.138607	0.0188176	0.237673	0	0	0	0	0	0	0.167783	0.0515957	0	0.479223
