	chr19:6758138-6758287	chr19:6758288-6758437	chr19:6758438-6758587	chr19:6758588-6758737	chr19:6758738-6758887	chr19:6758888-6759037	chr19:6759038-6759117	chr19:6759118-6759187	chr19:6759188-6759337	chr19:6759338-6759487	chr19:6759488-6759637	chr19:6759638-6759787	chr19:6759788-6759937	chr19:6759938-6760087	chr19:6760088-6760117	chr19:6760118-6760197	chr19:6760198-6760237	chr19:6760238-6760387	chr19:6760388-6760537	chr19:6760538-6760687	chr19:6760688-6760837	chr19:6760838-6760987	chr19:6760988-6761137	chr19:6761138-6761287	chr19:6761288-6761437	chr19:6761438-6761587	chr19:6761588-6761737	chr19:6761738-6761887	chr19:6761888-6762037	chr19:6762038-6762187	chr19:6762188-6762337	chr19:6762338-6762487	chr19:6762488-6762637	chr19:6762638-6762787	chr19:6762788-6762937	chr19:6762938-6763087	chr19:6763088-6763237	chr19:6763238-6763387	chr19:6763388-6763487	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0.03304	0	0.059472	0.3304	0.0286347	0	0	0.24072	0.306171	0.284144	1.00003	0.665199	0.597816	0.18915	0	0.02478	0.3304	0.317184	0	0.284144	0.332603	0.376655	0.634546	0.40008	0.263572	0	0	0	0.178416	0.295157	0.3304	0.03304	0.246699	0.171808	0.174011	0.244496	0	0	0	0.482955
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0.834986	0.542163	0.209741	1.47739	0.399652	0.357981	0.586162	0.135707	0	0.0316651	0.421494	0.145755	0	0	0	0	0	0	0	0.1951	1.0581	0.700436	1.01612	1.05901	1.63901	0.389813	0.882524	0.494698	0.59358	0.211751	0.251293	1.666	0.84885	0.241406	0	0	0.470284	1.37696	0.411356	0.364828
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0	0.010906	0.518234	0.0682395	0	0	0	0.315361	0.339321	0	0	0	0	0	0	0	0	0	0	0	0.0731154	0.519218	0.482562	0.34507	0.174719	0	0	0	0	0	0	0.167027	0.32176	0	0	0	0	0	0	0.509152
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0	0.0587462	0.178819	0.233596	0.268698	0.253158	0.0809487	0.013475	0.101906	0.222607	0.396989	0.397509	0.416494	0.410427	0.278986	0.125847	0.31515	0.317418	0.14737	0.109736	0.0991285	0.0927397	0.232068	0.490557	0.354595	0.275485	0.614785	0.829394	0.471367	0.162908	0.595597	0.688371	0.448661	0.239345	0.10628	0.0775698	0.0968895	0.354352	0.617149	0.496207
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0	0	0.183033	0.651116	0.456081	0	0	0	0	0	0	0	0	0	0	0	0	0.0180032	0.45008	0.177031	0	0	0	0	0.629212	0.675197	0.0620061	0	0	0.447079	0.33606	0.45008	0.0570101	0	0	0	0	0	0	0.2493
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.201839	0.693682	0.0268096	0.512272	1.01791	1.0006	0.252021	0.706928	0.606441	0.695842	0	0	0.38803	0.485274	0	0	0	0	0	0	0.577739	0.118975	0.126996	1.45817	1.64511	0.858378	0.591369	0	0.290736	0.918846	0	0	0	0.166865	0.255906	0.212927	0.0661296	0.602751	1.27855	0.521628
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.f937c5a8-f739-4eba-91ed-5c0fce69c73d.fc.signal	0	0	0	0.206366	0.295681	0	0	0	0	0	0	0	0	0	0	0.061114	0.408007	0.793479	0.0614298	0	0	0	0	0	0	0.379913	0.691214	0.161481	0.292225	0.281694	0.134213	0.407804	0.399395	0	0.31972	0.00801173	0	0.191916	0.862888	0.322382
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.0691c0e9-6039-4aa9-a294-80d73cee59d2.fc.signal	0	0	0.332395	0.564308	0.468296	0.0142512	0	0	0	0	0.605006	0	0.047504	0.570048	0	0	0	0	0	0.466789	0.104333	0.769678	0.465605	0.617552	0	0	0.408534	0.209018	0	0	0	0	0	0.047504	0.566726	0	0	0	0	0.430438
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.aa01f6f8-93b0-4f0b-8191-bde89d903aa4.fc.signal	0.026767	0.147602	0.355811	0.643229	0.316592	0.479284	0.506391	0.174823	0.412996	0.90894	0.191931	0.478418	0.302861	0.247742	0.209658	0.158157	0	0.118046	0.294268	0.162047	0	0.887019	0.305848	0.444606	1.62409	0.976198	0.761263	0.744493	0.409596	0.608955	0.587011	0.345884	0.197049	0.360338	1.01953	0.462097	0.051503	0.580809	0.256922	0.6053
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.c4a67634-cf89-4945-bb82-26e2fddb3f3f.fc.signal	0.416052	0.115335	0.675057	0.981826	0.955716	0.636018	0.387297	0.195914	0.164571	0.279034	0.290005	0.660448	0.244219	0.329641	0.02607	0	0	0.26853	0.291124	0.186597	0	0	0.29111	0.94018	0.4996	0.109669	0.341511	0.320536	0.182277	0.193134	0.424086	0.166853	0.121131	0.541601	1.05131	0.378371	0.538616	0.744152	0.730416	0.564757
