	chr2:134859469-134859518	chr2:134859519-134859618	chr2:134859619-134859688	chr2:134859689-134859768	chr2:134859769-134859858	chr2:134859859-134859918	chr2:134859919-134860068	chr2:134860069-134860218	chr2:134860219-134860298	chr2:134860299-134860368	chr2:134860369-134860518	chr2:134860519-134860668	chr2:134860669-134860718	chr2:134860719-134860818	chr2:134860819-134860968	chr2:134860969-134861118	chr2:134861119-134861268	chr2:134861269-134861418	chr2:134861419-134861568	chr2:134861569-134861718	chr2:134861719-134861868	chr2:134861869-134862018	chr2:134862019-134862168	chr2:134862169-134862318	chr2:134862319-134862468	chr2:134862469-134862618	chr2:134862619-134862768	chr2:134862769-134862918	chr2:134862919-134863068	chr2:134863069-134863218	chr2:134863219-134863368	chr2:134863369-134863518	chr2:134863519-134863668	chr2:134863669-134863818	chr2:134863819-134863878	chr2:134863879-134863968	chr2:134863969-134864118	chr2:134864119-134864268	chr2:134864269-134864418	chr2:134864419-134864518	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	0	0	0	0	0	0	0.732849	1.64651	1.20102	0.41653	0.948218	0.873146	0.298657	0.75255	1.28434	0.386309	0	0	0	0.27304	1.45248	0.439585	0.321063	1.17861	0.589288	0	0	0	0	0	0	0.163852	0.571256	0.574883	0.106956	0.00560978	0.303536	0.310495	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001878.2.2adb5a51-51a2-4ead-ae64-2462116858bf.fc.signal	0	0	0	0.0846195	0.585053	0.803775	0.396568	0	0	0	0.0030624	0.197419	0.272482	0	0	0.223159	0.33453	0	0	0	0	0.0520585	0.941551	0.20454	0	0.402749	0.411624	0.363605	0.273294	0	0	0.138727	0.206525	0.417003	0.387247	0	0.0210224	0.579842	0.670213	0.502818	0.449383
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.c28d3943-9234-4917-b4a0-88d70eac42fc.fc.signal	0.699404	0.414006	0.408208	0.329759	0.141523	0.167686	0.378346	0.545322	0.769157	0.553212	0.253149	0.207887	0.557041	1.13933	1.13815	0.76461	0.605312	0.889733	1.12254	0.883086	0.864884	1.08027	0.669905	0.781886	0.277755	0.450582	0.499104	1.07624	0.623887	0.310509	0.442885	0.799105	0.359358	0.0928251	0.156603	0.0765011	0.178712	0.546735	0.135554	0.138144	0.308892
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003804.1.20346d72-f6d0-41f6-979d-2e29fa33f68f.fc.signal	0.217363	0.138751	0.261846	0.410425	0.657678	0.631241	0.309032	0.18105	0.206362	0.145455	0.0434421	0.0653899	0	0	0	0.023534	0.408057	0.130451	0.204213	0.423322	0.606383	0.289441	0.2875	0.193881	0.256153	0.168583	0.132796	0.244202	0.289217	0.373305	0.136462	0.27637	0.521709	0.607292	0.386415	0.483939	0.612078	0.342321	0.257111	0.0680658	0.492943
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.51e98f97-6119-4df6-b770-df4f0c759ed4.fc.signal	0.977576	0.6695	0.226157	0.542757	0.979407	1.10309	1.0267	1.02456	0.961476	1.21003	1.31557	0.853413	0.667426	0.422314	0.356985	0.485466	1.34979	0.88102	1.01391	1.35232	0.720952	0.438494	0.731926	0.614454	0.6377	0.642074	0.845493	0.663862	0.372238	0.351913	0.610104	0.683927	0.369534	0.49269	0.570721	0.496937	0.693962	0.803918	0.7082	0.506851	0.635955
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.5c2b1045-c5b9-4ce2-a975-1bba53717c39.fc.signal	1.8305	0.524917	0.132406	0.0260674	0.239434	0.274192	0.264152	1.31922	1.63067	1.13539	0.781628	0.42143	0.637474	0.568658	0.53371	0.338472	1.03441	0.302374	0.452706	0.520511	0.349614	0.432067	0.84795	0.596528	0.801901	0.39662	0.284084	0.765984	0.52456	0.386183	0.407496	0.291961	0.582373	0.651887	0.749206	0.355293	0	0	0.249621	0.21333	0.490304
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003809.1.1724086a-5e6f-40e4-8774-8e9b5ce9aa91.fc.signal	0.44079	0.180147	0	0	0	0	0	0	0	0	0.006126	0.326575	0.304626	0.0427797	0	0.0326668	0.392221	0.189636	0	0.116041	0.274424	0.200285	0	0.117541	0.21968	0.0767044	0	0.234593	0.327384	0.272568	0	0.182968	0.217005	0.00778153	0	0	0	0	0.272843	0.55697	0.454636
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001900.1.6f34fcaf-f939-42d9-9208-522a5ad9c032.fc.signal	0.213004	0.389975	0.381335	0.313003	0.0770802	0.23335	0.28083	0.537728	0.532913	0.374844	0.521609	0.410236	0.403132	0.583906	0.579416	0.272737	0.0747052	0.314416	0.101593	0.174856	0.105901	0.0526816	0.290399	0.419011	0.260785	0.0356715	0.0734103	0.23002	0.207514	0.267355	0.230138	0.141226	0.172961	0.20656	0	0.00294262	0.157794	0.653626	0.584249	0.334498	0.620949
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003811.1.34e1eb06-bd04-44e7-b752-6e248f54239d.fc.signal	0	0	0.0888796	0.137949	0.278941	0.269942	0.149068	0.254074	0.590182	0.579679	0.235257	0.0476239	0.224703	0.348694	0.256655	0.273188	0.118315	0	0.0213864	0.168969	0.287478	0.131946	0.0705969	0.163182	0.137558	0.285017	0.285752	0.08968	0.442414	0.222176	0.0955235	0.0394627	0.229575	0.155359	0.0449745	0.208102	0.234525	0.145624	0.0227126	0	0.533377
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001901.1.7cf8ca14-d3f1-48ac-b2ef-eee0ebdb6853.fc.signal	0.538685	0.533263	0.347006	0.353713	0.349518	0.464901	0.674763	0.380683	0.260708	0.489446	0.373731	0.0390899	0	0.0663696	0.378156	0.438407	0.391902	0.315709	0.0843349	0.240192	0.168547	0.056006	0.110391	0.163518	0.170713	0.215227	0.279816	0.117077	0.194326	0.224976	0.202247	0.11631	0.074435	0.206976	0.095531	0.148076	0.0617066	0.296752	0.319901	0.315447	0.528967
