	chr17:62521736-62521885	chr17:62521886-62522035	chr17:62522036-62522185	chr17:62522186-62522335	chr17:62522336-62522485	chr17:62522486-62522635	chr17:62522636-62522785	chr17:62522786-62522935	chr17:62522936-62523085	chr17:62523086-62523235	chr17:62523236-62523385	chr17:62523386-62523535	chr17:62523536-62523605	chr17:62523606-62523685	chr17:62523686-62523765	chr17:62523766-62523835	chr17:62523836-62523985	chr17:62523986-62524035	chr17:62524036-62524135	chr17:62524136-62524285	chr17:62524286-62524435	chr17:62524436-62524585	chr17:62524586-62524735	chr17:62524736-62524885	chr17:62524886-62525035	chr17:62525036-62525185	chr17:62525186-62525335	chr17:62525336-62525485	chr17:62525486-62525635	chr17:62525636-62525785	chr17:62525786-62525935	chr17:62525936-62526085	chr17:62526086-62526235	chr17:62526236-62526385	chr17:62526386-62526445	chr17:62526446-62526535	chr17:62526536-62526685	chr17:62526686-62526831	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.314574	0.57544	0.218667	0	0	0	0	0	0	0	0	0.245521	0.406644	0	0	0	0	0	0	0	0	0	0.589718
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.246699	0.3304	0.03304	0	0	0	0	0	0	0	0	0.00440533	0.3304	0.0837013	0	0	0	0	0	0	0	0	0	0	0	0	0.156148	0.36269
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.370726	0.503309	0.438503
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.638552	1.55319	0.059358	0	0	0	0	0.00989533	0.50852	0.233497	0	0	0	0	0	0.39633
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0	0	0	0	0	0	0.591738	0.192763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066221	0.739598	0.0603851	0	0	0	0	0	0	0	0	0	0.428727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000174.3.ad699f10-b9f0-4846-a1ea-444cf5fe468b.fc.signal	0	0	0.0460447	0.69067	0.161156	0.580163	0.317708	0	0	0	0	0	0.305868	0.69067	0.69067	0.0394669	0	0	0	0	0	0	0	0.285477	0.612394	0	0	0	0	0	0	0	0	0	0	0	0	0	0.355856
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0	0.305698	0.10473	0.138696	0.148603	0.49	0.0396275	0	0	0	0.256149	0.81789	0.306304	0.0265363	0	0	0	0	0	0	0	0	0	0	0.135866	0.247672	0.341079	0.0960449	0	0.0721966	0.3183	0	0	0	0	0.0353817	0.389198	0	0.705055
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.310148	0.332842	0	0	0	0	0	0	0	0	0.428082
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0.11402	0	0	0	0	0	0	0	0	0.123022	0.45008	0.0720128	0	0	0	0	0	0	0	0	0	0	0.0960171	0.45008	0.0990176	0	0	0	0	0	0	0	0	0	0	0	0	0	0.646483
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0.411542	0.00423093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0809581	0.154478	0.12918	0.116959	0	0	0	0	0	0	0	0	0	0	0	0	0.183654	0.683584
