	chr10:4996700-4996799	chr10:4996800-4996849	chr10:4996850-4996999	chr10:4997000-4997149	chr10:4997150-4997299	chr10:4997300-4997449	chr10:4997450-4997529	chr10:4997530-4997599	chr10:4997600-4997679	chr10:4997680-4997749	chr10:4997750-4997899	chr10:4997900-4998049	chr10:4998050-4998199	chr10:4998200-4998349	chr10:4998350-4998499	chr10:4998500-4998649	chr10:4998650-4998799	chr10:4998800-4998949	chr10:4998950-4999099	chr10:4999100-4999129	chr10:4999130-4999249	chr10:4999250-4999319	chr10:4999320-4999399	chr10:4999400-4999549	chr10:4999550-4999699	chr10:4999700-4999849	chr10:4999850-4999999	chr10:5000000-5000149	chr10:5000150-5000299	chr10:5000300-5000449	chr10:5000450-5000599	chr10:5000600-5000709	chr10:5000710-5000749	chr10:5000750-5000899	chr10:5000900-5000949	chr10:5000950-5001049	chr10:5001050-5001199	chr10:5001200-5001349	chr10:5001350-5001499	chr10:5001500-5001649	chr10:5001650-5001777	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0	0	0	0.64877	0.211843	0.436927	0.66201	0.151317	0	0	0	0.397206	0.463407	1.38587	1.65069	0.522643	0.493757	0.627455	0.18167	0	0	0	0	0	0	0	0.322178	0.67525	0.76793	1.31077	0.366311	0	0	0	0	0.562709	0.485474	0.357485	0.503128	0.527129	1.87209	0.447474
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0	0	0	0	0.255265	0.490717	0.0111323	0	0	0	1.30986	2.26558	0.890805	0.448063	0.979447	0.771666	0.791742	0.612089	0.435321	0	0	0	0.252294	0.579733	0.0376023	0	0.0455167	1.01901	0.8528	1.24571	0.880046	1.39707	0.682676	0.0059372	0.100932	0.644092	0.66421	0.257279	0.217697	0.515559	1.38172	0.595127
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0	0	0	0	0	0	0	0	0	0	0.194677	0.142852	0	1.30657	2.05498	0.365785	0.283911	0.352197	0.501646	0.381044	0	0	0	0	0	0	0	0.161383	0.623118	0	0	0	0	0	0	0.706047	1.68565	0.197246	0	0	0.310515	0.691589
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0	0	0	0	0.0593193	0.182925	0.21229	0.163767	0.406005	0.303271	0.580203	1.43639	1.85046	1.02905	1.19032	0.96281	0.949675	0.831339	0.499674	0	0.118529	0.21229	0.0716479	0.178324	0.282908	0.303651	0.167001	0.393444	0.971712	1.19771	0.803802	1.70584	1.13557	0.509426	0.165586	0.766796	1.00366	2.14239	1.27779	1.77593	2.03017	0.954887
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191636	1.15236	2.14089	0.954414	0.0617759	0	0	0	0	0	0	0	0	0	0	0	0	0.168482	0.37823	0.373187	0.136159	0	0	0	0	0	0	0.490621
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0	0	0	0	0	0.872859	1.70038	0.194322	0	0	0.824815	0.0910518	0	0.0680088	0.676587	0.0143766	0.776434	0.158687	1.61536	1.27527	0	0	0	0	0	0	0	0.0963458	0.803767	0.214859	0.980485	0.85011	0.127516	0	0	0	0	0	0.243783	0.3832	0	0.651741
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.0691c0e9-6039-4aa9-a294-80d73cee59d2.fc.signal	0	0	0	0	0	0.846328	0.641378	0	0	0	1.45293	0.773209	0.90443	1.88973	1.58908	0	0.551127	1.42978	0.398444	0	0	0	0	0	0	0	0	0.156763	1.07846	1.80486	0.0380032	0	0	0	0.541625	3.5649	1.72369	0.0095008	0.608051	0.764949	0.509343	0.92562
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.620216	0.14608	0	0.123255	0.391296	0.401605	0.283152	0.07304	0	0	0.145141	1.07149	0.684495	0.601225	0.821864	0.904941	0.50371	0.953823	1.25075	0.512905	0.234282	0.491444	0.96723	0.865706	0.060404	0.243526	0.664429	1.06974	0.497682	0.679707	0.419395	0.495382	0.408946	0.12611	0.561244	0.674534	0.271533	0.648817	0.982055	0.881954	0.522712	0.507987
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.aa01f6f8-93b0-4f0b-8191-bde89d903aa4.fc.signal	0.397925	0.164352	0	0.518586	0.138647	0.198592	0	0	0.01926	0.2568	0.393416	1.75226	0.896054	1.73655	1.26052	0.985754	0.576042	0.949432	0.754715	0.290921	0.01498	0.2568	0.892141	1.69263	0.266985	0.427871	0.525409	1.40851	1.11835	0.687082	0.65405	0.0483599	0	0	0	0	0.775279	1.812	0.791072	1.26675	1.28383	0.629921
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000943.7.b97e43e6-4dfc-4f07-88bb-76ebefe1ddac.fc.signal	0	0	0	0.25139	0.206961	0.101416	0.0963804	0	0	0	1.13337	0.964339	0.974066	0.574158	0.999341	0.358504	1.2827	0.74635	0.326397	0	0	0.035724	0.341182	0.315607	0.33594	0.278159	0	0.513934	1.12365	2.06886	0.20419	0.600425	0.494882	0.0389003	0.0291746	0.464632	0.32785	0.626967	0.159766	1.3556	1.49905	0.358234
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.782837e5-53f4-4f13-8ca3-175155d9e819.fc.signal	0	0	0	0.239601	0.381398	0.172108	0	0	0	0	0.253135	1.01252	0.583924	0.631183	0.529943	0.263255	0.486062	0.205875	0	0.0421833	0.2531	0.329066	0.37971	0.226103	0	0.111382	0.50632	0.175516	0	0	0	0	0	0	0	0	0	0	0	0.0489327	0.423232	0.255271
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.50a44db1-655c-4546-8036-e7b247f25f5a.fc.signal	0	0	0.122902	0.360231	0.152568	0.258518	0.111247	0	0	0.213415	1.2543	0.915962	0.273159	0.625046	1.72895	1.02283	0.482611	1.40799	0.461894	0	0	0	0	0	0.425926	0.209784	0.0741659	0.771276	1.04087	0.159582	0.597118	0.961641	0.842688	0.324629	0.279705	1.75434	1.53217	0.748715	1.48529	1.06996	1.23937	0.6
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.8e45d3eb-43c4-4932-8fdd-020c9df5cc1a.fc.signal	0.605632	0.47688	0.116041	0.338573	1.22225	0.29882	0	0.0851571	0.476875	0.680267	0.323908	0.610715	1.31154	1.86286	1.69277	1.0379	1.0814	1.46058	2.03764	1.05695	0.154985	0.095376	0.312953	0.376735	0.031792	0	0	0.23049	1.39124	1.66267	0.592947	0	0	0	0	0	0	0	0.0275817	0.449883	0.322162	0.618394
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.165f7781-9b32-4127-9b7e-a3c22e1d8bc5.fc.signal	0	0	0.0677023	0.209451	0.131606	0.17152	0.289112	0.352525	0.286366	0.165229	0.651077	0.806686	0.728939	0.707979	0.846358	0.412638	0.450016	0.29554	0.385318	0.204939	0.0701122	0	0.167605	0.413863	0.163927	0.0231713	0.00841295	0.451125	1.17778	0.662033	0.521665	0.473133	0.184058	0.156914	0.558291	0.97331	0.894314	1.61071	0.864665	0.603639	1.77348	0.2
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.206f09d2-76dd-4938-b45e-439de4017881.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093274	0.845772	0.760948	0.165989	0.0328172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.487603
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	0.202812	0.39767	0.143161	0.227997	0.559316	0.530151	0.551697	0.068172	0.0149126	0.39767	1.20073	1.07085	0.204137	0.821735	2.06406	0.612316	0.805828	1.49759	0.48773	0	0	0.567974	1.01385	1.24317	0.283671	0.487768	0.0556738	0.145812	0.756562	2.4388	1.30939	0.777092	0.39767	0.222695	0	0.414756	0.987313	0.426102	0.249185	1.02049	1.54435	0.565333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.57414e10-6fd1-425a-bd2a-eb610647bcb3.fc.signal	0	0	0	0	0.221572	1.14606	0.372469	0	0	0.736753	1.87181	0.896295	0	0	0	0	1.28214	0.978272	0.081824	0	0	0	0	0	0	0	0.359099	1.07293	0.0545493	0.856529	0.579517	0	0	0	0	0.160448	2.98726	1.60442	0	0.0894644	0.672319	0.603965
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004664.3.3e0c3e5b-0b04-413e-8945-15e328b75c75.fc.signal	0.24533	0.0637858	0.227342	1.02374	0.835654	0.49067	0.104266	0	0	0.112151	1.16767	0.720759	0.304212	0.310754	0.0850477	0.315661	0.685995	0.413247	0.292762	0.24533	0.296421	1.20552	1.54281	1.10288	0.212624	0	0	0.302557	1.0043	0.921877	0.994179	0.885307	0.582624	0.0490665	0	0.402349	0.464992	0.542926	0.941978	0.588707	0.796221	0.494898
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.ad84b327-82d2-4d7b-a9a1-d84b21c47553.fc.signal	0.302051	0.121472	0.126533	0	0.126533	0.586762	0.559594	0.0997806	0.293994	0.268804	1.14501	2.04769	1.41739	1.08961	0.723374	0.764696	1.64414	1.14296	0.660645	0.268082	0.0961653	0.279652	0.629784	0.472481	0.245391	0.573603	0.091104	0.65459	1.76441	1.63898	0.764862	0.413883	0.30346	0.139681	0.0364416	0.15184	0.357148	1.18468	1.05985	1.28125	1.11172	0.483567
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.4a84d1a8-94ea-4ca8-9f07-6c2b2d20f0f2.fc.signal	0	0	0	0.328573	1.17484	1.02283	0	0.03858	0.67515	0.599002	0.138346	0	0	0.585142	1.00829	0.31507	0.997039	1.06477	0.09002	0	0	0.347229	1.85679	1.4134	0	0	0	0	1.02179	1.49444	0.049511	0	0	0.108024	0.625795	0.899912	0.37392	0	0.299475	0.531739	0.928263	0.509091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.bed78e40-f7b3-4ebb-ad62-e7d9c6963ec8.fc.signal	0.807619	0.368664	0.205594	0.408949	0.472571	0.394274	0.319596	0.114464	0.017836	0.326086	0.689138	0.760853	0.334335	0.269939	0.770351	0.776829	0.68436	0.164524	0	0	0.107493	0.271611	0.371926	0.262959	0.0194863	0	0.0417088	0.225335	0.448744	0.407747	0.507693	0.452879	0.156388	0.0636608	0.388436	0.63538	0.730064	0.655526	0.449545	0.500376	0.649855	0.528873
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.9ddbde16-a8c7-4357-85a1-25b734b0a68e.fc.signal	0.370474	0	0.146201	0.529241	0.357882	0	0	0.086424	0.447331	0.50402	0.526278	0.801308	1.31143	0.600733	0.342971	1.01968	0.808422	0.53602	0.785084	0.25207	0.0777216	0.316857	0.544981	0.618292	0.339413	0.50402	0.252033	0.779621	0.698971	0.413793	1.41277	1.55499	0.894735	0.179804	0.408279	0.410716	0.929142	0.912343	0.324272	1.28704	1.76236	0.541045
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003826.4.87afad01-d436-4b9f-ad87-b00cd4a79273.fc.signal	0.283831	0	0.195807	0.940796	0.411307	0.0930183	0	0	0	0	0	0.351106	0.204498	0.559943	0.702748	0.312354	0.330316	0.834681	0.565897	0.32811	0.0246225	0.182888	0.867585	0.618016	0.332501	0.122731	0.336908	1.02063	0.455034	0.393557	0.102099	0.213327	0.062985	0.0736232	0.259785	0.246146	0.584502	0.70463	0.422256	0.143318	0.957334	0.686364
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.dbe74410-ef9b-4890-bc90-855bf41773d5.fc.signal	0	0	0	0.270384	0.400782	1.11596	1.05705	0.291749	0.111461	0.469474	0.570918	0.554243	0.33882	0.388819	1.2861	1.04356	0.489939	0.128753	0.295305	0	0	0.0698554	0.427869	0.381739	0.500502	0.29915	0.129321	0.196867	0.445074	0.88407	0.815022	0.494225	0	0.0441048	0.4027	0.391075	0.479955	0.802502	0.0833952	0.148512	0.346859	0.553398
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.9179d535-0d76-4d04-b0d0-678ad03f04b2.fc.signal	0	0	0	0	0	0	0	0	0	0	0.274512	0.919346	1.27414	0.675913	0.950422	1.16326	0.558292	0	0	0.0647433	0.38846	0.38846	0.524418	0.380691	0	0	0	0	0	0.00258973	0.722527	0.600341	0	0	0	0	0.0569741	0.769141	1.04883	2.49388	3.74799	0.423841
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.85b1d8ad-328c-45c6-9e3b-50e5e5e241e1.fc.signal	0	0	0	0.331569	0	0.132628	0.293891	0.090428	0	0.0290661	0.604355	0.97923	0.917837	1.36846	1.43478	1.6499	0.481047	0.192263	0.372258	0	0	0.164707	0.77428	0.173102	0.14619	1.17555	0.0045214	0.705672	1.51681	0.312446	0.421994	0.780963	0	0	0	0	0	0.571197	0.969933	1.29997	0.681115	0.48893
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.45140bd1-90fe-4a64-8e67-977bea385e45.fc.signal	0.710759	0.580454	0.152275	0.0407085	0.737177	0.321566	0	0	0	0	0.408463	1.01068	0.249004	0.0698527	0.364527	0.704938	0.332656	0.700552	0.837174	0.336676	0.0373246	0	0	0.0921377	0.425377	0.695087	0.207803	0.787333	0.48777	0.635535	0.345722	0.803676	0.648292	0.250783	0.626128	1.05071	0.774373	0.710894	0.163826	0.427905	1.10862	0.485185
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.dd1317db-7d1b-41c7-a204-2df8f91c596d.fc.signal	0	0	0	0.605573	0.938047	0	0	0	0	0	0.0356262	1.38924	0.118754	0.162271	0.8016	0.0151211	0.417258	0.462727	0.300882	0	0	0	0.200397	0.395783	0.344387	0.170214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.407881
