	chr15:25336757-25336906	chr15:25336907-25337056	chr15:25337057-25337206	chr15:25337207-25337356	chr15:25337357-25337506	chr15:25337507-25337656	chr15:25337657-25337806	chr15:25337807-25337956	chr15:25337957-25338106	chr15:25338107-25338256	chr15:25338257-25338406	chr15:25338407-25338556	chr15:25338557-25338706	chr15:25338707-25338856	chr15:25338857-25339006	chr15:25339007-25339156	chr15:25339157-25339306	chr15:25339307-25339456	chr15:25339457-25339606	chr15:25339607-25339756	chr15:25339757-25339906	chr15:25339907-25340056	chr15:25340057-25340206	chr15:25340207-25340356	chr15:25340357-25340506	chr15:25340507-25340656	chr15:25340657-25340806	chr15:25340807-25340956	chr15:25340957-25341106	chr15:25341107-25341256	chr15:25341257-25341406	chr15:25341407-25341556	chr15:25341557-25341706	chr15:25341707-25341856	chr15:25341857-25342006	chr15:25342007-25342156	chr15:25342157-25342306	chr15:25342307-25342456	chr15:25342457-25342585	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0.448567	0.0634818	0	0	0	0	0	0	0.137778	1.0442	0.255471	0.137768	0.110163	0.447753	0	0.147377	1.60239	0.593858	0	0.0601387	0.571379	0.111252	0.553205	0	0.141272	0.65327	0.158134	0.372336	0	0	0	0	0.452679	0.199486	0	0	0	0.322246	1.07463	0.507194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0.297662	0.31807	0	0.110127	0.166369	0.0391454	0.170203	0	0.0409904	0.391089	0.485266	0.0351305	0	0.0680221	0.269211	0.00360253	0	0.0408595	0.244011	0	0	0.0878877	0.270761	0	0	0	0.253558	0.11865	0	0	0	0	0.283124	0.0959223	0	0.220622	0.125469	0.173817	0.699022	0.82659
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0.093554	0.349681	0.104601	0.0376173	0.307113	0.167464	0.141767	0	0	0.22539	0.227569	0.0331788	0.179131	0	0	0.280392	0.324125	0.665551	0.430908	0.0326843	0	0.0959122	0.661335	0.288972	0.322704	0.141175	0.706366	0.117769	0	0.028594	0.284662	0	0	0	0.208945	0.154091	0.415245	0.443074	0.445396	0.723229
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0797114	0.217434	0.162153	0.334067	0.536066	0.587306	0.33158	0	0.196678	0.37823	0.240422	0.676923
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0.432757	0	0.0155747	0.255554	0.340535	0.0670055	0.186438	0.186639	0	0.462972	0.512126	0.142839	0.348759	0.0419592	0.36139	0.552511	0.352368	0.156576	0	0	0.0256984	0.289708	0.228721	0.350709	0.45589	0.268479	0	0	0.130302	0.577628	0.647971	0.181961	0.00806267	0.220286	0.0497502	0.440973	0.382637	0.351691	0.152819	0.706931
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0.271253	0.806435	0.338461	0.265332	0.862908	0.150239	0.156441	0.208968	0.38413	0.21895	0.238466	1.17336	0.384033	0.211483	0.0880413	0.398858	0.171353	0.251531	0.0935944	0.318745	0.195651	0.0801985	0.230562	0.370199	0.0897695	0.213944	0.205164	0.240494	0.045946	0.0928328	0.479453	0.0853329	0.394788	0.0546633	0.142019	0.172032	0.540897	0.475771	0.453721	0.822951
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.9b1c722f-92a9-4c08-873d-1b0b5f7b7e5c.fc.signal	0.310878	0	0	0	1.14869	1.18906	0.543027	0	0	0	0	0	0	0.13662	0.578096	0.394355	0.373395	0.3681	0.649287	0.776282	0.720995	0	0.436178	0.218476	0	0	0	0	0	0	0	0	0	0	0.950645	0.752427	0	0	0.487976	0.463415
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.358675	0.693765	0.176643	0.466621	0.255646	0	0	0	0.631198	0.204026	0	0	0	0	0	0.242802	0.238807	0	0	0	0	0	0	0	0	0	0	0	0	0.0113348	0.766607	0.511252	0.9238	0.759459	1.46253	0	0.707507	0.12619	0	0.689189
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.f937c5a8-f739-4eba-91ed-5c0fce69c73d.fc.signal	0.275361	0.790875	0.819623	0.533256	0.313863	0.175852	0.507635	0.273623	0.567382	0.248546	0.357608	0.415758	0.329811	0.347095	0.594124	0.0353725	0.14247	0.334689	0.0201018	0	0.119422	0.175845	0.557069	0.167312	0.320467	0.458636	0.305222	0.880355	0.649089	0.121869	0	0	0.0621761	0.698421	0.085939	0.163556	0.0819498	0.680438	0.547784	0.746988
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.0691c0e9-6039-4aa9-a294-80d73cee59d2.fc.signal	0	0	0	0	0	0.341231	0.432551	0	0.27412	0.265754	0.0290687	0.498642	0	0	0	0	0.498715	0.021793	0.370142	0.473421	0.195689	0.622149	0.740138	0.173155	0.278127	0	1.54326	0.119977	0	0.45257	0.666527	0	0	0	0.517774	0.43721	0	0	0	0.963576
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.141585	0.447239	0.84684	0.249402	0.16265	0.441351	0.793037	0.320525	0.352171	0.0355379	0	0	0	0	0.217241	0.62936	0.660958	0.296032	0.27041	0.176777	0.563413	0.515674	0.270542	0.384727	0.518299	0.0876558	0.36433	0.553387	0.195779	0.406278	0.409185	0	0.07304	0.121733	0.135367	0.0594059	0.121392	0.116605	0.21278	0.114094
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.6cb1979d-a688-443a-a34f-9028034c29a9.fc.signal	0.501976	0.0919673	0.291798	0.0174859	0.339383	0.0507192	0	0.0980251	0.615726	0.803518	0.486585	0.0103392	0	0	0.37559	0.213944	0.174004	0.488753	0.351999	0.171871	0.42237	0.0695053	0.46356	0.383121	0.577274	0.969344	0.399632	0	0	0.447307	0.665464	0	0.124862	0.331753	0.658049	0.916737	0.175709	0.28887	0.367621	0.462963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.c4a67634-cf89-4945-bb82-26e2fddb3f3f.fc.signal	0.156607	0.0897106	0.109167	0.515361	0.435711	0.276351	0.255495	0.432431	0.179751	0.0863939	0.209275	0.165008	0	0.171323	0.0316013	0.059376	0.167828	0.0370389	0.287658	0.348874	0.357398	0.0971345	0.178056	0.0667385	0	0.138849	0.346594	0.0173801	0.283634	0.204221	0.121162	0.0629215	0.057354	0.020748	0.391218	0.0929853	0.398014	0.400622	0.462809	0.114943
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.5458814b-5fa1-4409-81d6-3110fe5029f7.fc.signal	0.273126	1.46075	0.48608	0.510331	0.252537	0	0	0	0.546755	1.87409	0.769006	0.553757	0	0.293541	1.15808	0.120873	0	0	0.14696	0.346641	0.365761	0.063891	0	0	0.120519	0.527812	0.0601531	0	0.066309	0.549225	0.13562	0	0.448812	0.990055	0.72012	0	0.30831	1.01601	0.61374	0.573427
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.318c4637-d1c5-4ab4-ab79-239ce2440f41.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0758375	0.243045	0.417715	0.196128	0.126529	0.314087	0.333181	0.175329	0.565234	1.13503	0.52997	0.0185104	0.967742
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000943.7.b97e43e6-4dfc-4f07-88bb-76ebefe1ddac.fc.signal	0.118595	0.447279	0.0639099	0.149709	0.0959268	0.219216	0.294509	0.0504595	0.223331	0.14744	0.961658	0.452813	0	0	0.383732	0.378303	0.621052	0.474466	0.197134	0.0636119	0.262837	0.355346	0.53477	0.00277853	0	0.0045152	0.519812	0.139975	0.152819	0.139539	0	0.112101	0.109728	0.0598513	0.207016	0.453921	1.08306	0.741124	0.347485	0.0963855
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.50a44db1-655c-4546-8036-e7b247f25f5a.fc.signal	0.095676	0.607066	0.537319	0.378282	0	0	0	0	0	0	0.114426	0.203424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0603904	0.344682	0.228852	0.265101	0	0	0.036023	0.817827	0.303393	0.0268313	0.247916	0.273585
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001467.1.81f516cc-ec89-43f9-8fca-cec4ecf96cfc.fc.signal	0.124431	0.371998	0.452214	0.513682	0.0865636	0	0	0.163884	0.156365	0	0	0	0	0.277733	0.0516221	0	0	0	0	0.0755217	0.264238	0	0	0	0	0.198048	0.168494	0	0.283155	0.0922267	0	0.193265	0.187879	0	0	0	0	0.308905	0.133058	0.673077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000147.3.31a4c841-3d2e-437c-b7e3-cec67ef766c3.fc.signal	0.164766	0.525634	0.982709	0.74901	0.74271	0.720326	0.759674	0.815686	0.611304	0.796783	1.2917	0.652799	0.829573	0.268134	0.50573	0.629108	0.337965	0.931685	0.590401	0.812137	1.62714	1.17499	0.148066	0	0.0331602	0.582721	0.114578	0.408222	0.140696	0	0	0	0	0.453408	0.165551	1.74951	2.24056	0.755699	0.125312	0.633634
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.cbd9af2b-c3c4-4f68-a646-ded8b3575bf4.fc.signal	0.401525	0.328106	0.400594	0.195959	0.495831	0.702778	0.961987	1.12824	0.541383	0.624369	1.35075	1.07609	0.0730147	0	0.278321	1.28152	0.346562	0.763212	0.499846	0.928335	0.693331	0.729684	0.529995	0.607383	0.285943	0	0	0	0	0	0.214558	0.74534	0.437913	0	0	0.242597	0.436915	0	0.307856	0.763864
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	0.151551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0274157	0.187873	0.210641	0.159828	0.609489	0.442053	0	0	0	0	0	0.902857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000734.3.517f2632-e6c4-42fa-8f96-3f8b0c26dc19.fc.signal	0.771374	0.716646	0.0377973	0.0450611	0.288778	0.104467	0	0.264668	0.690562	0	0	0	0	0	0	0	0	0	0.472129	0.899172	0.765619	0.0369408	0	0	0.219133	0.498798	0	0.0400807	0.565137	0.0422217	0	0.686829	2.37788	1.0791	0.285436	0	0	0.179499	0.961229	0.726962
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.206f09d2-76dd-4938-b45e-439de4017881.fc.signal	0	0	0	0	0	0.249968	0.345934	0.0353416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106219	0.14005	0.383286	0.210422	0.480789	0.712413	0.25059	0.160057	1.16528	1.52006	0.302695	0.0348493	0.405882
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.57414e10-6fd1-425a-bd2a-eb610647bcb3.fc.signal	0.434855	0.25814	0	0	0	0	0	0.32362	0.819654	0.0500048	1.39424	0.639557	0	0	0	0	0	0.376393	0.789992	0	0.364862	0.914362	0	0	0.250455	1.03967	0.131024	0	0	0	0	0	0	0.136373	1.01753	0.329468	1.07118	0.302761	0	0.472441
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.d5bec9f7-e2d1-494c-bb1b-19e47c2e4764.fc.signal	1.33972	0.941357	0.1907	0.378292	0.307189	0	0	0	0	0.38559	1.11424	0	0	0	0.0826253	0.620928	0.0415779	0	0	0.474609	0.728185	0.408393	0.753901	0.322841	0	0	0.0888778	0.485139	0.0103363	0	0.516774	0.151595	0	0.0468752	0.651969	0.298709	0.30126	0.334752	0.120547	0.733333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003822.3.92277bf1-d852-4798-9042-40cf7998125a.fc.signal	0.226264	0.189267	0.242643	0.430514	0.132144	0	0.451851	0.740724	0.0735857	0.330767	0.522727	0.338992	0.218687	0.258726	0.0648729	0	0.207299	0.29783	0.22739	0.130574	0.472403	0.482721	0.441425	0.480886	0.254767	0.25477	0.503301	0.591117	0.280924	0.137657	0.171449	0.222308	0.185125	0.105221	0.45419	0.675807	0.418498	0.0589297	0.186798	0.990164
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.a6c1b511-073a-4c3f-aaa3-66dd1c788117.fc.signal	0.112798	0.0130816	0.055568	0.166828	0.287702	0.223981	0.0538615	0.231032	0.276487	0.038236	0	0	0	0	0	0.134846	0.557647	0.145029	0	0.265298	0.317254	0.000710067	0	0	0.194383	0.165459	0	0	0	0	0	0	0	0.0431264	0.619181	0.155103	0	0	0	0.596273
