	chr4:113345776-113345925	chr4:113345926-113346075	chr4:113346076-113346225	chr4:113346226-113346375	chr4:113346376-113346525	chr4:113346526-113346675	chr4:113346676-113346825	chr4:113346826-113346975	chr4:113346976-113347125	chr4:113347126-113347275	chr4:113347276-113347425	chr4:113347426-113347575	chr4:113347576-113347725	chr4:113347726-113347875	chr4:113347876-113348025	chr4:113348026-113348175	chr4:113348176-113348325	chr4:113348326-113348475	chr4:113348476-113348625	chr4:113348626-113348775	chr4:113348776-113348925	chr4:113348926-113349075	chr4:113349076-113349225	chr4:113349226-113349375	chr4:113349376-113349425	chr4:113349426-113349525	chr4:113349526-113349675	chr4:113349676-113349825	chr4:113349826-113349975	chr4:113349976-113350125	chr4:113350126-113350275	chr4:113350276-113350425	chr4:113350426-113350575	chr4:113350576-113350725	chr4:113350726-113350808	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0.626703	0.838542	1.50406	0.677189	0.397206	0.507541	0.353072	0	0	0	0.613463	0.313351	0.66201	0.132402	0	1.09756	2.55243	2.69728	1.80417	0.0764232	0.295698	0.564915	0	0	0.206427	0.544925	0.216781	0	0	0.366312	0.494301	0	0.260391	0.600222	0	0.188192
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0.737692	0.420482	1.57302	1.40067	0.576498	0.0492993	0.668537	1.63496	0.589507	0.969396	0.72901	0.318575	0.819847	1.65678	1.67749	1.52242	1.79274	1.01422	0.244602	0.851249	0.872276	0.794961	0.678921	0.00403273	0.0811464	0.706195	1.25538	0.805449	0.785668	0.944991	0.586658	0.478728	0.821174	0.803463	0.813083	0.111801
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.345182	0.114531	0.199397	0.735892	1.21919	0.86766	0.599667	0.307457	0.305501	0	0	0	0.313764	0.854631	0.339773	0.193453	0.32243	0.37936	0.0585439	0	0	0	0	0	0.0692436	1.06289	0.537518	0	0.359119	1.17328	0.957533	0.16613	0.797592	0.536987	0.290119	0.358668
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.581177	0.313326	0.100247	0	0.123714	0.749206	0.795968	0.130515	0.14608	0.0029216	0.0759616	0.486122	0.872929	0.446225	0.254975	0.518678	0.912901	0.540506	0.0389458	0.124655	0.0701184	0	0.0662229	0.384821	0.43837	0.331732	0.542665	0.523187	0.755039	0.0886531	0	0.0311637	0.32925	0.521202	0.38029	0.704606
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.5458814b-5fa1-4409-81d6-3110fe5029f7.fc.signal	0.667044	2.06005	1.9917	0.953621	0.302338	1.47013	2.04792	3.01641	0.455339	0.592415	0.52851	2.78903	2.1892	1.88376	1.0519	0.0565917	0.609102	1.2071	0.609521	1.80319	0.615115	0.314989	0.57484	1.40205	1.89654	1.953	2.26275	0.729414	0.448302	1.29867	0.880163	1.00395	1.76494	1.79398	1.65992	0.461111
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000943.7.b97e43e6-4dfc-4f07-88bb-76ebefe1ddac.fc.signal	0.16421	0.67783	1.27227	0.562539	0.144572	0.776478	0.286415	0.233465	0.492131	0.00694633	0.790728	1.30333	0.582471	0.156944	0.395739	0.295958	0.965021	0.669204	0.417743	0.15895	0.527432	0.337588	0.296364	0.327183	0.083356	0.570554	0.63149	0.3339	0.0158041	0	0.0865407	0.240347	0.276574	0.210528	0.68933	0.341049
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.214045
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	0.736861	0.21208	0.532797	0.493068	0.387026	0.960361	0.544024	0.286182	0.0265113	0	0.327188	0.0980919	0.662663	0.368298	0.300665	0.261986	0.291625	0.458711	0.972781	0.469218	0.40032	0.40562	0.238602	0.392368	0.39767	0.139185	0.349738	0.126518	0	0	0	0	0	0.343671	0.114989	0.884034
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004664.3.3e0c3e5b-0b04-413e-8945-15e328b75c75.fc.signal	1.13902	0.981289	0.222109	0.0674313	0.306388	0.83134	1.1223	0.621851	0.401765	0.75864	0.522705	0.127965	0.686423	0.800997	0.345711	0.864725	0.924632	0.763694	0.670002	0.381213	0.353863	0.339605	0.444224	1.11575	0.96268	1.11108	0.844418	0.678259	1.30372	1.24456	0.979614	0.544275	0.724994	0.452536	0.38264	0.517826
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.9ddbde16-a8c7-4357-85a1-25b734b0a68e.fc.signal	0.30494	0.42954	0.187386	0	0	0.347962	0.463372	0	0	0.0993023	0.212289	0	0.140419	0.156914	0	0.415097	0.627795	0.557795	0.104792	0	0	0.318523	0.288688	0	0.181945	0.267205	0.341291	0.0512663	0.0832525	0.0325518	0.172383	0.159997	0.156333	0.226947	0.315987	0.871528
