	chr7:14751428-14751577	chr7:14751578-14751727	chr7:14751728-14751877	chr7:14751878-14752027	chr7:14752028-14752177	chr7:14752178-14752327	chr7:14752328-14752477	chr7:14752478-14752627	chr7:14752628-14752717	chr7:14752718-14752777	chr7:14752778-14752927	chr7:14752928-14753077	chr7:14753078-14753227	chr7:14753228-14753377	chr7:14753378-14753527	chr7:14753528-14753677	chr7:14753678-14753827	chr7:14753828-14753977	chr7:14753978-14754027	chr7:14754028-14754127	chr7:14754128-14754277	chr7:14754278-14754427	chr7:14754428-14754577	chr7:14754578-14754667	chr7:14754668-14754727	chr7:14754728-14754877	chr7:14754878-14755027	chr7:14755028-14755097	chr7:14755098-14755177	chr7:14755178-14755327	chr7:14755328-14755477	chr7:14755478-14755627	chr7:14755628-14755697	chr7:14755698-14755777	chr7:14755778-14755927	chr7:14755928-14756077	chr7:14756078-14756227	chr7:14756228-14756377	chr7:14756378-14756448	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.353114	0.248422	0.289743	0.261034	0.0207315	0.181828	0.344071	0.219096	0.304072	0.359606	0.435473	0.645171	0.316904	0.750179	0.92556	0.377025	0.845674	1.10581	0.853456	0.274725	0.178246	0.0915495	0.406537	0.403435	0.274545	0.453985	0.487142	0.598405	0.304498	0.319427	0.144413	0.458657	0.311072	0.21553	0.29229	0.142185	0.249383	0.756038	0.81921	0.527675
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	0.445369	0.548716	0.323438	0.762765	1.04359	0.726798	0.319003	0.300853	1.00388	0.72157	0.39729	0.421892	0.328204	0.00734967	0.0991506	0.332912	0.734684	0.622903	0.286359	0.395471	1.98427	0.787271	0.779265	0.525724	1.4048	1.43508	0.851299	0.398695	0.295021	0.389894	0.324318	0.385725	0.242636	0.12433	0.576151	0.508961	1.07392	0.70118	0.74435	0.558711
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.9ddbde16-a8c7-4357-85a1-25b734b0a68e.fc.signal	0.228501	0.386702	0.298939	0.698583	0.223223	0.309839	1.12396	0.804382	0.796553	0.63532	0.784378	0.974556	0.850189	1.27693	1.17952	0.791381	0.626715	0.397639	0.760081	0.85188	0.907502	0.38664	0.144259	0.630111	1.21159	1.38525	0.783737	0.026206	0.17374	0.792085	0.751966	0.63684	0.567026	0.488731	0.322183	0.40276	0.161325	0.240082	0.24003	0.480769
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.9865a077-d036-4354-ba4b-3498c98e7bc1.fc.signal	0.0881816	0.498479	0.198167	0.0076712	0	0	0.242879	0.479305	0.338673	0.38338	0.109943	0.135525	0.217327	0.285025	0.154703	0	0	0	0	0.038356	0.625019	0.439693	0.0984471	0.019178	0.19178	0.938166	0.558569	0	0	0	0	0	0	0	0	0	0	0	0	0.636334
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.9179d535-0d76-4d04-b0d0-678ad03f04b2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213652	1.47354	0.714759	0	0	0	0	0	0	0	0	0	0.380691	0.77691	0.437016	0.189051	0	0	0	0	0.720865
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.3f273eb1-d109-4260-952a-5ac2e044448b.fc.signal	0.648306	0.48239	0.135286	1.05363	0.814287	0.79409	1.73804	1.78654	1.15935	1.22414	1.00247	0.325288	0.101103	0.607001	0.636134	0.656178	0.352504	0.465433	0.971407	1.08406	0.697748	0.355015	0.44443	0.521179	0.777748	0.380694	0.572304	0.554242	0	0	0.0246672	0.820467	0.718251	0.438476	0.237254	0.233066	0.225466	0.779262	0.421293	0.568218
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.5c2b1045-c5b9-4ce2-a975-1bba53717c39.fc.signal	0.80503	0.651818	0.317027	0.142486	0.426959	0.83677	0.523172	1.04834	1.41201	0.901208	0.646802	0.598234	0.813264	0.671578	0.857826	0.514801	1.26694	0.61151	0.588079	0.747374	0.616048	0.337463	0.112576	0.513362	1.17953	0.90617	0.723262	0	0	0.462381	0.762065	0.63093	0.60062	0.286623	0.494322	0.292747	0.520651	0.15248	0.361226	0.432432
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.eb6b8116-681b-4ebd-8a3a-5c8e0b38a2a8.fc.signal	0.215937	0.172544	0.922961	0.361075	0.454788	0.589275	1.11271	0.798119	0.23902	0.388916	0.539582	0.445699	0.547222	0.676613	0.356908	0.373849	1.15624	1.16985	0.943158	1.61567	0.961104	0.167573	0.340593	0.00942978	0.392453	0.394836	0.44076	0.29706	0	0	0	0.163778	0.426954	0.756627	0.683339	2.02377	1.04386	0.466982	0.450189	0.502918
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.8266b146-518b-415f-b011-597d6aa5064e.fc.signal	0.419261	0.765591	0.44127	0.796519	0.87276	0.658468	0.930393	0.344104	0.218224	0.109455	0.326966	0.494275	0.846379	0.438387	0.169138	0.15828	0.539546	0.34221	0.263742	0.0811733	0.38398	0.27801	0.497306	0.453676	0.451702	0.469104	0.517609	0.270063	0.503342	0.674581	0.445662	0.545158	0.586893	0.199466	0.312753	0.908395	1.17804	0.971328	0.749224	0.620582
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.43d53f41-e4a2-4421-b86f-0d0bce6de71d.fc.signal	0.767266	0.965534	0.304656	0.310418	0.369587	0.453386	0.59666	0.818475	0.791485	0.363457	0.500893	0.657251	0.278619	0.291069	0.431171	0.327515	0.284068	0.386717	0.375946	0.541483	0.603272	0.206645	0.432124	0.54359	0.636032	0.644592	0.510129	0.458477	0.340709	0.594648	0.617542	0.317384	0.294466	0.503536	0.518358	0.179158	0.988771	1.43236	1.11277	0.501989
