	chr11:123615845-123615994	chr11:123615995-123616144	chr11:123616145-123616294	chr11:123616295-123616444	chr11:123616445-123616594	chr11:123616595-123616744	chr11:123616745-123616894	chr11:123616895-123617044	chr11:123617045-123617194	chr11:123617195-123617344	chr11:123617345-123617494	chr11:123617495-123617644	chr11:123617645-123617794	chr11:123617795-123617944	chr11:123617945-123618094	chr11:123618095-123618244	chr11:123618245-123618394	chr11:123618395-123618544	chr11:123618545-123618694	chr11:123618695-123618844	chr11:123618845-123618994	chr11:123618995-123619144	chr11:123619145-123619294	chr11:123619295-123619444	chr11:123619445-123619594	chr11:123619595-123619744	chr11:123619745-123619894	chr11:123619895-123620044	chr11:123620045-123620194	chr11:123620195-123620344	chr11:123620345-123620494	chr11:123620495-123620644	chr11:123620645-123620794	chr11:123620795-123620856	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0.557575	0.161123	0	0.144218	1.11912	1.04941	0.653954	0.0638973	0.559104	0.0109773	1.12059	0.70997	0.130885	0.275766	0.110632	0.0839896	0.940839	0.995589	0	0	0	0.0669092	0.567767	0.549759	0.0990867	0	0.179508	0.786538	0.187222	0.819823	0.014168	0	0.1575	0.728199	0.555556
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0	0	0	0	0.173908	0.0843193	0	0	0	0	0.175709	0.236238	0.183635	0.0709979	0.392685	0.0645173	0.181179	0	0.0787765	0.329036	0.279897	0.0617871	0.246916	0.407017	0.373883	0.178897	0.396089	0.523321	0.0522806	0.292899	0.0526554	0.0630542	0.264813	0.0376969	0.538462
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0.807241	0.108568	0.33952	0.212942	0.922672	0.504376	0.426798	0.175915	0.286596	0.476806	1.27337	0.978645	0.0625321	0.121501	0.309417	0.488042	0.210812	0.173215	0.111184	0	0	0.52457	0.910154	0.586341	0.348601	0.256363	0.26251	0	0	0	0	0.13902	1.35072	1.42114	0.374587
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0	0	0	0.145254	0.240253	0.305747	0.190711	0.669013	0.216706	0.0135299	0	0	0	0.0868445	0.387725	0.114846	0.15158	0	0.165557	0.261889	0.409558	0.351391	0.226184	0.621099	0.232722	0.388698	0.749993	0.490969	0.127948	0.0416319	0.606587	0.40745	0.17052	0.12485	0.542157
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0.725154	0.95574	1.00827	0.427748	0.0516961	0.154055	0.310659	0.178766	0.162014	0.988365	1.58654	0.499146	0.1015	0.733358	1.07011	0.62047	0.416017	0.78762	0.765954	0.71758	0.739135	0.875677	1.16026	0.323131	0.185522	0.232001	0.0112251	0.00814273	1.4581	2.23541	0.768362	0.169714	0	0	0.547893
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0.300206	0	0.0828047	1.01304	1.11138	1.26224	0.388731	0.353684	0.14178	0.204263	0.61203	0.332192	0.609617	0.332751	0	0.107532	0.333413	0.0331524	0	0	0.0103141	0.220527	0.0763737	0.222418	0.179211	0.0638473	0.30991	0.095771	0	0	0	0	0	0	0.686207
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0	0	0	0	0.0599084	0.120977	0.0643467	0.276122	0.0589855	0.0340366	0.086831	0.120355	0.0168181	0	0.0784603	0.234949	0.338826	0.541493	0.535596	0	0	0	0	0	0.128551	0.275469	0.0874202	0	0.0031732	0.448574	0.261294	0.0539444	0.013452	0.311932	0.616088
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.263571	0	0.617747	0.317374	0	0	0	0	0	0	0.578075	0.357046	0	0	0	0.0926453	0.358251	1.02286	0.652761	1.72865	0.970828	0	0	0	0	0.549536	0.989649	1.25975	1.36023	0.56674	0	0	0.484006	0.60675	0.573183
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.f937c5a8-f739-4eba-91ed-5c0fce69c73d.fc.signal	0.699745	0.001872	0.381799	0.440311	0.597569	0.477935	0	0	0	0.168451	0.428583	0.554758	0.360355	0.0786053	0.424791	0.461371	0	0	0	0	0	0.116035	0.894512	0.164736	0.961935	0.37821	0.327258	0.211518	0.627231	0.121641	0	0	0	0	0.517766
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.0691c0e9-6039-4aa9-a294-80d73cee59d2.fc.signal	0	0.617552	0	0	1.39158	1.73972	1.16849	1.59003	0.188654	1.19727	0.51358	1.22058	0.36103	0.824281	0.933759	1.11161	0.244736	1.73134	0.737687	0.782088	1.8814	0.422786	0.564441	0.408379	0.194766	0.509871	0.268519	0.884784	0.382127	0	0	0.481839	1.72871	0.468173	0.709859
