	chr4:55886388-55886537	chr4:55886538-55886687	chr4:55886688-55886837	chr4:55886838-55886987	chr4:55886988-55887137	chr4:55887138-55887287	chr4:55887288-55887437	chr4:55887438-55887587	chr4:55887588-55887737	chr4:55887738-55887887	chr4:55887888-55888037	chr4:55888038-55888187	chr4:55888188-55888337	chr4:55888338-55888487	chr4:55888488-55888637	chr4:55888638-55888787	chr4:55888788-55888937	chr4:55888938-55889087	chr4:55889088-55889237	chr4:55889238-55889387	chr4:55889388-55889537	chr4:55889538-55889687	chr4:55889688-55889837	chr4:55889838-55889987	chr4:55889988-55890137	chr4:55890138-55890287	chr4:55890288-55890437	chr4:55890438-55890587	chr4:55890588-55890737	chr4:55890738-55890887	chr4:55890888-55891037	chr4:55891038-55891187	chr4:55891188-55891337	chr4:55891338-55891432	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	1.05661	0.334297	0	0	0	0	0.442553	0.0966305	0.116153	0.44802	0.253621	0.926731	0.792656	0.223319	0.381212	0	0	0	0	0	0	0	0	0.542893	0.457604	0.260635	0	0	0.345071	0.25703	0	0	0.326834	0.422452	0.353191
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0	0	0	0	0	0	0.0113872	0.282437	0.0608963	0	0	0	0	0	0	0	0.230878	0.276174	0.476046	0.105504	0.122352	0.225755	0.0807474	0.669902	0.3403	0.181753	0.425746	0.308201	0	0	0	0	0	0	0.66073
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0	0	0	0	0	0.0264804	0.66201	0.231767	1.27473	0.842124	0	0	0	0	0.0485474	0.810278	2.58211	0.714999	0	0	0	0.265552	0.338623	0	0	0.211258	0.606768	0.66201	0.105922	0	0	0	0	0	0.191083
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0	0	0	0	0	0	0.0327127	0.468452	0.401989	0.302373	0.728716	0.468464	0.426147	0.0433928	0	0	0	0	0.558799	0.636698	0.0295691	0	0	0	0	0.401019	0.221173	0	0	0.0036868	0.499143	0.197095	0	0	0.66141
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0	0	0	0	0	0	0	0	0.488629	1.08036	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304835	0.479667	0	0	0	0	0	0	0	0	0	0.598046
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000174.3.ad699f10-b9f0-4846-a1ea-444cf5fe468b.fc.signal	0	0	0	0	0	0.399512	0.360526	0.611227	0.170498	0.32783	0.436456	0	0	0	0	0	0.0131152	0.480983	0.280327	0.423805	0	0	0	0.160711	0.511021	0.0393456	1.1961	0.3549	0	0	0.0622972	0.514297	0.112095	0	0.350649
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0.359971	0.00525367	0.282983	0.57034	1.2622	1.06413	0.101899	0	0	0	0.0389109	0.205005	0.260657	0.237336	0.483916	0.309083	0.342135	0.0409381	0.104318	0.0990512	0	0.0906863	0.0882328	0	0	0.100218	0.242704	0.41481	0.350855	0.168056	0.0367969	0.213382	0.195307	0	0.489849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0.341667	0.284932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0769059	0.37823	0.187853	0	0	0.216995
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0	0	0	0	0	0	0	0	0	0.167612	0.726952	0.253258	0.285439	0.0381747	0.214045	0.131402	0.0937563	0.022844	0.394403	0.906443	0.313879	0.808392	0.268437	0	0.0580342	0.337165	0.11746	0.437765	0.521219	0.026358	0.346545	0.194777	0.23518	0.523863	0.506024
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0.373581	0.0179815	0	0.136448	0.316269	0.160775	0	0	0	0	0	0	0	0	0.0953681	0.20315	0.0844739	0.146429	0	0	0	0	0.100928	0.119268	0	0	0.0246464	0.244101	0	0	0	0	0	0	0.257521
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.9b1c722f-92a9-4c08-873d-1b0b5f7b7e5c.fc.signal	0	0.495041	0.199392	0	0.322108	0.16627	0	0.561273	1.15916	0.597471	0.0182765	0.687165	0.0722	0	0	0	0	1.11134	0.515097	0	0	0	1.17256	0.975172	0.497953	0	0	0	1.04463	0.18608	0	0.333188	0.383093	0	0.368764
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	1.42091	0.421714	0	0	0	0	0	0.0154891	0.875061	1.04886	0.814702	0.0992973	0.647547	0.0311497	0	0	0	0	0	0	0	0	0	0.408892	0.132312	0.122622	0.304677	0.459425	0	0	0	0	0	0.124851	0.836171
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.f937c5a8-f739-4eba-91ed-5c0fce69c73d.fc.signal	0.133016	0.386553	0.48327	0.619344	0.281972	0.307084	0.467783	0.160853	0.355806	0	0.238919	0.330813	0.25933	0.416341	0.597862	0.488587	0.433971	0.626846	0.529091	0.25489	0.22636	0.0409352	0	0.0213637	1.07212	0.158392	0	0.259517	0.128277	0	0.237827	0.146262	0.295883	0.129945	0.441281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.0691c0e9-6039-4aa9-a294-80d73cee59d2.fc.signal	0.235796	0.404314	0	0.0278079	0.555491	0.130816	0	0.0206643	0.346655	0.553996	0.282902	0	0	0.155647	0.300924	0.136701	0.825029	0	0	0	0.0458811	0.832485	0.254447	0.307862	0.23425	0.944013	0.299159	0.784976	0.129829	0	0.392594	0.132145	0	0	0.229877
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.250376	0.120786	0.258152	0.689451	0.440333	0.327359	0.530963	0.451079	0.0301899	0	0.00328507	0.320299	0.36088	0.0185035	0	0.0269003	0.271332	0.0656281	0.171466	0.218233	0	0.0568075	0.264878	0.0652491	0.277669	0.286431	0.204567	0.216261	0.275715	0.0788832	0.0759616	0.118812	0	0	0.235252
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.aa01f6f8-93b0-4f0b-8191-bde89d903aa4.fc.signal	1.02211	0.0658799	0	0	0	0	0	0.0667638	0.360161	0.100965	0.837809	0.228543	0.302965	0	0.083888	0.487745	0.301994	0.203068	0.0944283	0	0	0.00925687	0.830755	0.776261	0.263641	0.129479	0.352775	0.0702275	0.274379	1.41839	0.452442	0.216398	0.256774	0.516783	0.803571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.6cb1979d-a688-443a-a34f-9028034c29a9.fc.signal	0.0205524	0	0	1.04709	1.25314	0.119053	0	0	0.501846	0.204716	0	0	0	0	0	0.143297	0.364809	0	0	0	0	0.218722	0.713179	0.660286	0.736886	0	0	0.132394	0.315077	0	0	0	0.262584	0.860692	0.531915
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.c4a67634-cf89-4945-bb82-26e2fddb3f3f.fc.signal	0.131087	0.150419	0.306769	0.185083	0	0	0	0	0.0998367	0.372918	0.0912171	0.0400417	0	0.127258	0.22688	0.0843204	0.0586792	0	0	0.0194979	0.150946	0.0149556	0.292197	0.0556036	0	0.135298	0.359325	0.0926257	0.0083616	0.169579	0.0306253	0	0	0	0.615294
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.5458814b-5fa1-4409-81d6-3110fe5029f7.fc.signal	0	0.0877905	0.972199	0.255243	0	0	0.221104	0.356199	0	0	0	0.497845	0.329587	0.538436	0.518026	0	0	0	0.44215	1.42848	0.735765	0.389906	0	0	0	0	0	0	0	0	0	0	0	0	0.356074
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.318c4637-d1c5-4ab4-ab79-239ce2440f41.fc.signal	0.293521	0.412892	0.137747	0	0	0	0	0.146682	0.268399	0.17056	0.017056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0238784	0.682379	1.44667	1.05183	0.388963	0.0102336	0	0.169412
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000943.7.b97e43e6-4dfc-4f07-88bb-76ebefe1ddac.fc.signal	0.502312	0.273691	0.0680741	0.116698	0	0.047442	0.0902702	0.152299	0.291322	0.345166	0.609447	0.143094	0.123645	0.0903023	0.0402887	0.490601	0.628232	0.483915	0.394768	0.0363532	0.132476	0.530025	0.497495	0.777618	0.628734	0.304341	0.481897	0.393397	0.150041	0.155598	0.251427	0.552825	0.658778	0.385457	0.339019
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.782837e5-53f4-4f13-8ca3-175155d9e819.fc.signal	0.138992	0	0	0	0	0	0	0	0	0.096178	0.455676	0.241311	0.0995527	0.811719	0.666596	0.288565	0.435418	0.0776173	0	0.25315	0.648056	0.543441	0.167068	0.496191	0.271717	0	0	0	0	0	0	0.114	0.476233	0.215801	0.291971
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.50a44db1-655c-4546-8036-e7b247f25f5a.fc.signal	0	0.159728	0.023964	0	0	0	0	0	0.0059916	0.838811	0.0502432	0	0	0	0	0	0	0	0	0	0.207598	0.346509	0.733636	0.988181	0.219674	0.339527	0.227714	0.256311	0.446952	0.560032	0.206794	0.076688	0.0197697	0.277808	0.750116
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001467.1.81f516cc-ec89-43f9-8fca-cec4ecf96cfc.fc.signal	0	0	0.030664	0.367333	0.398425	0.052823	0	0	0.0487183	0.326114	0.030043	0	0	0	0	0	0	0.26913	0.166697	0	0	0	0.00393307	0.190134	0.0423107	0	0	0	0.267461	0.44718	0.053152	0	0.0237634	0.243889	0.472469
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.8e45d3eb-43c4-4932-8fdd-020c9df5cc1a.fc.signal	0.259038	0.0168518	0	0.235666	0.230102	0	0	0	0.14673	0.860236	0.146773	0	0.337489	0.723019	0.0490688	0.27853	0.247336	0	0.239131	0.382602	0.467635	0.103419	0.0195435	0.234506	0.379904	0.459103	0.371802	0.295338	0.108438	0.319214	0.28842	0	0	0	0.820522
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000147.3.31a4c841-3d2e-437c-b7e3-cec67ef766c3.fc.signal	0	0	0.275497	1.89678	0.357836	0	0.180998	0.133355	0.233476	0.952561	0.823136	0.251236	0.304462	0.546512	0.367504	1.04236	0.507977	0.13999	0.388733	0.212595	0.660673	0.604573	0.116101	0.0279789	0.255682	0.0298736	0.262298	0.240463	0.308405	0.161628	0.184666	0.289775	0.318822	0.0928032	0.266289
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.cbd9af2b-c3c4-4f68-a646-ded8b3575bf4.fc.signal	0.37726	0.331686	0.0344007	0.55364	0.683272	0.53606	0.14457	0	0.1707	0.39673	0.0465291	0.654619	0.306103	0	0	0.0500593	0.876051	0.505928	0.575174	0.501698	0.676195	0.243153	0.377038	0.369422	0	0.315609	0.590052	0.51458	0.123499	0	0	0.200095	0.3487	0	0.377049
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	1.32467	1.08892	0.134712	0	0	0	0	0	0	1.38081	1.14506	0	0	0	0	0.819498	1.32467	0.381684	0	0	0	0	0	0	0	0	0	0	0	0	0.768215	1.33566	0.179616	0	0.0789349
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000177.3.83b0b921-e0bc-4aa4-a2f0-7efee9bf544b.fc.signal	0.751077	0	0	0	0	0.288915	0.391772	0	0	0.473061	0.0768221	0.557516	0.603728	0	0	1.20506	0.995177	0	0	0	0	0	0.157563	0.527423	0	0	0	0	0	0	0	0	0	0	0.335456
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000734.3.517f2632-e6c4-42fa-8f96-3f8b0c26dc19.fc.signal	0.981393	0.115325	0.0908917	1.18697	0.585577	0.067332	0	0	0	0	0.772102	0.493931	0	0	0.013689	0.842286	1.1697	0	0	0.381687	0.894536	0.494277	0.476506	0	0.0464455	0.28266	0.15424	0.373906	0.04617	0.639858	0.203925	0.502365	0	0.0805724	0.464088
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.165f7781-9b32-4127-9b7e-a3c22e1d8bc5.fc.signal	0.336801	0.324949	0.178489	0.339049	0.285004	0.350465	0.380961	0.0404602	0.0993283	0.156234	0.108078	0.00099606	0.04858	0.216121	0.269569	0.0047079	0.180235	0.174614	0.126277	0.231599	0.09155	0.217044	0.0721149	0.171547	0.148723	0.208372	0.49961	0.203827	0.0584482	0.148702	0.379518	0.388346	0.494101	0.131974	0.111869
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.206f09d2-76dd-4938-b45e-439de4017881.fc.signal	0.313791	0.174394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0920483	0.363006	0.279291	0.351519	0.119909	0	0.214038
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	0.130996	0.64852	0.199723	0.300278	0.236384	0	0.0739504	0.0615652	0.192915	0.191516	0	0	0	0	0	0	0.0954493	0.197034	0.316432	0.0218927	0	0.298553	0.178419	0.547775	0.10154	0.1611	0	0.196795	0.16134	0.207394	0.201122	0.214622	0.168424	0	0.445806
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.57414e10-6fd1-425a-bd2a-eb610647bcb3.fc.signal	0.020456	0	0.357649	2.47208	0.883713	0	0	0	0	0.618226	1.18479	0.912279	0.031529	0	0	0	0	0	0	0	0.33602	0.691751	0.528181	0.266981	0.224664	0.0170577	0.567576	1.2961	0.859272	0	0.195455	0.618921	0.0727381	0.773723	1
