	chr2:218649201-218649350	chr2:218649351-218649500	chr2:218649501-218649650	chr2:218649651-218649800	chr2:218649801-218649950	chr2:218649951-218650100	chr2:218650101-218650250	chr2:218650251-218650400	chr2:218650401-218650550	chr2:218650551-218650700	chr2:218650701-218650850	chr2:218650851-218651000	chr2:218651001-218651150	chr2:218651151-218651300	chr2:218651301-218651450	chr2:218651451-218651600	chr2:218651601-218651750	chr2:218651751-218651900	chr2:218651901-218652050	chr2:218652051-218652200	chr2:218652201-218652350	chr2:218652351-218652500	chr2:218652501-218652650	chr2:218652651-218652800	chr2:218652801-218652950	chr2:218652951-218653100	chr2:218653101-218653250	chr2:218653251-218653400	chr2:218653401-218653550	chr2:218653551-218653700	chr2:218653701-218653850	chr2:218653851-218654000	chr2:218654001-218654150	chr2:218654151-218654300	chr2:218654301-218654450	chr2:218654451-218654600	chr2:218654601-218654750	chr2:218654751-218654800	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0	0.184202	1.00557	0	0.556341	1.01522	0	0	0	0	0.148206	0.884453	0.518236	0	0	0.234012	0.418153	0.253194	0.369091	1.49295	0.982183	0.869002	0.643899	0.527153	0.678494	1.09455	0.0345264	0	0	0	0	0.357905	0.261638	0.734495	0.0542724	0	0	0.20039	0.388379
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0.292259	0	0.191752	0.242257	0.205632	0	0.197435	0.382745	0.396258	0.456783	0.440579	0.145083	0	0.152165	0.139698	0.380713	0.144561	0.141615	0	0.0842265	0.198169	0.121257	0.118137	0.00978607	0	0	0	0	0	0	0	0	0.101013	0.130834	0	0	0	0	0.455268
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0.0383836	0	0	0	0	0.236431	0.938592	0.166239	0.269091	0.401838	0.449353	0.479439	0	0	0	0	0	0.136098	0.270107	0.360963	0.489669	0.716702	0.175535	0	0	0	0	0	0	0	0.269208	0.595778	0.850933	0.163178	0	0.019828	0.49562	0.38038	0.160194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0.465868	0.0691527	0.462702	0.341765	0.121107	0.243306	1.11254	0.470893	0.225435	0.375422	0	0	0.133256	0.561439	0.0197907	0.0788419	1.10212	0.97549	0.201712	0.571607	0.0741352	0	0	0.24938	0.469046	0	0	0	0.231535	0.474892	0.0455185	0	0	0	0	0	0	0	0.148515
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0.19882	0.250494	0	0	0	0	0	0	0	0	0	0	0	0.0707365	0.796882	0.552914	0.751935	0.0946347	0	0	0.328062	0.419273	0	0.250301	0.449451	0.294417	0	0	0	0	0.308368	0.151417	0	0	0	0	0	0	0.328947
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0.480661	0.477963	0.0095454	0	0	0.18204	0.206751	0.17067	0.025447	0	0	0	0	0.0985979	0.0604676	0.181226	0.357434	0.376706	0.136369	0	0	0	0	0.247105	0.502792	0	0	0	0	0	0	0.264167	0.0856258	0	0	0.220373	0.135813	0	0.413567
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0.0331571	0.0705893	0.0274153	0	0.0115594	0.153411	0.138661	0.130979	0.161501	0.0150633	0	0	0	0	0	0.055699	0.100934	0.10818	0.13213	0.152493	0.248738	0.201936	0.0302403	0	0	0.0885203	0.171656	0.123485	0.18825	0.145942	0.000959067	0	0	0.0181709	0.202935	0.291121	0.189384	0.134624	0.331217
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0.315646	0.45008	0.174031	0	0	0	0	0.43643	0.204562	0	0	0	0	0	0	0	0	0	0.312656	0.262124	0	0.177031	0.45008	0.0180032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.606607
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0	0.00570773	0.127615	0.242922	0.198304	0.145654	0.13446	0.172968	0.211212	0.150425	0.136846	0	0	0	0	0	0	0.176899	0.186181	0.470822	0.427343	0.318989	0.102577	0	0	0	0	0.259145	0.047598	0	0.00731693	0.144879	0.0357655	0	0	0	0	0	0.35248
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.9b1c722f-92a9-4c08-873d-1b0b5f7b7e5c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.662353	0.193467	0	0.35302	0.304313	0	0	0.0571087	0.558767	0.166456	0.30225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25858	0.592785	0.334711
