	chr9:35105068-35105217	chr9:35105218-35105367	chr9:35105368-35105517	chr9:35105518-35105667	chr9:35105668-35105817	chr9:35105818-35105967	chr9:35105968-35106117	chr9:35106118-35106267	chr9:35106268-35106417	chr9:35106418-35106567	chr9:35106568-35106717	chr9:35106718-35106867	chr9:35106868-35107017	chr9:35107018-35107167	chr9:35107168-35107317	chr9:35107318-35107467	chr9:35107468-35107617	chr9:35107618-35107767	chr9:35107768-35107917	chr9:35107918-35108067	chr9:35108068-35108217	chr9:35108218-35108367	chr9:35108368-35108517	chr9:35108518-35108667	chr9:35108668-35108817	chr9:35108818-35108967	chr9:35108968-35109117	chr9:35109118-35109267	chr9:35109268-35109417	chr9:35109418-35109567	chr9:35109568-35109717	chr9:35109718-35109867	chr9:35109868-35110017	chr9:35110018-35110167	chr9:35110168-35110317	chr9:35110318-35110467	chr9:35110468-35110617	chr9:35110618-35110628	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0.83051	0	0	0	0	0	0.287076	0.150293	0	0	0.281027	1.08264	0.697347	0.0814095	0	0.0193084	0.517356	0.0375867	0	0	0	0	1.03902	0.550087	0.695898	0.638023	0.475515	0.0110508	1.10483	0.471488	0.281887	0.0991662	0.389556	0	0	0.0537077	0.568723	0.301385	0.693242
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0.412482	0.816426	0.344729	0.29145	0.560668	0.198778	0.138778	0.364253	0.111273	0.0665171	0.3427	0.407744	0.370791	0.0671265	0	0	0.113501	0.225176	0.185512	0.123783	0.103507	0.535344	0.766758	0.259072	0	0	0	0	0	0	0.233086	0.337018	0.12688	0.28631	0.0924877	0	0	0	0.569545
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0.279622	0.194106	0.46431	0.731918	0.868153	0.767223	0.241822	0	0.123775	0.490106	0.577403	0.0656982	0.293865	0.131675	0	0.308949	0.379536	0.410214	0.400501	0.381525	0.162066	0.586297	0.355292	0.346835	0.340047	0.169277	0.102944	0.120986	0.419192	0.896277	0.0589564	0.454387	0.363833	0.0876914	0.175829	0.115258	1.17422	1.46356	0.616071
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0.131186	0.121466	0.739892	0.0412032	0.237356	0.526846	0.249653	0	0	0.1044	0.624584	0.654803	0.265338	0	0	0.0229829	0.239199	0.452971	0.369849	0.72746	0.266932	0.328814	0	0	0	0.207876	1.03428	0.442895	0.894617	1.05247	1.38059	0.317481	0.0446138	0	0.0995011	0.379181	0	0	0.808574
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000174.3.ad699f10-b9f0-4846-a1ea-444cf5fe468b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0814842	0.891844	0.170949	0	0	0	0	0	0	0	0.0865568	0.480012	0.687919	0.762028	0.147546	1.04044	0.354169	0	0.141994	0.380331	0.0127868	0	0	0	0	0.704448
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0.255104	0.14535	0.0472934	0	0	0.0206277	0.2718	0.300364	0.0865559	0	0	0.479358	0.243694	0	0	0.112121	0.262108	0.0969761	0.305923	0.0735269	0.300185	0.508691	0.290631	0.382986	0.35428	0.195614	0.370331	0.222556	0.207247	0.580432	0.422266	0.465579	0.365205	0.079201	0.58738	0.250363	0.111308	0.228445	0.652344
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0	0.0990879	0.120047	0.0464909	0.103222	0.100508	0.102305	0.0867537	0.0370862	0	0.0249711	0.06192	0.128499	0.291993	0.222522	0.0335729	0.0791068	0.108575	0.0592395	0.0280453	0.0389595	0.0403535	0	0	0	0.0576515	0.0969121	0.150754	0.245019	0.15694	0.0118305	0.0216014	0.105224	0.0892995	0.102364	0.0635282	0.0614827	0.05848	0.718946
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0	0	0.412128	0.558996	0.497112	0.152503	0	0	0.10606	0.171225	0	0	0	0	0	0	0	0	0.0230152	0.149305	0.00303353	0.100858	0.0703485	0.0860637	0.111333	0.237165	0.0051968	0.198902	0.159974	0.0958827	0.219745	0.160071	0.0454279	0.135851	0.0553628	0	0	0	0.665071
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.9b1c722f-92a9-4c08-873d-1b0b5f7b7e5c.fc.signal	0	0	0.63159	1.43366	0.101341	0	0.01523	0.591082	0.0441325	0	0.0134374	0.651303	0.590847	0.986948	0.00903453	0.780173	2.04032	0	0.109291	0.967582	0.716387	0.315251	0	0	0	0	0	0	0	0.428288	1.10475	0.867429	0.678147	0.417803	0	0	0	0	0.722609
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0	0	0	0	0.720482	1.37165	0.856328	1.69341	0.0387237	0	0	0.155906	0.358778	0.32165	0	0.129387	0.514072	0.227779	0.520163	0	0.183713	0.823948	1.09888	0.515084	0.693783	0.741655	0.476162	0.445833	0.519233	0.400668	0.535258	0.821275	0.500073	0.90332	1.60604	1.9256	3.07568	2.90441	0.708661
