	chr7:156733993-156734142	chr7:156734143-156734292	chr7:156734293-156734442	chr7:156734443-156734592	chr7:156734593-156734742	chr7:156734743-156734892	chr7:156734893-156735042	chr7:156735043-156735192	chr7:156735193-156735342	chr7:156735343-156735492	chr7:156735493-156735642	chr7:156735643-156735792	chr7:156735793-156735942	chr7:156735943-156736092	chr7:156736093-156736242	chr7:156736243-156736392	chr7:156736393-156736542	chr7:156736543-156736692	chr7:156736693-156736842	chr7:156736843-156736992	chr7:156736993-156737142	chr7:156737143-156737292	chr7:156737293-156737442	chr7:156737443-156737592	chr7:156737593-156737742	chr7:156737743-156737892	chr7:156737893-156738042	chr7:156738043-156738192	chr7:156738193-156738342	chr7:156738343-156738492	chr7:156738493-156738642	chr7:156738643-156738792	chr7:156738793-156738942	chr7:156738943-156739092	chr7:156739093-156739115	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	1.05345	0.0368371	0.269284	0.306078	0.347555	0	0	0	0.521986	0.0779255	0.0839139	0.410003	0.48757	0.345532	0.010437	0	0	0	0.0041748	0.640496	0.627712	0.0544441	0	0	0.296463	0.955657	0.128944	0	1.01967	0.706584	0.0313113	0	0.120026	0.581327	0.546568	0.489189
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0.296321	0.433246	0.181608	0.237677	0.0881623	0.784871	0.161333	0.287732	0.06715	0.395735	0.349706	0.210644	0.570417	0.39434	0.867896	0.457152	0.0831964	0.268642	0.0275509	0.0334915	0.442522	0.070698	0.0344775	0.175249	0.0268657	0	0	0.0810443	0.256378	0	0	0	0.0202418	0.304595	0.30738	0.57645
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0	0	0.506201	0.279185	0	0.614974	0.231794	0.132402	1.14306	0.74145	0.564915	0.0617876	1.77428	1.1002	0.669226	0.360769	0.322177	2.16703	1.814	0.702137	0.392237	0	0	0.475878	0.845363	0.294202	0.254919	0.303518	0.223967	0.329949	0.65621	0.428388	0.396848	0.389563	0.334812	0.12
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0.609563	0.0041186	0	0	0	0	0.268483	0.270094	0.266309	0.357578	0	0	0	0	0	0.239828	0.254639	0.512335	0.5811	0.629283	0.138552	0.288927	0.319395	0.109512	0.758105	0.371289	0	0	0	0.262496	1.11084	0.605612	0.63714	0.642685	0.511598	0.444444
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.381161	0.669	0.418609	0.172081	0	0	0	0.482439	0.325872	0.122572	0.212368	0.96398	1.3217	0.426377	0.69421	0.832007	0.846984	1.18151	0.99331	0.489523
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000174.3.ad699f10-b9f0-4846-a1ea-444cf5fe468b.fc.signal	1.29542	2.55399	1.57225	0.813539	0.661702	0.0703274	0.701972	0.858392	0.937736	0.302109	0.187868	0.344989	0	0	0	0	0	0.580534	1.49795	0.245071	0	0	0	0	0	0	0	0	0.611244	0.258885	0.287268	0.576135	1.67381	0.808323	0	0.527027
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0.682782	0.719165	0.286406	0.447092	0.449415	0.221692	0.392193	0.801622	0.457106	0.496159	0.134567	0.443159	0.904308	1.23248	0.608401	0.349714	0.357829	0.47556	0.0102878	0.43517	0.788508	0	0	0.220295	0.248032	0.317309	0.209505	0.82616	0.550464	0.821104	0.51565	0.557504	0.213011	0.301207	0.254551	0.488746
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103243	0.32753	0.128537	0	0	0	0	0	0.477293	0.890211	0.466777	0.369708	0.363525	0.187586	0.209505	0.223324	0.408894
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0.913362	0.483641	0.249503	0.479783	0.531903	0.585556	0.120877	0.359284	0.34543	0.0510796	0.305468	0.383037	0	0.327816	0.694906	0.744032	0.41035	0.696983	0.896893	0.929471	0.216565	0	0.141505	0.393431	0.273372	0.238204	0	0	0.387503	0.627313	0	0.315123	0.256353	0	0	0.259777
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	1.06141	0.669445	0.752087	0.170658	0.0306731	0.425891	0.289821	0.586367	0.537248	0.762235	0.446104	0.0904662	0.535566	0.615518	0.660439	0.341414	0.06776	0.21663	0.184986	0.141379	0.0790547	0.0769484	0.374459	0.033221	0.18561	0.226268	0.408279	0.315827	0.0783581	0.436692	0.105382	0.0746115	0.205397	0.0578877	0.215777	0.758242
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.9b1c722f-92a9-4c08-873d-1b0b5f7b7e5c.fc.signal	0	0.0790579	0.385351	0.254611	0.35864	0.412669	0	0	0	0	0	0	0	0.427772	0.596035	0.0454821	0.21075	0.40458	0	0	0.0490081	1.40012	0.387411	0	0.0250204	0.892377	0.503641	0.323326	0.66864	0	0.466461	0.484072	0.591064	0.103613	0.705393	0.5
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0	0	0	0	0.744382	1.15961	0.810504	0	0	0.164355	1.00844	0.0774711	0	1.485	1.53741	0.601124	0.493096	2.65386	0.428323	0.597613	0.83706	0	0	0	0	0.856237	1.32429	1.4862	1.62996	0.467726	0.54407	1.11654	0.753789	0	0	0.383681
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.f937c5a8-f739-4eba-91ed-5c0fce69c73d.fc.signal	0.559036	0.506045	0.0221436	0.210117	0.364814	0.416662	0.314468	0.0678725	0.605145	0.603204	0.428288	0.320558	0.27051	0.322127	0.535949	0.533191	0	0	0.266903	0.348418	0.230487	0.386382	0.608732	0.148507	0.331917	0.388862	0.538417	0.199558	0	0.323046	0.00572267	0.0039656	0.287695	0.0682774	0	0.538168
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.0691c0e9-6039-4aa9-a294-80d73cee59d2.fc.signal	0	0.488971	0.0496015	1.55359	0.410114	0.914095	0.815581	0.685977	0.215512	0.234092	0.188756	0	0.6546	1.32806	0.488831	0.506626	0	0	0	0.571052	0.879653	0.218719	0.342834	0.718922	0.0812811	0	0	0.848168	0.501719	1.00136	0.849131	0.292399	0.67091	1.253	0.820657	0.582178
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	1.06001	1.22232	1.87115	1.58207	1.19583	0.74291	1.13152	1.18268	1.48513	1.28964	1.21562	0.33405	0.632108	0.354754	0.140735	0.233443	0.167263	0.231373	0.240743	0.164913	0.502448	0.504567	0.507753	0.925994	0.470155	0.281576	0.0245243	0	0.10747	0.050162	0.247676	0.329807	0.393235	0.403832	0.195918	0.0978197
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.aa01f6f8-93b0-4f0b-8191-bde89d903aa4.fc.signal	0.167786	0.0719816	0.531253	0.720117	1.14314	1.27965	1.11453	0.371033	0.112344	0.386294	0.231497	0.294042	0.905949	0.884485	1.09857	0.737633	0.331601	0.714492	0.522422	0.946289	1.61788	0.298225	0.53812	0.798543	0.496896	0.667538	0.697632	0.400644	0.388368	0.350748	0.48014	0.233644	0.628407	0.494559	0.653741	0.257562
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.6cb1979d-a688-443a-a34f-9028034c29a9.fc.signal	0.266667	0	0.18705	1.59331	0.858939	0.398786	0.362552	0	0.612481	1.18929	0.855092	0.293294	0.97342	1.15944	0.635399	0.633352	0.815633	1.64556	2.04556	1.11655	1.6055	1.33412	1.16694	1.00885	0.0199033	0.668809	0.273796	0	0	0.284034	1.74475	1.64185	0.478796	0.296583	0.420717	0.263415
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.c4a67634-cf89-4945-bb82-26e2fddb3f3f.fc.signal	0.0303111	0	0.181293	0.222569	0.271364	0.0274519	0	0	0.162893	0.548419	0.541198	0.420152	0.259899	0.289192	0.0203317	0	0.100014	0.541309	0.420446	0.421223	0.220118	0.475774	0.230923	0.0852015	0.628778	0.835344	0.264014	0.206575	0.0590913	0.386691	0.34344	0.307622	0.198385	0.344468	0	0.395532
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.5458814b-5fa1-4409-81d6-3110fe5029f7.fc.signal	0.328306	0	0.955579	0.653827	0.281686	1.14197	0.643303	0.881499	0.299283	1.03411	0.64692	0.326795	2.32261	1.38353	0.132545	0.0942938	1.08506	1.15146	0.202196	0.188256	0.772393	0.447696	0.098028	0.389665	0.503936	0.403281	0.389009	0	0	0.428889	0.843765	0.499105	0.244967	0.49439	0.542854	0.607053
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.318c4637-d1c5-4ab4-ab79-239ce2440f41.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.0386603	0.413979	0.603921	0.167176	0.247921	0.294566	0.3355	0.634638	0.610742	0.269548	0	0	0	0.245835	0.440527	0.688727	0.681899	0.525264	0.356623	0.183474	0.0003288	0.0276871	0.0441965	0.5088
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000943.7.b97e43e6-4dfc-4f07-88bb-76ebefe1ddac.fc.signal	0	0.194965	0.483607	0.586465	0.0626909	0.545851	0.26701	0.221248	0.195803	0.366669	0.324704	0.10474	0.190139	0.393463	0.52315	0.191568	0.939147	1.14547	0.329359	0.898454	1.07168	0.342453	0.599096	1.19796	0.0737367	0.438744	0.778288	0.496197	0.346087	0.603828	0.571411	0.820428	1.17933	0.907852	0.453135	0.595614
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.782837e5-53f4-4f13-8ca3-175155d9e819.fc.signal	0.091116	0.462429	0.239626	0.178874	0.506071	0.10752	0.27171	0.482686	0.298715	0.50632	0.0269989	0.234556	0.450612	0.107989	0	0	0	0	0.0117252	0.385105	0.526752	0.104578	0	0	0	0.379387	0.276132	0	0	0	0.0856789	0.144371	0.139315	0.243386	0.227543	0.24635
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.50a44db1-655c-4546-8036-e7b247f25f5a.fc.signal	0	0.0139804	0.258926	0.0614673	0.20742	0.476257	0.537617	0.112389	0.174743	0	0	0	0.19846	0.283381	0.110858	0.00625167	0.326102	0.166022	0.111941	0.370293	0.655753	0.0158165	0.0587353	0.145811	0.107002	0.774533	1.06018	0.512356	0.652601	0.704286	0.748906	0.70578	0.547113	0.440305	0.210971	0.515707
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001467.1.81f516cc-ec89-43f9-8fca-cec4ecf96cfc.fc.signal	0.500031	0.935222	0.159106	0	0	0.239466	0.180606	0.443506	0.313442	0.302036	0.336699	0.328333	0.283124	0.515875	0.0806192	0	0	0	0.17398	0.163911	0.727302	0.0512496	0.595767	0.178624	0	0	0.0327083	0.329986	0.0420749	0	0	0	0	0	0	0.311897
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.8e45d3eb-43c4-4932-8fdd-020c9df5cc1a.fc.signal	0.130283	0.621891	0.290224	0	0	0	0.339864	0.235848	0.100224	0.624555	1.13457	0.304301	0	0	0	0.249033	0.83743	0.570915	0.445346	0.881256	0.870275	0.768061	0.0197018	0.294169	0.547722	0.553322	0.0125869	0.561864	0.923551	0.825001	0.894664	1.58064	0.667817	0.541012	0	0.469484
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000147.3.31a4c841-3d2e-437c-b7e3-cec67ef766c3.fc.signal	0.477441	0.986572	0.79631	1.71364	1.52275	1.20886	0.121635	0.31361	0.980573	0.911135	0.173641	1.07709	1.44514	1.75228	1.31082	0.13212	0	0	0.743801	0.535249	0.0580306	0.724654	1.28771	0.507817	0.142938	1.28754	1.52354	0.942839	0.562493	0.499046	0.480115	0	0	0	0	0.550505
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.cbd9af2b-c3c4-4f68-a646-ded8b3575bf4.fc.signal	1.77799	0.891939	0.296221	0.415952	0.901754	0.845819	1.84483	1.56008	0.884318	0.438752	0	0.442539	0.329331	0	0.395787	0.216237	0.559177	1.777	2.03426	0.260721	0.332762	0.782162	1.05957	0.25906	0.236707	1.26799	0.809606	0	0	0	0.19211	0.950258	1.39966	1.70841	0.984414	0.496337
