	chr2:140232286-140232435	chr2:140232436-140232515	chr2:140232516-140232585	chr2:140232586-140232735	chr2:140232736-140232885	chr2:140232886-140233035	chr2:140233036-140233185	chr2:140233186-140233335	chr2:140233336-140233485	chr2:140233486-140233635	chr2:140233636-140233785	chr2:140233786-140233935	chr2:140233936-140234085	chr2:140234086-140234235	chr2:140234236-140234385	chr2:140234386-140234535	chr2:140234536-140234685	chr2:140234686-140234835	chr2:140234836-140234915	chr2:140234916-140234985	chr2:140234986-140235095	chr2:140235096-140235135	chr2:140235136-140235285	chr2:140235286-140235355	chr2:140235356-140235435	chr2:140235436-140235585	chr2:140235586-140235735	chr2:140235736-140235885	chr2:140235886-140236035	chr2:140236036-140236185	chr2:140236186-140236335	chr2:140236336-140236485	chr2:140236486-140236595	chr2:140236596-140236635	chr2:140236636-140236785	chr2:140236786-140236935	chr2:140236936-140237085	chr2:140237086-140237235	chr2:140237236-140237384	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.495381	0.306521	0.313178	0.540726	0.543086	0.723147	0.586178	0.399529	0.364356	0.384813	1.14674	0.572674	0.303546	0.390046	0.44858	0.0290947	0.690417	0.947442	0.640763	0.404087	0.28033	0.347642	0.430033	0.190065	0.13549	0.649864	1.10781	1.30213	0.535585	0.445621	0.520498	0.270815	0.79578	1.43587	1.4049	1.08669	0.651814	0.236834	0.548488	0.378322
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	1.38081	1.14506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.394558
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	0	0.124272	0.588982	1.09815	0.108277	0	0.285468	0.486935	0	0.661897	0.547235	0.834417	0.306924	0	0	0.30488	0.106045	0.400402	0.427537	0	0	0	0.0344647	0.528274	0.755411	0.132578	0	0	0.268288	0.074312	0.31944	0	0.261111	0.61723	0.482861	0.111641	0.0606049	0.56216	0.790199	0.894317
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.bed78e40-f7b3-4ebb-ad62-e7d9c6963ec8.fc.signal	1.07671	1.06175	0.854698	0.712956	0.49808	1.54741	1.59284	1.04062	0.883372	1.1145	1.35098	0.805593	0.890939	1.34389	1.36508	1.11842	1.21441	2.05714	1.97712	1.60367	1.38752	1.53077	1.52263	1.10582	0.914908	1.19685	1.10318	2.0308	1.35266	0.814199	1.22422	1.22773	2.24257	2.46626	1.78031	1.51855	1.89967	1.89382	0.977456	0.322034
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.9ddbde16-a8c7-4357-85a1-25b734b0a68e.fc.signal	0.947874	0.9041	0.701296	0.426672	0.648606	0.442714	0.271007	0.21449	0.466038	0.322453	0.478204	0.349277	0.0553459	0.707653	0.574458	0.278203	0.710717	0.448604	0.50402	0.327655	0.0664548	0	0	0	0	0.157134	0.233339	0.27508	0.418539	0.503219	0.422203	0.475387	0.75609	0.189041	0	0.149562	0.514145	0.68383	0.0280066	0.961844
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.9865a077-d036-4354-ba4b-3498c98e7bc1.fc.signal	0.936891	1.37322	0.588859	0.216053	0.019178	0	0	0	0	0	0	0	0	0	0	0	0	0.163652	0.0719175	0.19178	0.142963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.457555	0.944528	0.383486	0.483491
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.dbe74410-ef9b-4890-bc90-855bf41773d5.fc.signal	0.690569	0.598382	0.252833	1.17804	1.38345	0.212424	0.0378636	0.686148	0.577776	0.774047	0.232775	0.68566	1.08582	0.741226	0.375479	0.86856	0.516683	0.689107	0.59054	0.0584937	0.0379925	0.188573	0.371477	0.431292	0.317186	0.447624	0.994625	0.27218	0.539177	0.665976	0.42997	0.203371	0.748749	0.431205	0.38233	0.726834	0.792977	0.933501	0.045154	0.16307
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.9179d535-0d76-4d04-b0d0-678ad03f04b2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297819	0.96337	1.16537	0.826855	0.0847541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390228
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.85b1d8ad-328c-45c6-9e3b-50e5e5e241e1.fc.signal	1.1067	0.812473	0	0.242648	0.0889209	0	0	0	0	0.250184	0.0813852	0	0	0	0	0	0	0.259227	0.135642	0	0	0	0	0	0	0	0	0	0	0.144685	0.51845	0.108514	0.203463	0.22607	0.0135642	0	0.0527497	0.135642	0.273105	0.526012
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.45140bd1-90fe-4a64-8e67-977bea385e45.fc.signal	0.744245	0.962778	0.564891	0.53815	0.419884	0.613032	0.72092	0.919987	0.734363	0.891857	0.457946	0.451683	0.954993	0.16531	0.00348833	0.600381	0.45967	0.224407	0.401041	0.212795	0.00845091	0	0.237617	0.437362	0.564898	0.404958	0.0727091	0.151969	0.123925	0.359324	0.30416	0.142987	0.176118	0.244215	0.196588	0.214208	0.426842	0.515345	0.243328	0.41129
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.3f273eb1-d109-4260-952a-5ac2e044448b.fc.signal	0.439929	0.601422	0.513646	0.194361	0.579291	0.432742	0.236945	0.193683	0.349819	0.563418	0.23522	0.511577	0.280423	0.192374	0.437242	0.0378348	0	0.233204	0.505146	0.0693253	0.277178	0.203318	0.0254757	0.277244	0.335814	0.805212	1.07898	0.779007	0.107849	0.354799	0.335465	0.1461	0.193007	0.11611	0.0788537	0.394981	0.758458	0.649971	0.0771991	0.962058
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000260.2.8cb3e2ca-fcd2-47cb-9b65-cd786fdfabca.fc.signal	1.49184	1.59976	0.514006	0	0.344288	0.314308	0.907008	1.14833	0.648215	0.878882	1.35702	0.620439	0.501133	1.86553	0.611486	0.424978	1.09668	1.1153	0.704129	1.22673	0.970308	0.220658	0	0	0.267252	0.488642	0	1.19461	2.40552	0.560915	0.746156	0.421163	0.0251394	0	1.01513	0.864707	0.482408	1.53351	0.870769	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.56ed3fdb-46a9-4765-a249-372860e042b1.fc.signal	0.151751	0.216218	0.300694	0.0362346	0.31533	0.276551	0.0908243	0.316355	0.184651	0.0923305	0.165864	0	0.150962	0.404786	0.362348	0.318661	0.539653	0.174157	0.0133936	0.265962	0.222653	0	0.238797	0.253663	0.300405	0.413299	0.253083	0	0.0132661	0.276874	0.121466	0.109732	0.32424	0.287012	0.234713	0.293904	0.326716	0.0887769	0.233378	0.202703
