	chr19:35006923-35007072	chr19:35007073-35007222	chr19:35007223-35007372	chr19:35007373-35007522	chr19:35007523-35007672	chr19:35007673-35007822	chr19:35007823-35007972	chr19:35007973-35008122	chr19:35008123-35008272	chr19:35008273-35008422	chr19:35008423-35008572	chr19:35008573-35008722	chr19:35008723-35008872	chr19:35008873-35009022	chr19:35009023-35009172	chr19:35009173-35009322	chr19:35009323-35009472	chr19:35009473-35009622	chr19:35009623-35009772	chr19:35009773-35009922	chr19:35009923-35010072	chr19:35010073-35010222	chr19:35010223-35010372	chr19:35010373-35010522	chr19:35010523-35010672	chr19:35010673-35010822	chr19:35010823-35010972	chr19:35010973-35011122	chr19:35011123-35011272	chr19:35011273-35011422	chr19:35011423-35011572	chr19:35011573-35011722	chr19:35011723-35011872	chr19:35011873-35011943	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0	0.68679	0.578092	0	0.99557	0.767181	0.82108	0.483439	0	0	0.237966	0.544187	0.630225	0.445815	0.135557	1.23547	0.469941	0	0	0	0	0	0	0.508533	1.42819	0.13182	0.170987	0	0	0.571604	0.537077	0.19565	0	0	0.289585
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0.313162	0.138267	0.225915	0.259949	0.51326	0	0	0	0	0	0	0	0.202645	0.215861	0	0.660847	0.984894	0	0	0	0.180619	0.482836	0.273401	0.14581	0.26432	0.154187	0.398678	1.27103	0.422909	0	0.292955	0.125552	0.286147	0.189197	0.404022
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0.0046642	0.376581	0.388812	0	0	0.271658	0.17005	0	0	0.234141	0.203456	0.129689	0.310849	0	0.133394	0.725578	0.636931	0.132955	0.591991	0.242826	0.178528	0.731037	0.601832	0.558825	0.416311	0.135417	0.0110924	0.32804	0.490126	0.530885	0.322808	0.330132	0.262344	0.139917	0.232771
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0	0	0	0	0	0	0	0	0	0	0.539367	0.166913	0	0	0	0	0	0	0	0.437214	1.0833	1.29676	0.663819	0.575293	0.00588373	0.196174	0.887974	0.921922	0.886162	0.816855	0.680679	0.535522	0.403205	0.789955	0.452507
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0	0	0	0	0.19526	0.144203	0	0.452927	0.739476	0.175749	0	0.199143	0.421071	0.217028	0	0.224289	0.33983	0.163884	0	0.318527	0.922279	0.778746	0.458841	0.94123	0.304261	0.280293	0	0	0.176398	1.18203	1.05811	0.373152	0.67293	2.02997	0.367415
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000174.3.ad699f10-b9f0-4846-a1ea-444cf5fe468b.fc.signal	0	0	0.409798	0.488073	0.506491	0.39138	0.226229	0.39389	0	0	0	0	0	0	0	0.394588	0.741309	0.64923	0	0	0.649645	0.154104	0	0.331522	0.566349	0	0	0	0	0	0	0.0184179	0.688992	0.397186	0.386965
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0.0692664	0.290924	0	0	0	0	0	0.174687	0.0890647	0.0952169	0	0	0.102854	0.261783	0.302144	0.606139	0.469537	0.263388	0.326699	0.0635452	0.240576	0.125323	0.428479	0.345729	0.0296631	0	0	0.0183051	0.307673	0	0	0	0.216757	0.220843	0.350711
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0.124997	0.178051	0.210526	0.142556	0.113011	0.102133	0.0140369	0.0448871	0.0766721	0.00936413	0	0	0.0139413	0.092577	0.122222	0.0626109	0.142589	0.177797	0.17778	0.0537622	0.0272108	0.0714048	0.119511	0.0978972	0.0239294	0.0746075	0.168486	0.0881241	0.0836393	0.0721613	0.0930337	0.134924	0.121468	0.0912061	0.645132
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0	0.0466254	0.367576	0.121247	0	0	0	0	0	0	0.273049	0.372066	0	0	0	0.177883	0.385826	0	0.132023	0.492087	0.454246	0.137226	0.129023	0.45008	0.0660117	0	0	0	0.340173	0.225101	0	0	0	0	0.74537
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0.412056	0.0580011	0.105175	0.394397	0.0528163	0	0	0.0048422	0.10294	0.0425217	0.11222	0.0558893	0.184562	0	0	0.225357	0.388297	0	0	0.0450953	0.530306	0.358618	0.219739	0.06625	0	0	0	0	0	0	0.113791	0.291456	0.0356651	0	0.246539
