	chr12:80646397-80646476	chr12:80646477-80646546	chr12:80646547-80646696	chr12:80646697-80646776	chr12:80646777-80646846	chr12:80646847-80646996	chr12:80646997-80647046	chr12:80647047-80647146	chr12:80647147-80647296	chr12:80647297-80647446	chr12:80647447-80647596	chr12:80647597-80647746	chr12:80647747-80647896	chr12:80647897-80648046	chr12:80648047-80648196	chr12:80648197-80648346	chr12:80648347-80648496	chr12:80648497-80648646	chr12:80648647-80648796	chr12:80648797-80648946	chr12:80648947-80649096	chr12:80649097-80649246	chr12:80649247-80649396	chr12:80649397-80649546	chr12:80649547-80649646	chr12:80649647-80649696	chr12:80649697-80649846	chr12:80649847-80649926	chr12:80649927-80649996	chr12:80649997-80650146	chr12:80650147-80650296	chr12:80650297-80650446	chr12:80650447-80650596	chr12:80650597-80650746	chr12:80650747-80650836	chr12:80650837-80650896	chr12:80650897-80651046	chr12:80651047-80651196	chr12:80651197-80651346	chr12:80651347-80651423	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.318c4637-d1c5-4ab4-ab79-239ce2440f41.fc.signal	0.567258	0.828614	1.14525	0.68242	0.29001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14327	0.336052	0.638051	1.1862	1.16218	0.928514	0.194446	0	0	0	0	0	0	0	0	0	0	0.378151
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.85b1d8ad-328c-45c6-9e3b-50e5e5e241e1.fc.signal	0.830799	0.742921	2.21522	0.129621	0	0.00753567	0.253198	0.915576	0.29211	0.0563695	1.51259	0.504886	0.926879	0.53352	0.102485	0	0	0	0	0.0286355	0.227577	0.390347	0.0165785	0.201467	0.412995	0.377853	0.944689	2.27509	1.47494	0.0859066	0	0	0	0	0	0	0	0	0.141671	0.598932	0.710526
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.285674ca-2d37-4ac8-859e-29db1bf824d3.fc.signal	0	0.269258	0.528567	0.74854	1.06939	0.328257	0.980489	2.78934	1.41174	0.908839	0.488331	1.35118	0.414599	0.775394	0.599349	0.711805	1.51161	0.0823386	0	0	0.422494	0.58186	0.442011	0.0636093	0.149123	0.174182	0.129066	0.237841	0.162429	0.458381	0.178939	0.693002	0	0.390127	0.634742	0	0.293825	0.274031	0	0.32004	0.58642
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.56ed3fdb-46a9-4765-a249-372860e042b1.fc.signal	0.760469	0.163533	1.17737	1.04454	1.67487	1.08412	0.959682	1.3982	0.662378	0.275797	0.42979	0.667595	0.937029	0.731096	0.580651	0.37452	0.754046	0.848869	1.54585	0.778606	1.07879	0.689797	0.470049	0.396801	0.340933	0.301278	0.674664	1.0537	0.842112	0.365337	0.228591	0.973383	1.10602	1.01057	0.991391	0.530602	0.465298	0.294924	0.568332	0.911977	0.828221
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000229.3.85a03a8e-2650-44c0-bf53-1db912cf1fd2.fc.signal	2.12989	3.76592	4.1191	2.06517	0.717693	0.2158	0	0.0051792	0.25896	0.195083	0.25896	0.583523	0.863206	0.271045	0	0	0	0	0	0	0	0	0	0.0914992	0.901186	1.07728	1.61074	2.06845	1.3688	0.464405	0	0	0	0	0	0	0	0	0.329742	0.51792	0.374046
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.c78458e5-ee0b-451a-90f1-dbb574d13e13.fc.signal	0.779529	0.69384	0.490815	0.394255	0.336398	0.426864	0.683209	0.955787	0.967941	0.620824	0.753179	0.94703	0.542324	0.860928	1.36303	1.39673	1.09617	0.797581	0.726342	1.25206	1.19828	0.755417	0.56202	0.280626	0.181973	0.229735	0.28164	0.363311	0.487977	0.903199	1.35431	1.37078	1.03644	0.51214	0.352877	0.417881	0.687088	0.807273	0.471143	0.561103	0.534615
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.6941f4c2-9444-41d7-82bb-38a8112f3f75.fc.signal	0.548288	0.539996	0.552127	0.34639	0.217721	0.369286	0.450478	0.414231	0.413493	0.408359	0.246484	0.206692	0.161131	0.113921	0.378836	0.779789	0.72789	0.323679	0.0664455	0.171807	0.319029	0.405376	0.520073	0.399428	0.324824	0.290486	0.434807	0.558109	0.630928	0.473304	0.226387	0.205754	0.126227	0.0878785	0.0927229	0.0722475	0.126718	0.414924	0.750185	0.596148	0.679167
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.c56a1926-3d2b-458d-9800-4140f38e79d1.fc.signal	0.71824	0.904607	1.00419	0.674632	0.526051	0.50039	0.396468	0.351161	0.414282	0.517708	0.385387	0.349955	0.681366	0.787322	0.676549	0.965566	1.14378	1.1106	0.588963	0.403396	0.344023	0.611321	0.799763	0.770071	0.625831	0.577582	0.499936	0.587319	0.553645	0.90617	0.859648	0.622119	0.646861	0.305848	0.0288669	0.082889	0.375154	0.640426	0.407821	0.230389	0.497326
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.5c2b1045-c5b9-4ce2-a975-1bba53717c39.fc.signal	0.545731	0.521113	0.875042	0.0919802	0	0.247484	0.456399	0.996092	0.955922	0.715219	0.439147	1.68532	0.887221	0.733112	0.53711	0.425145	0.563814	0.753075	0.613886	0.046481	0.263212	0.48061	0.652661	0.907747	0.792499	0.572831	0.956345	1.12624	0.970248	0.783875	0.52697	0.290637	0.54169	0.223901	0.23919	0.137378	0.753089	1.01138	1.10184	0.591368	0.289474
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.2ce6c7a2-1501-4bf0-9209-c55a1327303d.fc.signal	0.436423	0.7631	1.02004	0.479364	0.310731	0.05088	0	0	0	0	0	0	0	0	0.094128	0.300192	0.249312	0.043248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6
