	chr14:49843640-49843789	chr14:49843790-49843939	chr14:49843940-49844089	chr14:49844090-49844239	chr14:49844240-49844389	chr14:49844390-49844539	chr14:49844540-49844689	chr14:49844690-49844839	chr14:49844840-49844989	chr14:49844990-49845139	chr14:49845140-49845289	chr14:49845290-49845439	chr14:49845440-49845589	chr14:49845590-49845739	chr14:49845740-49845889	chr14:49845890-49846039	chr14:49846040-49846189	chr14:49846190-49846339	chr14:49846340-49846489	chr14:49846490-49846639	chr14:49846640-49846789	chr14:49846790-49846939	chr14:49846940-49847089	chr14:49847090-49847239	chr14:49847240-49847389	chr14:49847390-49847539	chr14:49847540-49847689	chr14:49847690-49847839	chr14:49847840-49847989	chr14:49847990-49848139	chr14:49848140-49848289	chr14:49848290-49848439	chr14:49848440-49848589	chr14:49848590-49848739	chr14:49848740-49848765	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0.626847	0.126597	0	0	0	0	0	0	0	0.299229	0.352937	0	0	0	0	0	0.335631	0.908426	0.172728	0.135439	0.39249	0	0	0	0	0	0.398848	0.0997429	0	0.344465	0.399791	0	0	0.391299	0.57544	0.259986
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0	0	0	0.392071	0.444934	0	0.0362682	0.30394	0.0286347	0	0	0.0536841	0.167931	0.0101699	0.129517	0.355829	0.135589	0	0	0	0	0	0	0	0	0	0	0	0.145376	0.259959	0.039648	0.248113	0.0236412	0.0141386	0.289769	0.522067
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0	0	0	0.229497	0.567855	0.628555	0.798823	0.0794412	0	0	0	0	0	0.194188	1.23058	0.203015	0.163296	1.26562	0.39639	0.440858	0	0	0	0	0	0	0.45458	0.485474	0.66201	0.119162	0	0	0	0	0	0.351585
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0.28589	0.563497	0.603451	0	0	0	0	0.219557	1.11269	0.131179	0.25783	0.33872	0.00265987	0	0	0	0	0	0.0214503	0.515374	0.279095	0.377278	0.00989533	0	0	0	0	0	0	0	0	0	0	0	0	0.296857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0	0	0	0.0733869	0.49122	0.0162232	0	0	0.0762087	0.67243	0.0358629	0.493115	0.291386	0	0	0	0	0	0	0	0	0	0	0.320585	0.503814	0.53355	0.162231	0.445745	0	0.0858427	0.646538	0.0217627	0.358377	0.999054	0.67243	0.245749
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000174.3.ad699f10-b9f0-4846-a1ea-444cf5fe468b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186891	0.456502	0	0	0	0	0.506491	0.325096	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31106
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0.16303	0	0	0.14466	0.349442	0	0.148603	0.140111	0.29013	0.0367969	0	0	0	0	0.0634326	0.182687	0.162175	0.334733	0.0233397	0.365504	0.635317	0.0445774	0	0	0	0.0452885	0.609952	0.165586	0.169706	0.0524829	0.154969	0	0.0509496	0.270316	0.21229	0.246043
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0.237147	0.628323	0.503991	0.126697	0.231619	0.252406	0.0207858	0	0	0.0704323	0.211643	0.106053	0	0	0	0	0	0	0.0175968	0.13364	0.0600597	0	0.0933738	0.264138	0.451316	0.245575	0	0.0769013	0.168921	0.124462	0.030616	0.0023028	0.165781	0.36482	0.332112	0.198223
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.0774331	0.825515	0.426744	0.269288	0.00589387	0	0	0	0	0.198035	0.447079	0	0	0	0	0	0	0.411073	0.208764	0	0	0.0804695	0.45008	0.45008	0.453907
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0	0	0	0	0	0	0	0	0.047598	0.105773	0.00528867	0.133268	0	0	0.0370207	0.269722	0	0	0	0	0	0	0	0.0740413	0.112163	0.110248	0	0	0.108947	0.197796	0	0	0	0	0	0.308863
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.9b1c722f-92a9-4c08-873d-1b0b5f7b7e5c.fc.signal	0.289582	0	0	0	0	0	0.26501	0.558008	0	0	0	0	0	0	0	0.225733	0.208559	0	0.00913927	1.40104	0.543975	0.361943	0	0	0	0	0	0	0	0	0.292055	2.47544	0.97768	0.0808981	0	0.231668
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.620788	0.521401	0	0	0	0.388644	0.0894517	0	0	0	0	0	0	0.086738	0.277467	0	0	0	0	0.202428	1.05859	1.15893	0.334276	0	0	0	0.278205	0.558779	0	0.36851	0.553154	0.627161	0	0	0	0.486635
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000155.3.65fa8cc1-284a-4261-8b82-5bca18ab1a7b.fc.signal	0.606736	0.353929	0	0	0	0	0	0	0	0	0	0	0	0	0.463636	0.90394	0.50479	0.0706623	0.106229	0.510983	0.0322284	0.859543	1.06179	0	0	0	0	0	0	0	0	0	0	0	0	0.504274
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.f937c5a8-f739-4eba-91ed-5c0fce69c73d.fc.signal	0.428583	0.55633	0.194625	0	0	0.0238871	0.472228	0	0	0	0	0	0.0944214	1.33942	0.252492	0	0.0971872	0.283186	0.608576	0.0206487	0.0836844	0.668801	0.0640228	0	0	0.170184	0.23396	0	0	0.155694	0.276315	0.238686	0.471091	0.17561	0.378257	0.487102
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.0691c0e9-6039-4aa9-a294-80d73cee59d2.fc.signal	0.446081	0.645997	0.23277	0.384782	0.595749	0	0	0	0	0.47029	0.147262	0	0	0	0	0	0	0	0.277821	0.721607	0.435835	0.775512	0	0.503019	0.0843487	0	0	0	0	0.284457	0.292815	0	0	0	0	0.345016
