	chr15:41740046-41740195	chr15:41740196-41740345	chr15:41740346-41740495	chr15:41740496-41740645	chr15:41740646-41740795	chr15:41740796-41740945	chr15:41740946-41741095	chr15:41741096-41741245	chr15:41741246-41741395	chr15:41741396-41741545	chr15:41741546-41741695	chr15:41741696-41741845	chr15:41741846-41741995	chr15:41741996-41742145	chr15:41742146-41742295	chr15:41742296-41742445	chr15:41742446-41742595	chr15:41742596-41742745	chr15:41742746-41742895	chr15:41742896-41743045	chr15:41743046-41743195	chr15:41743196-41743345	chr15:41743346-41743495	chr15:41743496-41743645	chr15:41743646-41743795	chr15:41743796-41743945	chr15:41743946-41744095	chr15:41744096-41744245	chr15:41744246-41744395	chr15:41744396-41744545	chr15:41744546-41744695	chr15:41744696-41744845	chr15:41744846-41744995	chr15:41744996-41745145	chr15:41745146-41745295	chr15:41745296-41745445	chr15:41745446-41745595	chr15:41745596-41745672	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0.0995806	1.24341	0.485971	0	0.920386	0.602371	0.978384	0.107415	0.54475	0	0.468082	0.836418	0	0.338641	0.249357	0	0	0.1409	0.642687	0.189804	0	0.113764	0.466816	0	0	0.0897587	0.726964	0.169096	0.0537077	0.57544	0.0230176	0.710068	0.590815	0.134269	0.51014	0.459059	0.138106	0	0.617602
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0.547081	0.209014	0.0827656	0.0358213	0.22513	0.304047	0.0793712	0	0.279048	0.109328	0	0.0392198	0.535772	0.212723	0	0	0	0	0.233697	0.334881	0	0	0.0505253	0.433867	0.569643	0.220251	0.0642083	0.391489	0.100034	0.0732917	0.603822	0.245997	0.00134327	0	0	0	0	0.304589	0.645036
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0.304644	0.401067	0.448471	0.232009	0.443723	0.0639647	0	0	0	0	0	0	0	0	0	0.00171613	0.289864	0.705638	0.784636	0.168221	0.467413	0.501088	0.18206	1.03644	0.259914	0	0	0	0.0910371	0.506759	0.0983243	0	0	0	0	0.118691	0.25284	0.0531413	0.180328
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0.414572	0.0779599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140934	0.0281199	0	0	0	0.285256	0.105451	0	0	0	0	0.618636	0.165866	0	0	0.487306	0.266112	0.437326	0.877713	0.0989469	0	0	0.554241
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000174.3.ad699f10-b9f0-4846-a1ea-444cf5fe468b.fc.signal	0.733914	0.667037	0.170963	0.305901	0	0	0	0	0	0	0	0	0	0	0.0828804	0.821768	0.94201	0.552536	0	0	0	0	0	0	0.136393	0.252457	0	0	0	0	0.543327	0.354544	0	0.0504416	0.47394	0.0979975	0	0	0.654709
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0.110839	0.270015	0	0	0	0	0	0	0.0289134	0.209532	0.146677	0.199172	0.175479	0	0.0978987	0.0855213	0.144458	0.283006	0.299881	0.205846	0.18188	0.0555912	0.261941	0.224816	0.219153	0.0696573	0.0213203	0.339379	0.0230163	0.0909615	0.198281	0.0357616	0	0	0	0	0	0	0.349297
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0	0	0	0	0	0.0617771	0.365181	0.38051	0.604387	0.295278	0.0420781	0.686926	0.833588	0.312351	0.612702	0.168939	0.370663	0.903966	0.577429	0.0731225	0	0	0.131116	0.353014	0.158852	0	0	0.289975	0.611879	0.355336	0.0256007	0.159937	0.795391	0.688469	0.144285	0.0409556	0	0.157185	0.64268
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0.42389	0.014734	0	0	0.128674	0.562383	0.481099	0.0456853	0.217378	0.188549	0	0.245424	0.380369	0.399567	0.235536	0	0	0	0	0	0	0	0	0.258857	0.504883	0.208736	0	0	0	0	0	0	0	0	0	0.165726	0.300654	0.375167	0.518219
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0.166582	0.134947	0.18796	0.220009	0.0454825	0.139621	0.213662	0.106831	0	0.0203809	0.0821809	0	0	0	0	0	0	0	0	0.139112	0.243685	0.0751451	0.0083832	0.250651	0.00634473	0	0	0	0	0	0	0.108898	0.134435	0.357099	0	0	0.157075	0.219308	0.280757
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.9b1c722f-92a9-4c08-873d-1b0b5f7b7e5c.fc.signal	0	0	0	0.0944239	0.619428	0	0	0	0	0.32037	0.526998	0.316173	0.525838	0.414603	0.44494	0	0	0.262254	0.121211	0	0	0.350295	0.409246	0	0	0	0	0	0	0.412088	0.110413	0	0.55723	0.266017	0	0	0.0202245	0.695079	0.639089
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.596524	0.203974	0.104451	0.463729	0	0	0	0	0	0.434478	0.0929856	0	0	0	0	1.15179	1.05074	0.363096	0	0.142168	0.510219	0	0.259187	0.0654927	0	0.118411	0.673378	0	0	0.692201	0.101124	0	0	0.564503	0.850696	0.230854	0	0.154294	0.7
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.f937c5a8-f739-4eba-91ed-5c0fce69c73d.fc.signal	0.293112	0.251875	0	0.0977785	0.553829	0.0456501	0.277456	0	0.029952	0.49263	0.309841	0	0	0	0	0.186853	0.316259	0	0	0.374268	0.499653	0.136613	0	0	0.384976	1.03066	0.433772	0.627107	0.398788	0.216484	0.0445157	0.158431	0.226824	0	0	0.273243	0.232073	0	0.496413
