	chr17:4536475-4536624	chr17:4536625-4536774	chr17:4536775-4536924	chr17:4536925-4537074	chr17:4537075-4537224	chr17:4537225-4537374	chr17:4537375-4537524	chr17:4537525-4537674	chr17:4537675-4537824	chr17:4537825-4537974	chr17:4537975-4538124	chr17:4538125-4538274	chr17:4538275-4538424	chr17:4538425-4538574	chr17:4538575-4538724	chr17:4538725-4538874	chr17:4538875-4539024	chr17:4539025-4539174	chr17:4539175-4539324	chr17:4539325-4539474	chr17:4539475-4539624	chr17:4539625-4539774	chr17:4539775-4539924	chr17:4539925-4540074	chr17:4540075-4540224	chr17:4540225-4540374	chr17:4540375-4540524	chr17:4540525-4540674	chr17:4540675-4540824	chr17:4540825-4540974	chr17:4540975-4541124	chr17:4541125-4541274	chr17:4541275-4541424	chr17:4541425-4541574	chr17:4541575-4541724	chr17:4541725-4541874	chr17:4541875-4541939	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0.336689	0.236402	0.587997	0.475472	0.255325	0.507467	0.405582	0.229501	0.0341156	0.276261	0.239035	0.224738	0.883057	0.401168	0.203579	0.33174	0.196516	0	0.256232	0.13466	0.143252	0.11253	0	0	0.387532	0.450589	0.442448	0.209539	0.870578	0.65724	0.210625	0.117854	0.402743	0.265447	0.461462	0.370559	0.0579115	0.00689655
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	1.12889	1.12908	1.68178	0.858602	1.01579	1.01253	0.927527	1.07628	0.588093	0.22402	0.881979	0.568307	0.433351	0.104891	0.391778	0.699544	0.887931	0.124655	0	0.0200585	0.319185	0.447578	1.62771	0.97607	0.267672	0	0	0.0346857	0.226334	0.672912	0.865451	0.591849	0.39934	0.462925	0.352248	0.540602	0.602346	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0.161971	0.254422	1.68097	1.23568	0.390579	0.876947	0.00510787	0.641887	0.461286	0.287701	0.205619	0.075919	0.756081	0.339112	0.304005	0.195311	0.655949	0.0795962	0	0.375905	0.661825	0.673271	0.395478	0.178206	0.208923	0.465111	0.436605	0	0	0	0	0.295634	0.67194	0.318153	0.206994	0.626656	0.26958	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0.0287034	0.0158897	0.0467793	0.0519592	0.0460892	0.0614752	0.0620265	0.058765	0.127605	0.0977527	0.0822784	0.142098	0.0624237	0.0456429	0.0546918	0.163721	0.187947	0.207069	0.190796	0.0598413	0.00152747	0.0872659	0.0775779	0.0600578	0.0577762	0.0657354	0.118726	0.094521	0.0289727	0.179742	0.232121	0.103352	0.139779	0.0917748	0.0464299	0.0838942	0.0745269	0.123288
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.111022	0.111995	0.37107	0.25205	0.110933	0.163853	0.172173	0.479462	0.447586	0.0649077	0	0	0	0	0.17828	0.33999	0.0662229	0.199712	0.222109	0.258174	0.144147	0.14608	0.179535	0.508103	0.290441	0.572883	0.0672159	0.14608	0.0399285	0	0	0	0	0.228934	0.165602	0.216261	0.314764	0.528229
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.aa01f6f8-93b0-4f0b-8191-bde89d903aa4.fc.signal	0.320426	0.290778	0.187769	0.446904	0.350435	0.646617	0.192217	0.167549	0.562398	0.19108	0.469461	0.725602	0.854689	0.373422	0.39667	0.677168	0.0119413	0.532971	0.69259	0.406784	0.166802	0.657198	0.809504	0.695138	0.172235	0.293386	0.322738	0.0940037	0.00460027	0.239616	0.0869825	0.574884	0.162786	0.260842	0.0469852	0.224598	0.289268	0.560811
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.318c4637-d1c5-4ab4-ab79-239ce2440f41.fc.signal	0.348159	0.277516	0.11989	0.0325649	0.00171793	0.0556447	0.136233	0.195268	0.110509	0.0698439	0.0320122	0.0336837	0.144817	0.199828	0.0981659	0.0298581	0.06127	0.127435	0.206617	0.138304	0.109342	0.133567	0.172035	0.136412	0.0823849	0.0623089	0.0578218	0.0959861	0.166959	0.0915672	0.0307375	0.00115973	0.0032604	0.057156	0.10818	0.106397	0.0870623	0.0519481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000943.7.b97e43e6-4dfc-4f07-88bb-76ebefe1ddac.fc.signal	0.894466	0.358716	0.604927	0.511031	0.383546	0.331484	0.827149	0.412789	0.628414	1.16231	0.76942	0.406678	0.284199	0.412624	0.529644	0.38134	0.167684	0.24813	0.450124	0.722682	0.504576	0.608206	0.372683	0.298358	0.500838	0.591263	0.424522	0.472408	0.421155	0.192363	0.242607	0.600247	0.398749	0.15295	0.293083	0.0921501	0.182338	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.782837e5-53f4-4f13-8ca3-175155d9e819.fc.signal	0.0787308	0.023871	0	0	0	0	0	0	0	0.0598757	0.0930216	0.110304	0.0964537	0.132796	0.0719825	0.060408	0.0466725	0.0116705	0.0639162	0.0323638	0	0.00968907	0.164052	0.18384	0.193512	0.301403	0.194918	0	0	0	0	0.0992244	0.153962	0.0721237	0.0507621	0.0232877	0	0.0512129
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.50a44db1-655c-4546-8036-e7b247f25f5a.fc.signal	1.36345	0.613923	1.03604	0.722512	0.538162	0.105571	1.5891	0.953413	0.657062	0.5178	0.273352	0.358112	0.644156	0.568156	0.19214	0.240413	0.254073	0.191704	0.101356	0.378152	0.528867	0.396393	0.484572	0.141973	0.262756	0.59121	0.614517	0.120784	0	0.123167	0.232184	0.366918	0.295685	0.43124	0.15181	0.350106	0.620995	1
