	chr8:22226288-22226437	chr8:22226438-22226587	chr8:22226588-22226737	chr8:22226738-22226887	chr8:22226888-22227037	chr8:22227038-22227187	chr8:22227188-22227337	chr8:22227338-22227487	chr8:22227488-22227637	chr8:22227638-22227787	chr8:22227788-22227937	chr8:22227938-22228087	chr8:22228088-22228237	chr8:22228238-22228387	chr8:22228388-22228537	chr8:22228538-22228687	chr8:22228688-22228837	chr8:22228838-22228987	chr8:22228988-22229137	chr8:22229138-22229287	chr8:22229288-22229437	chr8:22229438-22229587	chr8:22229588-22229737	chr8:22229738-22229887	chr8:22229888-22230037	chr8:22230038-22230187	chr8:22230188-22230337	chr8:22230338-22230487	chr8:22230488-22230637	chr8:22230638-22230787	chr8:22230788-22230937	chr8:22230938-22231087	chr8:22231088-22231237	chr8:22231238-22231387	chr8:22231388-22231409	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	1.24973	0.639548	0.421114	1.20705	0.429182	0.420338	0.710239	0.666846	0.686839	0.46801	0.0337785	0.0811805	0.509813	0.442324	1.13281	1.20586	1.09724	1.6686	0.756099	0.880754	1.68297	2.56584	1.33801	0.536494	1.22865	2.54409	2.27223	2.51577	0.824122	1.17846	1.37062	0.713275	0.719682	0.719892	0.991301	0.511905
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.176415	0.311572	0.233207	0.0967094	0.0234059	0	0.0389547	0.228503	0.369219	0.68782	1.01706	1.07306	0.896459	0.919229	0.901024	0.739177	0.154103	0.762038	0.965244	0.544044	0.310248	0.453283	0.805642	1.04447	0.569953	0.22234	0.684805	0.942347	0.550829	0.662168	0.706006	0.49476	0.543469	0.653366	1.02332	0.27503
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	0	0	0.281705	0.177819	0.009968	0.415176	0.466999	0.248938	0.389851	0.333476	0.951645	0.841955	0.927332	0.36624	0.20637	0.423671	1.4032	2.03962	0.646398	0.14743	0.0612441	0.625468	0.379042	0.332644	0.979805	1.04674	0.974041	0.761215	0.712884	0.881442	0.790985	0.990351	0.553952	0.518222	0.696405	0.720812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	0.36751	0.271573	1.21514	1.18595	0.681817	0.603181	0.447077	0.156005	0.373766	1.22625	0.984054	0.56175	0.541191	0.715925	0.618491	0.447704	0.133698	0.489182	1.27618	2.27685	2.7884	1.99279	3.73729	3.95462	2.36167	0.28365	1.13184	2.46504	2.06206	0.73283	0.758077	2.97924	1.70695	0.673283	1.19282	0.402544
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.9ddbde16-a8c7-4357-85a1-25b734b0a68e.fc.signal	0.0723294	0.0229089	0.669126	0.834154	0.97621	1.28548	0.966093	0.225166	0.97453	0.979541	0.705382	0.807937	1.36511	1.10221	1.05517	1.30549	0.771192	1.92051	1.99161	1.03834	0.857794	1.83562	1.38434	1.66303	1.3072	0.383783	0.494152	1.35285	1.59162	1.59829	2.43633	1.82365	1.51725	1.93226	1.82155	0.438308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.9865a077-d036-4354-ba4b-3498c98e7bc1.fc.signal	0.0383275	0.10829	0.182657	0.228746	0.182123	0.0484422	0.0521605	0.0984595	0.105673	0.138873	0.0833179	0.175427	0.219448	0.110951	0.24838	0.186724	0.11537	0.122194	0.130622	0.212549	0.495002	0.353262	0.194051	0.0763591	0.218019	0.188482	0.27303	0.176028	0.19166	0.13762	0.204882	0.143768	0.126476	0.219369	0.23126	0.219512
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.9179d535-0d76-4d04-b0d0-678ad03f04b2.fc.signal	0.152864	0.0744871	0.517853	0.664053	0.635851	0.393372	0.200813	0.0456629	0.125859	0.389437	0.953287	0.764667	0.154924	0.138649	0.265844	0.701807	0.955853	1.29711	0.934059	0.497914	0.738163	1.05021	0.798754	0.367829	0.870025	0.596375	0.311663	0.541293	0.937206	0.979445	0.692697	1.04379	0.842553	0.522888	0.423515	0.408079
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.85b1d8ad-328c-45c6-9e3b-50e5e5e241e1.fc.signal	0.193633	0.425747	0.8321	0.726197	1.38952	0.70602	1.07533	0.429103	0.585047	0.648252	0.214372	0.994038	0.80185	1.43632	0.465277	0.588757	1.18743	0.843345	0.466977	1.18073	1.49611	1.52356	0.508098	0.503321	0.823039	0.81602	1.2832	1.25194	1.02464	1.14176	1.26533	0.802094	1.17663	1.87152	2.38879	0.764706
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.3f273eb1-d109-4260-952a-5ac2e044448b.fc.signal	0.382082	0.333568	0.59685	0.383221	0.316293	0.775944	1.00883	2.12794	0.723982	0.258767	1.204	1.16751	0.374577	0.376018	0.602176	1.16857	1.53932	1.62136	0.435938	0.976183	2.03383	2.48608	1.37363	1.26584	0.830795	1.39111	2.53215	2.183	1.95403	1.26812	1.35348	1.14045	1.92718	0.831366	1.18753	0.455926
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.8c536fb3-0ded-452e-bfa9-602b72d66c00.fc.signal	0.134861	1.26506	0.988051	1.13036	1.65789	1.43347	1.06852	0.368935	0.553841	1.43653	0.785211	1.31793	0.889838	1.27387	1.23921	1.57039	1.48418	2.39847	1.53152	3.22556	3.44543	2.22321	1.54243	2.04676	2.49134	1.59504	3.95539	3.15932	3.51837	3.65657	5.14659	4.75178	6.19014	8.56693	11.1891	0.573077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004681.3.e25da2b0-3beb-48b5-b4cb-d2ae704a33b2.fc.signal	0.619409	0.813427	0.713811	0.428392	0.256439	0.354175	0.718747	0.66065	0.778077	0.405121	0.290492	0.39079	0.179977	0.317295	0.378441	0.430499	0.832857	0.773441	0.464617	0.446266	0.799645	0.462003	0.599058	0.705452	0.841084	0.722009	0.330523	0.231998	0.42924	0.249875	0.576888	0.33989	0.344166	0.447708	0.207745	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.05f731d1-35d3-4327-ad52-34ab22707910.fc.signal	0.304318	0.619048	0.204207	0	0.130263	0.0844565	0.00143147	0.412272	0.115949	0.191817	0.491476	0.494607	0.138852	0.186091	0.264825	0.690152	0.317795	0.0157461	0.00940647	0.0921212	0.0687635	0.236953	0.034471	0	0.159614	0.24824	0.35509	0.361887	0.832722	0.449484	0.162343	0.410848	0.407031	0.318501	0.351105	0.56955
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.c78458e5-ee0b-451a-90f1-dbb574d13e13.fc.signal	0.231828	0.234852	0.208474	0.163269	0.0904542	0.0005228	0	0.0119027	0.183823	0.44988	0.425309	0.500667	0.328607	0.0412473	0	0	0.0249963	0.0922273	0.0946183	0.0968913	0.0762072	0.0366322	0.097656	0.149352	0.283406	0.4724	0.3399	0.0521018	0.108959	0.11869	0.0199373	0	0.0505124	0.22529	0.421165	0.696517
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.6941f4c2-9444-41d7-82bb-38a8112f3f75.fc.signal	1.18611	1.23691	0.768421	0.5111	0.283749	0.411555	0.375897	0.0578853	0.128155	0.31986	0.391665	1.02844	1.11672	1.02632	1.09504	0.621655	0.232801	0.314344	0.951815	1.6578	1.31982	0.868692	1.02889	1.18546	1.54461	1.23507	0.535362	0.622178	0.695035	0.602023	0.670839	0.619612	0.439559	1.01965	1.66658	0.766667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.51e98f97-6119-4df6-b770-df4f0c759ed4.fc.signal	0.613505	0.791528	1.21361	0.801271	1.09536	0.934456	1.03075	0.597793	0.852638	0.653027	0.549626	0.786222	0.717147	0.792526	0.842477	1.35865	1.11926	0.945768	1.11233	1.48936	1.77216	1.20347	1.19404	1.29707	2.00053	1.65151	1.63769	1.8564	1.63203	1.76148	2.59134	2.29772	1.78536	2.33963	2.62655	0.754464
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.d64b3583-2ef0-4033-af25-2e355c9dc564.fc.signal	1.09236	0.892778	1.67738	1.52713	1.42612	1.94636	2.14381	1.90528	3.5562	5.01621	3.95682	3.15694	3.90121	4.01857	5.3341	6.83165	5.8896	3.93453	3.84607	4.49008	3.57316	4.33942	3.74091	3.10013	2.40284	2.60242	3.08091	3.19623	3.61958	4.31004	4.68032	4.8078	3.5809	3.14787	3.8756	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.eb6b8116-681b-4ebd-8a3a-5c8e0b38a2a8.fc.signal	0	0	0.0693599	1.08461	1.65231	0.807638	1.56577	1.30477	1.07561	0.883073	0.176488	0.670795	0.484015	0.452689	0.116592	0.22373	0.778841	0.856534	0.371765	0.973027	1.30587	0.485789	0.837447	1.54128	1.64247	1.01142	1.89105	1.36116	0.422224	1.14058	0.712373	1.55765	0.649064	1.31255	2.3631	0.399125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.c46cb165-d796-4481-af20-c4979e6e803f.fc.signal	0.786284	1.46706	1.62286	1.7041	4.36608	2.77877	2.39815	2.09471	0.902963	0	0.426611	1.0427	2.44148	1.3236	2.49226	2.34212	2.14511	1.95804	1.34375	2.59098	2.43461	2.95299	2.47396	2.08597	1.73844	1.93336	1.94767	2.13005	0.510424	0.976765	1.46099	1.63187	2.64319	3.30072	3.27994	0.985149
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.c2e20b49-142e-4797-9eba-5be0eab06323.fc.signal	0.8041	0.51557	0.201618	0.219607	0.228709	0.324793	0.641703	1.3922	1.4395	0.375247	0.381709	0.811366	2.06394	0.84379	0.928639	0.22231	0.461963	1.82106	1.2325	1.02237	0.340523	1.09105	1.64503	0.763105	1.89586	1.36863	0.71423	0.79937	0.115097	0.59125	1.72002	1.19768	0.568485	1.87751	1.72178	0.772926
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.8266b146-518b-415f-b011-597d6aa5064e.fc.signal	0.800051	0.944017	0.352242	0.173369	0.904967	0.570742	0.475507	0.897253	0.521411	0.218651	0.300352	0.274266	1.09812	0.772453	0.612395	0.508463	0.22342	0.203228	0.346196	1.42511	1.5335	0.872577	0.430588	1.13644	1.45076	1.12444	0.488107	0.371589	0.490527	0.783022	0.839931	0.309598	0.63975	0.542195	0.137532	0.377778
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.43d53f41-e4a2-4421-b86f-0d0bce6de71d.fc.signal	0.719299	0.256513	0.465079	1.09458	0.437302	0.332153	0.37402	0.505317	0.362626	0.166468	0.721046	0.680904	0.0037678	0.186871	0.167542	0.703689	0.959735	1.59114	1.28148	1.17959	0.825698	1.11927	1.14744	0.422562	0.665614	0.334131	0.609863	0.591101	0.588549	1.07959	0.879981	1.11808	0.526763	0.420283	0.32614	0.441509
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.795c5285-fcfe-49fc-86bb-822787a24420.fc.signal	0.269017	0.505912	1.91555	1.24485	0.998522	1.2629	1.61174	1.50998	0.971865	0.953939	1.21018	0.926716	1.68094	1.72791	1.52045	1.39065	1.0883	1.75467	0.561419	0.33483	0.659629	2.95742	1.22432	1.41535	1.89619	2.10488	2.10887	3.03795	2.38815	2.16393	2.80683	2.11963	1.52334	2.56542	2.58173	0.984556
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.41844a41-a9d8-47e3-9699-651cca6131a4.fc.signal	0.335236	0.240618	0.76542	1.3596	1.65339	2.0656	0.876002	0.598087	0.588141	0.962852	0.633358	1.09821	0.83211	1.23383	1.22252	0.870912	1.21827	0.588877	0.696961	1.7154	1.6062	2.18099	0.658121	1.46539	1.52822	1.5425	1.20544	1.81141	0.908105	1.01982	1.77962	1.61596	1.34601	2.11534	1.61496	0.418131
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.269c7bdb-5224-43fa-a5d5-7860eaac019c.fc.signal	0.584608	1.10515	0.977449	0.940282	0.76313	1.16769	1.18552	0.613499	0.514802	0.917605	0.407629	0.423652	0.692295	0.70156	0.818807	0.758155	1.04924	1.59601	0.811178	1.29396	1.72985	1.65277	0.716613	1.62847	1.40834	1.18291	0.960719	1.01915	1.26278	1.84836	2.39429	1.42085	1.92092	2.11286	2.31379	0.474654
