	chr6:132720554-132720703	chr6:132720704-132720853	chr6:132720854-132721003	chr6:132721004-132721153	chr6:132721154-132721303	chr6:132721304-132721453	chr6:132721454-132721603	chr6:132721604-132721753	chr6:132721754-132721903	chr6:132721904-132722053	chr6:132722054-132722203	chr6:132722204-132722353	chr6:132722354-132722503	chr6:132722504-132722653	chr6:132722654-132722803	chr6:132722804-132722953	chr6:132722954-132723103	chr6:132723104-132723253	chr6:132723254-132723293	chr6:132723294-132723403	chr6:132723404-132723553	chr6:132723554-132723703	chr6:132723704-132723853	chr6:132723854-132724003	chr6:132724004-132724153	chr6:132724154-132724303	chr6:132724304-132724453	chr6:132724454-132724603	chr6:132724604-132724753	chr6:132724754-132724903	chr6:132724904-132725053	chr6:132725054-132725203	chr6:132725204-132725353	chr6:132725354-132725503	chr6:132725504-132725653	chr6:132725654-132725803	chr6:132725804-132725953	chr6:132725954-132726103	chr6:132726104-132726234	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0	0	0.176213	0.574889	0.085904	0.202645	0.429517	0.204848	0	0.163199	0.618528	0.399192	0.529611	0.682804	0.617524	0.375415	0.450204	0.243006	0	0.33338	0.398506	0.518898	0.171604	0.676127	0.298955	0.113748	0.368458	0.764489	0.177931	0.522025	0.655303	0.225795	0.319877	0.295625	0.299731	0.41214	0.343339	0.440225	0.244281	0.276151
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0.233915	0.68516	0.356265	0.352829	0.217127	0.824087	0.794535	0.311689	0.210548	0.495757	0.392623	1.09818	0.484788	0.331444	0.196168	0.384276	1.24551	0.573728	0.511694	0.440136	0.727424	0.866202	0.954005	0.732036	0.784813	0.660428	0.3855	0.0827673	0.525065	1.03898	1.20838	0.599808	0.829151	0.818782	0.945303	0.244204	0.632972	0.757869	0.602119	0.152909
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000155.3.65fa8cc1-284a-4261-8b82-5bca18ab1a7b.fc.signal	1.12246	0.358985	0	0	0	0.318536	1.43594	0.333705	1.17808	1.53706	0.808981	3.0539	0.940441	0.399435	3.01851	1.50592	0.943214	0.0853455	0	0.645607	0.957747	0.719483	0.988336	1.25929	1.03397	0.596734	0.955609	0.333491	0.298728	3.11963	1.37021	0.642129	1.79615	0.80916	1.71451	0.580249	0.0954267	0.692039	1.0129	0.292857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.aa01f6f8-93b0-4f0b-8191-bde89d903aa4.fc.signal	0.471471	0.526619	0.394728	1.00465	1.33512	0.764222	0.936165	0.804075	0.55933	0.386305	1.36181	1.18633	0.765874	0.374808	0.712966	0.1465	0.623527	1.0246	0.77019	0.464536	0.729351	0.439306	0.298822	0.0251076	0	0.05136	0.318382	0.660387	0.343546	0.832703	0.806521	0.676032	0.45661	0.326283	0.404661	0.73871	1.10492	1.12743	0.255491	0.0901961
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.5458814b-5fa1-4409-81d6-3110fe5029f7.fc.signal	0.755801	1.85044	0.421316	1.30272	0.121122	0	0	0	0	0.0977504	0.404166	0.598586	0.188526	0	0	0.0333071	1.28715	0.663315	0.852606	0.876604	0.446773	0.398229	0.0874609	0.428627	0.270318	0	0.0685485	0.929036	1.17911	0.311529	1.18865	0.852736	1.13132	0.861206	1.00515	0.534821	0	0	0.112847	0.417808
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000109.3.a2cb3210-5c24-4e50-835f-1201fe42af76.fc.signal	0.271908	0.161025	0.136446	0	0	0.27419	0.0668286	0	0.147491	0.355343	0.503589	0.654027	0.190653	0.789974	0.441743	0.0825134	0.381814	0.36294	0	0.334679	0.333805	0.71941	0.699637	0.283975	0.386927	0.716731	0.793893	0.185837	0.574192	0.443051	0.656262	0.740205	0.400694	0	0	0.2681	0.296977	0.381532	0.130057	0.490281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000094.3.c60747a0-65be-430d-9bf1-640c270b6e6c.fc.signal	1.50874	1.18122	0	0	0	0	0	0	0	0.926067	2.38764	1.14362	0	0	0	0	1.57953	0.488945	0	0	0.888802	0.759649	0	0	0	2.81018	1.9725	2.21313	1.14156	0	0	0	0	0	0	0	0	0	0	0.491071
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000159.3.dff5dbe0-28d6-4c21-adf0-9c1b89baf174.fc.signal	0.74561	0.0894732	0	0	0	0.208771	0.685961	0	0	0	0.61998	0.116726	0.463176	0.521672	0.0367851	0.662632	0.67109	0	0	0.643668	0.755788	0.329883	0.356227	0.221297	0.312029	0	0	0.345921	0.322786	0.229976	0.531965	0	0	0	0	0	0	0	0	0.531669
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.bed78e40-f7b3-4ebb-ad62-e7d9c6963ec8.fc.signal	0.534088	0.412604	0.432315	0.446236	0.414429	1.40128	1.55096	1.33732	0.636213	0.645215	0.656935	0.497756	0.883156	1.39798	0.99127	0.48868	1.1142	1.27257	0.614526	0.73421	1.51331	1.23818	1.2838	1.02928	0.786606	1.03732	1.52244	1.04971	0.860109	0.928738	0.634418	1.00065	1.01234	0.724978	1.09644	0.941638	0.572627	0.152189	0.237098	0.527963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001526.1.d6566dd7-3419-47c8-a71d-319e525a8fea.fc.signal	0.294547	0.140287	0.0657759	0.364165	0.120297	0.47823	0.710266	0.380763	1.01249	2.14092	1.05028	1.90257	1.3255	0.283153	0.486539	0.995834	0.50262	0.324412	0.720567	0.673496	0.115833	0	0.352479	0.447213	0.0410059	0.321758	0.260095	0.339414	0.6573	1.75291	1.14765	1.24867	1.15569	0.687435	0.883116	1.43152	0.790786	0.68021	0.343083	0.514019
