	chr17:16445345-16445494	chr17:16445495-16445644	chr17:16445645-16445794	chr17:16445795-16445944	chr17:16445945-16446094	chr17:16446095-16446244	chr17:16446245-16446394	chr17:16446395-16446544	chr17:16446545-16446694	chr17:16446695-16446844	chr17:16446845-16446994	chr17:16446995-16447144	chr17:16447145-16447294	chr17:16447295-16447444	chr17:16447445-16447594	chr17:16447595-16447744	chr17:16447745-16447894	chr17:16447895-16448044	chr17:16448045-16448194	chr17:16448195-16448344	chr17:16448345-16448494	chr17:16448495-16448644	chr17:16448645-16448794	chr17:16448795-16448944	chr17:16448945-16449094	chr17:16449095-16449244	chr17:16449245-16449394	chr17:16449395-16449544	chr17:16449545-16449694	chr17:16449695-16449844	chr17:16449845-16449894	chr17:16449895-16449994	chr17:16449995-16450144	chr17:16450145-16450294	chr17:16450295-16450444	chr17:16450445-16450460	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0	0	0.184076	0.500202	0.110552	0.250142	0.0759654	0.284986	0	0	0	0	0	0	0	0.2335	1.47012	0.563936	0.544127	0.195896	0	0	0.209767	0.813256	0.442645	0.0356232	0	0.0237488	0.793476	0.42941	0.29686	0.237488	0	0	0	0	0.36911
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0	0.0465601	0.131321	0.0657109	0.106671	0.0393152	0.489505	0.349672	0.247716	0.097944	0	0.00270187	0.122783	0.576543	0.0907633	0.25199	0.364297	0.515176	0.425841	0.258609	0.221492	0.59899	0.192311	0.0439087	0.487246	0.719323	0.444741	0.0675409	0.34061	0	0	0	0.0261365	0.272343	0.144844	0.0949919	0.304348
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.406755	0.17587	0.682671	0.348224	0	0.237831	1.05121	2.03091	1.56895	0.341267	0.406939	0.217924	0.503878	0	0	0	0	0.498817	1.11936	0.318281	0.306514	0.25718	0.0714923	0.701108	0	0.448836	0.123872	0.843777	1.01167	0	0.175541	0.601453	0.215773	0.425254	0.790159	0.596418	0.531122
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.0691c0e9-6039-4aa9-a294-80d73cee59d2.fc.signal	0	0	0	0	0	0.617552	0.383189	0.440383	0.725002	0.320413	0.298748	0	0	0	0	0	0.262319	0.995692	0.250923	0	0.445402	1.34157	0	0.61742	0.794187	0.416592	0	0	0	0	0.128261	1.33193	0.920736	0.192375	0.298146	0	0.418182
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.154853	0.213337	0.220163	0.497557	0.274705	0.11589	0.282696	0.360833	0.27572	0.363382	0.184116	0.0944141	0.418566	0.426713	0.145592	0.478737	0.290907	0.0144843	0.0578611	0.105229	0.204851	0.167938	0.123752	0	0.163783	0.226384	0.0735847	0.0223989	0.254275	0.112992	0	0	0	0.144132	0.0506411	0	0.464865
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.aa01f6f8-93b0-4f0b-8191-bde89d903aa4.fc.signal	0.107713	0.270746	0.277802	0.374587	0.435215	0.0463441	0.159699	0.593096	0.452367	0.0929762	0	0	0.0216539	0.458149	0.547489	0.533883	1.15055	0.255723	0.369681	0.428515	0.176875	0.27762	0.522238	0.61941	0.551881	0.611632	0.436776	0.243239	0	0.388322	0.8714	1.08391	0.979547	0.502085	0.39327	0.380587	0.401235
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.8e45d3eb-43c4-4932-8fdd-020c9df5cc1a.fc.signal	0	0	0.116461	0.497952	0.527745	0.07948	0	0.361527	0.146546	0.104914	1.27369	0.718746	0.0249483	0.214596	0.104914	0.23844	0.0619944	0.130857	0.254178	0.294625	0.189901	0.177351	0.505751	0.0346872	0.109334	1.34067	1.08733	0.835378	0.384764	0.0572256	0	0.205058	0.611063	0.855375	0.307417	0.36108	0.42345
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.206f09d2-76dd-4938-b45e-439de4017881.fc.signal	0.297755	0.251984	0.175674	0.0332546	0.147418	0.413929	0.576487	0.848611	1.12151	0.626061	0.264914	0.571948	0.941817	0.436961	0.286762	0.423843	0.869812	1.52502	1.00209	0.361145	0.204304	0.311167	0.56063	0.597924	0.616133	0.579803	0.263086	0.220551	0.502761	0.491229	0.280642	0.591685	1.0646	0.870853	0.536252	0.528988	0.39881
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	0	0	0.148323	0.157036	0	0.453502	0.653077	0	0	0	0	0.254387	0.150025	0.100212	0.372371	0.321175	0.139418	0.374717	0.237631	0.157125	0	0.0579357	0.263937	0.33585	0.217991	0.283417	0.405547	0.35716	0.194974	0	0	0	0.332113	0.786419	0.56479	0	0.495495
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.57414e10-6fd1-425a-bd2a-eb610647bcb3.fc.signal	0	0	0	0	0	0	0.687277	0.352647	0.48494	0.675288	0	0	0	0	0	0	0	0	0.84899	0.259125	0	0	0	0	0.564524	0.327362	0	0	0	0	0	0.574905	0.47312	0	0.0119768	0.573354	0.604635
