	chr18:3146672-3146761	chr18:3146762-3146821	chr18:3146822-3146971	chr18:3146972-3147021	chr18:3147022-3147121	chr18:3147122-3147191	chr18:3147192-3147271	chr18:3147272-3147421	chr18:3147422-3147571	chr18:3147572-3147721	chr18:3147722-3147871	chr18:3147872-3148021	chr18:3148022-3148171	chr18:3148172-3148321	chr18:3148322-3148471	chr18:3148472-3148621	chr18:3148622-3148771	chr18:3148772-3148921	chr18:3148922-3149071	chr18:3149072-3149221	chr18:3149222-3149371	chr18:3149372-3149521	chr18:3149522-3149671	chr18:3149672-3149821	chr18:3149822-3149971	chr18:3149972-3150121	chr18:3150122-3150271	chr18:3150272-3150421	chr18:3150422-3150571	chr18:3150572-3150721	chr18:3150722-3150871	chr18:3150872-3151021	chr18:3151022-3151171	chr18:3151172-3151321	chr18:3151322-3151471	chr18:3151472-3151621	chr18:3151622-3151674	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0	0	0	0	0	0	0	0.648766	1.71248	0.736245	0.344245	0	0	0	0.353072	1.67715	0.551672	0	1.12104	1.20249	0	0	0	0	0.617876	0.613463	0.489887	0.981732	1.24231	1.25528	0.556087	0.63553	0.225083	0	0	0.0439908	0.443095	0.268036
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0.351458	0.311359	0.242011	0	0	0.215323	0.923867	0.770325	0.244841	0.226443	0.534181	0.875617	0.989466	1.81063	0.917179	0.670752	0.150018	0.363724	0.583408	0.676367	1.16261	1.19142	0.340446	0	0.152849	0.667931	0.203798	0.759137	0.508418	0.267311	0.792461	0.402944	0.106152	0	0	0.380673	1.02522	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.355945	0	0	0	0	0	0	1.70026	1.50922	0.765213	0	0.158138	0.509281	0	0	0	0	0	0.467753	0.494735	0.877514	0.26968	0.354726	0.100207	0.115008	0.572653	0	0.0796382	1.02411	0.430373	0.386264	0.587011	0.555413	0.452067	0.336435	0.539872	1.37331	0.733918
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.0691c0e9-6039-4aa9-a294-80d73cee59d2.fc.signal	1.23457	0.3913	0.0183341	0	0	0	0	0	0	0	0	0.400749	0.950348	0.764445	0.147895	0.392274	0.0684576	0.682521	0.972433	1.33992	0.569179	1.03666	0.810767	1.28007	0.414608	0.989561	0.580526	0.375453	0.522854	0	0.0682732	0.433159	0.0088234	0.408348	0	0	0	0.608696
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.503254	0.253989	0.530973	0.572883	0.119795	0.014608	0.485611	1.27322	1.09411	1.63756	1.97093	1.30748	1.46587	1.14803	1.11719	0.491683	0.487853	0.222274	0.161055	0.473453	0.491982	0.438889	0.154994	0.298794	0.276367	0.423554	0.581527	0.847637	1.42814	1.2296	0.403524	0.726593	0.74688	0.316469	0	0.140227	0.385642	0.922727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.318c4637-d1c5-4ab4-ab79-239ce2440f41.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.156921	0.595957	0.420783	0.0298191	0.326581	0.660555	0.49301	0.436599	0.591415	0.772248	0.981469	0.587981	0.0181931	0.115152	0.645584	0.941543	0.726997	1.01449	1.50675	2.02667	2.56461	1.47734	0.805203	0.0682384	0.120542	0.601937	0.721362
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.cbd9af2b-c3c4-4f68-a646-ded8b3575bf4.fc.signal	0.16318	0.568856	0.877103	0.820051	0.614692	0.323434	0.612397	1.47108	0.928119	0.354991	0.263489	0	0	0.194791	1.17676	0.389986	0.323428	0.359907	0	0.977937	2.61158	1.90052	0.391967	0.289013	0.201437	0	0	0	0.431929	0.534696	0.148815	0.113754	0.523706	0.257591	0.352614	0.358878	0.308607	0.695652
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01084	1.08396	0.0246827	0.283238	1.77516	0.843042	1.40917	3.54554	2.17227	0	0	0	0.299896	0.669529	1.05175	0.756541	0.0987296	1.55137	0.91609	0	0	0	0	0	0.684211
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	1.51575	0.722284	0.318136	0.278369	0.155091	1.07354	1.55554	0.66002	0.649414	0.132557	0.649789	1.46578	1.1053	0.251817	0.17232	0.796777	0.524867	1.08131	0.308471	0.343608	0.608116	0.499725	1.56605	0.808473	0.348325	0.56345	0.702513	0.111777	0.178626	0.0557227	0.45061	0.413512	0.842904	0.347266	0	0.190882	0.39767	0.8
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004664.3.3e0c3e5b-0b04-413e-8945-15e328b75c75.fc.signal	1.82055	1.62729	1.18976	0.417472	0.238914	0.122326	0.199589	0.332931	0.682254	0.634398	0.610356	0.990557	0.867643	0.608192	0.616937	0.0736082	0.0738451	0.745675	1.09218	1.54207	1.08099	1.10406	0.69171	0.237002	0.29145	0.732371	0.416688	0.767099	0.906672	0.866262	0.476699	0.462553	0.689784	0.416635	0.312655	0.158352	0.721208	0.442919
