	chr22:35400914-35401063	chr22:35401064-35401213	chr22:35401214-35401363	chr22:35401364-35401513	chr22:35401514-35401663	chr22:35401664-35401813	chr22:35401814-35401963	chr22:35401964-35402113	chr22:35402114-35402263	chr22:35402264-35402413	chr22:35402414-35402563	chr22:35402564-35402713	chr22:35402714-35402863	chr22:35402864-35403013	chr22:35403014-35403163	chr22:35403164-35403313	chr22:35403314-35403463	chr22:35403464-35403613	chr22:35403614-35403763	chr22:35403764-35403913	chr22:35403914-35404063	chr22:35404064-35404213	chr22:35404214-35404363	chr22:35404364-35404513	chr22:35404514-35404663	chr22:35404664-35404813	chr22:35404814-35404963	chr22:35404964-35405113	chr22:35405114-35405263	chr22:35405264-35405413	chr22:35405414-35405563	chr22:35405564-35405713	chr22:35405714-35405863	chr22:35405864-35406013	chr22:35406014-35406042	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0.0805616	0	0	0	0.405382	0.131508	0.34108	0.508327	0.326561	0	0	0	0.293279	0.113241	0	0	0.547118	1.05895	1.04163	0.47286	0	0.319538	0.157663	0	0	0	0.360609	0.345264	0.439594	0.0125244	0	0.339205	0.122509	0	0	0.418156
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0	0.337003	0.828195	0.0861933	0	0	0.246699	0.171808	0	0	0	0.268725	0.596915	0.392073	0.3304	0.162997	0.231045	0.00895533	0	0	0.189429	0.229077	0	0.254255	0.146408	0.390456	0.0333127	0	0	0	0	0	0	0	0.227534	0.614893
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0	0.0038804	0.445605	0.488289	0.629189	0.469778	0.0198493	0	0.337741	0.117059	0.425468	1.7214	0.456681	0.947712	0.66429	0.452894	0.598966	0.416191	0.160827	0	0	0	0	0	0.417966	0.463501	0.406132	0.0769841	0.366519	0.365515	0.530076	0.295126	0.359026	0.282349	0.358149	0.393586
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0	0	0	0	0	0.205548	0.294588	0.0489876	0.463687	0.479575	0.479995	0.552536	0.132918	0.475685	0.279507	0.553509	0.353877	0.584339	0.076235	0	0	0.126815	0.49322	0.104669	0.756867	0.393161	0.0494721	0.369571	1.2598	0.567773	0	0	0	0	0	0.36955
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0	0	0	0	0.211643	1.59972	1.77836	0.532353	0.348253	0.115003	0	0.413078	0.626373	0.725612	0.454915	0.264507	0.120771	0	0	0	0.29584	0.303165	0.333275	0.461952	0.546758	0.342485	0.382145	0.43941	0.109247	0.19581	0.383581	0.893214	0.10463	0	0.312982	0.539757
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000174.3.ad699f10-b9f0-4846-a1ea-444cf5fe468b.fc.signal	0.492068	0.403515	0.0278688	0.406453	0.156552	0	0.681461	0.542417	0.538723	0	0	0	0	0	0	0	0.55714	0.340731	0	0.235514	0.42932	0	0	0.119362	0.591245	0.667648	0.271664	0.520305	0.377566	0.386775	0.511096	0	0	0.29929	0.69067	0.522901
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0	0.0791011	0.14857	0.234667	0.494975	0.316805	0.42508	0.0946271	0	0	0.00494593	0.176654	0.288856	0.526091	0.128535	0.106757	0.324591	0.181528	0.302386	0.0636819	0	0	0	0	0	0	0	0.243679	0.136485	0	0	0	0	0	0	0.468691
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0.103133	0.207846	0.257491	0.408066	0.537253	0.319697	0.046996	0.091743	0.0324538	0.0329925	0.073144	0.0784176	0.20714	0.242119	0.233798	0.144992	0.199875	0.194844	0.0254132	0	0	0	0.0204183	0.17545	0.229403	0.042789	0	0.0375489	0.0998513	0.0320851	0.0542483	0.201996	0.325439	0.199832	0.10501	0.482759
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0.354063	0.291052	0	0	0	0	0	0	0.0480085	0.45008	0.147026	0	0.627111	0.663118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.861812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0.0497135	0	0.100212	0.0664797	0.272438	0.514763	0.402383	0.145192	0	0.168265	0.329393	0.275469	0.0278357	0.0724596	0.216273	0.110194	0.0366055	0.124441	0.117976	0	0.0621224	0.0739525	0	0	0.180913	0.574516	0.165006	0	0.00423093	0.15866	0.297223	0	0.137505	0.015866	0	0.347757
