	chr5:148123024-148123173	chr5:148123174-148123323	chr5:148123324-148123373	chr5:148123374-148123433	chr5:148123434-148123473	chr5:148123474-148123533	chr5:148123534-148123623	chr5:148123624-148123673	chr5:148123674-148123773	chr5:148123774-148123923	chr5:148123924-148124073	chr5:148124074-148124223	chr5:148124224-148124303	chr5:148124304-148124373	chr5:148124374-148124523	chr5:148124524-148124673	chr5:148124674-148124823	chr5:148124824-148124973	chr5:148124974-148125123	chr5:148125124-148125273	chr5:148125274-148125423	chr5:148125424-148125513	chr5:148125514-148125573	chr5:148125574-148125723	chr5:148125724-148125873	chr5:148125874-148126023	chr5:148126024-148126173	chr5:148126174-148126323	chr5:148126324-148126473	chr5:148126474-148126523	chr5:148126524-148126623	chr5:148126624-148126773	chr5:148126774-148126923	chr5:148126924-148127073	chr5:148127074-148127223	chr5:148127224-148127373	chr5:148127374-148127523	chr5:148127524-148127673	chr5:148127674-148127823	chr5:148127824-148127973	chr5:148127974-148128113	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	1.51602	1.83606	1.11217	0.66201	0.364106	0	0.0809123	0.84737	1.84044	2.47603	0.421321	0.521875	0.00827513	0	0	0	0	0	0	0	0.498407	1.21662	0.757896	0.315959	0.607599	0.333624	0	0	0.388379	1.32401	1.03935	0.8827	1.81841	0.754517	0.745699	1.24016	1.48734	0.995305	1.51577	1.74336	2.60087	0.79646
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0.519573	1.2928	0.180247	0	0	0.00464783	0.356375	0.558531	0.416387	0.028029	0.0748957	0.706809	0.267295	0.112425	0.438773	0.207745	0.0453473	0.577501	0.376247	0.0130204	0	0	0	0.134418	0.353728	0	0	0	0.109193	0.651466	0.954027	0.71775	0.782523	0.204624	0.524998	0.106984	0.309034	0.563961	1.0732	1.17227	1.41334	0.131265
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	1.19557	0.352227	0.0486696	0	0	0	0	0	0	0.316908	0.478596	0	0	0	0	0	0	0	0	0	0.273713	0.419809	0.103646	0.209096	0.596964	0.586901	0.425872	1.18795	0.233109	0	0.377983	0.654253	0.209363	0.786134	0.740341	0.40573	0.0410027	0.0396347	3.32457	1.2149	0	0.342988
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.c4a67634-cf89-4945-bb82-26e2fddb3f3f.fc.signal	0.0286953	0	0	0	0	0	0	0.020799	0.225234	0.334177	0.381201	0.28032	0.290877	0.235111	0.263708	0.221508	0.190012	0.0527744	0.428389	0.339521	0.433364	0.487314	0.423329	0.46472	0.24925	0.233258	0.120238	0.0692125	0	0	0	0.371362	0.595602	0.176479	0.171857	0.534196	0.511061	0.291159	0.363213	0.263632	0.442478	0.175439
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.50a44db1-655c-4546-8036-e7b247f25f5a.fc.signal	1.30302	1.05298	0.279709	0	0	0	0	0	0.200235	0.991552	0.146211	0.074165	0.31785	0.158925	0	0	0	0.192375	0.496026	0.870923	0.24399	0.753308	1.64193	1.16061	1.23273	0.707663	0	0.0959203	0.408109	0.702408	0.886918	0.606008	1.36449	1.76497	0.698758	1.01489	1.32916	1.1656	0.802427	0.451139	0.654136	0.589583
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.8e45d3eb-43c4-4932-8fdd-020c9df5cc1a.fc.signal	0.894908	1.51749	0.691584	0.214056	0	0	0	0	0.21221	0.716309	0.41238	1.20549	1.02458	0.57351	0.509097	0.198689	0.431706	0.201935	0.610791	0.267885	0.865236	0.799684	0.525387	0.518228	0.564304	0.532513	0.35766	0.201879	0.418065	0.0763008	0.47688	0.753417	0.591319	0.642046	1.38248	0.617321	0.139728	0.788915	1.16225	1.26822	0.982692	0.148488
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	1.68391	0.634273	0	0	0	0	0.776465	0.84195	2.4333	2.48096	0.583753	1.32467	0.915622	0.709644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095421	1.06086	3.05638	2.87393	1.58849	0.628657	0.971054	2.04315	1.69514	2.35823	3.12041	1.42074	0.405205	0.215223
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.57414e10-6fd1-425a-bd2a-eb610647bcb3.fc.signal	0	0	0	0	0	0	0	0.114588	1.15244	1.03321	0.871634	1.75554	0	0	0	0	0.672619	0.582261	1.38744	0.593714	0	0	0	0.208729	1.48174	0.574744	0	0	0.642052	1.07885	0.625031	0	0.04292	1.02303	0.766877	0.328237	0.302602	2.26697	1.41826	0.106572	1.63633	0.127246
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.ad84b327-82d2-4d7b-a9a1-d84b21c47553.fc.signal	0.438987	0.449215	0.115359	0	0	0	0.0725458	0.257974	0.226028	0.819511	0.682119	0.314011	0.498945	0.594077	0.22765	0	0	0.158891	0.325807	0.928736	1.21101	0.846488	0.63751	0.606914	0.9842	0.576724	0.461366	0.481603	0.346037	0.512991	0.168509	0.857924	0.876158	0.674864	0.526204	0.988719	0.538063	0.591008	0.904436	1.28098	0.620415	0.0463989
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.ef4e5ad4-caa2-424f-9bf2-7145353fa420.fc.signal	0.518887	0.594992	0.214822	0.127529	0.0557692	0	0	0	0	0.0386623	0.263682	0.379983	0.448177	0.610761	0.944806	0.490443	0.547733	0.547153	0.472054	0.249794	0.34005	0.685225	1.05653	0.792189	0.205015	0.2944	0.504343	0.278118	0.0399428	0.130112	0.192512	0.234358	0.372426	0.541785	0.78902	0.439271	0.374127	0.374476	0.514088	0.879733	0.651872	0.27451
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.4a84d1a8-94ea-4ca8-9f07-6c2b2d20f0f2.fc.signal	2.60561	0.955674	0.245049	0	0	0.236017	0.598386	0.601271	0.22693	1.36398	2.90521	1.26707	1.08066	0.654935	0.109353	0	0.775136	0.984782	0.534388	0.487035	0.641227	1.51373	1.80254	1.66777	1.07547	0.39936	0	0.618707	0.179439	0	0	0	0	0.446363	0.666797	1.64774	0.868698	2.24764	0.70794	0.295706	0.255249	0.356643
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.bed78e40-f7b3-4ebb-ad62-e7d9c6963ec8.fc.signal	1.18067	0.982432	0.26339	0.0567093	0	0.0656275	0.429604	0.655322	0.824593	0.568002	0.605675	0.533196	0.490406	0.305918	0.310627	0.550119	1.20634	0.701574	0.766012	1.01078	0.563249	0.50901	0.563922	0.450298	0.311567	0.396638	0.741906	1.26267	0.83326	0.54867	0.479521	0.708879	0.868379	0.673668	0.309672	0.475323	0.835445	0.832169	0.996977	0.470571	0.374613	0.494881
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.85b1d8ad-328c-45c6-9e3b-50e5e5e241e1.fc.signal	1.20903	1.19711	0.61642	0.044976	0	0	0	0	0.0474745	1.65632	0.744517	0.921415	0.944299	0.124339	0	0	0	0	0.0934423	0.51845	0.0512425	0.248216	1.53558	2.19174	0.98251	0.119063	0	0.0723424	0.182363	0.22607	0.090428	1.14487	0.616212	0.769704	0.741502	0.283289	0.58184	0.38109	0.595446	0.341983	0.208118	0.754967
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.c1b4ffc0-5671-47c4-baaa-5f1958b2a0b4.fc.signal	0.316514	0.399098	0.183794	0	0	0	0.0759027	0.251792	0.171313	0.179058	0.480798	0.529542	0.589016	0.714469	0.664911	0.177581	0.193276	0.078444	0.225365	0.402201	0.194101	0	0.10321	0.166508	0.00307067	0	0.301259	0.269554	0.106188	0.182374	0.0601488	0	0.146213	0.281055	0.79851	0.37242	0.244655	0.497562	0.442052	0.523753	0.118491	0.167539
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.ee61f45f-7dde-4017-8f76-95a89e2d408d.fc.signal	0.430968	0.257549	0	0	0	0	0	0	0.449478	0.803883	0.470931	0.408661	1.06563	0.67659	0	0.129955	0.125004	0.164688	0.601878	1.0328	1.02374	1.41489	0.691047	0.713197	0.933164	0.6248	0.226568	0.760324	0.793338	0.954677	0.512581	1.00987	0.907525	0.704588	0.734285	0.775146	0.932379	0.594812	1.27043	1.44502	1.54996	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.8c536fb3-0ded-452e-bfa9-602b72d66c00.fc.signal	1.23615	0.699669	0.0293226	0	0	0.195484	0.649121	0.454009	0.41164	0.659072	1.33374	1.48862	2.3147	0.363042	0.221549	0.472393	0.351286	0	0	0	0	0.330829	1.52963	0.456802	0.441083	0.483496	0.430422	0.221123	0.455906	0	0	0.107516	1.63846	0.728646	0.472323	0.244317	0.384161	0.662918	0.881707	0.625342	0	0.539216
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.63a55c7d-51f0-4637-84b6-522ad46573ec.fc.signal	2.07589	1.87058	0.521423	0.0237987	0	0	0.210655	0.53212	1.10474	1.08676	0.318886	1.08121	1.46721	0.649276	0.164201	0.229166	0.432508	0.419766	0.11843	0.181245	0.496495	0.855984	0.993868	1.31458	1.45527	0.490711	0.0611756	0.482955	0.897894	0.74262	0.371869	0.527873	1.05957	0.98616	0.436999	0.566991	0.137209	0.228177	0.842898	0.639585	0.630879	0.369318
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004681.3.e25da2b0-3beb-48b5-b4cb-d2ae704a33b2.fc.signal	0.525592	0.327932	0.420007	0.353187	0.316906	1.02164	1.63551	1.61954	0.745424	0.819118	1.5855	1.37048	1.16191	0.643257	0.431856	1.23266	0.667541	0.667297	1.16931	0.453564	0.544897	0.563386	1.04322	1.14088	1.00958	1.61402	1.03475	1.07209	1.00652	0.836243	0.333001	0.311607	1.09733	0.907222	0.619319	1.11877	1.26569	0.764361	0.789339	1.00335	0.92475	0.715412
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.853b1d33-1744-4990-baf4-0f508c154dec.fc.signal	1.35501	0.239934	0.328118	0.350706	0	0	0	0.049931	0.652569	0.59786	0.284259	0.171232	0.561718	0.336269	0	0	0	0.064197	0.492173	1.22428	2.23361	0.886023	0.185504	0.590575	0.863044	0.243587	0.249427	0.21397	0.406578	0.278187	0	0	0.256818	0.190226	0.733258	0.554846	0.528575	0.605638	0.53559	0.236782	0.252856	0.210177
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001009.4.f4ce93fa-a218-429a-bf06-fd30f370975a.fc.signal	0.631155	0.152623	0	0	0	0	0.113538	0.25867	0.169274	0.309326	0.325256	0.438026	0.611128	0.441591	0.0991608	0	0.0715965	0.294047	0.18112	0.303566	0.744129	0.704237	0.35859	0.33457	0.315522	0.275506	0.274209	0.168195	0.173323	0	0.0478633	0.462151	0.545392	0.319084	0.265583	0.586354	0.191009	0.640688	0.619701	0.6525	0.462263	0.141176
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.05f731d1-35d3-4327-ad52-34ab22707910.fc.signal	0.874068	0.564113	0.790356	0.0787323	0	0	0.644298	0.910603	0.473292	1.42861	1.21154	0.57061	0.553024	1.3377	1.35873	1.08955	0.879094	1.24708	1.7392	1.8439	0.486347	0.500051	1.42759	0.882283	1.10707	0.757827	0.520555	0.741315	1.22459	0.420871	0.11595	0.352148	0.0171776	0.394784	0.660162	1.36481	0.328552	0.197687	0.249668	0.609596	0.777593	0.358974
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001022.4.dc7b5661-43e6-4e06-8a03-ce4fe6a31079.fc.signal	0.965088	1.84237	0.538142	0.047117	0	0	0.203344	0.589227	0.956564	1.43431	0.711881	0.622446	0.499489	0.330586	0.027805	0	0	0	0.325986	0.270961	0.472259	1.06754	0.452714	0.442939	0.691514	0.243469	0.23812	0.0897467	0.145034	0.13462	0.102264	0.767144	0.326638	0.652671	0.544899	0.2576	0	0.307656	1.25259	1.4735	0.5299	0.196226
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.32ebedf9-9cee-45d9-904b-83df75dfe3b1.fc.signal	2.59707	1.02578	0.530944	0	0	0	0	1.05106	2.16172	1.79513	0.625833	0.494826	0.818376	0.444143	0.454872	0.658479	0.480993	0.827239	0.910121	0.902973	0.410426	0.457505	2.57354	4.68062	1.77921	1.95198	1.11301	0.677457	0.570564	0.794563	1.40816	0.327887	0.3727	1.11119	2.85718	2.43303	1.26632	1.72072	0.817907	0.849834	0.495351	0.0666451
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.b076b762-9a1c-49ad-94fb-112d4580999d.fc.signal	1.40087	0	0	0	0	0	0.179059	0.61982	1.22106	2.08687	1.75269	0.511614	0.572225	0.0796911	0.946259	0.516664	0.972165	0.548184	0.256343	0.553969	0.982192	1.25563	1.41978	0.492966	1.58298	1.79649	0.73552	0	0	0	0	0.059003	1.43889	1.65335	0.0244525	0.349313	0.274612	0.356781	0	0	0	0.304993
