	chr16:89428756-89428905	chr16:89428906-89429055	chr16:89429056-89429145	chr16:89429146-89429205	chr16:89429206-89429265	chr16:89429266-89429355	chr16:89429356-89429425	chr16:89429426-89429505	chr16:89429506-89429655	chr16:89429656-89429805	chr16:89429806-89429905	chr16:89429906-89429955	chr16:89429956-89430105	chr16:89430106-89430255	chr16:89430256-89430325	chr16:89430326-89430405	chr16:89430406-89430495	chr16:89430496-89430555	chr16:89430556-89430705	chr16:89430706-89430855	chr16:89430856-89431005	chr16:89431006-89431155	chr16:89431156-89431305	chr16:89431306-89431455	chr16:89431456-89431605	chr16:89431606-89431755	chr16:89431756-89431905	chr16:89431906-89432055	chr16:89432056-89432205	chr16:89432206-89432355	chr16:89432356-89432505	chr16:89432506-89432655	chr16:89432656-89432805	chr16:89432806-89432955	chr16:89432956-89433105	chr16:89433106-89433255	chr16:89433256-89433405	chr16:89433406-89433555	chr16:89433556-89433705	chr16:89433706-89433826	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.310738	0.341428	0	0.115088	0.796785	0.454129	0.168796	0.48337	0	0.121072	0.897696	0.486972	0	0	0	0.128064	0.118043	0	0.045664	0.594771
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100577	0.210415	0.0865876	0.468095	0.437803	0.310986	0.0125375	0	0	0	0	0.235639	0.115659	0	0	0.192291	0.169358	0.184037	0.363111	0.307095	0.209226	0.3304	0.70979
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0	0.487599	0.434637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.405753	0.103543	0	0	0	0.0749106	1.29049	1.01511	0.466658	0.261064	0.244084	0	0.230444	0.428044	0.18705	0.251987	0	0.44168	0.159544	0	0	0.540881
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0.362138	0.0712464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210192	0.686596	0.552047	0.0336441	0	0	0	0.318291	1.08251	1.10971	0.263515	0.0684011	0.212813	0.437111	0.357301	0	0	0	0	0.29686	0.210991	0.470199
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.428557	0.19918	0	0	0	0	0.299309	0.0586177	0	0	0	0.503375	0.271163	0	0	0	0	0	0	0	0.475178	0.717667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.322681	0.0877465	0.220135	0.0190555	0.0303254	0.198749	0.0641121	0.0312735	0.0722331	0.139715	0.136545	0.11801	0.199613	0.257157	0.13018	0.181999	0.367969	0.243808	0	0	0	0	0.479918
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0.135689	0.0143616	0	0	0	0	0	0	0	0	0	0	0.00239893	0.155726	0.175692	0.112746	0	0	0	0	0.0065198	0.124364	0.211841	0.212033	0.327119	0.347603	0.148254	0.0038178	0	0.0505776	0.207231	0.208769	0.166485	0.26744	0.116899	0	0.0148473	0.294138	0.356776	0.150651	0.0730167
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203879	0.307516	0.389178	0.143266	0	0	0	0	0.014734	0.424471	0.177031	0.267047	0.376977	0	0	0.105019	0.45008	0.090016	0	0	0.714044
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0.282415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0142941	0.189126	0.326465	0.283848	0.00193587	0	0	0	0	0	0	0	0	0	0.0559426	0.128895	0.0677806	0	0	0	0	0.665832
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.9b1c722f-92a9-4c08-873d-1b0b5f7b7e5c.fc.signal	0.620028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187053	0.185765	0.369065	0	1.71534	1.65429	0	0	0	0	0	0	0.0182765	0.551335	0.758788	0	0	0	0	0	0.666667
