	chr1:230772054-230772203	chr1:230772204-230772353	chr1:230772354-230772503	chr1:230772504-230772653	chr1:230772654-230772703	chr1:230772704-230772803	chr1:230772804-230772863	chr1:230772864-230772953	chr1:230772954-230773103	chr1:230773104-230773253	chr1:230773254-230773403	chr1:230773404-230773553	chr1:230773554-230773703	chr1:230773704-230773853	chr1:230773854-230774003	chr1:230774004-230774153	chr1:230774154-230774303	chr1:230774304-230774453	chr1:230774454-230774603	chr1:230774604-230774713	chr1:230774714-230774753	chr1:230774754-230774833	chr1:230774834-230774903	chr1:230774904-230775053	chr1:230775054-230775123	chr1:230775124-230775203	chr1:230775204-230775243	chr1:230775244-230775353	chr1:230775354-230775503	chr1:230775504-230775653	chr1:230775654-230775803	chr1:230775804-230775953	chr1:230775954-230776103	chr1:230776104-230776253	chr1:230776254-230776403	chr1:230776404-230776553	chr1:230776554-230776703	chr1:230776704-230776853	chr1:230776854-230777003	chr1:230777004-230777131	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	3.90841	2.35107	0.430823	1.59662	2.03989	1.56088	2.05087	1.611	2.23957	2.99898	3.02515	2.10474	2.895	2.28359	1.29707	1.38636	0.705738	1.46643	0.532154	0.299017	0.372549	0.586971	0.571439	0.51813	0.679156	1.01422	1.12325	0.838179	0.43145	1.06355	0.285625	0.939148	0.545694	1.91784	1.49448	0.987219	0.83966	1.54462	1.57858	1.07908	0.535957
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.582832	0.147352	1.18214	0.538318	0.77447	0	0	0	0.105432	1.7036	0.335444	0.50716	0.035942	1.94592	1.46744	1.58769	0.789046	0.397765	2.1159	0	0	0	0	0.141685	1.39671	1.31657	0.4792	0	0	0.209694	1.19555	0.464727	0	0	0.793889	0.82508	0.296216	2.67094	3.92248	3.09453	0.577348
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.aa01f6f8-93b0-4f0b-8191-bde89d903aa4.fc.signal	0.77719	0.195314	1.27551	0.739609	0.416689	0.0867476	0.0291047	0.516716	0.385489	1.41015	0.503146	0.408348	0.702113	1.25935	0.765812	0.952567	1.12178	0.995908	0.47661	0.485497	0.247947	0.850318	1.18415	0.969772	0.975144	0.649684	0.600497	1.39682	0.518912	0.886209	0.294938	0.759198	0.487038	0.853485	1.1254	1.29146	0.703148	1.33135	1.06148	1.44332	0.528388
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.8e45d3eb-43c4-4932-8fdd-020c9df5cc1a.fc.signal	1.60012	0.902954	0.784334	2.2861	1.72616	1.32081	1.40267	1.53116	1.16364	1.01131	0.932184	1.33367	1.02378	0.604316	1.53715	2.42656	2.6051	2.51925	2.74235	1.65159	0.095376	0.796065	1.41413	1.6927	1.93865	1.57172	0.706938	0.777725	0.98413	1.37425	1.21354	0.778573	0.285185	0.979581	1.26002	0.750833	0.762495	0.0655961	0.703144	1.66516	0.539009
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.57414e10-6fd1-425a-bd2a-eb610647bcb3.fc.signal	1.39416	0.168684	1.17865	1.34915	0.921097	0.808465	0.025588	0	0	0	0	0	0.755114	0.822941	0.655061	0	0	0.0583951	1.83201	2.69965	1.12178	0.073997	0	0.240381	2.26984	3.45796	3.86901	1.87843	0.0818288	0.259829	0.842025	0.826081	0.541282	0.859512	0.165751	1.27589	0.982796	0.453536	0.887873	0.772209	0.692118
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.ad84b327-82d2-4d7b-a9a1-d84b21c47553.fc.signal	1.02962	0.575645	0.565381	0.585649	0.362893	0.195745	0.621136	0.944544	0.67201	0.716438	0.440441	0.616808	0.467335	0.395472	0.236358	0.446101	0.553132	0.202266	0.327527	0.432183	0.127854	0.03241	0.362502	0.898659	0.609093	0.3158	0.495132	0.677652	0.511846	0.782822	0.263073	0.233252	0.242343	0.676013	1.20155	0.856368	0.511478	0.777004	0.949614	0.631952	0.45842
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.4a84d1a8-94ea-4ca8-9f07-6c2b2d20f0f2.fc.signal	1.16154	0.564266	0.809263	0.118584	0	0	0.19996	0.762677	0.934089	0.769356	0.60834	0.553633	0.646063	0.327758	0.423295	1.03078	0.981095	0	0	0.235296	0.43234	0.536802	0.053538	0.339137	1.62074	2.06801	1.78395	1.11572	0.357375	1.60298	1.49545	0.559741	0.634195	0.583695	3.08421	1.96608	1.30769	1.66735	2.22318	2.42747	0.653214
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000241.3.952d10ed-db3c-403d-b33a-97f5002e56ff.fc.signal	0.858802	0.329479	0.0452759	0	0.0210192	0.152739	0.213346	0.249694	0.254942	0.195265	0.0793197	0.0680093	0.162176	0.435083	1.03353	1.20582	1.3647	1.12238	1.4666	1.23427	0.791743	0.660732	0.612394	0.525985	0.495008	0.471319	0.315848	0.179964	0.0610141	0.598894	1.6846	1.53936	0.429762	0.0437711	0	0	0.15054	0.586943	0.901134	0.612597	0.45
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000953.7.b00cf993-6f93-4003-a85a-97af1e0480be.fc.signal	1.47671	0.767359	1.17378	1.3066	0.323393	0.147918	0.712209	1.29383	0.369482	0.0964402	1.03355	1.59559	0.628628	0.88155	0.619307	1.22002	1.24189	1.07725	2.3469	1.02435	0.122012	0	0	0.203306	0.745184	1.7347	2.0706	1.6709	0.116064	0.58349	0.28206	0	0.958017	1.61125	0.600099	0.574237	0.387135	1.16768	2.13111	2.18991	0.411215
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.ee61f45f-7dde-4017-8f76-95a89e2d408d.fc.signal	0.615926	0.437081	1.06992	0.901668	0.400431	0.113729	0.434764	0.665553	0.793145	0.750075	0.704383	0.657665	0.506127	0.632857	0.344651	0.774051	1.01147	0.360624	0.396437	0.53624	0.253454	0.307504	1.29462	0.979256	0.842543	0.600636	0.782956	0.600359	0.582151	0.385364	0.716363	1.23464	0.476093	0.259153	0.660689	0.741658	0.570682	0.685781	1.39911	0.6247	0.405479
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.63a55c7d-51f0-4637-84b6-522ad46573ec.fc.signal	1.75107	1.65601	1.34033	0.965621	1.35943	1.60159	1.54453	1.05199	1.78275	2.17675	2.11787	1.53344	0.685754	1.17292	1.06219	2.16083	1.61131	1.16478	1.18917	1.18015	1.19904	1.2389	1.27153	0.864788	0.774546	0.836622	0.779297	1.02303	1.36931	0.56123	0.0335936	0.253579	0.627315	1.78052	2.25396	1.05747	0.597668	1.47154	1.65413	1.24818	0.510691
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.853b1d33-1744-4990-baf4-0f508c154dec.fc.signal	0.766561	0.749001	1.39659	0.967372	1.49907	0.421674	0.319592	0.660167	0.462938	0.310443	0.533882	0.262425	0.163321	0.477408	0.54644	0.763739	0.501468	0.262666	0.182423	0.29337	0.248093	0.187469	0.303933	0.412305	0.40061	0.91084	1.18972	0.97722	0.52179	0.0971778	0.234031	0.0524159	0.213334	0.568425	0.774241	0.363382	0.50856	0.697261	0.462586	0.0101068	0.615003
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001009.4.f4ce93fa-a218-429a-bf06-fd30f370975a.fc.signal	0.338594	0.528335	0.41579	0.187149	0.34487	0.294273	0.43028	0.531469	0.761852	0.918371	0.565808	1.06766	1.42326	0.354962	0.887432	1.03444	1.00924	0.72835	1.24752	1.1292	0.289248	0.516464	0.952217	0.600442	0.220356	0.291041	0.582386	0.665016	0.455532	0.521424	0.946316	0.922447	0.208135	0.665581	0.734536	0.689111	0.982074	1.14081	1.15315	0.831803	0.494059
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001022.4.dc7b5661-43e6-4e06-8a03-ce4fe6a31079.fc.signal	0.329092	0.443627	0.547511	0.126938	0.092798	0.0832248	0.439263	1.18147	0.793073	0.753834	0.941598	1.00764	0.502504	0.766635	0.808695	0.599653	0.456896	0.590804	0.553246	0.911773	0.315297	0.42675	1.30843	0.803755	0.39531	0.880977	1.27216	1.37287	0.707927	0.58363	0.661111	0.572563	0.372709	0.525691	0.50901	0.530577	0.6152	0.810865	0.965559	1.07679	0.442553
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.32ebedf9-9cee-45d9-904b-83df75dfe3b1.fc.signal	2.01643	0.32322	0.918052	0.70106	0.426706	0.418326	0.0062725	0.49554	1.3303	1.5232	1.17707	1.39511	0.128072	0.488962	0.895678	1.31959	0.736436	0.680256	0.62344	0	0	0	0	0.27134	1.07989	0.993342	0.844573	0.893648	1.16545	0.0613353	0.0141852	1.05927	0.871988	0.564477	1.51998	1.17781	0.0578091	0.565001	1.93322	1.85042	0.702128
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.b076b762-9a1c-49ad-94fb-112d4580999d.fc.signal	0	0.391858	0.647863	0.821661	0.43666	0.368184	0.0756487	0.589272	0.943972	1.2463	0.632252	0.539691	0.138319	0.354049	0.621213	0.78945	1.65194	1.08789	1.72752	0.740845	0	0	0	0.377475	0.823081	0.720672	1.13142	0.705513	0.877923	0.914174	0	0.222797	1.41087	0.660521	0.544143	0.315881	0.412634	1.41237	1.23668	1.617	0.536111
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003402.2.0fdc34e0-537d-401e-add6-faec819eca23.fc.signal	0.927469	1.07258	0.658852	0.123702	0	0.12013	0.654483	1.14358	1.36917	1.14733	0.410559	0.578818	0.300079	0.663616	1.34313	1.50704	0.0163277	0.586413	2.38459	2.20848	1.36931	0.900581	0.174473	0.789741	1.08152	0.655104	0.460654	0.203917	0.250251	0.450589	0.411949	0.975779	0.473928	0	0.303358	0.541421	1.44628	2.76991	3.17602	3.07197	0.704425
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001013.4.02d83500-1eee-47fb-928a-288e119fb2d5.fc.signal	0.68312	0.489389	0.418661	0.363939	0.188453	0.107834	0.0268412	0.538847	0.851201	0.943812	0.580375	0.710208	0.88605	1.57257	1.1779	0.632853	0.715082	1.2082	0.983974	0.642486	0	0.748886	1.18925	0.799503	1.54537	1.47123	1.52123	0.781338	0.78199	0.91904	1.12844	0.721859	0.585168	0.132679	0.310303	1.02858	0.890906	0.184379	0.149414	0.410608	0.376744
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.e9f8c757-0331-4bff-b052-7d8c2cd4c7aa.fc.signal	1.51677	1.42089	0.768417	0.618154	0.212031	0.196461	0.349033	0.806145	0.838901	0.384019	0.569937	0.684959	0.494135	0.660537	0.835537	0.702494	1.01509	1.09722	0.785533	0.715896	0.605972	0.700515	1.42478	1.32625	0.601908	0.997984	1.74386	1.50071	0.554388	1.41496	0.550273	0.60408	0.970058	0.831159	0.972277	1.10012	0.785245	0.827499	1.40082	1.91705	0.783883
