	chr3:105679110-105679259	chr3:105679260-105679409	chr3:105679410-105679559	chr3:105679560-105679709	chr3:105679710-105679859	chr3:105679860-105680009	chr3:105680010-105680159	chr3:105680160-105680309	chr3:105680310-105680459	chr3:105680460-105680609	chr3:105680610-105680759	chr3:105680760-105680909	chr3:105680910-105681059	chr3:105681060-105681209	chr3:105681210-105681359	chr3:105681360-105681509	chr3:105681510-105681659	chr3:105681660-105681809	chr3:105681810-105681959	chr3:105681960-105682109	chr3:105682110-105682259	chr3:105682260-105682409	chr3:105682410-105682559	chr3:105682560-105682709	chr3:105682710-105682859	chr3:105682860-105683009	chr3:105683010-105683159	chr3:105683160-105683309	chr3:105683310-105683459	chr3:105683460-105683609	chr3:105683610-105683759	chr3:105683760-105683909	chr3:105683910-105684059	chr3:105684060-105684209	chr3:105684210-105684224	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0.181603	0.277955	0.49113	0.0890242	0.00313107	0.266775	0.23092	0.221552	0.339037	0.0508504	0	0	0	0	0	0	0.14482	0.389701	0.297491	0.220343	0	0.41695	1.09675	0.512738	0.189148	0.869959	0.419272	0.287052	0	0	0	0.13719	1.29689	0.092846	0.213582	0.756839
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0.117988	0	0	0.161402	0.14199	0.00332693	0.320477	0.16063	0.117984	0.304169	0.235623	0.115188	0.239302	0.227303	0.213846	0.146507	0.208913	0.214721	0.0308949	0.0611924	0.522712	0.117964	0	0.0728299	0.311616	0.65901	0.749088	0.217553	0.191001	0	0	0.60632	0.527509	0.0147759	0.20149	0.552486
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0.561831	0.257955	0	0.387587	0.539339	0.152067	0.321563	0.463252	0	0.0186746	0.247476	0.0151163	0	0	0	0.0678885	0.304282	0.148082	0.200968	0.0452885	0.117467	0.12696	0.615976	0.570878	0.122284	0	0.0470161	0.296527	0.197785	0.0875533	0	0.0651023	0.521611	0.431175	0.21229	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0	0.043139	0.207011	0.263663	0.274295	0.0332339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119772	1.4764	1.50161	0.117251	0	0	0	0	0	0	0	0	0	0.351724
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0	0	0	0.262334	0.615117	0.502441	0.572438	0.15484	0	0	0.252721	0.129417	0.284074	0.23559	0	0	0.317645	0.249629	0.511574	0.163191	0.255812	0.341813	0.274808	0.340236	0.376446	0.214823	0.289416	0.0086826	0.318072	0.627026	0.281957	0.408678	0.678844	0.534225	0.703228	0.766304
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.9b1c722f-92a9-4c08-873d-1b0b5f7b7e5c.fc.signal	0	0.440635	1.77173	0.580804	1.7394	1.08137	0	0	0.156907	0.283731	0	0	0.225696	0.451911	0.295009	0.775407	0.142278	0.964633	0.150783	0	0	0.310716	0.533028	0.250843	0	0	0	0	0.458752	0.0845772	0	0.500328	0.97654	0.0434036	0	0.849206
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0	0	0.346524	0.349785	0.0650561	0.691989	0.494014	0.235876	0.0159733	0.394555	0.0328355	0	0.0105613	0.793051	0.580348	0.540132	1.34235	0.226332	0	0	0	0.560409	0.845605	0	0.138495	0.280864	0	0	0	0.51598	0.0913211	0.218197	0.182196	0.325128	0.4792	0.4375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.f937c5a8-f739-4eba-91ed-5c0fce69c73d.fc.signal	0.2459	0.572251	0.389625	0.600551	0.277442	0.111393	0.58904	0.778403	0.51291	0.75838	0.12771	0.816276	0.962036	0.0555335	0.48257	0.100331	0.213643	0.733889	0.680814	0.6114	0.529145	0.188127	0.289466	0.34246	0.210138	0.228672	0.641404	0.481558	0.10416	0.261404	0.142952	0.708574	0.698227	0.200812	0.15022	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.6cb1979d-a688-443a-a34f-9028034c29a9.fc.signal	0.562566	0.765748	0.435866	0.364962	1.06608	2.64289	0.89617	0.602319	0.957877	0.0812369	0.447238	0.389664	0.335133	0.721602	1.10715	1.09688	0.658558	0.179123	0.130504	0.530563	0.588712	0.163799	0.896152	0.413382	0.548831	0.774037	1.13744	1.25905	0.121549	0.702416	0.92064	0.839406	0.125435	0.391009	0.90341	0.432836
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.782837e5-53f4-4f13-8ca3-175155d9e819.fc.signal	0.384774	0.060744	0	0	0	0	0	0	0	0	0.388173	0.40505	0	0.0168733	0.447235	0.32909	0	0	0.0843707	0.501982	0.318365	0.258156	0.0598348	0.0677591	0.215871	0.0803196	0	0	0	0.337546	0.455687	0	0	0	0	0.0851064
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001467.1.81f516cc-ec89-43f9-8fca-cec4ecf96cfc.fc.signal	0.0987338	0.580382	0.124537	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155112	0.0501466	0	0	0	0.104887	0.558242	0.109916	0.264051	0.177424	0	0	0	0.288772	0.097588	0	0.0867269	0.22433	0.117057	0.601942
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000147.3.31a4c841-3d2e-437c-b7e3-cec67ef766c3.fc.signal	0.539578	0.185831	0.247786	0	0	0	0.350117	1.01496	0.287229	0	0.106389	0.472209	0.161785	0.325166	0.267192	0.0223828	0.0781337	0.405669	0.724135	0.321509	0.368718	0.278483	0.178174	0.28387	0	0.547465	1.17408	0.797395	0.290478	0.313684	1.00268	0.821991	0.648488	0.113986	0.366185	0.82069
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.cbd9af2b-c3c4-4f68-a646-ded8b3575bf4.fc.signal	0.616981	0.151726	0.828768	1.19835	1.15344	0.410462	0.947437	0.342546	0.434429	0.184992	0.56664	0.622217	0.258544	0.744884	0.693674	0.962303	0.855772	0.656482	0.273942	0	0.141923	0.647869	0.647832	0.0139137	0.280791	0.315984	0.229911	0.514198	0.542438	0.204111	0.095412	0.646937	0.429835	0.253151	0.37594	0.827068
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.047c2416-3a22-4cd4-965c-493225f5ed12.fc.signal	0	0	0	0	0	0.0195683	0.42557	0.288402	0.00369793	0	0	0.0814216	0.228877	0.203275	0.247773	0.0601555	0.023246	0.217817	0.070341	0.0617907	0.14228	0.111439	0.30808	0.474151	0.501505	0.347245	0.116193	0.125693	0	0.0373231	0.236245	0.201332	0.0826393	0.35221	0.320491	0.581181
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003826.4.87afad01-d436-4b9f-ad87-b00cd4a79273.fc.signal	0.278328	0	0.0646761	0.11354	0.245547	0.3473	0.292443	0	0.1467	0.206057	0.194452	0.140412	0.0443037	0.360683	0.865151	0.0725683	0	0.322645	0.271978	0.0248676	0.0832676	0.211042	0.179599	0.312054	0.493692	0.381779	0.348637	0.714682	0.65769	0.0759821	0.0725068	0.24688	0.207174	0.0377462	0.14918	0.193133
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000194.3.1917ab06-c482-4280-95d3-df299df1fb8d.fc.signal	0.237999	0.424131	0	0	0	0	0.821662	0.278245	0.308223	0.345767	0.294689	0.28893	0.342303	0.291749	0.141174	0.335968	0.485856	0.0955464	0	0.128663	0.822629	1.40227	0.321295	0	0	0	0	0.129433	0.749475	0.305472	0.181962	0.38278	0	0	0	0.952756
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001526.1.d6566dd7-3419-47c8-a71d-319e525a8fea.fc.signal	0	0	0	0	0	0.0645271	0.146689	0.197019	0.00743033	0.0703054	0.199754	0.00863133	0	0	0	0.0466967	0.172456	0.00906313	0	0	0.182128	0.195675	0	0	0.0200507	0.301573	0.0908972	0	0.157492	0.158823	0	0	0	0	0	0.575482
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.dbe74410-ef9b-4890-bc90-855bf41773d5.fc.signal	0.107881	0.550393	0.224233	0.638385	0.607812	0.523812	0.598626	0.0993832	0.594098	0.851045	0.21598	0.668662	0.253356	0.0962149	0.703537	0.410584	0.268085	0.685484	0.500855	0.503296	0.308952	0.261682	0.283804	0.39503	0.173305	0.543911	0.311633	0.120878	0.236888	0	0.296552	0.228063	0.144159	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000121.3.4a5cfc14-4daf-4d77-9a82-2b790575203a.fc.signal	0.88632	0.200899	0.567245	0.555427	0.0135627	0.756301	0.212717	0	0	1.50662	0.73854	0	0	0	0.400187	0.426163	0	0	0	0	0	0.081376	0.76876	0.980845	1.03012	0.628073	0	0	0	0	0	0	0	0.211363	0.870405	0.501779
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.a56d68df-e588-4449-af36-5380d7fb10c8.fc.signal	0.239779	0.248081	0.162465	0	0.323411	0.191536	0.328306	0.758108	0.578796	0.864162	1.90456	0.852596	0.350578	0.646892	0.660596	0.601407	0.183565	0.894746	0.919429	0.919867	0.0628867	0.340026	0.529827	0.791063	0.577753	0.840631	0.779122	0.816189	0.574484	1.03586	0.164772	0.683897	0.49924	0.322565	0.424057	0.706107
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000188.3.aa79dbf5-f75e-4ba3-9aec-59cbc9a2028b.fc.signal	0.416792	0	0	0	0.0564886	0.683663	0.473847	0	0	0.163765	0.910883	0.363148	0.289213	0.200235	0.0852158	0	0	0.268617	0.0787327	0	0.120456	0.248797	0.293761	0.203805	0.155842	0.470341	0.122619	0	0.0249656	0.191407	0.14425	0.100309	0	0.114886	0.28531	0.663366
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001458.1.d168a519-3b00-493d-a4f1-d91c8f1d604c.fc.signal	0.212947	0.404509	0.0475634	0	0	0.00457367	0.251287	0.682185	0.754696	0.237416	0.242902	0.754678	0.367959	0.983587	0.574703	0.337498	0.322254	0.246714	0	0.0857823	0.0969497	0	0	0	0.276717	0.412895	0.136849	0.26984	0.0398867	0	0	0	0.022525	0.664018	0.806041	0.717314
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.87d6d4cc-d709-448c-855d-51ab38c2c5f0.fc.signal	0	0	0.44948	0.412084	0.0919541	0.101427	0.0602008	0.278148	0.217094	0.586742	0.263871	0.733607	0.657459	0.195333	0.694413	0.40213	0.148418	0.493123	0.258411	0.210772	0.852645	1.31973	0.695228	0.0115027	0	0.900117	1.00984	0.266177	0.613199	0.680458	0.0810399	0	0.277648	0.242553	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.223aa04f-e316-48e4-abf6-e6d88a4e9390.fc.signal	0	0	0	0.15864	0.207452	0.0219658	0.463912	0.395526	0.0511113	0	0	0	0	0	0	0	0.451823	0.497195	0.581823	0.0524735	0	0.160157	0.111884	0	0	0.259926	0.106168	0	0.03661	0.201354	0.128135	1.03007	0.599222	0.839701	0.43931	0.356707
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001460.1.40235741-bb90-41ef-92e9-8d550ae72a34.fc.signal	0.137231	0.133206	0	0.122269	0.298122	0.02557	0	0	0	0	0	0	0	0	0.206946	0.273517	0	0	0.204093	0.233463	0	0	0	0	0	0	0	0.173383	0.422466	0.665905	0.755053	0.474686	0.396394	0.380779	0	0.653768
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.06f96530-4397-4a3d-a6d2-ac4ce64f50a2.fc.signal	0.530245	0.0975605	0.0754488	0.271132	0.0998655	0	0.0106873	0.155363	0.092103	0	0.0270237	0.132018	0.224814	0.367872	0.107614	0	0.0855816	0.272752	0.0835751	0	0	0.0121254	0.267276	0.167795	0	0	0	0	0	0	0	0	0	0.200089	0.22736	0.336283
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.7fe9234c-b18e-418e-a5fa-41324c8b4b69.fc.signal	0.0353589	0	0	0	0	0	0.428626	0.457342	0.232649	0.321804	0.15046	0.548436	0.38903	0.19794	0	0	0	0.114015	0.230689	0.373124	0.192635	0.217877	0	0	0	0.222998	0.208611	0.0575467	0.463339	0.344832	0.357976	0.516486	0.280134	0.175413	0	0.51938
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.503bd71c-74cb-4096-8a07-526831cc1c01.fc.signal	0.289549	0	0.194636	0.167187	0	0	0	0	0.275734	0.086089	0	0	0	0	0	0.0566431	0.311403	0.225828	0	0	0	0.271991	0.180688	0.348347	0.359328	0.623833	0.365566	0	0.0324393	0.189449	0.470574	0.39052	0.332139	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.c28d3943-9234-4917-b4a0-88d70eac42fc.fc.signal	0.0187464	0.116693	0.534977	0.31921	0.392691	0.122485	0.213379	0.140517	0.0437323	0.256179	0.177644	0.0584293	0.106311	0.0691246	0.246461	0.141713	0.379309	0.231098	0	0	0.00376553	0.280955	0.630243	0.614891	0.156808	0.407804	0.521218	0.473256	0.0327883	0.209878	0.357951	0.120536	0.155303	0.194048	0.153484	0.787179
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000070.3.0fa2831d-dcde-49f0-a77a-b0f556e7e04b.fc.signal	0.563606	0.111077	0	0.440356	0.377448	0	0	0	0.873593	0.590028	0.37174	0.0825839	0.151447	0.74138	0.513411	1.45257	0.624977	0	0.183955	0.502409	0	0.183363	0.938104	0.698238	0	0.114281	1.04926	0.639695	0	0.566714	0.824304	0.186387	0.282813	0	0	0.083612
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000099.3.ee9d747c-d2cf-48da-a02d-0b93659fe659.fc.signal	1.55309	0	0	0	0	0	0	0	0	0.493294	0.671035	0.214304	0.895241	0.839075	0	0.603935	0.57903	0.871659	0.311307	0	0.143283	1.30749	0.967746	0.848378	0.548435	0.459938	0	0.154338	1.44412	0.114507	0.85569	0.202002	0	0	0	0.838095
