	chr10:67956613-67956762	chr10:67956763-67956912	chr10:67956913-67957062	chr10:67957063-67957212	chr10:67957213-67957362	chr10:67957363-67957512	chr10:67957513-67957662	chr10:67957663-67957812	chr10:67957813-67957962	chr10:67957963-67958112	chr10:67958113-67958262	chr10:67958263-67958412	chr10:67958413-67958562	chr10:67958563-67958712	chr10:67958713-67958862	chr10:67958863-67959012	chr10:67959013-67959162	chr10:67959163-67959312	chr10:67959313-67959462	chr10:67959463-67959612	chr10:67959613-67959762	chr10:67959763-67959912	chr10:67959913-67960062	chr10:67960063-67960212	chr10:67960213-67960362	chr10:67960363-67960512	chr10:67960513-67960662	chr10:67960663-67960812	chr10:67960813-67960962	chr10:67960963-67961112	chr10:67961113-67961262	chr10:67961263-67961412	chr10:67961413-67961562	chr10:67961563-67961636	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0.34267	0.840221	0.341428	0	0.491042	0.161123	0	0	0	0	0.125877	0.738317	0.539794	0.294351	0	0	0.505093	0.0882341	0	0	0.479186	0.150108	0.70231	0.335849	0.130433	0.521732	0	0	0.172632	0.430879	0.948353	0.551093	0.406245	0	0.306655
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0	0	0	0	0	0	0	0.317545	0.459614	0.351855	0.416994	0.178221	0.180489	0.0958337	0.227271	0.27948	0.0304481	0	0.174935	0.215326	0.216064	0.0282789	0	0.0830678	0.2732	0	0.122287	0.553617	0.0206863	0	0.121342	0.175353	0.182994	0.256109	0.309546
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0	0	0.503128	0.357485	0.0132402	0.66201	0.185363	0	0	0	0	0	0.450167	0.410446	0	0	0	0	0	0	0	1.68092	1.01824	0.0126756	0.322178	0.538435	0.46782	0.392793	0.439405	0.483571	0.529189	0.375146	2.19358	1.2346	0.862843
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0	0.0149059	0.223338	0.156278	0.166919	0	0	0	0	0	0.348361	0.270957	0.126048	0.829062	0.35205	0	0	0	0	0	0	0	0.310024	0.224944	0	0	0	0	0.168233	0.524116	0.337156	0.0363806	0.236447	0.0859276	0.758654
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0.394492	0.390009	0	0.466218	0.318284	0	0.3515	0.0576816	0	0.248691	0.457851	0.732554	0.67243	0.0224143	0	0	0	0	0	0	0	0	0.891776	1.49304	0.226673	0.227123	0	0	0.157982	0.277596	0	0	1.21037	0.604342	0.326562
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000174.3.ad699f10-b9f0-4846-a1ea-444cf5fe468b.fc.signal	0	0.041008	0.601757	0.114758	0	0.738929	0.72529	0	0	0.065576	0.430703	0.07418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53779	0.242986	0	0	0.424554	0.5849	0.223776	0	0.358645
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0	0	0	0	0	0	0	0.0650516	0.13519	0.337973	0.214925	0.240782	0.204862	0	0	0	0	0.165225	0.203001	0.31637	0.0875518	0.380611	0.258929	0.474938	0.629605	0.19705	0.168417	0.563877	0.482422	0.0868769	0.133854	0.0267399	0.0198427	0.204037	0.288186
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0	0	0	0	0	0.0158833	0.17927	0.508708	0.542963	0.148339	0	0	0	0	0	0	0	0.0365613	0.297539	0.284931	0.0239539	0	0.0579937	0.332813	0.452723	0.301776	0.116312	0	0	0	0	0	0	0	0.406317
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0.196766	0.161924	0.192965	0.025784	0.25031	0.187686	0	0.0251575	0.313771	0.356619	0.442262	0.341147	0	0	0	0.0735017	0.361767	0.0814708	0	0.281827	0.213405	0.62623	0.315483	0	0	0	0	0.280966	0.232346	0	0	0	0	0	0.293478
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0	0	0	0.148139	0.0465453	0	0	0	0	0	0	0.126536	0.135283	0.190018	0.209233	0.0174976	0	0.136459	0.124482	0.25965	0.0611695	0	0.237849	0.394347	0.676372	0.19653	0	0	0	0	0.061243	0.302263	0.0773129	0.159641	0.245413
