	chr4:15593585-15593734	chr4:15593735-15593884	chr4:15593885-15594034	chr4:15594035-15594184	chr4:15594185-15594334	chr4:15594335-15594484	chr4:15594485-15594634	chr4:15594635-15594784	chr4:15594785-15594934	chr4:15594935-15595084	chr4:15595085-15595234	chr4:15595235-15595384	chr4:15595385-15595534	chr4:15595535-15595604	chr4:15595605-15595684	chr4:15595685-15595834	chr4:15595835-15595984	chr4:15595985-15596134	chr4:15596135-15596284	chr4:15596285-15596434	chr4:15596435-15596584	chr4:15596585-15596734	chr4:15596735-15596884	chr4:15596885-15597034	chr4:15597035-15597184	chr4:15597185-15597334	chr4:15597335-15597484	chr4:15597485-15597634	chr4:15597635-15597784	chr4:15597785-15597934	chr4:15597935-15598084	chr4:15598085-15598234	chr4:15598235-15598384	chr4:15598385-15598534	chr4:15598535-15598684	chr4:15598685-15598707	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0.237268	0.259613	0.661237	0.732996	1.39152	1.49086	1.4815	0.460144	0.00650933	0.233465	0.0747185	0.0626369	0.45699	0.481579	0.304423	0.00317327	0	0.220577	0.349597	0.0195157	0	0	0	0	0.33665	0.856629	0.00156847	0	0	0	0	0	0.21986	0.832424	0.725458	0.335062	0.381356
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	1.71655	0.0184542	0.312874	0.598836	0.120579	0.33833	0	0.235233	1.15351	0.132491	0	0.509199	0.457004	0.629484	0.386419	0.341587	0.13819	0	0	0	0	0	0	0	1.11812	0.372076	0	0	0	0.103106	0.749215	1.72798	0.210641	0.349662	1.89189	1.05249	0.544776
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0	0	0.472137	0.0717542	0	0.392711	0.882325	0	0.820684	0.263886	0	0	0	0.0821531	0.436344	0.221312	0.439041	1.14812	0.232796	0	0	0	0	0	0	0.427602	0.474196	0.593248	0.19985	0	0	0	0.384566	1.04913	0.260007	0.4792	0.540323
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.560204	0.438184	0.338199	0.100318	0	0	0.182424	0.181448	0	0.0087648	0.352657	0.413062	0.00486933	0	0	0	0	0	0.0691445	0.197741	0.228919	0.35463	0.427657	0.481276	0.560183	0.418907	0.422264	0.241973	0.0764713	0.356547	0.220078	0	0.1763	0.198716	0.0399329	0.324047	0.623711
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.aa01f6f8-93b0-4f0b-8191-bde89d903aa4.fc.signal	0.339294	0.405516	0.801375	1.1341	0.286249	0.444829	0.516176	0.805338	0.584607	0.417675	0	0	0.30238	0.80782	1.28461	0.815074	0.738621	0.965342	0.257027	0.282377	0	0.0388026	0.887449	0.241408	0.474497	0.0214713	0.34533	0.116104	0.400882	0.168991	0.315129	0	0.57552	0.532083	0.171702	0.469076	0.203762
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000943.7.b97e43e6-4dfc-4f07-88bb-76ebefe1ddac.fc.signal	0.322006	0.547708	0.70409	0.410618	0.535968	0.513403	0.508856	0.786878	0.602712	0.422373	0.406713	0.621225	0.314408	0.431975	0.527596	0.318861	0.192542	0.702772	0.736957	0.477101	0.0130497	0	0	0.197573	0.592388	0.47097	0.597633	0.916849	1.59323	0.205671	0.436615	0.537427	1.1224	0.311823	0.153989	0	0.933472
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.50a44db1-655c-4546-8036-e7b247f25f5a.fc.signal	0.298469	0.783758	0.152861	0.097268	0.212298	0.395358	0.378766	1.93198	1.20767	0.341122	0.815623	0.770139	0.110281	0.0792244	0.904958	0.950302	0.633366	0.307844	0.339688	0.101104	0	0	0	0	0	0	0.2296	0.363189	0.0447347	0.125881	0.0882299	0.689651	0.18545	0.141558	0.454887	0.343622	0.563333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.8e45d3eb-43c4-4932-8fdd-020c9df5cc1a.fc.signal	0.0675107	0.227716	0.712429	0.938999	0.170422	0.581725	1.57395	1.29755	0.511339	0.220696	1.14634	0.347435	0.206689	0.10923	0	0	0.697745	0.541999	0	0.114804	0.361772	0.0254951	0	0	0.16997	0.616363	0.0304016	0.0815163	0.302641	0.00874713	0.00148147	0.334209	0.242616	0.466816	0.717009	0.615805	0.228571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.864405	1.47061	0.84195	0.310092
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	0.676139	0.125995	0.0871235	0.250058	0.0318059	0	0	0	0.103474	1.26026	1.43018	0.356326	0.24774	0.358207	0.747953	0.541715	0.0106323	0.12348	0.386537	0.119076	0	0	0	0	0.0425299	0.105744	0.245259	0.458665	0.101306	0	0	0	0	0	0	0	0.5625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.ef4e5ad4-caa2-424f-9bf2-7145353fa420.fc.signal	0.681921	0.754982	0.283509	0.332695	0.337913	0.723217	0.513949	0.414469	0.0462257	0.440422	0.522138	0.412831	0.19625	0.549964	0.644466	0.432229	0.629771	0.85263	0.632737	0.262739	0	0.160558	0.24655	0.224955	0.151096	0.165022	0.245408	0.154647	0.229232	0.0234281	0.143501	0.178695	0.0825471	0.08451	0.309676	0.297853	0.572368
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.bed78e40-f7b3-4ebb-ad62-e7d9c6963ec8.fc.signal	0.39377	0.197607	0.281105	0.419206	0.315975	0.68623	0.613371	0.2682	0.850314	1.34558	0.818687	0.674726	0.472794	0.641786	0.938606	0.763474	0.466559	0.632687	0.771866	0.446979	0.57852	0.95142	0.642857	0.494688	0.162859	0.00900007	0.199334	0.651414	0.57775	0.340782	0.505528	0.236252	0.351255	0.756375	0.618234	0.192117	0.272727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.9ddbde16-a8c7-4357-85a1-25b734b0a68e.fc.signal	0.168789	0.310543	0.428942	0.408072	0.532295	0.905305	0.560143	0.592472	0.737838	0.372608	0.408972	0.0816073	0	0.0315071	0.510309	0.462102	0.301765	0.625557	0.409043	0.212512	0.340046	0.637085	0.205503	0.11907	0.0879271	0	0.267165	0.624756	0.349982	0.28071	0.462785	0.371207	0.672903	0.402485	0.297411	0.425849	0.71
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.9865a077-d036-4354-ba4b-3498c98e7bc1.fc.signal	0.26843	0.531735	0.665925	1.3114	0.504865	0.545779	0.439685	0.136803	0	0	0	0	0	0.443703	0.829215	0.645451	0.315681	0.207053	0.163652	0	0	0	0	0	0	0	0	0.672299	0.516365	0	0	0.263291	0.407714	0.319559	0.19178	0.0416913	0.320826
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.dbe74410-ef9b-4890-bc90-855bf41773d5.fc.signal	0.191879	0.514245	0.98756	0.64331	0.430691	0.0164511	0.203195	0.0439327	0.354115	0.241955	0.876861	0.757566	0.764519	0.316077	0.845124	0.310593	0.653983	0.807895	0.279275	0.362277	0.496838	0.216872	0.200864	0.456077	0.136483	0.293497	0.600589	0.648225	1.05535	0.0308754	0.418418	0.263315	0.123062	0	0.0207985	0.274887	0.639344
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.9179d535-0d76-4d04-b0d0-678ad03f04b2.fc.signal	0	0	0.318537	0.523123	0.323717	0.572324	0.852014	0.730296	0.176102	0.921936	1.04624	0.362563	0	0	0	0	0	0	0	0	0.403997	0.62412	0.137256	0	0	0	0	0.567146	1.4839	0.279689	0	0	0	0	0	0	0.468975
