	chr9:136419476-136419625	chr9:136419626-136419775	chr9:136419776-136419925	chr9:136419926-136420075	chr9:136420076-136420225	chr9:136420226-136420375	chr9:136420376-136420525	chr9:136420526-136420675	chr9:136420676-136420825	chr9:136420826-136420975	chr9:136420976-136421125	chr9:136421126-136421275	chr9:136421276-136421425	chr9:136421426-136421575	chr9:136421576-136421725	chr9:136421726-136421875	chr9:136421876-136422025	chr9:136422026-136422175	chr9:136422176-136422325	chr9:136422326-136422475	chr9:136422476-136422625	chr9:136422626-136422775	chr9:136422776-136422925	chr9:136422926-136423075	chr9:136423076-136423225	chr9:136423226-136423375	chr9:136423376-136423525	chr9:136423526-136423675	chr9:136423676-136423825	chr9:136423826-136423975	chr9:136423976-136424125	chr9:136424126-136424275	chr9:136424276-136424425	chr9:136424426-136424575	chr9:136424576-136424725	chr9:136424726-136424875	chr9:136424876-136425025	chr9:136425026-136425175	chr9:136425176-136425325	chr9:136425326-136425475	chr9:136425476-136425595	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0.138106	0.51406	0	0	0	0	0	0.0125245	0.559222	0.355027	0.326083	0	0.199486	0.452679	0	0	0	0.237849	0.398804	0	0	0	0.290492	0.645926	0.272493	0	0	0	0	0.846337	0.252599	0	0	0	0.286763	0.341428	0	0.506387	0.145778	0	0	0.53211
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0.140993	0.218064	0.273131	0.3304	0.0154187	0	0	0	0.178361	0.234915	0.190835	0.25316	0.405781	0.020198	0	0	0.43776	0.34416	0.3304	0.0682827	0	0.588104	0.381103	0.20612	0	0	0	0	0	0.263364	0.104927	0	0	0	0.288549	0.462556	0.085904	0	0.337004	0.499999	0	0.782609
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0.469389	0.243219	0.215178	0.278154	0	0	0	0.175105	0.323843	0.0884422	0.643871	0.409045	0.422207	0.0523835	0	0	0	0.0617048	0.226466	0.280678	0.506547	0.20387	0.256583	0.527575	0.170759	0.175856	0	0	0	0	0	0	0.0274926	0.454997	0.0961471	0	0	0	0	0	0.368775	0.100956
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0.462618	0.229428	0	0	0.0494767	0.405657	0.296846	0	0	0	0.444046	0.599369	0.00635933	0	0	0.0850999	0.841163	0.686358	0.446289	0.154362	0.552039	0.0655773	0	0	0.611405	0.892362	0	0.439262	0.312632	0	0	0	0	0.296176	1.09975	0.880808	0.150064	0.26612	0.211884	0.474208	0.722216	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0	0	0.0315973	0.325569	0.0236104	0	0	0.0147097	0.388638	0.444595	0.102608	0.291698	0.0590297	0	0.261965	0.204109	0.266288	0.230806	0.286308	0.162084	0.203335	0.0326088	0.136419	0.363705	0.111892	0.218586	0.367153	0.148814	0.359689	0.448303	0.404124	0.116857	0.0905771	0.218894	0.239975	0.507538	0.539582	0.129591	0	0	0.0709205	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0.137415	0.0720781	0.0565189	0.0420215	0.0724243	0.107058	0.0570982	0.0723188	0.085767	0.0125981	0.00612653	0.052746	0.0387178	0	0	0	0	0.0328583	0.0508323	0.0283085	0.0184443	0	0.0434219	0.0699669	0.0280647	0.0193285	0.0716549	0.0976589	0.128523	0.169251	0.12698	0.0998297	0.10324	0.163912	0.154143	0.0782419	0.207582	0.214753	0.15028	0.0990609	0.0392871	0.784211
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.321057	0.745205	0.104983	0	0	0	0	0.183033	0.90016	0.207037	0	0	0	0	0.177031	0.45008	0.289156	0.3222	0	0	0	0	0	0	0.613636
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0.186135	0.223855	0.269515	0.449167	0.117265	0.0802469	0	0	0	0.0539444	0.0994269	0.0909651	0.0624063	0	0	0	0.172552	0.13257	0	0.10814	0.2511	0.330642	0.0359629	0.142794	0.0105773	0	0	0.0465403	0.106303	0.143852	0.0095196	0	0	0	0	0.2052	0.355468	0.206268	0.0253856	0.127986	0.055531	0.285281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.531574	0.402385	0.0998359	0.53959	0	0	0	0	0	0	0	1.44795	1.2012	0.0265866	0	0.872831	1.92137	0.0113348	0	0	0	0	1.36028	1.00883	0.43639	0	0	0	0.057504	0.698705	0.158687	0.776434	0	0	0.608472	1.47089	0.564983	0.620329	0.30604	0	0.495897	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.f937c5a8-f739-4eba-91ed-5c0fce69c73d.fc.signal	0.429301	0.0689565	0	0	0	0	0	0	0	0	0.645648	0.364936	0	0.185264	0.32	0	0.507157	1.35045	0.130724	0.23392	0.26488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.470182	0.445833
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.0691c0e9-6039-4aa9-a294-80d73cee59d2.fc.signal	0	0	0.112955	0.503015	0	0	0.228019	0.389533	0	0	0	0	0	0	0	0.11401	0.503542	0	0.826614	0.408534	0	0.574271	0.0427536	0	0.547068	0	0.359427	0.256522	0.193384	0.255877	0	0.380032	0.370531	0.58905	0.513043	0	0.992945	0.85392	0	0	0.597146	0.539823
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0	0	0	0.17144	0.213337	0.0282421	0.191892	0.170196	0.0029216	0	0.105972	0.149416	0.108099	0.177322	0.335106	0.33514	0.334148	0.621547	1.01519	0.338511	0.119569	0.103207	0.208429	0.544589	0.394536	0.23868	0.230882	0.271146	0.208463	0.158009	0.14608	0.0457717	0.249402	0.114937	0.104552	0.231852	0.253303	0.124564	0.0134148	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.aa01f6f8-93b0-4f0b-8191-bde89d903aa4.fc.signal	0.0141525	0.155416	0.277755	0.268915	0.159317	0.2954	0.103348	0.226058	0.47688	0.226265	1.1639	0.405879	0.409427	0.355942	0.464833	0.585457	0.527101	0.669655	0.893268	0.482644	0.573701	0.440612	0.321444	0.93086	0.842175	1.0888	1.20867	0.819164	0.572384	0.393741	0.465097	0	0	0.0957867	0.345074	1.17985	1.11703	0.398923	0.309525	0.605518	0.461811	0.361582
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.6cb1979d-a688-443a-a34f-9028034c29a9.fc.signal	1.02577	0.278938	0.317299	0.182984	0	0	0.505454	0.487888	0	0.254621	1.07963	1.28563	0.853327	0.051612	0	0	0	0	0	0	0.068816	0.479961	0.034408	0	0	0	0	0	0.374178	0.156091	0	0	0	0	0.263004	0.347521	0.320976	0.211057	0	0	0	0.536082
