	chr16:29991406-29991555	chr16:29991556-29991705	chr16:29991706-29991855	chr16:29991856-29992005	chr16:29992006-29992155	chr16:29992156-29992305	chr16:29992306-29992455	chr16:29992456-29992605	chr16:29992606-29992755	chr16:29992756-29992905	chr16:29992906-29993055	chr16:29993056-29993205	chr16:29993206-29993355	chr16:29993356-29993505	chr16:29993506-29993655	chr16:29993656-29993805	chr16:29993806-29993955	chr16:29993956-29994105	chr16:29994106-29994255	chr16:29994256-29994405	chr16:29994406-29994555	chr16:29994556-29994705	chr16:29994706-29994855	chr16:29994856-29995005	chr16:29995006-29995155	chr16:29995156-29995305	chr16:29995306-29995395	chr16:29995396-29995455	chr16:29995456-29995605	chr16:29995606-29995755	chr16:29995756-29995905	chr16:29995906-29996055	chr16:29996056-29996205	chr16:29996206-29996355	chr16:29996356-29996505	chr16:29996506-29996655	chr16:29996656-29996805	chr16:29996806-29996955	chr16:29996956-29997105	chr16:29997106-29997255	chr16:29997256-29997343	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	1.48864	0.530312	0.208706	0	0.462793	0.592961	1.43456	0.645371	0.394651	0.208348	0.223641	0.216567	0.0652306	0	0	0.421774	0.134639	0.127807	0.446285	0.103431	0.145493	0	0.321679	0.417214	0.202638	0.502982	0.23657	0	0.428981	1.44652	0.317175	0.0020874	0	0	0	0	0.576903	0.771984	0.00357613	0.52491	0.111493	0.3
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	1.06868	0.621733	0.0599116	0	0	0.410926	0.625541	0.111014	0	0	0	0	0	0	0	0	0	0.0786238	0.194483	0	0	0.173932	0.373843	0.0872601	0	0.176213	0.3304	0.110133	0	0	0	0	0	0.312016	0.506608	0.376655	0.0878397	0.315133	0.231261	0	0	0.325626
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0	0	0	0	0	0	0.238519	0.0812386	0.347644	0.277827	0	0	0.411476	0.459121	0.341841	0.4077	0.0411768	0.266972	0.038336	0.17967	0.136291	0	0	0.124458	0.21289	0.3191	0.47527	0.291244	0.111433	0.276575	0.204443	0.550802	0.10073	0.14757	0.14974	0	0	0.0757863	0.273678	0.159559	0.618005	0.474576
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0.857828	0.91145	0.118516	0.166489	1.0108	0.273685	0	0.136448	0.822645	0.500847	0	0.980257	0.805237	0.280241	0.647978	0.237169	0.465928	0.0928233	0.443302	0.478615	0.372803	0	0.637367	1.26664	0.10016	0	0	0.323575	1.06517	0.306695	0	0	0	0	0.00936067	0.53452	0.140193	0	0	0	0	0.600529
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0	0	0.261104	0.162801	0.37638	0.362972	0.272583	0.827977	0.471402	0.144205	0.156102	0.169281	0.209716	0.0118969	0.145916	0.758353	0.257558	0	1.11589	1.62931	0.37897	0.161214	0.562017	0.243165	0	0.195042	0.0743563	0.164163	0.217918	0	0	0	0	0	0	0	0	0.528624	0.423474	0.112121	0.407385	0.698482
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0	0	0	0	0.0573418	0.256389	0.194628	0.314716	0.109982	0.200836	0.0906523	0.509132	0.256584	0.182567	0.0752276	0.114722	0.0480525	0	0.372202	0.171995	0.0174199	0.225079	0.00106907	0.281133	0.0101759	0.0623595	0.210686	0.0947438	0.036256	0.458976	0.0628124	0.225889	0.538555	0.0600061	0	0	0	0	0.251319	0.0326095	0	0.831804
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0.125797	0.154268	0.0971613	0.0507353	0.141354	0.127155	0.0187208	0.0300181	0.0799513	0.0833873	0.0935889	0.0381472	0.00666687	0.0311006	0.0284382	0.0737589	0.0913887	0.103122	0.190204	0.198596	0.0591881	0.0325456	0.112129	0.0993262	0.00143987	0	0	0.00596867	0.0359305	0.0374745	0.0339019	0.0431758	0.0173877	0.0865202	0.12117	0.0379866	0	0	0	0	0	0.828746
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0.356733	0.0630022	0	0	0.0409105	0.212029	0.0226484	0	0.00875187	0.199594	0	0	0	0	0	0	0	0	0	0	0	0.0237904	0.382609	0.168004	0.062455	0.0924797	0.208282	0.141618	0.0735498	0.0200279	0.147979	0.00863593	0	0	0	0	0.0127637	0.154559	0.271279	0.161028	0	0.371429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.9b1c722f-92a9-4c08-873d-1b0b5f7b7e5c.fc.signal	0.849378	0.0239963	0	0	0	0	0	0.388017	0.391695	0	0	0	0.521798	0.227524	0.577326	0.0165389	0	0.210138	0.605656	0	0	0.704674	0.131459	0	0	0	0.314893	0.335431	0.111022	0	0	0.762888	0.739015	0	0	0.687634	0.439884	0.536537	0	0	0	0.442308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.396338	1.0779	0.518586	0.687988	0.258021	0.65353	0	0	0	0.399809	1.49455	1.34295	0.447295	0.427162	0.676907	0	0.65361	0.406124	0.3674	0	0.629273	1.6909	0.442509	0.84175	1.21112	0.603708	0.4937	0.457239	1.88664	1.7779	0.443769	0.530152	0.234334	0	1.01886	0.279469	0.855155	1.15462	0.728681	0.395657	0	0.701513
