	chr9:121077806-121077955	chr9:121077956-121078105	chr9:121078106-121078255	chr9:121078256-121078405	chr9:121078406-121078555	chr9:121078556-121078705	chr9:121078706-121078855	chr9:121078856-121079005	chr9:121079006-121079155	chr9:121079156-121079305	chr9:121079306-121079455	chr9:121079456-121079605	chr9:121079606-121079755	chr9:121079756-121079905	chr9:121079906-121080055	chr9:121080056-121080205	chr9:121080206-121080355	chr9:121080356-121080505	chr9:121080506-121080655	chr9:121080656-121080805	chr9:121080806-121080955	chr9:121080956-121081105	chr9:121081106-121081255	chr9:121081256-121081405	chr9:121081406-121081555	chr9:121081556-121081705	chr9:121081706-121081855	chr9:121081856-121082005	chr9:121082006-121082155	chr9:121082156-121082305	chr9:121082306-121082455	chr9:121082456-121082605	chr9:121082606-121082755	chr9:121082756-121082905	chr9:121082906-121082978	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0	0	0	0	0	0	0.291556	0.360609	0.0843979	0.541678	0	0.311461	0.503135	0.313701	0.282054	0	0	0.080365	0.329811	0	0	0	0	0.129419	0.1863	0	0	0	0.49691	0.149614	0	0	0	0	0	0.615385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0.110628	0.238579	0.295586	0.338811	0.0734294	0	0	0	0	0.151452	0.213271	0.147764	0.0042984	0.200595	0.0682675	0	0	0.0494881	0.556666	0.0951459	0.0243708	0.340029	0.475242	0.140592	0.479225	0.304566	0.422757	0.180105	0	0.157827	0.125819	0	0	0	0.243522	0.609971
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0.155682	0.184853	0.30185	0	0.0964985	0.134874	0.0113906	0	0	0	0.0862961	0.278186	0	0.30715	0.500196	0.327411	0.00269507	0	0	0.166714	0.203851	0	0	0	0	0.329678	0.186663	0.234454	0.198739	0.233865	0.417758	0.0260445	0.172296	0	0.145404	0.66019
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0.199672	0.189332	0.783116	0.828197	0.263735	0	0.279009	0.427433	0.118644	0	0	0	0.147754	0.62764	0.445048	0.144986	0.748893	0.853536	0.181548	0.0214325	0.345449	0.276106	0	0	0	0	0	0	0	0	0	0.0315183	0.206061	0.403236	0.33414	0.769841
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0.414089	0	0	0	0	0	0	0.367099	0.362417	0.431373	0	0	0	0	0	0	0.165027	0.215435	0	0	0.036714	0.622459	0.421711	0	0	0.208124	0.227262	0.368943	0.157163	0	0.17103	0.45008	0.0240043	0	0	0.523148
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0.312268	0.0470173	0	0	0	0	0	0.0370825	0.158651	0.0802341	0	0	0.0955246	0.0587417	0.127476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144141	0.157557	0	0	0	0	0.274841
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.9b1c722f-92a9-4c08-873d-1b0b5f7b7e5c.fc.signal	0	0	0.0456904	0.569613	0.766146	0.0387387	0.338975	1.05975	0.0330073	0	0	0	0	0	0	0.253923	0.446518	0.011422	0.483695	0.0581834	0.358653	0.0731024	0	0.640676	0.16572	0.342685	0.426407	0	0	0	0.0045688	0.569867	0.0879648	0	0.301158	0.691257
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.574018	0.505026	0.536184	1.11685	0.570464	0.3932	0	0.330667	1.37581	0.907748	1.51182	0.21471	0	0.0707667	0.495628	0	0	0	0	0.0830679	1.1409	0.0127787	0	0	0.125846	0.559981	0.658825	0.338967	0.315143	0.30271	1.20132	0	0	0.163053	0.770457	0.727848
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.f937c5a8-f739-4eba-91ed-5c0fce69c73d.fc.signal	0.334129	0.505109	0.694014	0.188687	0.410101	0.0706821	0.724441	0.492834	0.548294	0.275744	0.384808	0.321767	0.455161	0.167203	0	0	0	0	1.02161	0.386346	0	0.126182	0.125064	0	0.170874	0.248594	0	0.447182	0.321619	0	0.153416	0.927757	0.781989	0.136679	0.511354	0.597523
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.0691c0e9-6039-4aa9-a294-80d73cee59d2.fc.signal	0	0	0	0	0.218671	0.250092	0.423814	0.342595	0.328825	0	0	0	0	0.162909	0.751167	0	0.291943	0.0543688	0	0.526423	0.565637	0.376508	0.0863659	0	0	0.279125	0.200857	0.582423	0.303328	0.313526	0	0.117958	0.496432	0	0	0.51966
