	chr10:95348709-95348858	chr10:95348859-95349008	chr10:95349009-95349158	chr10:95349159-95349308	chr10:95349309-95349458	chr10:95349459-95349608	chr10:95349609-95349758	chr10:95349759-95349908	chr10:95349909-95350058	chr10:95350059-95350208	chr10:95350209-95350278	chr10:95350279-95350358	chr10:95350359-95350508	chr10:95350509-95350658	chr10:95350659-95350808	chr10:95350809-95350958	chr10:95350959-95351108	chr10:95351109-95351258	chr10:95351259-95351408	chr10:95351409-95351558	chr10:95351559-95351708	chr10:95351709-95351858	chr10:95351859-95352008	chr10:95352009-95352158	chr10:95352159-95352308	chr10:95352309-95352458	chr10:95352459-95352608	chr10:95352609-95352758	chr10:95352759-95352908	chr10:95352909-95353058	chr10:95353059-95353208	chr10:95353209-95353358	chr10:95353359-95353508	chr10:95353509-95353658	chr10:95353659-95353808	chr10:95353809-95353876	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0.88284	0.639425	0.36641	0.131229	0	0	1.08063	1.13124	1.29132	0.407074	0	0	0.432972	0.189274	0.428444	0.613355	0.0287017	0.567566	0.891395	0.334176	0	0.264702	0.604103	1.2947	0.115361	0.642243	0.647705	0.347031	0.26792	1.05074	0.59726	0.469403	0.77999	0.0569262	0.163866	1.08561	0.45614
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0.112504	0.301567	0.261838	0.248674	0.0720681	0	0	0	0.3018	0.308269	0	0	0.426502	0.191058	0	0.127762	0.24887	0.26509	0.242878	0.872481	0.877077	0.165325	0	0.413087	0.138729	0	0.0628844	0.2302	0.0102148	0	0.246805	0.553978	0.544277	0.219149	0	0	0.964457
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0.562657	0.435666	0.61154	0.152893	0.305423	0.387725	0.547934	0.139103	0.262365	0.101279	0.440573	0.63452	0.276509	0	0	0.604903	1.19975	1.08927	0.513232	0.0709141	0.239288	0.843048	0.822635	1.44103	0.734188	0.0292039	0.67281	0.614548	0.432244	1.06917	0.79793	0.486352	0.343392	0	0	0	0.520913
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0	0.0491695	0.70729	0.878753	0.293758	0.0630367	0.293756	0.340405	0.405966	0.18281	0	0	0	0	0.205501	0.687116	0.562297	1.05545	0.792775	0.369228	0.503053	0.298058	0.117257	0	0	0	0	0.172113	0.5123	0.247308	0	0	0.188191	0.701165	0.41579	0	0.50302
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.660104	0.310804	0.593503	0.692276	0.586651	0	0.315365	0.343829	0.58375	0.643422	0.579311	1.34488	1.00067	0.511485	0.0407343	0.244873	0.665416	0.113111	0	0.33403	0.804833	0.486726	0.35675	0	0	0	0.243314	0.360805	0.3812	0.338487	0.0668252	0	0	0	0.527517	0.211412	0.476034
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.297972	0.439358	0.419392	0.481439	0.761794	0.0898242	0.451603	0.475629	0.541799	0.825324	1.22258	0.990459	0.787507	0.56081	0.43936	0.470123	0.346348	0.428067	0.666603	0.419794	0.429605	0.384377	0.0851494	0.177966	0.424115	0.41479	0.122447	0.00915187	0.159794	0.103146	0.150465	0.224319	0.662623	0.911077	0.547361	0.272939	0.915233
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.c4a67634-cf89-4945-bb82-26e2fddb3f3f.fc.signal	0.704565	1.50724	1.69381	1.00141	0.960754	0.785728	0.865783	0.386245	0.44578	0.404691	0.080109	0.184824	0.255455	0.136471	0.108144	0.380877	0.353866	0.172914	0.707137	0.392381	0.0347165	0.252533	0.940995	0.552875	0.47078	0.694772	1.03237	0.64707	1.21851	1.79052	1.16175	1.11222	0.8377	0.610193	0.725852	0.416305	0.240455
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.50a44db1-655c-4546-8036-e7b247f25f5a.fc.signal	1.66128	1.07726	1.74605	1.51661	0.994379	1.02493	1.08764	0.618759	0.740893	0.968737	0.939492	1.20041	0.630346	1.21725	0.970222	0.745384	0.696607	0.941913	2.01929	1.41719	1.78156	2.19613	1.54636	0.75763	0.165543	0.300143	0.457326	0.92619	1.13779	0.633338	0.358784	0.555568	0.406805	0.483113	0.320709	0.400116	0.412281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.8e45d3eb-43c4-4932-8fdd-020c9df5cc1a.fc.signal	1.46841	0.494804	0.763144	1.46736	0.896725	1.03011	1.01171	0.73278	0.582052	0.332656	0.221377	0.225769	0.53728	1.59215	0.554928	0.564584	1.14494	0.94464	1.08885	1.33676	3.21305	2.253	0.613457	0.771349	0.329944	0.755609	0.622224	1.1346	0.742207	0.853921	0.760486	0.504044	0.242625	1.1413	1.37567	1.61982	0.632075
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249901	1.21605	1.4843	3.27988	2.19517	0.185112	0	0	0	0	0.757111	1.66494	0.0841954	0	0.157345	0.6287	0.980234	0.223687	0	0.587295
