	chr6:30151271-30151420	chr6:30151421-30151570	chr6:30151571-30151720	chr6:30151721-30151870	chr6:30151871-30152020	chr6:30152021-30152170	chr6:30152171-30152240	chr6:30152241-30152320	chr6:30152321-30152470	chr6:30152471-30152620	chr6:30152621-30152770	chr6:30152771-30152920	chr6:30152921-30153070	chr6:30153071-30153220	chr6:30153221-30153370	chr6:30153371-30153480	chr6:30153481-30153520	chr6:30153521-30153670	chr6:30153671-30153820	chr6:30153821-30153970	chr6:30153971-30154120	chr6:30154121-30154270	chr6:30154271-30154420	chr6:30154421-30154570	chr6:30154571-30154720	chr6:30154721-30154870	chr6:30154871-30155020	chr6:30155021-30155170	chr6:30155171-30155320	chr6:30155321-30155470	chr6:30155471-30155620	chr6:30155621-30155770	chr6:30155771-30155920	chr6:30155921-30156070	chr6:30156071-30156220	chr6:30156221-30156370	chr6:30156371-30156520	chr6:30156521-30156670	chr6:30156671-30156811	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0.804854	0.250003	0.487301	0.233235	0.655537	1.57794	0.781453	0.353965	0.338857	0.32669	0.339159	0	0.541522	1.20953	0.507354	0.551683	1.11341	1.86962	2.70336	1.71181	0.980595	2.4977	2.69938	1.15619	1.66552	1.04189	0.796772	0.309542	0.103962	0	0.116007	0.30903	1.13614	1.15419	0.72714	1.16147	0.873099	0.238097	1.23131	0.810811
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0	0	0	0.537471	0.912438	1.35723	2.04121	0.664347	0.517254	1.076	0.883021	0	0.439324	0.526856	0.603397	0.491013	0.966323	0.692499	0.916968	0.931905	0.718622	0.773617	0.688849	0.972641	0.333848	0.897439	0.71414	0.755195	1.70205	0.722903	1.02659	0.660485	1.21723	0.505521	0.931746	0.0311517	0.502728	0.496779	0.00660879	0.75813
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.8e45d3eb-43c4-4932-8fdd-020c9df5cc1a.fc.signal	1.52449	1.21217	0.33715	1.03423	0.825277	1.02385	0.494397	0.454552	0.230836	0.168655	0.703334	0.50159	1.76732	1.92041	1.00153	1.2007	1.40007	1.74133	1.2127	1.88437	3.54681	4.50791	2.92376	1.23465	2.04528	2.22368	1.3886	1.04466	1.17327	0.454216	1.33598	1.11394	0.796302	0.902966	0.59977	1.08377	1.07975	0.449233	1.28977	0.790087
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.cbd9af2b-c3c4-4f68-a646-ded8b3575bf4.fc.signal	0.259306	0.628521	0.515508	0.198095	0.2961	0.975637	0.992162	0.615308	0.339538	0.447225	0.999832	0.289039	0.312373	0.279592	0.33632	0.348032	0.29815	0.654453	0.565444	0	0.484367	0.987122	0.334456	1.39167	2.19961	0.558218	0.347855	0.57717	0.645406	0.167076	0.440354	0.387087	0.587844	1.00607	0.688641	0.304663	0.843482	1.01696	0.471978	0.42623
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.206f09d2-76dd-4938-b45e-439de4017881.fc.signal	1.27039	0.244455	0.884321	1.29915	0.445851	0.348585	0.35695	0.320283	0.167305	0.763472	0.949989	0.497084	1.20654	1.62484	2.19642	1.19316	0.325523	0.452045	0.767621	0.343966	0.376484	0.461443	0.36863	0.159344	0.604354	1.16498	1.04996	1.05964	0.636483	0.192177	0.00188867	0.0196152	0.555487	1.01173	0.51706	0.485977	1.08871	0.396488	0.210722	0.478947
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.57414e10-6fd1-425a-bd2a-eb610647bcb3.fc.signal	0.690111	0.97567	0.711427	0.586394	0.23704	0.709853	0.0505507	0	0.0874056	0.534844	0.101941	0.288009	1.69571	2.62428	0.656327	0.296379	0.669231	0.640786	0.793981	1.10897	0.764513	1.00758	1.58727	0.568339	0.676143	0.310417	0.685809	0.641917	0	0	0.0340953	0.59066	0.175386	0.212587	0.575125	0	0	0.226747	0.68246	0.871528
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.d5bec9f7-e2d1-494c-bb1b-19e47c2e4764.fc.signal	0.231327	1.73184	0.269864	0	0.16487	0.234736	0.474516	0.481127	0.0606151	0	0.163088	0.676865	0.606268	0.0128754	0	0	0	0	0.0863033	0.933585	0.38197	0.591844	0.464705	0.130064	0	0.167557	1.17775	0.750234	0.130319	0.415884	0.867508	0.469086	0.468907	0.0490973	0.204354	1.64855	0.933309	1.45056	1.52589	0.642857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.ad84b327-82d2-4d7b-a9a1-d84b21c47553.fc.signal	0.444291	0.192363	0.178711	0.10123	0.405712	0.208678	0.438427	0.229303	0.27585	0.879545	0.386451	0.592492	0.400788	0.416052	0.525901	0.432747	0.127371	0.160423	0.300704	0.560757	0.723021	0.713426	0.661085	0.755112	0.843637	0.916386	0.366784	0.316152	0.225406	0.337401	0.514396	0.359723	0.57503	0.643867	0.488092	0.852172	0.470805	0.166905	0.357596	0.479675
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.4a84d1a8-94ea-4ca8-9f07-6c2b2d20f0f2.fc.signal	0.506781	0.800601	1.00289	1.56103	0.207548	0.152742	0.824416	0.701509	1.26819	1.43252	0.298892	0.387152	1.42641	1.52625	0.664524	0.157262	0.25598	0.728715	0.972555	1.2225	0.338604	1.16176	1.73007	1.97501	1.3083	1.57999	0.406954	0.596271	0.628645	0.236167	0.220579	0.448259	0.588537	0.380257	0.505583	0.0531187	0.526285	0.0843965	0.383717	0.451613
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000112.3.ba9a9ae4-301c-4765-b993-8cd1b73402f2.fc.signal	0.921254	1.2643	0.473949	0.259253	0.841812	0.404724	0.368094	0.356559	0.104235	0.56305	0.261456	0	0.135628	0.193631	0	0	0	0.609152	1.72486	0.471456	0	0.366026	0.4405	0.446693	0.362503	0.0235685	0.556165	0.69012	0.38269	0.438386	0.0301292	0.420736	1.39563	0.298261	0	0	0.969981	0.265919	0	0.676471
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.63a55c7d-51f0-4637-84b6-522ad46573ec.fc.signal	0.336591	0.615032	0.346365	0.948023	0.686062	0.670089	0.576949	0.85882	1.38568	0.460281	0.64862	0.793768	1.38446	1.29756	1.36588	0.783466	1.25255	1.36115	1.07124	0.766162	2.29211	3.68815	3.57912	1.55918	0.777394	1.2583	1.86022	0.616178	0.806886	0.642398	0.00442887	0.436305	1.26741	1.7549	1.42168	1.46183	0.970311	0.0837561	0.438237	0.780392
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001878.2.2adb5a51-51a2-4ead-ae64-2462116858bf.fc.signal	1.50724	0.131379	0	0	0	0.576461	1.40501	0.793674	0.133547	0.415854	0.853758	1.2118	0.513696	1.34877	1.60772	0.146071	0.262913	0.415123	0.524777	0.0982735	0.391037	1.85121	0.75569	1.061	0.332933	0.738054	0.316676	0.200795	0.309319	0	0	0.332091	0.509596	0.132528	0.658204	0.32079	0	0.922335	1.29813	0.380645
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.853b1d33-1744-4990-baf4-0f508c154dec.fc.signal	0.213126	0.493432	0.476762	0.359346	0.145065	0.0585685	0.264387	0.500445	0.144207	0.338392	0.450906	0.373365	0.464373	0.361643	0.734675	0.542665	0.532674	0.53023	0.632569	0.393939	0.525002	0.510063	0.754211	0.412575	0.53465	0.231573	0.516002	0.0217293	0.146941	0.636724	0.180157	0.318251	0.421534	0.773997	0.282234	0.24338	0.592893	0.0355203	0.134651	0.703297
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001009.4.f4ce93fa-a218-429a-bf06-fd30f370975a.fc.signal	0.636511	0.593865	0.330422	0.244081	0.0917821	0.0663039	0.488279	0.602409	0.322027	0.519169	0.4281	0.317382	0.431121	0.922672	0.600616	0.614092	0.427333	0.336939	0.802604	0.339232	0.148471	0.450931	0.743775	0.324717	0.492975	0.344702	0.0704331	0.116091	0.345097	0.325851	0.353396	0.424107	0.297635	0.106925	0.142049	0.429039	0.231245	0.0557463	0	0.712644
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.32ebedf9-9cee-45d9-904b-83df75dfe3b1.fc.signal	0.590477	0.811294	1.03147	0.0704337	0	0.300791	0.580591	0.344521	0.318963	0.930976	1.03332	0.799878	1.23831	0.828332	1.5512	1.18029	0.55466	0.965058	0.45892	0.552899	0.386846	0.498146	1.83893	1.58451	0.768021	0.800693	0.133983	0.299254	0.877514	1.14295	0.187602	0.473987	0.1437	0.138672	0.324558	0.381671	0.348663	0.355627	0.719005	0.893031
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.c28d3943-9234-4917-b4a0-88d70eac42fc.fc.signal	0.645062	0.213964	0.127718	0.436835	0.679364	0.299295	0.236125	0.717925	1.08196	0.674226	0.732074	0.676433	0.468714	0.697363	0.464917	0.416615	0.240884	0.610789	1.16591	0.893379	0.71736	0.198605	0.596083	0.620071	0.54437	0.323182	0.311303	0.371222	0.172985	0.369388	0.379443	0.320835	0.193075	0.397719	0.464448	0.425054	0.554405	0.326151	0.108077	0.885496
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.b076b762-9a1c-49ad-94fb-112d4580999d.fc.signal	0.368942	0.830295	1.08378	0.0413135	0.883335	1.27249	0.593892	0.500427	0.0972822	0.372635	0.412842	0.141197	0.561184	1.07955	0.643058	0.22631	0.37267	0.205818	0.209523	1.10761	2.06561	0.604681	0.369385	0.219588	0.156752	0.53971	0.713931	0.405938	0.603595	0.550231	0.353389	0.492125	0.381978	0.722762	0.384257	0	0	0.3252	0.527766	0.565657
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003402.2.0fdc34e0-537d-401e-add6-faec819eca23.fc.signal	0.562872	0.9661	0.572877	0.861349	0.182431	0.540006	0.779752	0.537393	0.320245	0.475766	0.747455	0.580436	0.91801	0.734153	0.398378	0.152386	0.431822	0.697348	0.398295	0.505699	0.664028	0.312708	0.497729	0.733376	0.634941	0.097416	0.245932	0.395435	0.639555	0.655557	0.504295	0.545085	0.330575	0.547738	0.314874	0.121728	0.273004	0.383387	0.0171182	0.619186
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.5c2b1045-c5b9-4ce2-a975-1bba53717c39.fc.signal	1.00163	0.784735	0	0.679694	1.24273	0.540668	0.849057	0.466346	0.975582	0.951263	0.312583	0.811968	0.850545	2.11362	1.88378	1.266	1.454	1.39491	0.908315	0.820078	0.746335	0.0911396	1.07205	1.76716	1.91542	1.24816	0.894415	0.525217	0.789369	1.12613	0.359566	0.390636	1.06376	0.487528	0.193063	0.424408	0.701604	0.115063	0.526882	0.656085
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.35556ffc-f017-4274-85bd-1310cd0fe68d.fc.signal	0.266218	0.445806	0.811086	1.10821	0.717267	0.486732	0.70175	0.355802	0.31933	0.948274	0.865948	0.606913	0.997107	1.65815	1.28509	0.789717	0.447967	0.673978	0.734217	0.69161	1.1952	0.983568	1.2741	0.672689	0.715658	1.91561	1.47997	1.07473	0.891803	1.08889	0.852041	0.755457	0.658526	0.784406	0.747137	0.727636	0.879169	0.266503	0.170957	0.488889
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001005.4.eaae55a7-76d3-4c5f-8e82-3f3f6f93f567.fc.signal	0.99137	0.784996	0.846579	0.421026	0.838164	0.432675	0.351907	0.452103	0.432115	1.00662	0.835932	0.795073	0.679143	0.655007	0.859503	0.570845	0.682075	0.731101	1.07829	0.979461	0.895494	0.565048	0.828996	0.203991	0.593549	1.10293	0.490411	0.525172	0.370498	0.496459	0.601493	0.254203	0.450627	0.840723	0.585037	0.589495	0.473577	0.368039	0.0583494	0.562963
