	chr11:60933516-60933665	chr11:60933666-60933815	chr11:60933816-60933965	chr11:60933966-60934115	chr11:60934116-60934265	chr11:60934266-60934415	chr11:60934416-60934565	chr11:60934566-60934715	chr11:60934716-60934865	chr11:60934866-60935015	chr11:60935016-60935165	chr11:60935166-60935315	chr11:60935316-60935465	chr11:60935466-60935615	chr11:60935616-60935765	chr11:60935766-60935915	chr11:60935916-60936065	chr11:60936066-60936215	chr11:60936216-60936365	chr11:60936366-60936515	chr11:60936516-60936665	chr11:60936666-60936815	chr11:60936816-60936965	chr11:60936966-60937115	chr11:60937116-60937265	chr11:60937266-60937415	chr11:60937416-60937565	chr11:60937566-60937715	chr11:60937716-60937865	chr11:60937866-60938015	chr11:60938016-60938165	chr11:60938166-60938315	chr11:60938316-60938465	chr11:60938466-60938615	chr11:60938616-60938765	chr11:60938766-60938915	chr11:60938916-60939065	chr11:60939066-60939215	chr11:60939216-60939247	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0.955882	0.0704464	0.0429772	0.311177	0.415675	0.417854	0.832706	0.0028336	0	0.23056	0.471507	0.443681	0	0	0.310738	0.682887	0.310738	0	0	0	0	0	0	0.419692	1.30751	0.12807	0.438033	0.36634	0.0881921	0	0.175552	0.472491	0	0	0.022552	0.745365	0.628384	0.385784	0.558913	0.325
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	1.41425	1.49854	1.15209	0.177147	1.0002	1.74225	0.838276	0.906417	0.475236	1.01327	1.20251	0.881953	0.676963	0.858619	0.591152	0.733159	0.979912	1.30706	1.96152	1.9549	1.16444	1.02995	0.303249	0.294483	0.700068	0.940374	0.988141	0.953198	0.735642	0.295508	1.2033	0.55555	0.251313	1.16537	0.343937	0.810701	0.496939	0.316918	0.317742	0.715415
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	2.8393	1.91927	1.08628	1.65614	1.42064	0.995285	1.2248	2.27019	2.65369	2.44753	3.71191	3.38346	1.88959	1.41075	0.738052	0.504577	2.6454	2.20219	1.2228	2.82352	5.33834	2.51086	1.03087	1.09434	1.77568	1.32866	1.45797	1.12302	0.936195	1.70603	3.87653	3.47842	1.80253	0.739017	0.932217	2.51974	1.3959	1.16342	0.89044	0.284314
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0.362406	0.379823	0.560244	0.780845	0.466269	0.393109	0.700885	2.46801	1.97733	0.940817	1.04329	1.04593	1.16714	0.95782	0.69505	0.602104	0.935605	1.70608	0.758653	0.16097	0.522953	1.4257	0.325001	0.723443	1.38843	0.781187	0.734074	0.0855696	0.361873	1.10449	1.42282	0.961459	0.761091	0.447427	1.13667	1.08935	0.698262	0.785134	0.583016	0.463896
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0.311376	0.237244	0.344811	0.260968	0.126099	0.137741	0.210872	0.27877	0.217407	0.15248	0.243162	0.251995	0.170817	0.170333	0.16536	0.100142	0.122828	0.17911	0.25753	0.366488	0.37608	0.332263	0.318063	0.29454	0.214927	0.460429	0.538663	0.467049	0.775578	0.555029	0.40698	0.53827	0.454777	0.388915	0.360238	0.497916	0.358514	0.33686	0.353341	0.822589
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.272035	0.481729	1.94406	1.31495	0.374048	0.793436	0.702758	0.0793457	1.77406	1.68897	1.81371	1.45084	0.699531	0.982558	0.649688	2.31356	0.102019	1.43225	3.85744	1.03149	0	0	0.509521	1.12786	0.405299	1.10661	0.538403	1.62913	1.16131	0.950401	0.707762	3.2324	1.38862	1.42979	2.32826	1.49107	0.230651	1.38892	1.34512	0.718631
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.728313	0.813337	0.499573	0.384808	0.645743	0.310192	0.129714	0.480533	0.395006	0.250955	0.216411	0.724515	0.635702	0.544199	1.09268	0.707145	0.450197	0.656157	0.241359	0.192351	0.295507	0.420586	0.329927	0.0224955	0.254576	0.977545	1.89797	1.04624	0.679469	0.624873	0.314509	0.770683	0.683515	0.806669	0.759681	0.708556	0.772731	1.22613	1.28513	0.744502
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.aa01f6f8-93b0-4f0b-8191-bde89d903aa4.fc.signal	0.579067	0.330142	0.391365	0.514334	0.221756	0.289884	0.717831	0.265021	0.817031	0.10388	0.536854	0.236204	0.569265	0.887403	0.633696	0.447752	0.495951	0.469557	0.615278	0.569681	0.503663	0.303748	0.418506	0.80374	0.602808	0.441062	0.555101	0.200155	0.453213	0.555377	1.74797	0.794188	0.336414	0.647837	0.488689	0.367936	0.547494	0.794708	0.788152	0.496084
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.c4a67634-cf89-4945-bb82-26e2fddb3f3f.fc.signal	0.435383	0.58051	0.491	0.703037	0.161637	0.222471	0.3563	0.458848	0.382113	0.38498	0.140783	0.446683	0.0573557	0.643933	0.625686	0.634743	0.457169	0.89557	0.242012	0.311036	0.268465	0.474489	0.462322	1.53218	1.117	0.746492	0.284171	0.650032	0.716918	1.33686	0.859841	0.607451	0.705647	0.396317	0.632734	0.616805	0.177552	0.328592	0.407576	0.423667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.5458814b-5fa1-4409-81d6-3110fe5029f7.fc.signal	0.0507208	0.443152	0.437663	0.325956	0.541688	0.117883	0.246748	0.607805	0.562058	0.0373846	0.462473	0.54473	0.34438	0	0	0	0	0.5248	0.636052	0	0.374243	0.83678	0.165807	0	0	0.31091	0.40446	0.244014	0.643877	0.426467	0.97435	0.840328	0.168589	0.605788	1.49029	0.274688	0	0	0	0.408451
