	chr1:21692566-21692715	chr1:21692716-21692865	chr1:21692866-21693015	chr1:21693016-21693165	chr1:21693166-21693315	chr1:21693316-21693465	chr1:21693466-21693615	chr1:21693616-21693765	chr1:21693766-21693915	chr1:21693916-21694065	chr1:21694066-21694215	chr1:21694216-21694365	chr1:21694366-21694515	chr1:21694516-21694665	chr1:21694666-21694815	chr1:21694816-21694965	chr1:21694966-21695115	chr1:21695116-21695265	chr1:21695266-21695415	chr1:21695416-21695565	chr1:21695566-21695715	chr1:21695716-21695865	chr1:21695866-21696015	chr1:21696016-21696165	chr1:21696166-21696315	chr1:21696316-21696465	chr1:21696466-21696615	chr1:21696616-21696765	chr1:21696766-21696915	chr1:21696916-21697065	chr1:21697066-21697215	chr1:21697216-21697365	chr1:21697366-21697515	chr1:21697516-21697585	chr1:21697586-21697665	chr1:21697666-21697721	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0	0	0	0	0.00391367	0.405558	0.29469	0	0	0	0	0	0	0	0.0412576	0.259673	0.0522004	0.38605	0.042504	0.483564	0.0191813	0.265678	0.176468	0	0	0.115088	0.301981	0	0	0.302821	0.253622	0	0	0	0	0	0.519932
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0.420484	0.165846	0	0	0	0	0.3166	0.220266	0.636561	0.0682827	0	0	0	0.215539	0.128956	0	0.126026	0.195045	0	0	0	0	0.159675	0.108557	0	0	0	0	0	0.100811	0.306171	0	0	0	0	0	0.42629
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0.193517	0	0	0.18658	0.633294	0.478086	0.01509	0	0	0	0.202166	0.925852	0.255977	0	0	0	0.481061	0.842957	0.397206	0.450167	0.410446	0	0	0	0	0.396916	0.425395	0.497901	0	0	0	0.0308938	0.66201	0.955181	0.66201	0.614724	0.865546
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0.101298	0.354534	0.384385	0.450484	0.0267455	1.15738	0.929649	0.44007	0	0	0	0	0	0	0.262855	0.28393	0.368389	0.0853359	0	0	0	0.155383	0.16536	0.472698	0.739149	0.115594	0.346594	0.758083	0.496998	0.205936	0	0	0	0	0	0	0.642995
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0.492378	0.0794579	0	0.262648	0.312364	0	0	0	0.254602	0.396147	0	0.173811	0.505258	0	0	0	0	0	0.338592	0.422196	0	0	0	0	0	0	0	0.157272	0.166735	0.333665	0.44295	0	0	0	0	0	0.929078
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000174.3.ad699f10-b9f0-4846-a1ea-444cf5fe468b.fc.signal	1.0175	0.337245	0	0	0.249177	0.273047	0	0	0.171761	0.395534	0	0	0	0	0	0	0	0.289673	0.313996	0.327274	0.28919	0	0.323116	0.437708	0.52179	0	0	0	0.305479	1.04738	1.10499	0.230223	0	0	0	0	0.629139
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0.096154	0.401161	0.073768	0.130393	0.198995	0.070124	0.604523	0.344189	0.0303631	0.329686	0.178366	0	0	0	0	0	0.205017	0.61554	0	0	0.125076	0.25989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.451761
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0	0	0	0	0.0567343	0.606428	0.586256	0.0365616	0	0	0.187853	0.75646	0.668773	0.301985	0.0655581	0.364361	0.213067	0	0	0.254671	0.764692	0.515699	0.151633	0.423129	0.496968	0.28378	0.217535	0.223341	0.0730507	0.142466	0.37823	0.129858	0.271062	0.37823	0.251551	0.135079	0.519664
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0.313996	0	0	0	0.20462	0.337571	0	0.510077	0.403489	0.0756438	0.552973	0.233483	0.291633	0.294673	0	0	0.0239435	0.187074	0.0751468	0	0	0	0	0.24687	0.353846	0	0	0.218166	0.516632	0.58682	0	0	0	0	0	0	0.350742
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0.148051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047871	0.175459	0	0.0992661	0.193474	0.161495	0.396531	0.281038	0.354153	0.177675	0	0	0	0	0	0	0	0.608255
