	chr17:43640988-43641137	chr17:43641138-43641287	chr17:43641288-43641437	chr17:43641438-43641587	chr17:43641588-43641737	chr17:43641738-43641887	chr17:43641888-43642037	chr17:43642038-43642187	chr17:43642188-43642337	chr17:43642338-43642487	chr17:43642488-43642637	chr17:43642638-43642787	chr17:43642788-43642937	chr17:43642938-43643087	chr17:43643088-43643237	chr17:43643238-43643387	chr17:43643388-43643537	chr17:43643538-43643687	chr17:43643688-43643837	chr17:43643838-43643987	chr17:43643988-43644137	chr17:43644138-43644287	chr17:43644288-43644437	chr17:43644438-43644587	chr17:43644588-43644737	chr17:43644738-43644887	chr17:43644888-43645037	chr17:43645038-43645187	chr17:43645188-43645337	chr17:43645338-43645487	chr17:43645488-43645637	chr17:43645638-43645787	chr17:43645788-43645937	chr17:43645938-43646087	chr17:43646088-43646160	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0.743653	0.902656	1.17191	1.11169	0.373417	0.466618	0.811876	0.903508	0.674315	0.189965	0.74528	0.225783	0.835773	0.794611	0.574949	0.599525	0.732855	0.162029	0.359925	0.64999	0.361434	0.211891	0.51299	0.766443	0.507867	0.80637	1.82092	1.37095	0.283641	0.593351	0.652299	0.883282	0.678696	1.13098	1.08646	0.471963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	1.94146	3.34318	3.4	2.31313	2.85767	2.36073	1.87676	1.62152	0.475029	0.794789	1.87688	1.42436	0.798151	1.24062	1.11002	1.92719	3.20231	2.8313	1.22825	2.13711	2.6052	2.52669	3.77325	3.96122	2.25959	3.30232	2.26307	1.70013	0.381882	1.01157	1.67193	4.85798	5.33835	5.65888	4.38281	0.38961
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0.144935	0.251317	0.240662	0.101838	0.253092	0.486971	0.375983	0.306762	0.138235	0.0799357	0.0882277	0.0251964	0	0	0.0346787	0.0732803	0.0364552	0.079529	0.0407647	0	0.0669155	0.32748	0.451966	0.293157	0.192057	0.179323	0.0944097	0.0362492	0.0874422	0.111644	0.0844483	0.0731691	0.0917753	0.0454972	0.00971068	0.720478
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.429045	0.705594	1.40773	0.75072	1.68928	0.979432	1.55924	0.862253	0.444634	1.61921	3.01593	2.51617	0.864423	0	0.0281076	0.714454	0.198073	2.49183	0.527177	0.840281	1.76552	2.20763	1.42872	0.511361	0.508419	0.748915	0.993622	1.97722	0.682767	0.327763	1.58423	4.33691	6.32561	1.30328	0	0.7
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.f937c5a8-f739-4eba-91ed-5c0fce69c73d.fc.signal	0.398596	0.523987	0.351831	0.241408	0.522127	0.847741	0.145967	0.392984	0.112284	0.22746	0.675024	0	0.177779	0.636288	0.196527	0	0.278879	0.741115	0.939432	0.0617613	0	0.3537	1.28899	0.824903	0.258284	0.185264	1.50843	1.02582	0.258259	0.587617	1.12229	0.172748	0.164685	0.340591	0	0.301724
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.0691c0e9-6039-4aa9-a294-80d73cee59d2.fc.signal	0	0.202468	1.00299	1.60249	1.31109	0.830255	1.07714	1.68512	0.796539	0.781871	0.786772	0	1.66972	1.19158	1.04995	2.04767	0.166264	0.969187	0.266022	1.64383	0.959657	1.17965	1.64196	0.0901954	0.47504	0.737788	0.00941293	0	0.318277	0.983421	1.15447	1.99132	2.60885	0.674588	0.556382	0.372685
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.c4a67634-cf89-4945-bb82-26e2fddb3f3f.fc.signal	0.587465	0.170098	0.283903	0.62482	1.15132	0.794279	0.7378	0.639639	0.540019	0.569454	1.68643	1.05201	0.634389	0.395406	0.723853	0.640467	1.06734	1.2373	0.948905	0.575273	1.19473	1.66823	1.14978	1.38941	1.04445	2.06018	1.78175	0.837007	1.21994	1.28947	1.70397	1.01753	1.15456	0.529163	0.108923	0.554054
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.8e45d3eb-43c4-4932-8fdd-020c9df5cc1a.fc.signal	1.6489	3.09536	2.51723	3.43482	2.72233	1.91675	2.33832	2.50633	1.9651	1.17835	1.57512	0.966405	1.84061	1.09036	1.72615	1.63396	1.14277	2.78113	3.6772	2.80693	0.753907	0.565551	0.68295	1.60527	0.976572	1.29061	1.7198	1.48613	0.774078	1.03946	1.29861	0.780427	2.95307	3.54333	2.10007	0.575301
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000734.3.517f2632-e6c4-42fa-8f96-3f8b0c26dc19.fc.signal	0.321374	0.488414	0	0	0	0	0.062436	0.804731	0	0.423179	1.31116	0	0	0	0.86583	0.572333	1.16201	0	0.731889	0.135278	0.513675	1.20816	0	0	0	0	0	0	0	0.374616	0.492551	0.371147	0.496019	0	0	0.428571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004664.3.3e0c3e5b-0b04-413e-8945-15e328b75c75.fc.signal	0.0913179	0.268284	0.85277	0.827031	1.16453	1.45465	0.532038	0.96323	1.23637	1.24618	1.36369	1.05112	0.815528	0.865708	0.882125	0.756378	1.1701	1.42448	1.00902	0.627988	0.991046	2.07208	1.3852	1.18467	0.807585	1.16965	1.42158	1.2426	1.5553	1.52583	3.48508	3.10076	2.34355	3.29308	3.92764	0.853403
