	chr18:3126732-3126881	chr18:3126882-3127031	chr18:3127032-3127181	chr18:3127182-3127331	chr18:3127332-3127481	chr18:3127482-3127631	chr18:3127632-3127781	chr18:3127782-3127931	chr18:3127932-3128081	chr18:3128082-3128171	chr18:3128172-3128231	chr18:3128232-3128381	chr18:3128382-3128531	chr18:3128532-3128681	chr18:3128682-3128751	chr18:3128752-3128831	chr18:3128832-3128981	chr18:3128982-3129131	chr18:3129132-3129281	chr18:3129282-3129431	chr18:3129432-3129581	chr18:3129582-3129731	chr18:3129732-3129881	chr18:3129882-3130031	chr18:3130032-3130181	chr18:3130182-3130331	chr18:3130332-3130481	chr18:3130482-3130631	chr18:3130632-3130781	chr18:3130782-3130931	chr18:3130932-3131081	chr18:3131082-3131231	chr18:3131232-3131381	chr18:3131382-3131531	chr18:3131532-3131681	chr18:3131682-3131831	chr18:3131832-3131931	chr18:3131932-3131981	chr18:3131982-3132019	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0.218097	0.470907	0	0	0	0.022067	0.66201	1.31519	0.582565	0	0	0	0	0	0	0	0.128431	0.381205	0	0	0	0.200906	0.365378	0	0	0	0	0	0	0.744431	0.835847	0	0	0.45801	0.222727	0	0	0	0	0.198789
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	2.53208	1.38497	1.49575	0.495274	0.583026	0.617323	0.00354587	0.454278	1.2481	0.277594	0.409051	0.767443	0.838474	0.162493	0.484075	0.892233	0.664994	0.215669	0.523781	0.305827	0.395079	0.282056	0.12347	0.0505452	0.104143	0.287764	0.331587	0.314938	0.447738	0.241649	0.391214	0.861403	0.263671	0.601342	0.75589	0.859435	1.29054	0.467034	0.0111732	0.603604
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.706399	0.993749	0.0130038	0	0	0.221963	1.90367	0.198978	0.751794	0.448859	0	0	0	0	0.11715	0.588256	0.541301	0.624341	0.759492	0.598435	0.743546	0.182324	0	0	0	1.02189	1.053	0	0	0	1.41421	0.813096	0.134826	0.457312	0.526589	0.736883	0.154306	0	0	0.608187
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.0691c0e9-6039-4aa9-a294-80d73cee59d2.fc.signal	2.31643	2.04088	0.293351	0.293419	1.65332	0.14727	0	0.427536	1.56589	0.995539	1.11946	0.437013	0.749152	0.0833505	0.007605	0.545595	0.400225	0.94882	0.830312	0.227612	0.619173	0.916164	0.295572	0.480948	0.023752	0.612846	0.622348	0.883709	0.366514	0.411304	0	0.380952	0.803129	0.544221	0.488381	0.0407555	0.506084	0.207189	0	0.130435
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.529949	0.499185	0.606708	0.202126	0.205539	0.318493	0.668729	0.662566	0.766124	0.751441	0.764227	0.968159	0.989996	0.39397	0.0782806	0.084578	0.206502	0.452914	0.754918	0.671227	0.690423	0.482528	0.570443	0.251699	0.178338	0.178487	0.222655	0.504455	0.810391	0.81816	0.603771	0.424447	0.24223	0.428019	0.455355	0.377242	0.42084	0.388703	0.196099	0.922727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.318c4637-d1c5-4ab4-ab79-239ce2440f41.fc.signal	1.18507	0.17286	0	0.209274	0.671012	0.835924	0.547053	0.147829	0	0	0	0	0	0	0	0	0	0	0	0.0195559	0.265063	0.384307	0.16125	0.615935	1.55572	1.13908	0.39998	0.593007	0.711559	0.277673	0.401979	0.505147	0.144692	0	0	0	0	0	0	0.142415
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.cbd9af2b-c3c4-4f68-a646-ded8b3575bf4.fc.signal	0	0.168952	0.327581	0	0	0.13955	0.670082	0.459642	0.329832	0.37082	0.0149075	0.229702	0.284933	0	0.0640703	0.496912	0.980776	0.831731	0.752862	0.794658	0.978037	1.0115	0.341503	0.69604	0.448236	0	0	0	0.118727	0.947093	0.727158	0.202781	0.623719	0.525941	0.319708	1.04056	0.275332	0	0	0.291304
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.942989	1.55481	0.0601393	0	0	0.322367	0.841814	0.448215	0.826419	0.50706	0.667754	0.920533	0.724077	1.24609	1.67268	0.84195	0.550074	0.740916	0	0	0	0	0	0	0	0	0	0.593985
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	0.490346	0.371622	1.20851	0.398769	0.388314	1.04844	0.668321	0.467626	0.175205	0.900556	0.904892	0.0454683	0	0	0	0.120615	0.806397	0.655893	0.924955	0.452425	1.34922	0.251434	0.317568	0.134957	0.10227	0.0786817	0.0420936	0.588287	0.706624	0.354118	0	0.312403	1.03423	0.545894	0.121776	0.508684	1.66432	0.87697	0.255011	0.8
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004664.3.3e0c3e5b-0b04-413e-8945-15e328b75c75.fc.signal	0.621223	1.23347	0.591345	0.116584	0.907586	1.4476	0.942145	0.600342	0.113232	0.320785	0.307546	0.724649	1.01453	0.632462	0.267411	0.152869	0.386806	0.896846	0.746611	0.451121	0.440712	0.516166	0.74709	0.777348	0.481112	0.742182	1.42087	1.12686	0.372228	0.353215	0.239885	0.445856	1.17914	0.490097	0.588647	0.733489	0.761698	0.674709	0.451504	0.0999626
