	chr11:1445298-1445447	chr11:1445448-1445597	chr11:1445598-1445747	chr11:1445748-1445897	chr11:1445898-1446047	chr11:1446048-1446197	chr11:1446198-1446287	chr11:1446288-1446347	chr11:1446348-1446497	chr11:1446498-1446647	chr11:1446648-1446797	chr11:1446798-1446947	chr11:1446948-1447097	chr11:1447098-1447247	chr11:1447248-1447397	chr11:1447398-1447547	chr11:1447548-1447697	chr11:1447698-1447847	chr11:1447848-1447997	chr11:1447998-1448147	chr11:1448148-1448297	chr11:1448298-1448447	chr11:1448448-1448597	chr11:1448598-1448747	chr11:1448748-1448897	chr11:1448898-1449047	chr11:1449048-1449197	chr11:1449198-1449277	chr11:1449278-1449347	chr11:1449348-1449497	chr11:1449498-1449647	chr11:1449648-1449797	chr11:1449798-1449887	chr11:1449888-1449947	chr11:1449948-1450097	chr11:1450098-1450197	chr11:1450198-1450247	chr11:1450248-1450363	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0	0.277703	1.28658	0.30604	0.532736	0.402385	0.170022	1.12843	1.30909	1.5591	3.76985	1.57325	0	0	0	0	0.680088	1.26958	0.855832	0.71517	1.12458	1.36027	1.08819	0.2607	0	0.198359	0.725384	0	0.0975611	1.61774	1.70599	2.81118	2.41136	0.850637	0.639872	0.680088	0	0	0.620513
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.323167	0.101879	0.0631481	0.0816208	0.25281	0.0545365	0	0	0.12227	0.197289	0.101384	0.0817878	0.0945705	0.169085	0.123722	0.0115295	0	0	0	0.167854	0.369887	0.651987	0.460252	0.244032	0.346661	0.445685	0.222349	0.382468	0.519228	0.20749	0	0	0	0	0.0915617	0.29229	0.225033	0.03652	0.250821
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	1.17399	0.198022	0.134679	0	0	0.168334	0.102783	0	0	0.308609	1.2348	0.794839	0.831755	0.0158296	0.34357	0.62653	1.58506	0.402893	0.800472	0.673018	0.39412	0.0689295	0.123472	0.140348	0.0223281	0.652455	0.488025	0.270088	0.562484	0.56991	0.266559	0.435131	0.649612	0.930868	0.796773	1.31357	0.747566	0.205378	0.713494
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.9ddbde16-a8c7-4357-85a1-25b734b0a68e.fc.signal	0	0	0	0	0	0.0924257	0.730883	0.75609	0.727637	0.44769	0.277226	0.628268	0.969302	0.527562	0	0.127696	0.50402	0.159642	0.361248	0.225183	0	0	0.163005	0.294062	0.260468	0.670396	0.334359	0	0.126035	0.272226	0.362928	0.324296	0.0336093	0.25207	0.238626	0	0	0	0.654687
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.9865a077-d036-4354-ba4b-3498c98e7bc1.fc.signal	0.102463	0.0762399	0.109915	0.160972	0.122005	0.0573949	0.00923833	0.0339505	0.0955906	0.0467701	0.0495117	0.09819	0.111122	0.187346	0.16686	0.117836	0.0280485	0.0964075	0.146064	0.219418	0.163864	0.145205	0.14249	0.141489	0.158599	0.122509	0.0934594	0.0982885	0.0622723	0.0828523	0.060702	0.10359	0.0831667	0.0621798	0.0508401	0.0983827	0.070251	0.088233	0.333121
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.9179d535-0d76-4d04-b0d0-678ad03f04b2.fc.signal	0.669362	0.448699	0.550005	0.159792	0	0	0.0479841	0.122139	0.227974	0.420518	0.395019	0.189916	0.529367	0.667837	0.79716	0.470656	0.609784	0.639462	0.767504	1.49109	1.48998	0.694028	0.329675	0.483586	0.783434	0.547697	0.612312	0.725159	0.463246	0.430401	0.243773	0.201303	0.452572	0.581705	0.711386	0.356948	0.11793	0.14373	0.397575
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.3f273eb1-d109-4260-952a-5ac2e044448b.fc.signal	0	0.0994504	0.705352	0.525	0.42324	0.557377	1.24105	0.69383	0.386359	0.465515	0.636612	0.446554	0.596132	0.0439429	0.479631	0.306375	0.357796	0.0615337	0.023516	0.909703	0.446742	0.0102572	0.548958	0.30328	0.147814	0.811095	0.280409	0.290372	0.498397	0.594044	0.676951	0.230743	0.684709	0.935167	0.831428	0.742357	0.645107	0.743258	0.657767
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.8c536fb3-0ded-452e-bfa9-602b72d66c00.fc.signal	0.824595	1.04312	0.511344	0.741996	2.11729	0.559504	0.788247	0.293139	1.23983	0.705312	0.374584	0.42674	0.801368	0.563544	0.501626	0.338796	0.59289	0.596561	0.465879	0.921093	1.30515	0.675966	0.217484	1.02518	1.36515	1.48314	1.35436	0.397386	0.48871	0.614738	1.07345	0.381147	0.559243	0.0244355	0.68735	0.0293226	0	0	0.527119
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.51e98f97-6119-4df6-b770-df4f0c759ed4.fc.signal	0.293471	0.248867	0.22872	0.454978	0.303505	0.203569	0.0963307	0.171267	0.407862	0.866607	0.668649	0.515967	0.414771	0.57314	0.575635	0.18288	0.426708	0.71576	0.805022	0.415419	0.519705	0.399662	0.479479	0.227476	0.451196	0.522202	0.395924	0.203807	0.259913	0.604554	0.969662	0.739062	0.377079	0.534146	0.61524	0.472254	0.222438	0.198247	0.320866
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.eb6b8116-681b-4ebd-8a3a-5c8e0b38a2a8.fc.signal	0.311498	0	0	0	0	0.400194	0.639073	0.80944	0.839565	1.24508	0.540076	0.461344	0.671137	0.280451	0.47267	1.01141	0.887424	0.511032	0.99892	1.50293	0.8192	0.725264	0.528939	0.879226	0.862845	0.989326	0.598681	0.212701	0	0	0	0.44658	0.850702	0.47267	0.75622	1.62108	1.40843	0.880043	0.69679
